halo,m,delta,physical,ceiling,E_star,vmin_star,E_minus,E_plus,R_unit,E_med,E_p16,E_p84,frac_gt400,frac_gt500,frac_last50
june16,400.0,300.0,True,342.22014241570446,229.74328315970047,759.2478768350604,110.30416602763364,478.5129887458216,3132.23384322658,177.08657486889456,149.05363875249307,214.06113710053364,0.004072031716382536,6.99331322422634e-07,0.000886398021210916
june16,400.0,310.0,True,342.22014241570446,237.40139259835715,771.7982787584452,125.92009251855717,447.5808433775847,1252.1352912904556,184.2477028858499,157.2864369395429,221.2936126189495,0.0028742371649688723,4.247832252194495e-08,0.0034100509813117545
june16,400.0,320.0,True,342.22014241570446,245.05950203701383,784.1478353668078,145.531941320345,412.65277569848354,354.2352817406439,194.57536142758048,168.98404979256446,233.8252690289019,0.0014459927962695506,1.3195587652014655e-10,0.014703779447023398
june16,400.0,330.0,True,342.22014241570446,252.7176114756705,796.3058911790129,172.38698551119174,370.4815126303234,52.69027596846581,209.00484476070005,183.84772215307882,288.45626268897473,0.00039642351261275023,5.929215628832892e-16,0.07967388891358236
june16,400.0,340.0,True,342.22014241570446,260.3757209143272,808.2810878291991,221.55842063215988,305.993858632042,2.3808337991947166,236.4049961133068,203.2043231251653,311.3379867418108,3.849113232487924e-06,2.1368253106686394e-27,0.44407558628961474
june16,400.0,350.0,False,,,,,,,,,,,,
june16,400.0,360.0,False,,,,,,,,,,,,
june16,400.0,370.0,False,,,,,,,,,,,,
june16,400.0,380.0,False,,,,,,,,,,,,
june16,400.0,390.0,False,,,,,,,,,,,,
june16,400.0,400.0,False,,,,,,,,,,,,
june16,700.0,250.0,True,380.39961059853516,212.81198031056374,657.3939683968082,55.63780817595366,813.9957422563841,57293.613151649726,158.84514826431837,115.8036039996593,201.3292238995537,0.011362362292293225,0.0006033668443914082,3.814492713067768e-06
june16,700.0,260.0,True,380.39961059853516,221.32445952298627,670.4129345947047,61.954414148258664,790.6541778592341,38820.55408116143,163.96801733080997,130.22759102207942,206.28000244020024,0.013226371541147931,0.000633772359925026,6.6826473979097355e-06
june16,700.0,270.0,True,380.39961059853516,229.83693873540884,683.1838523115604,68.90073956158008,766.6828940210675,26626.746750472725,167.61755625878328,136.17765309654055,210.5735452712705,0.014964241162977242,0.0006338376326453855,1.127803165964953e-05
june16,700.0,280.0,True,380.39961059853516,238.3494179478314,695.7203815087237,76.56454810756705,741.9941270502353,18161.168875066163,170.57036168125433,139.72217988509001,214.8744715019456,0.01670514141243278,0.0006103022807588518,1.8415977870648556e-05
june16,700.0,290.0,True,380.39961059853516,246.86189716025393,708.0349726065967,85.05610705227748,716.4776096806798,12072.247400290733,173.5473517333287,142.6019955321009,220.1173119203359,0.018687114845383466,0.0005713931128721733,2.77958792947223e-05
june16,700.0,300.0,True,380.39961059853516,255.3743763726765,720.1390113175402,94.51720334659903,689.9915549615132,7678.22346792867,177.1563625840542,145.9367658308835,227.91134120042196,0.02122066078647085,0.0005244243609476795,4.199252464153024e-05
june16,700.0,310.0,True,380.39961059853516,263.88685558509906,732.0429419158307,105.13541541511754,662.3483844681496,4581.078494793464,181.98721704900026,150.52661982254702,246.03917753629187,0.024728143720855914,0.00047468706266008464,5.704709361306162e-05
june16,700.0,320.0,True,380.39961059853516,272.3993347975216,743.7563727432288,117.16795405383345,633.2908874045887,2502.7817434942367,188.78734761369722,157.03167822687925,309.5046248815523,0.029933500417611926,0.0004257886653052178,7.08053580560292e-05
june16,700.0,330.0,True,380.39961059853516,280.9118140099442,755.2881669823411,130.9843219134119,602.449561120165,1222.3297694430073,198.6504602156709,166.0111939932539,334.4113218654205,0.0377043735889347,0.0003739099352156695,7.107174368003472e-05
june16,700.0,340.0,True,380.39961059853516,289.4242932223667,766.646521136648,147.1499307076871,569.2589939010447,516.9507120623607,214.61983195922627,178.20919423954132,353.825150585861,0.04927316276893376,0.00030185402227108374,8.603948087520803e-05
june16,700.0,350.0,True,380.39961059853516,297.93677243478925,777.8390331927968,166.61232100487086,532.7716451790159,183.6779325538857,289.5731631203929,195.52596640833215,369.1486829070188,0.06406142110548989,0.000187246458965642,0.0008529095257680293
june16,700.0,360.0,True,380.39961059853516,306.4492516472118,788.8727620761697,191.2051392956364,491.1538684634053,53.97226652011716,327.8110987290366,227.00958387026296,377.7030271734453,0.07299322727012131,7.193051876740494e-05,0.009771455879239065
june16,700.0,370.0,True,380.39961059853516,314.9617308596344,799.7542797216313,225.58547912930229,439.7485702048943,12.45429927109359,335.75613191545136,297.82317155108143,376.3906876894593,0.05970668214597104,1.4094109300518515e-05,0.09762740398890943
june16,700.0,380.0,True,380.39961059853516,323.4742100720569,810.4897168505257,303.1639581073359,345.14513280201567,1.577991663561688,333.72350939664733,301.41746559867556,369.9106880813714,0.0349881622546947,2.52226371571199e-08,0.8870873674913465
june16,700.0,390.0,False,,,,,,,,,,,,
june16,700.0,400.0,False,,,,,,,,,,,,
june16,1000.0,250.0,True,398.1681108539039,222.75244718050624,642.5582583694567,53.955215339771186,919.6266276103554,53068.43084149472,158.88430232807215,110.36106892162641,203.15048182613126,0.014179838767665884,0.0011653744132104906,5.207232588729732e-07
june16,1000.0,260.0,True,398.1681108539039,231.66254506772648,655.2834196092106,59.90648613907247,895.8551610366137,36605.57527253902,164.2327596460564,128.9679243493204,208.64971752596165,0.01668300610781718,0.0013023756963426432,1.1749535896143082e-06
june16,1000.0,270.0,True,398.1681108539039,240.57264295494676,667.7661301913213,66.40601658438581,871.53543481686,25632.13381954158,168.12094405729445,135.66034777934115,213.71053723483672,0.0191044814246262,0.0014027329243516472,2.4028834264156595e-06
june16,1000.0,280.0,True,398.1681108539039,249.482740842167,680.0197418065479,73.51937091325964,846.6018847135455,17952.197157753682,171.24399553359524,139.56030765207578,218.97976368695637,0.02158500396775829,0.0014708229642399213,4.786529456070358e-06
june16,1000.0,290.0,True,398.1681108539039,258.3928387293873,692.0564239009675,81.32632635637268,820.9747334959919,12399.742909634839,174.20883002817254,142.47524947329075,225.55164064952314,0.02433436353557768,0.0015151031130869667,9.355438304618726e-06
june16,1000.0,300.0,True,398.1681108539039,267.3029366166075,703.8873052403682,89.92560151639422,794.55526256153,8316.564042546803,177.56143648121196,145.4551655723647,236.50432655690076,0.027725705444237428,0.0015460092262880635,1.721418547926759e-05
june16,1000.0,310.0,True,398.1681108539039,276.21303450382777,715.5225943983173,99.4418227197857,767.218845583698,5330.900309784561,181.90163087066838,149.29867326319305,290.0194839107636,0.03230307773426939,0.0015718883784878014,3.15892089256422e-05
june16,1000.0,320.0,True,398.1681108539039,285.123132391048,726.9716828807366,110.03617762549125,738.8042949035519,3224.33246613836,187.8222573149401,154.60768749342049,320.32279616874166,0.03877737369270726,0.0015942244941606221,5.994333492316152e-05
june16,1000.0,330.0,True,398.1681108539039,294.0332302782682,738.2432338507424,121.9234653377184,709.0968114168842,1811.907859697642,196.2426197166239,161.8940002147482,340.5196814945235,0.04835577118189931,0.001616270436578436,0.00010559813519220124
june16,1000.0,340.0,True,398.1681108539039,302.94332816548854,749.3452588375759,135.40097550911054,677.7991054710517,934.2014704831117,209.05855042361227,171.65070252995193,358.00114528892294,0.06260496598096874,0.0016215824073894604,0.00019194684459950323
june16,1000.0,350.0,True,398.1681108539039,311.85342605270876,760.2851843606484,150.90110349814273,644.478781707579,437.7749576450428,237.73508439535328,184.96534408394038,373.61014326663366,0.08349573346307423,0.0015790769886168826,0.0003015870043446533
june16,1000.0,360.0,True,398.1681108539039,320.76352393992903,771.0699100433479,169.09705211058423,608.4626373206968,186.86748011693007,321.63620314011655,204.59300725371835,386.44544843376167,0.1108272070357778,0.0014147984951455217,0.00036855483217181545
june16,1000.0,370.0,True,398.1681108539039,329.67362182714925,781.7058595086826,191.14686102264974,568.5926326341909,73.94525605482393,342.2774240774933,268.4601079078569,394.3008361146001,0.13507299320354238,0.0010011530319336604,0.0003822842105931001
june16,1000.0,380.0,True,398.1681108539039,338.5837197143695,792.1990251232071,219.39406614959233,522.5252317328078,26.25760713996789,349.4667202141915,307.73887794727784,395.43278735056134,0.13775899086546184,0.000457275555620876,0.004000454304816056
june16,1000.0,390.0,True,398.1681108539039,347.49381760158974,802.5550074743234,260.42315612106194,463.67594598689766,6.5770719376642575,349.6512987450124,312.09341427640373,391.80594037065526,0.11872244140983014,0.00014018990212980563,0.06980373330753357
june16,1000.0,400.0,False,,,,,,,,,,,,
june16,2000.0,250.0,True,421.11692200492774,235.5910038213456,624.8048618559153,52.16277597932846,1064.03695047872,36100.90779086514,158.93111972926448,96.41681934845856,205.3559077636601,0.01764050908283028,0.0020492048187832667,0.0
june16,2000.0,260.0,True,421.11692200492774,245.01464397419943,637.1784365581912,57.74504459253835,1039.6074015598028,25359.046761851296,164.5339753124149,127.363557911194,211.59069136586547,0.02089800401427952,0.0023828792162904323,1.0588147841097719e-08
june16,2000.0,270.0,True,421.11692200492774,254.43828412705327,649.3162593302993,63.80068445203131,1014.704481394602,18119.398083364646,168.67428968290545,134.96116552662124,217.69958517779548,0.024133051400809,0.0026906170708581897,4.6282072347963014e-08
june16,2000.0,280.0,True,421.11692200492774,263.8619242799071,661.2313129659273,70.37753781824046,989.2803477226851,13016.518018058792,171.97763477423047,139.2956017243707,224.5087333246356,0.027455609748008987,0.0029793450236595227,1.3618761859790467e-07
june16,2000.0,290.0,True,421.11692200492774,273.28556443276096,672.935430678602,77.53209360040901,963.2785116348089,9288.974356874227,175.0089238653778,142.36920284150153,234.1122908079057,0.03109835149512762,0.003265601960425106,3.9204501187392865e-07
june16,2000.0,300.0,True,421.11692200492774,282.7092045856147,684.4394337547677,85.33184745502918,936.6314774744811,6512.938379838634,178.24039394236965,145.17237212863776,268.1323432230806,0.03541597875160296,0.003572211743807811,1.09985289668263e-06
june16,2000.0,310.0,True,421.11692200492774,292.1328447384686,695.75324871286,93.85856097986147,909.2574836439413,4432.477763522907,182.18594697867525,148.45273143884967,310.574401242853,0.04094942516405678,0.0039293866687894925,2.786665804601302e-06
june16,2000.0,320.0,True,421.11692200492774,301.5564848913224,706.8860075786266,103.21287783837212,881.055886479723,2902.8872435655553,187.35475052070944,152.75979619326492,329.92206882736286,0.04835761319401572,0.004362853676321633,6.8588637939243645e-06
june16,2000.0,330.0,True,421.11692200492774,310.9801250441762,717.8461341585687,113.52105867839721,851.9004253339899,1811.318630255781,194.50850015111956,158.5776544666136,346.26598022135335,0.0587137251425073,0.004901711876656604,1.743581703862818e-05
june16,2000.0,340.0,True,421.11692200492774,320.40376519703,728.6414186294609,124.94516061126068,821.629043095419,1070.2083018465444,204.93856379221558,166.3477421903446,361.3967865261721,0.07341244584068657,0.005557269162590834,4.1444576543778375e-05
june16,2000.0,350.0,True,421.11692200492774,329.82740534988386,739.2790823216258,137.69909549700014,790.027827903972,597.3604683424882,223.01149302305083,176.59909031916627,375.5320653588535,0.09408267818357033,0.006292298345693342,9.62721260611183e-05
june16,2000.0,360.0,True,421.11692200492774,339.25104550273767,749.7658342270981,152.0753402778521,756.8043028174123,315.6880676366244,305.4082585092313,190.41806098077242,388.41703805618977,0.1222440600203172,0.006974528422637862,0.00023234118906040433
june16,2000.0,370.0,True,421.11692200492774,348.6746856555915,760.1079204890633,168.49246580032036,721.5398969892364,159.98473749885514,335.7852896980949,211.45184218322765,399.1739265197656,0.1567591088216988,0.007291988292437413,0.0005053429796697529
june16,2000.0,380.0,True,421.11692200492774,358.09832580844534,770.31116790954,187.58759968070024,683.5974828031489,79.41975272949439,351.4705648152973,288.22675734809866,406.5713925486459,0.1899613586984128,0.006794512171861043,0.000984519624206208
june16,2000.0,390.0,True,421.11692200492774,367.5219659612992,780.3810223359557,210.4201194206502,641.9176827574912,38.12632790674244,359.172656567392,313.34017703042554,410.16545585796524,0.21134182691452905,0.005398517700452304,0.001543315664538813
june16,2000.0,400.0,True,421.11692200492774,376.94560611415295,790.3225826446204,239.01337706607566,594.4771448063582,16.11318444340241,362.533631822657,320.0200038488545,410.8628097389917,0.21858177762243916,0.0035860903618056073,0.0016110951489477449
june16,4000.0,250.0,True,433.61277154123457,242.5817220329129,615.7362384972881,51.32680840326168,1146.4942725859,20916.877189998944,158.94324749394102,91.05287908581909,206.48583583627595,0.01942361396898005,0.0025695298725390983,0.0
june16,4000.0,260.0,True,433.61277154123457,252.28499091422944,627.9302190647786,56.743665080992365,1121.6708781455366,14817.3241196087,164.65665897522035,126.4951745536594,213.1222730108126,0.023053463417270083,0.00302173367293275,0.0
june16,4000.0,270.0,True,433.61277154123457,261.98825979554596,639.8918694831905,62.6026186056805,1096.4053868582153,10678.645526592329,168.9247166662098,134.5825799838054,219.87789655754372,0.02669377615910581,0.0034582947646844423,0.0
june16,4000.0,280.0,True,433.61277154123457,271.69152867686245,651.6339841096718,68.9448767999749,1070.656590901288,7754.18691698764,172.33851456019894,139.15407487790813,227.79125447223257,0.030437308655944403,0.0038891114442262033,0.0
june16,4000.0,290.0,True,433.61277154123457,281.394797558179,663.1682244065947,75.81847701686986,1044.37645292176,5610.077818328081,175.40746703739123,142.31239453980677,240.43999418610264,0.03450804269756248,0.004334226082766785,1.1625484665442213e-08
june16,4000.0,300.0,True,433.61277154123457,291.0980664394955,674.5052545966912,83.27998435542752,1017.5084078205695,4002.7547103102256,178.61533677041527,145.09487408981911,292.7364838148447,0.03927214398449976,0.004827058734066512,7.845339531380982e-08
june16,4000.0,310.0,True,433.61277154123457,300.80133532081203,685.6548571216415,91.39677474880962,989.9850796645541,2788.3027960466825,182.43374914019526,148.17921962412177,317.26880785424726,0.04522039401338167,0.0054142151884011835,2.713959030274027e-07
june16,4000.0,320.0,True,433.61277154123457,310.5046042021285,696.6260314619676,100.25016975125196,961.7251468994785,1880.1767892048201,187.35980870955567,152.13479595012078,334.17251477585467,0.053066862913484114,0.006144666264162649,8.796620834520675e-07
june16,4000.0,330.0,True,433.61277154123457,320.207873083445,707.4270791582705,109.9398468846135,932.6289320034841,1219.8392450894505,193.99127690856406,157.37328798003415,349.018755872527,0.0636577319541218,0.007071206075892531,2.7434219766566402e-06
june16,4000.0,340.0,True,433.61277154123457,329.91114196476155,718.065677318136,120.5902238352921,902.5720172901725,756.7066937417762,203.49586119604655,164.32271028176208,363.04466739471565,0.0783080052478092,0.008252813675828446,8.148641634715681e-06
june16,4000.0,350.0,True,433.61277154123457,339.6144108460781,728.548942459122,132.36001726198697,871.3956861008446,447.7585537933925,219.14029630188435,173.45406960719063,376.48672949595544,0.09860818395201804,0.009719075866791141,2.2996861178562e-05
june16,4000.0,360.0,True,433.61277154123457,349.3176797273946,738.8834861967457,145.457149456575,838.8920161436236,253.46326994038859,294.02422725984906,185.56053726848907,389.0532313313826,0.12599099733993474,0.011393498324545583,6.476866946335927e-05
june16,4000.0,370.0,True,433.61277154123457,359.0209486087111,749.0754640156146,160.16318926999608,804.7794385675694,138.8377834555241,330.91071843078333,202.66980308648368,400.0091592334152,0.16003350343090042,0.012951537767151772,0.00016926573483506092
june16,4000.0,380.0,True,433.61277154123457,368.7242174900276,759.1306181456256,176.87604473175583,768.6600453431765,74.57021679683263,348.9473148295038,236.09604138868653,408.6638313073857,0.1972370408441035,0.013790639662185203,0.00041440603895169525
june16,4000.0,390.0,True,433.61277154123457,378.4274863713441,769.0543153913845,196.19097737625606,729.9385749360434,39.81099422980508,359.3812118120061,307.7609016534958,414.0624002018635,0.2278347919205477,0.01317735932280884,0.0009307551559128865
june16,4000.0,400.0,True,433.61277154123457,388.13075525266066,778.8515806224334,219.0728538886568,687.6501606610095,20.42425440645799,364.7767983357391,319.5205637804321,416.64976449320244,0.2465299162101428,0.011167833191597977,0.001819347117930872
june16,10000.0,250.0,True,441.4726926996124,246.9789015783058,610.2303789543662,50.8427179472539,1199.7505304124102,9118.042713517458,158.99120377002296,89.15654445979456,207.19706359417,0.020515303005451874,0.0029053430078117455,0.0
june16,10000.0,260.0,True,441.4726926996124,256.85805764143805,622.3153220150865,56.16564801430899,1174.6692882190907,6491.143137703479,164.74622603395068,125.98109127917394,214.09580115618442,0.024364675665610697,0.003433828370099595,0.0
june16,10000.0,270.0,True,441.4726926996124,266.73721370457025,634.1700124025832,61.91352767577065,1149.1630964313642,4703.011445741108,169.0743296131048,134.33224312151114,221.26976416839793,0.028240646067886184,0.003953791844592936,0.0
june16,10000.0,280.0,True,441.4726926996124,276.6163697677025,645.8071300679825,68.12412010013975,1123.1941918807306,3434.2959652896325,172.54927080154684,139.0442272909583,230.02693960073506,0.032238441415513706,0.004475882689522832,0.0
june16,10000.0,290.0,True,441.4726926996124,286.4955258308347,657.2382321978808,74.841136663072,1096.7188631915342,2503.534940905406,175.645012561195,142.28041020368678,246.06081814005827,0.03656337914758449,0.005022958776954825,0.0
june16,10000.0,300.0,True,441.4726926996124,296.37468189396697,668.4738876564643,82.11563763000878,1069.686050098333,1802.81146049029,178.86276356738617,145.05218112582253,300.0138154302933,0.04158009708098267,0.005636396546004558,0.0
june16,10000.0,310.0,True,441.4726926996124,306.25383795709917,679.5237914116759,90.00788779343037,1042.0354878086468,1271.367557903297,182.60384903341293,148.0576471908417,320.823706035591,0.04777867927953796,0.006368700887018821,2.395445168108192e-08
june16,10000.0,320.0,True,441.4726926996124,316.1329940202314,690.3968624714704,98.58986187393046,1013.6952016018823,871.5394894277489,187.3556668958894,151.80984558839802,336.4737531752773,0.05578505014433911,0.00727994533911131,1.4765225614685384e-07
june16,10000.0,330.0,True,441.4726926996124,326.0121500833636,701.1013281447995,107.94870149465758,984.5780498548907,576.8278875794468,193.7476057768995,156.76601162674788,350.5842904951162,0.06650768044093408,0.008449817966141023,5.36409018393461e-07
june16,10000.0,340.0,True,441.4726926996124,335.8913061464959,711.6447968912254,118.191606688373,954.576832534911,366.76669713804887,202.7883087935362,163.29044623251153,364.06615381562517,0.0811532463999054,0.009961760963342992,1.941928258562706e-06
june16,10000.0,350.0,True,441.4726926996124,345.7704622096281,722.0343215930286,129.4529644411503,923.557162655869,223.5478754652615,217.27500966245285,171.8482308419601,377.088684746945,0.10119516132718143,0.011887313512113426,6.638249743250031e-06
june16,10000.0,360.0,True,441.4726926996124,355.64961827276034,732.2764547452394,141.9051083461655,891.3467066245895,131.12478507633745,284.13148924813925,183.04866390487618,389.36200675026004,0.12785986340783995,0.01420258978952805,2.0931192561732378e-05
june16,10000.0,370.0,True,441.4726926996124,365.5287743358926,742.3772967906605,155.7752636778718,857.7182391666184,74.4610074312242,327.73651890849095,198.5128255263294,400.49453993308236,0.16175373717925304,0.016696233424545005,6.368068928850633e-05
june16,10000.0,380.0,True,441.4726926996124,375.40793039902485,752.3425386126719,171.3736735856517,822.3615171325744,41.686041835559145,347.1929512181402,224.42952806490365,409.4990494528493,0.1992508007143358,0.018694179294564992,0.0001735008209183591
june16,10000.0,390.0,True,441.4726926996124,385.28708646215705,762.1774990263825,189.14351150059696,784.8333670913645,23.24348317511356,358.90476018060383,302.12763909476786,415.76231296423674,0.23342263009892744,0.01930795429309828,0.0004511807587531087
june16,10000.0,400.0,True,441.4726926996124,395.1662425252893,771.8871579693906,209.757625457164,744.460941008533,12.722494408934633,365.3919505707996,318.17596937327835,419.2994234884633,0.25737596364782245,0.018091807365941934,0.0010367784782125843
