ref_m,ref_delta,halo,m,ceiling,delta_b,KL_min,at_ceiling,delta_Estar,delta_vminstar,delta_onset,delta_endpoint,E_star_b,E_minus_b,E_plus_b,R_unit_b,R_unit_ref
1000.0,300.0,annual,767.451491850993,385.4387813901151,299.6251449489867,0.001563067644353759,False,309.9076663364383,290.4090791426091,296.6668796601894,270.54956250401443,258.43401060654537,92.73585102675015,720.1976053351646,5509.80617605063,5837.586375323511
1000.0,300.0,annual,867.2488792828036,391.6343576163497,299.81172304544754,0.0003624352133681478,False,305.0049898154912,295.07713973612147,298.316229797404,285.1227186378831,262.75161613130706,91.31077728147649,756.0817445107759,5741.908596353502,5837.586375323511
1000.0,300.0,annual,980.023658307396,397.28549930402903,299.8957154999281,5.27307106959569e-06,False,300.66648157414835,299.33499580266584,299.77578339686994,298.0188902941257,266.61769882753015,90.03426341134282,789.5327249284975,5851.102793978172,5837.586375323511
1000.0,300.0,annual,1000.0,398.1681108539039,299.90835800107277,-6.774116160474e-07,False,300.0,300.0,300.0000000000001,300.00000000000006,267.2212826985053,89.84284713813172,794.8013247759968,5859.668348248501,5837.586375323511
1000.0,300.0,annual,1107.463375030799,402.42412047941417,299.8882515815141,0.00012520078005371653,False,296.8272207785855,303.20669298431477,301.0673810156214,309.43105399151125,270.0594982302981,88.87775294866658,820.5892944494669,5867.112661608881,5837.586375323511
1000.0,300.0,annual,1251.4750196468315,407.0835704252551,299.83078584923146,0.0005165239991817083,False,293.4297572643098,306.71735831799634,302.21034994076064,319.5299797601437,273.13402121439486,87.8464726251434,849.2337975035882,5786.17201828518,5837.586375323511
1000.0,300.0,annual,1414.213562373095,411.29776108215265,299.74690222601345,0.0010417492734985448,False,290.4232518598907,309.892542775531,303.22179340029305,328.4667865204344,275.8843401608852,86.9340456192174,875.5162445722169,5630.274536237376,5837.586375323511
1000.0,300.0,annual,1598.1142001255478,415.10045174507474,299.6165645416291,0.0016433365290403953,False,287.76271563666995,312.75768231779637,304.11684649345244,336.37520340560934,278.3139830459364,86.10169541763415,899.6184428562333,5422.008604481649,5837.586375323511
1000.0,300.0,annual,1805.928796466411,418.5246816438975,299.5289118062482,0.0022472388835346906,False,285.4083367006914,315.33767037219826,304.9089026702205,343.3735708658551,280.52774720225267,85.40541074590196,921.4383054079163,5153.8797773749875,5837.586375323511
1000.0,300.0,annual,2000.0,421.11692200492774,299.43888797681996,0.0027526460104187775,False,283.6514683083037,317.2907954143853,305.49994536122296,348.59584430762345,282.18043280642587,84.8757806097059,938.145087878182,4910.851228267432,5837.586375323511
1000.0,300.0,annual,2040.7670601077232,421.6023364370665,299.4124584005104,0.002852776496850295,False,283.3248844530581,317.65653120706173,305.6098141490483,349.56661149835315,282.4807624806936,84.77044202602077,941.311372980458,4863.266567204857,5837.586375323511
1000.0,300.0,annual,2306.143078159937,424.3638321963006,299.2888418384605,0.003429382044418942,False,281.48118240415045,319.7371818297185,306.2300692718075,355.046997101659,284.21362180132815,84.20233922936032,959.3246880873148,4554.413473457416,5837.586375323511
1000.0,300.0,annual,2606.0279004426206,426.8378996328873,299.1975715905251,0.003974672606288212,False,279.849641652973,321.60126941168045,306.7789494498752,359.8967354036027,285.78342656546823,83.72203766404942,975.515756403653,4229.997727687977,5837.586375323511
1000.0,300.0,annual,2944.9089617215736,429.05145165782614,299.15660175905595,0.004471252762376707,False,278.4058480506771,323.26907150175117,307.26466804988513,364.18839721352253,287.22614384122,83.33415374796954,989.9765461757903,3899.2979636875066,5837.586375323511
1000.0,300.0,annual,3327.8572310584464,431.02951848646364,299.0328323108338,0.004937374643525854,False,277.12819687063376,324.7594471305744,307.69449329740326,367.98620236175935,288.4309684978777,82.92683494897341,1003.2026863175682,3588.8974117783723,5837.586375323511
1000.0,300.0,annual,3760.6030930863935,432.7952360763335,298.9828891730583,0.005363030068183601,False,275.99756951830983,326.0898280991179,308.0748570376431,371.3469806762657,289.5641596176242,82.61645713449094,1014.8995181258624,3278.3369415460147,5837.586375323511
1000.0,300.0,annual,4000.0,433.61277154123457,298.9880445795533,0.005543476608527255,False,275.4772024624556,326.7058006815136,308.249918041834,372.8937664614353,290.1161388854455,82.49633555054572,1020.2559117335509,3125.267036637218,5837.586375323511
1000.0,300.0,annual,4249.622096688611,434.3698754831513,298.9239421819755,0.005736228743847243,False,274.9970474432786,327.2762410969651,308.4114509807052,374.32102237624633,290.56038351370313,82.33300882408402,1025.4129865218072,2986.1547390853116,5837.586375323511
1000.0,300.0,annual,4802.231854211057,435.772902560869,298.9057708467977,0.00607599224633672,False,274.11165897238476,328.3333526833567,308.7093118715304,376.9528306080018,291.4811818604516,82.11025194439425,1034.7219423501735,2706.829938676222,5837.586375323511
1000.0,300.0,annual,5426.701541195695,437.0220592008892,298.8457903018674,0.006387452957418269,False,273.32815527571,329.2745304969249,308.97289685905633,379.2817873838201,292.25806343521975,81.88108765673982,1043.1563391167815,2449.9876061581567,5837.586375323511
1000.0,300.0,annual,6132.375635173039,438.13345893148454,298.76271920425154,0.006660176864138004,False,272.63481211292486,330.111915285133,309.2061501923715,381.34274288892976,292.9198644000805,81.65688229783889,1050.763200181993,2214.5546830337194,5837.586375323511
1000.0,300.0,annual,6929.813745124076,439.1216911433922,298.7362029789655,0.006911453626651329,False,272.0212543933874,330.8564994331113,309.41256224190903,383.16653697482474,293.5545037024635,81.49515049140284,1057.4156391439565,1992.9401163487673,5837.586375323511
1000.0,300.0,annual,7830.948624000185,439.9999294576766,298.74702901487353,0.007150395753239481,False,271.47830092473015,331.5182086134881,309.5952217288657,384.78046064251123,294.1522688522474,81.37855509711906,1063.247647585574,1787.941358529516,5837.586375323511
1000.0,300.0,annual,8849.264728778422,440.7800408095874,298.6678709642729,0.007328983314454574,False,270.99782702677453,332.1059839756871,309.756861944396,386.20866442125106,294.5957163482808,81.20915022571667,1068.6805101338666,1606.5417148447036,5837.586375323511
1000.0,300.0,annual,10000.0,441.4726926996124,298.6431145703473,0.007522766565883724,False,270.5726429549468,332.6278629542971,309.8999016502004,387.4725197537222,295.034193602034,81.09379345924518,1073.3888708529623,1438.3901989839478,5837.586375323511
