b,FC_lo,FC_hi,toy_lo,toy_hi,asym_lo,asym_hi,asym_unbounded_lo,asym_unbounded_hi,cowan_fisher_lo,cowan_fisher_hi,cowan_asimov_lo,cowan_asimov_hi,central_lo,central_hi,FC68_lo,FC68_hi,asym68_lo,asym68_hi,FC_lo_analytic
0.0,0.10536051565893832,4.3574091518269755,0.10799999999999993,4.350000000000003,0.1057092974075085,3.646554467230113,0.1057092974075085,3.646554467230113,0.17936352703943004,3.6465544672301102,0.15982004650211548,3.6465544672301107,0.05129329438734833,4.743864518390579,0.36787944117144245,2.750540369960298,0.30170956268433596,2.3576766739460395,0.10536051565782628
0.00057,0.10479051565893771,4.3568391518269785,0.10599999999999993,4.350000000000003,0.10513929740728287,3.6459844672301127,0.10513929740728287,3.6459844672301127,0.1789564062248304,3.6459844672301096,0.15995427656263883,3.645984467230111,0.05072329438724347,4.743294518390579,0.3675191922262821,2.749970369960292,0.30113956268433595,2.3571066739460393,0.10479051565782628
0.001,0.10436051565893832,4.356409151826982,0.10199999999999992,4.350000000000003,0.10470929740728295,3.645554467230113,0.10470929740728295,3.645554467230113,0.17864911647868661,3.64555446723011,0.15995636533734978,3.645554467230111,0.05029329438717295,4.742864518390578,0.3672475046136633,2.7495403699602967,0.300709562684336,2.35667667394604,0.10436051565782628
0.01,0.09536051565893831,4.347409151826976,0.09999999999999994,4.340000000000003,0.09570929740730794,3.6365544672301127,0.09570929740730794,3.6365544672301127,0.1721809234315017,3.6365544672301113,0.15740037988408376,3.6365544672301113,0.041293294387602174,4.733864518390579,0.36157669102204637,2.740540369960298,0.291709562684336,2.3476766739460397,0.09536051565782629
