mu,FC,asym,cowan,flipflop_classical,baxter_FC_UL_below_3sigma,flipflop_FC_vs_1sidedUL
1.34,0.9527486837057256,0.9527486837057256,0.6910522246277424,0.9527486837057256,0.9527486837057256,0.9527486837057256
1.35,0.9516913946218727,0.9516913946218727,0.6925988588189694,0.9516913946218727,0.9516913946218727,0.9516913946218727
1.36,0.9506211138226852,0.6941065918253706,0.6941065918253706,0.9506211138226852,0.9506211138226852,0.9506211138226852
1.37,0.9495378585369513,0.6955756986792625,0.6955756986792625,0.9868768562456364,0.9495378585369513,0.9495378585369513
1.3800000000000001,0.9484416478525317,0.6970064537068473,0.6970064537068473,0.9864998749159132,0.9484416478525317,0.9484416478525317
1.3900000000000001,0.9473325026936917,0.6983991305310672,0.6983991305310672,0.9861156726590972,0.9473325026936917,0.9473325026936917
1.4000000000000001,0.9462104457982887,0.6997540020740625,0.6997540020740625,0.9857241927362598,0.9462104457982887,0.9462104457982887
1.41,0.9450755016948287,0.7010713405592472,0.7010713405592472,0.9853253792082217,0.9450755016948287,0.9450755016948287
1.42,0.9439276966794043,0.7023514175130168,0.7023514175130168,0.9849191769452986,0.9439276966794043,0.9439276966794043
1.43,0.9427670587925239,0.7035945037660991,0.7035945037660991,0.9845055316367187,0.9427670587925239,0.9427670587925239
1.44,0.9415936177958406,0.7048008694545651,0.7048008694545651,0.9840843897997146,0.9415936177958406,0.9415936177958406
1.45,0.9404074051487985,0.7059707840205102,0.7059707840205102,0.983655698788296,0.9404074051487985,0.9404074051487985
1.46,0.9392084539851968,0.7071045162124181,0.7071045162124181,0.9832194068016982,0.9392084539851968,0.9392084539851968
1.47,0.9379967990896895,0.7082023340852227,0.7082023340852227,0.9827754628925164,0.9379967990896895,0.9379967990896895
1.48,0.9823238169745229,0.709264505000075,0.709264505000075,0.9823238169745229,0.9823238169745229,0.9823238169745229
1.49,0.9818644198301723,0.7102912956238319,0.7102912956238319,0.9818644198301723,0.9818644198301723,0.9818644198301723
1.5,0.9813972231177981,0.7112829719282749,0.7112829719282749,0.9813972231177981,0.9813972231177981,0.9813972231177981
1.51,0.9809221793784999,0.7122397991890705,0.7122397991890705,0.9809221793784999,0.9809221793784999,0.9809221793784999
1.52,0.9804392420427289,0.7131620419844843,0.7131620419844843,0.9804392420427289,0.9804392420427289,0.9804392420427289
1.53,0.9799483654365705,0.714049964193858,0.714049964193858,0.9799483654365705,0.9799483654365705,0.9799483654365705
1.54,0.979449504787728,0.7149038289958601,0.7149038289958601,0.979449504787728,0.979449504787728,0.979449504787728
1.55,0.9789426162312125,0.7668155892764175,0.7157238988665213,0.9789426162312125,0.9789426162312125,0.9789426162312125
1.56,0.9784276568147392,0.7684113290444392,0.7165104355770623,0.9784276568147392,0.9784276568147392,0.9784276568147392
1.57,0.9779045845038334,0.7699779541102372,0.7699779541102372,0.9779045845038334,0.9779045845038334,0.9779045845038334
1.58,0.9773733581866523,0.7715156323334474,0.7715156323334474,0.9773733581866523,0.9773733581866523,0.9773733581866523
1.59,0.9768339376785202,0.7730245304215733,0.7730245304215733,0.9768339376785202,0.9768339376785202,0.9768339376785202
1.6,0.9762862837261886,0.7745048139549316,0.7745048139549316,0.9762862837261886,0.9762862837261886,0.9762862837261886
1.61,0.9757303580118133,0.7759566474111177,0.7759566474111177,0.9757303580118133,0.9757303580118133,0.9757303580118133
1.62,0.9751661231566633,0.77738019418899,0.77738019418899,0.9751661231566633,0.9751661231566633,0.9751661231566633
1.6300000000000001,0.9745935427245555,0.7787756166321856,0.7787756166321856,0.9745935427245555,0.9745935427245555,0.9745935427245555
1.6400000000000001,0.9740125812250242,0.7801430760521667,0.7801430760521667,0.9740125812250242,0.9740125812250242,0.9740125812250242
1.6500000000000001,0.9734232041162271,0.781482732750806,0.781482732750806,0.9734232041162271,0.9734232041162271,0.9734232041162271
1.6600000000000001,0.9728253778075889,0.782794746042517,0.782794746042517,0.9728253778075889,0.9728253778075889,0.9728253778075889
1.67,0.9722190696621895,0.7840792742759305,0.7840792742759305,0.9722190696621895,0.9722190696621895,0.9722190696621895
1.68,0.9716042479988986,0.7853364748551304,0.7853364748551304,0.9716042479988986,0.9716042479988986,0.9716042479988986
1.69,0.9709808820942581,0.7865665042604426,0.7865665042604426,0.9709808820942581,0.9709808820942581,0.9709808820942581
1.7,0.9703489421841197,0.7877695180687945,0.7877695180687945,0.9703489421841197,0.9703489421841197,0.9703489421841197
1.71,0.9697083994650388,0.7889456709736422,0.7889456709736422,0.9697083994650388,0.9697083994650388,0.9697083994650388
1.72,0.969059226095426,0.7900951168044728,0.7900951168044728,0.969059226095426,0.969059226095426,0.969059226095426
1.73,0.9684013951964655,0.7912180085458893,0.7912180085458893,0.9684013951964655,0.9684013951964655,0.9684013951964655
1.74,0.967734880852798,0.7923144983562803,0.7923144983562803,0.967734880852798,0.967734880852798,0.967734880852798
1.75,0.967059658112974,0.7933847375860814,0.7933847375860814,0.967059658112974,0.967059658112974,0.967059658112974
1.76,0.9663757029896828,0.7944288767956327,0.7944288767956327,0.9663757029896828,0.9663757029896828,0.9663757029896828
1.77,0.9656829924597554,0.7954470657726391,0.7954470657726391,0.9656829924597554,0.9656829924597554,0.9656829924597554
1.78,0.9649815044639535,0.7964394535492384,0.7964394535492384,0.9649815044639535,0.9649815044639535,0.9649815044639535
1.79,0.964271217906535,0.7974061884186775,0.7974061884186775,0.964271217906535,0.964271217906535,0.964271217906535
1.8,0.9635521126546156,0.7983474179516123,0.7983474179516123,0.9635521126546156,0.9635521126546156,0.9635521126546156
1.81,0.9628241695373153,0.7992632890120249,0.7992632890120249,0.9628241695373153,0.9628241695373153,0.9628241695373153
1.82,0.9620873703447028,0.8001539477727714,0.8001539477727714,0.9620873703447028,0.9620873703447028,0.9620873703447028
1.83,0.9613416978265364,0.801019539730762,0.801019539730762,0.9613416978265364,0.9613416978265364,0.9613416978265364
1.84,0.9885274350319487,0.8018602097217784,0.8018602097217784,0.9605871356908078,0.9885274350319487,0.9885274350319487
1.85,0.9882456271555766,0.8026761019349345,0.8026761019349345,0.9598236686020885,0.9882456271555766,0.9882456271555766
1.86,0.9879589822531111,0.8034673599267876,0.8034673599267876,0.9590512821796897,0.9879589822531111,0.9879589822531111
1.87,0.9876674596372058,0.8042341266350972,0.8042341266350972,0.9582699629956264,0.9876674596372058,0.9876674596372058
1.8800000000000001,0.987371018896491,0.8049765443922494,0.8049765443922494,0.9574796985724054,0.987371018896491,0.987371018896491
1.8900000000000001,0.9870696199022677,0.8056947549383366,0.8056947549383366,0.9566804773806239,0.9870696199022677,0.9870696199022677
1.9000000000000001,0.9867632228151212,0.8063888994339131,0.8063888994339131,0.9558722888363976,0.9867632228151212,0.9867632228151212
1.9100000000000001,0.9864517880914323,0.8070591184724157,0.8070591184724157,0.9550551232986076,0.9864517880914323,0.9864517880914323
1.92,0.9861352764898051,0.8077055520922702,0.8077055520922702,0.9542289720659827,0.9861352764898051,0.9861352764898051
1.93,0.9858136490773921,0.8083283397886737,0.8083283397886737,0.9533938273740072,0.9858136490773921,0.9858136490773921
1.94,0.9854868672361313,0.8089276205250692,0.8089276205250692,0.9525496823916707,0.9854868672361313,0.9854868672361313
1.95,0.9851548926688852,0.8095035327443106,0.8095035327443106,0.9516965312180521,0.9851548926688852,0.9851548926688852
1.96,0.9848176874054841,0.8100562143795249,0.8100562143795249,0.9508343688787483,0.9848176874054841,0.9848176874054841
1.97,0.9844752138086731,0.8105858028646763,0.8105858028646763,0.9844752138086731,0.9844752138086731,0.9844752138086731
1.98,0.9841274345799631,0.8110924351448386,0.8110924351448386,0.9841274345799631,0.9841274345799631,0.9841274345799631
1.99,0.9837743127653829,0.8115762476861755,0.8115762476861755,0.9837743127653829,0.9837743127653829,0.9837743127653829
2.0,0.9834158117611334,0.8120373764856403,0.8120373764856403,0.9834158117611334,0.9834158117611334,0.9834158117611334
2.0100000000000002,0.983051895319144,0.8124759570803928,0.8124759570803928,0.983051895319144,0.983051895319144,0.983051895319144
2.02,0.9826825275525317,0.8128921245569453,0.8128921245569453,0.9826825275525317,0.9826825275525317,0.9826825275525317
2.0300000000000002,0.9823076729409551,0.8132860135600332,0.8132860135600332,0.9823076729409551,0.9823076729409551,0.9823076729409551
2.04,0.9819272963358768,0.8136577583012246,0.8136577583012246,0.9819272963358768,0.9819272963358768,0.9819272963358768
