mu,FC,asym,cowan,flipflop_classical,baxter_FC_UL_below_3sigma,flipflop_FC_vs_1sidedUL
0.99,0.9309598421987801,0.9494595563185995,0.9309598421987801,0.8996856709170996,0.9734995302551784,0.8996856709170996
1.0,0.9305507453184182,0.9488663842071524,0.9305507453184182,0.9002895627593951,0.9735521183143317,0.9002895627593951
1.01,0.9301353513487647,0.9482687465855658,0.9301353513487647,0.9008863059944213,0.9736012208939936,0.9008863059944213
1.02,0.9297136711742635,0.9476666361137664,0.9297136711742635,0.9014759239226459,0.9736468429794474,0.9014759239226459
1.03,0.929285715703236,0.9470600456568955,0.929285715703236,0.9020584396457655,0.9736889893590132,0.9020584396457655
1.04,0.9288514958702097,0.946448968285833,0.9288514958702097,0.902633876067648,0.9737276646267665,0.902633876067648
1.05,0.9284110226382092,0.9458333972777028,0.9284110226382092,0.9032022558952968,0.9737628731852456,0.9032022558952968
1.06,0.927964307001004,0.9452133261163502,0.927964307001004,0.9037636016398327,0.9737946192481386,0.9037636016398327
1.07,0.927511359985325,0.9445887484928097,0.927511359985325,0.904317935617504,0.9738229068429671,0.904317935617504
1.08,0.9270521926530318,0.9439596583057371,0.9270521926530318,0.9048652799507061,0.9738477398137436,0.9048652799507061
1.09,0.9265868161032482,0.943326049661829,0.9265868161032482,0.9054056565690278,0.9738691218236226,0.9054056565690278
1.1,0.9261152414744568,0.942687916876218,0.9261152414744568,0.9059390872103151,0.9738870563575363,0.9059390872103151
1.11,0.9256374799465551,0.9420452544728476,0.9256374799465551,0.9064655934217517,0.9739015467248145,0.9064655934217517
1.12,0.9251535427428751,0.9413980571848249,0.9251535427428751,0.9069851965609611,0.9739125960617944,0.9069851965609611
1.1300000000000001,0.9246634411321615,0.9407463199547501,0.9246634411321615,0.9074979177971201,0.9739202073344102,0.9074979177971201
1.1400000000000001,0.9241671864305161,0.9400900379350278,0.9241671864305161,0.9080037781120986,0.973924383340777,0.9080037781120986
1.1500000000000001,0.9236647900033039,0.9394292064881584,0.9236647900033039,0.9085027983016092,0.9739251267137553,0.9085027983016092
1.16,0.9231562632670184,0.9387638211870012,0.9231562632670184,0.9089949989763736,0.9739224399235021,0.9089949989763736
1.17,0.922641617691115,0.9380938778150245,0.922641617691115,0.9094804005633091,0.9739163252800119,0.9094804005633091
1.18,0.9221208647998052,0.9374193723665307,0.9221208647998052,0.9099590233067285,0.9739067849356411,0.9099590233067285
1.19,0.9215940161738134,0.9367403010468605,0.9215940161738134,0.9104308872695525,0.9738938208876193,0.9104308872695525
1.2,0.9210610834521015,0.9360566602725792,0.9210610834521015,0.9108960123345438,0.9738774349805501,0.9108960123345438
1.21,0.9205220783335498,0.9717060662914755,0.9205220783335498,0.9113544182055456,0.973857628908891,0.9113544182055456
1.22,0.9199770125786135,0.9713410523004115,0.9199770125786135,0.9118061244087466,0.9738344042194321,0.9118061244087466
1.23,0.919425898010929,0.9709727540714645,0.919425898010929,0.9122511502939444,0.9738077623137446,0.9122511502939444
1.24,0.918868746518902,0.9706011587083594,0.918868746518902,0.9126895150358398,0.9737777044506363,0.9126895150358398
1.25,0.9183055700572448,0.9702262534169585,0.9183055700572448,0.9131212376353276,0.9737442317485746,0.9131212376353276
1.26,0.9177363806484883,0.9698480255063583,0.9177363806484883,0.9135463369208102,0.9737073451881085,0.9135463369208102
1.27,0.9171611903844561,0.9694664623899679,0.9171611903844561,0.9139648315495172,0.9736670456142718,0.9139648315495172
1.28,0.9165800114277071,0.9690815515865836,0.9165800114277071,0.914376740008845,0.9736233337389772,0.914376740008845
1.29,0.9159928560129391,0.9686932807214464,0.9159928560129391,0.9147820806176972,0.9735762101433928,0.9147820806176972
1.3,0.9153997364483631,0.9683016375272934,0.9153997364483631,0.9151808715278436,0.9735256752803075,0.9151808715278436
1.31,0.9148006651170413,0.9679066098453946,0.9148006651170413,0.915573130725286,0.9734717294764833,0.915573130725286
1.32,0.914195654478194,0.9675081856265846,0.914195654478194,0.9159588760316382,0.9734143729349952,0.9159588760316382
1.33,0.9135847170684727,0.9671063529322784,0.9135847170684727,0.9163381251055126,0.9733536057375579,0.9163381251055126
1.34,0.9129678655031966,0.9667010999354754,0.9129678655031966,0.9167108954439146,0.9732894278468344,0.9167108954439146
1.35,0.9123451124775638,0.966292414921758,0.9123451124775638,0.9170772043836527,0.97322183910874,0.9170772043836527
1.36,0.9117164707678254,0.9531018986407401,0.9117164707678254,0.9174370691027541,0.97315083925473,0.9174370691027541
1.37,0.9110819532324257,0.9528134619867099,0.9110819532324257,0.9177905066218848,0.9730764279040679,0.9177905066218848
1.3800000000000001,0.9104415728131177,0.9525202937231906,0.9104415728131177,0.918137533805787,0.9729986045660928,0.918137533805787
1.3900000000000001,0.909795342536038,0.9522223951841196,0.909795342536038,0.9184781673647151,0.9729173686424616,0.9184781673647151
1.4000000000000001,0.9091432755127579,0.9519197676955686,0.9091432755127579,0.9188124238558862,0.9728327194293873,0.9188124238558862
1.41,0.9084853849413003,0.9516124125779177,0.9084853849413003,0.9191403196849356,0.9727446561198604,0.9191403196849356
1.42,0.9078216841071245,0.9513003311480026,0.9078216841071245,0.9194618711073771,0.9726531778058561,0.9194618711073771
1.43,0.9071521863840841,0.950983524721243,0.9071521863840841,0.9197770942300753,0.9725582834805334,0.9197770942300753
1.44,0.9064769052353475,0.950661994613739,0.9064769052353475,0.9200860050127152,0.9724599720404121,0.9200860050127152
1.45,0.9057958542143006,0.950335742144357,0.9057958542143006,0.9203886192692918,0.9723582422875515,0.9203886192692918
1.46,0.9051090469654083,0.9500047686367792,0.9051090469654083,0.9206849526695935,0.972253092931703,0.9206849526695935
1.47,0.9044164972250471,0.9496690754215313,0.9044164972250471,0.9209750207406913,0.9721445225924519,0.9209750207406913
1.48,0.9037182188223177,0.9493286638379943,0.9037182188223177,0.9212588388684434,0.9720325298013534,0.9212588388684434
1.49,0.9030142256798204,0.9489835352363863,0.8526335349747654,0.9215364222989959,0.9719171130040509,0.9215364222989959
1.5,0.9023045318144018,0.9486336909797202,0.8523140473923114,0.9218077861402889,0.9717982705623793,0.9218077861402889
1.51,0.948279132445741,0.948279132445741,0.8519860959449885,0.9220729453635703,0.9716760007564593,0.9220729453635703
1.52,0.9479198610288397,0.9479198610288397,0.8987014740469736,0.9223319148049122,0.9715503017867783,0.9223319148049122
1.53,0.947555878141941,0.947555878141941,0.8987194155324149,0.9225847091667302,0.9714211717762563,0.9225847091667302
1.54,0.94718718521837,0.94718718521837,0.898729919465376,0.9228313430193071,0.9712886087723012,0.9228313430193071
1.55,0.9468137837136976,0.9468137837136976,0.8987330037671681,0.923071830802323,0.9711526107488525,0.923071830802323
1.56,0.9464356751075532,0.9464356751075532,0.898728686325527,0.9233061868263767,0.9710131756084028,0.9233061868263767
1.57,0.9460528609054295,0.9460528609054295,0.8987169849959349,0.9235344252745282,0.9708703011840228,0.9235344252745282
1.58,0.9456653426404535,0.9456653426404535,0.8986979176029231,0.9237565602038306,0.970723985241361,0.9237565602038306
1.59,0.9452731218751338,0.9452731218751338,0.8986715019413666,0.9239726055468637,0.9705742254806309,0.9239726055468637
1.6,0.9448762002030927,0.9448762002030927,0.8986377557777782,0.9241825751132783,0.9704210195385928,0.9241825751132783
1.61,0.9444745792507702,0.9444745792507702,0.8985966968515889,0.9243864825913364,0.9702643649905176,0.9243864825913364
1.62,0.9440682606791048,0.9440682606791048,0.8985483428764197,0.9245843415494521,0.9701042593521372,0.9245843415494521
1.6300000000000001,0.9436572461851953,0.9436572461851953,0.8984927115413477,0.9247761654377381,0.9699407000815857,0.9247761654377381
1.6400000000000001,0.9432415375039346,0.9432415375039346,0.8984298205121594,0.9249619675895473,0.9697736845813225,0.9249619675895473
1.6500000000000001,0.942821136409631,0.942821136409631,0.8983596874326039,0.9251417612230257,0.9696032102000529,0.9251417612230257
1.6600000000000001,0.9423960447175924,0.9423960447175924,0.8982823299256223,0.9253155594426503,0.9694292742346204,0.9253155594426503
1.67,0.9419662642856984,0.9419662642856984,0.8981977655945802,0.9254833752407796,0.9692518739318978,0.9254833752407796
1.68,0.9415317970159527,0.9415317970159527,0.8981060120244897,0.9256452214992037,0.9690710064906667,0.9256452214992037
1.69,0.9410926448560016,0.9410926448560016,0.8980070867832142,0.9258011109906861,0.9688866690634735,0.9258011109906861
1.7,0.9406488098006428,0.9406488098006428,0.8979010074226724,0.9259510563805141,0.9686988587584845,0.9259510563805141
1.71,0.9402002938932992,0.9402002938932992,0.897787791480023,0.9260950702280395,0.9685075726413157,0.9260950702280395
1.72,0.9397470992274871,0.9397470992274871,0.8976674564788524,0.9262331649882309,0.9683128077368657,0.9262331649882309
1.73,0.9392892279482473,0.9392892279482473,0.8975400199303397,0.9263653530132135,0.9681145610311211,0.9263653530132135
1.74,0.9388266822535598,0.9388266822535598,0.8974054993344164,0.9264916465538111,0.9679128294729545,0.9264916465538111
1.75,0.9383594643957435,0.9383594643957435,0.8972639121809205,0.9266120577610926,0.9677076099759155,0.9266120577610926
1.76,0.9378875766828196,0.9378875766828196,0.8971152759507288,0.9267265986879053,0.9674988994199961,0.9267265986879053
1.77,0.9374110214798704,0.9374110214798704,0.8969596081168933,0.9268352812904208,0.9672866946533979,0.9268352812904208
1.78,0.9369298012103626,0.9369298012103626,0.8967969261457533,0.926938117429666,0.9670709924942753,0.926938117429666
1.79,0.9364439183574569,0.9364439183574569,0.8966272474980451,0.927035118873059,0.9668517897324708,0.927035118873059
1.8,0.9359533754652942,0.9359533754652942,0.8964505896299981,0.9271262972959415,0.9666290831312376,0.9271262972959415
1.81,0.9354581751402591,0.9354581751402591,0.8962669699944183,0.9272116642831058,0.9664028694289465,0.9272116642831058
1.82,0.9349583200522257,0.9349583200522257,0.8960764060417655,0.9272912313303244,0.9661731453407846,0.9272912313303244
1.83,0.934453812935778,0.895878915221213,0.895878915221213,0.9273650098458709,0.9659399075604359,0.9273650098458709
1.84,0.9339446565914156,0.8956745149817033,0.8956745149817033,0.9274330111520436,0.9657031527617559,0.9274330111520436
1.85,0.9334308538867289,0.8954632227729838,0.8954632227729838,0.9274952464866789,0.9654628776004239,0.9274952464866789
1.86,0.9329124077575642,0.89524505604664,0.89524505604664,0.9275517270046685,0.9652190787155928,0.9275517270046685
1.87,0.9323893212091606,0.8950200322571096,0.8950200322571096,0.9276024637794672,0.9649717527315183,0.9276024637794672
1.8800000000000001,0.9276474678045993,0.894788168862689,0.894788168862689,0.9276474678045993,0.9276474678045993,0.9276474678045993
1.8900000000000001,0.9276867499951649,0.8945494833265306,0.8945494833265306,0.9276867499951649,0.9276867499951649,0.9276867499951649
1.9000000000000001,0.9277203211893323,0.8943039931176201,0.8943039931176201,0.9277203211893323,0.9277203211893323,0.9277203211893323
1.9100000000000001,0.9277481921498358,0.8940517157117497,0.8940517157117497,0.9277481921498358,0.9277481921498358,0.9277481921498358
1.92,0.9277703735654648,0.8937926685924772,0.8937926685924772,0.9277703735654648,0.9277703735654648,0.9277703735654648
1.93,0.9277868760525481,0.9277868760525481,0.8935268692520716,0.9277868760525481,0.9277868760525481,0.9277868760525481
1.94,0.9277977101564329,0.9277977101564329,0.8932543351924463,0.9277977101564329,0.9277977101564329,0.9277977101564329
1.95,0.9278028863529635,0.9278028863529635,0.8929750839260855,0.9278028863529635,0.9278028863529635,0.9278028863529635
1.96,0.9278024150499484,0.9278024150499484,0.8926891329769508,0.9278024150499484,0.9278024150499484,0.9278024150499484
1.97,0.9277963065886272,0.9277963065886272,0.8923964998813823,0.9277963065886272,0.9277963065886272,0.9277963065886272
1.98,0.9277845712451278,0.9277845712451278,0.892097202188981,0.9277845712451278,0.9277845712451278,0.9277845712451278
1.99,0.9277672192319246,0.9277672192319246,0.8917912574634876,0.9277672192319246,0.9277672192319246,0.9277672192319246
2.0,0.927744260699282,0.927744260699282,0.8914786832836382,0.927744260699282,0.927744260699282,0.927744260699282
2.0100000000000002,0.9277157057367035,0.9277157057367035,0.8911594972440195,0.9277157057367035,0.9277157057367035,0.9277157057367035
2.02,0.9276815643743622,0.9276815643743622,0.8908337169559,0.9276815643743622,0.9276815643743622,0.9276815643743622
2.0300000000000002,0.9276418465845351,0.9276418465845351,0.8905013600480562,0.9276418465845351,0.9276418465845351,0.9276418465845351
2.04,0.9275965622830279,0.9275965622830279,0.8901624441675862,0.9275965622830279,0.9275965622830279,0.9275965622830279
2.05,0.927545721330593,0.927545721330593,0.8898169869807072,0.927545721330593,0.927545721330593,0.927545721330593
2.06,0.9274893335343403,0.9274893335343403,0.8894650061735419,0.9274893335343403,0.9274893335343403,0.9274893335343403
2.07,0.9274274086491427,0.9274274086491427,0.8891065194528922,0.9274274086491427,0.9274274086491427,0.9274274086491427
2.08,0.927359956379038,0.927359956379038,0.8887415445470045,0.927359956379038,0.927359956379038,0.927359956379038
2.09,0.9272869863786163,0.9272869863786163,0.8883700992063139,0.9272869863786163,0.9272869863786163,0.9272869863786163
2.1,0.9272085082544103,0.9272085082544103,0.8879922012041859,0.9272085082544103,0.9272085082544103,0.9272085082544103
2.11,0.9271245315662683,0.9271245315662683,0.8876078683376352,0.9271245315662683,0.9271245315662683,0.9271245315662683
2.12,0.927035065828726,0.927035065828726,0.927035065828726,0.927035065828726,0.927035065828726,0.927035065828726
2.13,0.9269401205123777,0.9269401205123777,0.9269401205123777,0.9269401205123777,0.9269401205123777,0.9269401205123777
2.14,0.9268397050452188,0.9268397050452188,0.9268397050452188,0.9268397050452188,0.9268397050452188,0.9268397050452188
2.15,0.9267338288140075,0.9267338288140075,0.9267338288140075,0.9267338288140075,0.9267338288140075,0.9267338288140075
2.16,0.9266225011656007,0.9266225011656007,0.9266225011656007,0.9266225011656007,0.9266225011656007,0.9266225011656007
2.17,0.9265057314082878,0.9265057314082878,0.9265057314082878,0.9265057314082878,0.9265057314082878,0.9265057314082878
2.18,0.9263835288131167,0.9263835288131167,0.9263835288131167,0.9263835288131167,0.9263835288131167,0.9263835288131167
2.19,0.926255902615213,0.926255902615213,0.926255902615213,0.926255902615213,0.926255902615213,0.926255902615213
2.2,0.9261228620150888,0.9261228620150888,0.9261228620150888,0.9261228620150888,0.9261228620150888,0.9261228620150888
2.21,0.9259844161799484,0.9259844161799484,0.9259844161799484,0.9259844161799484,0.9259844161799484,0.9259844161799484
2.22,0.9258405742449767,0.9258405742449767,0.9258405742449767,0.9258405742449767,0.9258405742449767,0.9258405742449767
2.23,0.9256913453146286,0.9256913453146286,0.9256913453146286,0.9256913453146286,0.9256913453146286,0.9256913453146286
2.24,0.9255367384639072,0.9255367384639072,0.9255367384639072,0.9255367384639072,0.9255367384639072,0.9255367384639072
2.25,0.9253767627396308,0.9253767627396308,0.9253767627396308,0.9253767627396308,0.9253767627396308,0.9253767627396308
2.2600000000000002,0.9252114271616941,0.9252114271616941,0.9252114271616941,0.9252114271616941,0.9252114271616941,0.9252114271616941
2.27,0.9250407407243203,0.9250407407243203,0.9250407407243203,0.9250407407243203,0.9250407407243203,0.9250407407243203
2.2800000000000002,0.9248647123973067,0.9248647123973067,0.9248647123973067,0.9248647123973067,0.9248647123973067,0.9248647123973067
2.29,0.9246833511272549,0.9246833511272549,0.9246833511272549,0.9246833511272549,0.9246833511272549,0.9246833511272549
2.3000000000000003,0.9244966658388021,0.9244966658388021,0.9244966658388021,0.9244966658388021,0.9244966658388021,0.9244966658388021
2.31,0.9243046654358331,0.9243046654358331,0.9243046654358331,0.9243046654358331,0.9243046654358331,0.9243046654358331
2.32,0.924107358802694,0.924107358802694,0.924107358802694,0.924107358802694,0.924107358802694,0.924107358802694
2.33,0.9239047548053836,0.9239047548053836,0.9239047548053836,0.8550974045198938,0.9239047548053836,0.8550974045198938
2.34,0.9236968622927539,0.9236968622927539,0.9236968622927539,0.8553182968794898,0.9236968622927539,0.8553182968794898
2.35,0.9234836900976813,0.9234836900976813,0.9234836900976813,0.8555317141073537,0.9234836900976813,0.8555317141073537
2.36,0.9232652470382433,0.9232652470382433,0.9232652470382433,0.8557376709840311,0.9232652470382433,0.8557376709840311
2.37,0.9230415419188814,0.9230415419188814,0.9230415419188814,0.8559361823281276,0.9230415419188814,0.8559361823281276
2.38,0.9228125835315524,0.9228125835315524,0.9228125835315524,0.8561272629963113,0.9228125835315524,0.8561272629963113
