tag,m_GeV,cfg,delta_keV,S_tot_unit,S_H_unit,S_L_unit,f_ev_unit,f_ev_norm,pct_ev,q0,Z,mu_hat,kappa_hat,kappa_68lo,kappa_68hi,kappa_90lo,kappa_90hi,mu_68lo,mu_68hi,mu_90lo,mu_90hi,lowE_events_at_fit,sigma_n_hat_cm2,sigma_n_68lo_cm2,sigma_n_68hi_cm2,sigma_n_90lo_cm2,sigma_n_90hi_cm2,companion_free,p_exact_bH,Z_exact_bH,p_exact_bHpois,Z_exact_bHpois
s,1000,baseline,300.0,13469.27487079685,2659.481402305898,417.9808018600895,10.324359733011852,0.0007665119193161923,0.9917166159897627,7.1503920284891365,2.674021695590583,1.0,7.424304645888034e-05,2.2065338558622377e-05,0.00017780755678879073,7.2165332752376605e-06,0.0002754606105611032,0.29720411016327714,2.394938856493043,0.0972014702984279,3.7102546797250247,0.03103216809141868,2.2008608562012866e-42,6.541048923604917e-43,5.270927182251008e-42,2.13926911145022e-43,8.165754291144448e-42,False,,,,
s,1000,baseline,305.0,10398.969474284862,2184.0173814745203,260.6194747607749,8.608716633961151,0.000827843244972423,0.9910120428204163,7.295118777267248,2.7009477553753696,1.0,9.616337488756501e-05,2.8541573437740024e-05,0.0002294658750855265,9.382819903863738e-06,0.0003554580027416914,0.29680295092711817,2.3862086304044534,0.09757165776299144,3.6963969199011135,0.025062048254420682,2.8506670682953466e-42,8.460863979808155e-43,6.802286360776117e-42,2.781443115839437e-43,1.0537196970910457e-41,False,,,,
s,1000,baseline,310.0,7889.039900557867,1771.4366809590842,151.04300676587764,7.0912984891671815,0.0008988797849362793,0.9901824885145981,7.4506356277548775,2.72958524830328,1.0,0.00012675813693492483,3.757203787002183e-05,0.000301392052880746,1.241443100828976e-05,0.0004668308641886018,0.2964073059018734,2.377693930887252,0.09793794156712075,3.6828473143957905,0.019145930134691895,3.7576181890595044e-42,1.1137854840270043e-42,8.93446596271833e-42,3.6801339063165985e-43,1.383873405610257e-41,False,,,,
s,1000,baseline,315.0,5839.7564737260855,1418.4337014936893,79.26670877413045,5.793612730471525,0.000992098344603552,0.989097620948053,7.6391400906417175,2.76389943569619,1.0,0.00017124001737044096,5.071411754855521e-05,0.0004058246127643397,1.6850675175033615e-05,0.0006285141870638444,0.29615809626348094,2.3699169095879347,0.09840383944005798,3.6703697927347734,0.013573632587379784,5.076239044885707e-42,1.5033692917117017e-42,1.2030264749585143e-41,4.995214119322865e-43,1.8631674451049316e-41,False,,,,
s,1000,baseline,320.0,4212.021238431644,1114.0541990181437,36.69559827252286,4.655415254439867,0.0011052687037668694,0.9877730571644352,7.84727342369149,2.8012985245581183,1.0,0.00023741570694746838,7.028511868974057e-05,0.0005610899548754368,2.3482687373766918e-05,0.0008688722117566663,0.29604241266687614,2.3633228066059924,0.09890957795375685,3.659708209402155,0.008712111405731315,7.037951175096743e-42,2.083532046107316e-42,1.663295052388558e-41,6.96120780387966e-43,2.5756847692873095e-41,False,,,,
s,1000,baseline,325.0,2949.3220739723547,857.6222925615145,14.565316988967902,3.666128574730628,0.0012430411066611073,0.9861049614273797,8.075750893187774,2.8417865671418348,1.0,0.0003390609689002631,0.00010040276399567584,0.0007996495823453768,3.3725481734702476e-05,0.0012381402110723306,0.2961200881402835,2.358424164653994,0.09946730773550948,3.651674255188415,0.00493853049061892,1.0051123302591976e-41,2.976339518272394e-42,2.370481207874978e-41,9.997581746264663e-43,3.6703428199799476e-41,False,,,,
s,1000,baseline,330.0,1993.2997564877735,643.8967201839121,4.67660398291847,2.849741497666203,0.001429660284857253,0.9838749536622089,8.350474040062409,2.8897186783599556,1.0,0.0005016806913988773,0.00014873348900902572,0.0011816462456497457,5.024089906645365e-05,0.0018293703137318386,0.2964704274232679,2.35537517370833,0.10014517187488887,3.6464834008876355,0.0023461619195492816,1.487182232780966e-41,4.4090555220886295e-42,3.50287210987241e-41,1.4893412031113082e-42,5.422985325930805e-41,False,,,,
s,1000,baseline,335.0,1294.2094882533215,468.26569556542404,1.1831509206882556,2.149754410714827,0.0016610559806791078,0.9810035146505264,8.647089915499919,2.9405934631464987,1.0,0.0007726724375584747,0.0002294736499965082,0.0018188818336894136,7.791744141514641e-05,0.002815575361372034,0.2969869751296027,2.354014127172439,0.1008414919799048,3.643944347579961,0.0009141881058877479,2.2905101603419923e-41,6.802516840235894e-42,5.391893275877058e-41,2.3097846196401742e-42,8.346491551852673e-41,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,1000,baseline,340.0,801.0387525803064,327.9616641772271,0.18044016152551567,1.5763094461390315,0.001967831694860483,0.977119559262003,8.983641051835889,2.99727226855284,1.0,0.0012483790537958363,0.0003715417733119977,0.0029383546169681877,0.00012678428052698333,0.004547971853767498,0.29761935862531763,2.3537359170147814,0.10155912192012637,3.6431017005122603,0.00022525771811199112,3.7006948451698697e-41,1.1013984262874758e-41,8.710458374987778e-41,3.7583931896978996e-42,1.348200768351531e-40,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,1000,baseline,345.0,469.74182467476305,218.06890103902438,0.021280745375202102,1.1095343978809162,0.002362008958110402,0.9719398749196047,9.347194521882557,3.057318191141144,1.0,0.002128828959806536,0.0006349797960073859,0.005011572071126663,0.0002176458471530406,0.007756100691847469,0.2982765680081183,2.35414500918012,0.10223735737455387,3.643364891349622,4.530306704099925e-05,6.310700531100709e-41,1.8823340961437284e-41,1.4856304159721067e-40,6.451893454819301e-42,2.299218475483374e-40,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,1000,baseline,350.0,258.70163627786974,136.7770488099099,0.0010128933110035232,0.745148949287444,0.0028803410755666205,0.9647782512065061,9.74269689612629,3.1213293475899477,1.0,0.0038654568033961198,0.0011553454345480097,0.009101962677860218,0.0003975834419544855,0.014085261096533375,0.29888975438373655,2.3546926381025393,0.10285548699061285,3.643880093074206,3.915295340132991e-06,1.1458760080168957e-40,3.424905985903865e-41,2.6981858002557105e-40,1.178596348354372e-41,4.1754347747441055e-40,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,1000,baseline,355.0,131.34505093363293,79.42872633267778,2.19909695526556e-05,0.4705142216657501,0.003582275984677148,0.9544477800257197,10.17776626488012,3.1902611593535912,1.0,0.007613533916137335,0.0022798205865089062,0.017931638085189532,0.0007873122656720526,0.027746896131923496,0.2994431510545572,2.3552319176226915,0.1034095696353697,3.6444174856977143,1.674289925378869e-07,2.2569559807419913e-40,6.758300106648102e-41,5.315654762512961e-40,2.33390846654503e-41,8.225289840666147e-40,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,1000,baseline,360.0,60.94959356866762,42.070028538858146,2.33736568200986e-07,0.27493760530630185,0.004510901372895112,0.9395499068972671,10.637829361237436,3.26156854308436,1.0,0.016407000300557712,0.004920636071649659,0.03864984800730687,0.0017043196895279746,0.05980152761031088,0.299910768666372,2.355692527536132,0.10387759238780785,3.644878802633903,3.834915944724905e-09,4.863691140311644e-40,1.4586733484466885e-40,1.145736087547583e-39,5.052285257734853e-41,1.7727564739880228e-39,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,1000,baseline,365.0,24.875409868818416,19.557262224977706,3.7243852318422767e-10,0.14562344236465008,0.005854112279258987,0.9151903388193607,11.158297050669375,3.3404037256998405,1.0,0.04020034263851509,0.012073141829094037,0.09471606244492294,0.004192560101299894,0.14654181714076037,0.3003243514030902,2.356100874478057,0.10429165091948972,3.645287764297854,1.4972156243788497e-11,1.1916989501230889e-39,3.5789621426346025e-40,2.8077629384995922e-39,1.242842509073596e-40,4.344085601610294e-39,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,1000,baseline,370.0,8.63153737048974,7.6251505761646925,2.146429295429558e-13,0.06657429426426116,0.007712912706822219,0.8736351498391457,11.709130491952578,3.4218606768763364,1.0,0.1158542165870576,0.03483259510032244,0.2730025458418824,0.012121434004345455,0.4223603308002881,0.30065884631957096,2.356431676673046,0.10462661059243289,3.6456189791150955,2.4867288448150146e-14,3.434382376180395e-39,1.0325774430426642e-39,8.092887421039129e-39,3.593277874981405e-40,1.2520449572141647e-38,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,1000,baseline,375.0,2.4219368161930803,2.328892327173489,4.7335038363906724e-17,0.024366278999113422,0.010060658410326963,0.7951011127046301,12.240111639748534,3.498587091919899,1.0,0.41289268708993376,0.12424128610337427,0.9730538612711848,0.04330133353053546,1.505349975326116,0.3009045449049399,2.3566749707515164,0.10487309386785973,3.645862526497665,1.954429118357855e-17,1.2239790743652976e-38,3.683008663450595e-39,2.884520849280307e-38,1.2836247235820792e-39,4.462459440445738e-38,True,0.00035014285714285714,3.389467257187006,0.00020697083463008396,3.531031997837919
s,1000,baseline,380.0,0.45577016103952667,0.45491297325147917,8.301713168056417e-23,0.006241427627481863,0.013694243636411677,0.5693213410526072,12.856368348952515,3.585577826369484,1.0,2.1940883486518437,0.6606808666440377,5.171218677040487,0.2305725535623667,7.999810480921796,0.3011186249860871,2.356887169205351,0.10508808986841475,3.64607491117542,1.8214692135882167e-22,6.504155462248778e-38,1.9585223494881003e-38,1.5329560555491047e-37,6.835092737349403e-39,2.371463804928984e-37,True,0.00021171428571428573,3.525033918430371,0.00012514515582284146,3.661962696607115
s,1000,baseline,385.0,0.07988511445241005,0.07988471098640132,1.7426803915365454e-29,0.0007362689422677702,0.009216597451411146,0.11597244014577647,12.065006397797902,3.4734718075432687,1.0,12.517976682573696,3.7657908757750196,29.499885841467968,1.3118699089055164,45.63790470554293,0.3008306351151289,2.356601756778699,0.10479887781958991,3.64578924077048,2.1814832506432875e-28,3.71082898581966e-37,1.1163310406077583e-37,8.744946107087931e-37,3.8889071349430737e-38,1.3528900390840552e-36,True,0.00017914285714285715,3.5690443949277593,0.0001058920549270197,3.7045287238207885
s,1000,baseline,390.0,0.023200489838361538,0.023200489825334226,5.802943930048923e-38,7.615933708139119e-05,0.003282660737423883,0.016465793468630897,10.003491897645517,3.162829729474149,1.0,43.10253822083189,12.897816007220309,101.50766328146112,4.448267136536276,157.07480940484643,0.29923564921257156,2.3550275104773633,0.10320197649952745,3.6442125194597152,2.501216125382781e-36,1.277731635456105e-36,3.823428554551483e-37,3.0090931525063606e-36,1.318644302150437e-37,4.656325622438873e-36,True,0.00017914285714285715,3.5690443949277593,0.0001058920549270197,3.7045287238207885
s,1000,baseline,395.0,1.620864982201201e-06,1.620864982201201e-06,2.5289690500327667e-55,4.471460849839989e-12,2.7586880455443996e-06,6.60864069569237e-06,0.0,0.0,0.0,0.0,0.0,442711.9613692229,0.0,1133168.9322384507,0.0,0.7175763153849843,0.0,1.8367138411836306,0.0,0.0,0.0,1.3123753305156504e-32,0.0,3.35916596284649e-32,True,1.0,0.0,1.0,0.0
s,4000,baseline,100.0,29252347.547504112,63717.77815813786,28670676.696257874,207.8948981615579,7.106947496229104e-06,0.9999272233212892,0.5320671664532028,0.7294293430163081,1.4125375446227555,4.828800636697197e-08,0.0,1.580723733855431e-07,0.0,2.552900805411313e-07,0.0,4.623988003932746,0.0,7.46783416141949,1.3844498188542953,1.4334645220253965e-45,0.0,4.692493151167063e-45,0.0,7.578471359940421e-45,False,,,,
s,4000,baseline,110.0,19744197.98817295,56229.02690509292,19236322.375242975,184.01320993881387,9.31986247549991e-06,0.9999044641244863,0.8492374204399766,0.9215407860968372,1.6595869074375598,8.405440972743869e-08,0.0,2.439215670588408e-07,0.0,3.866135829529815e-07,0.0,4.816035713595157,0.0,7.633375126740592,1.6168977225777696,2.4952161691745017e-45,0.0,7.24098878463623e-45,0.0,1.1476904858828074e-44,False,,,,
s,4000,baseline,120.0,13149806.733845945,49352.27540393785,12709146.371727087,162.18768956499497,1.2333845876802454e-05,0.9998734222272307,1.2222880362807018,1.105571361912338,1.8197008586099825,1.383823272418371e-07,8.269807506386136e-09,3.7618985515962716e-07,0.0,5.8831631976175e-07,0.10874637043508616,4.946823890582596,0.0,7.736245903234525,1.7587212521767441,4.107979838077567e-45,2.4549523901015848e-46,1.1167468932534715e-44,0.0,1.7464597020179291e-44,False,,,,
s,4000,baseline,130.0,8664129.714890955,43068.69228148165,8284624.263405986,142.02435440899538,1.6392223925837526e-05,0.99983154865175,1.6343404761221336,1.2784132649977211,1.9498445997580456,2.2504794640907404e-07,2.9642915905510714e-08,5.794995842264662e-07,0.0,8.977473485455212e-07,0.2568300685329491,5.0208595674634795,0.0,7.778199478997817,1.8644376772503048,6.680711654990402e-45,8.799714769130676e-46,1.7202865825607664e-44,0.0,2.6650281730466694e-44,False,,,,
s,4000,baseline,140.0,5644021.820361892,37362.73472377567,5319559.227236959,123.79779763774876,2.1934323001928244e-05,0.9997742916443305,2.079295633717038,1.4419762944365757,1.9952623149688788,3.535178244298396e-07,6.465118896109141e-08,8.93364029549154e-07,0.0,1.375285870140686e-06,0.3648927212087398,5.042166076301851,0.0,7.7621434603094235,1.8805590049384884,1.0494433242337966e-44,1.9192174756229418e-45,2.6520159724139463e-44,0.0,4.082635939672825e-44,False,,,,
s,4000,baseline,150.0,3633550.4702999275,32240.207651842284,3358159.982508582,107.36052962648175,2.9547003820101e-05,0.9996955200552813,2.548136383247197,1.596288314574531,2.041737944669532,5.619126420173266e-07,1.2108213734598076e-07,1.3795806629044307e-06,0.0,2.1148996689776238e-06,0.4399580570984088,5.01277596651308,0.0,7.684594686850806,1.8869925480882566,1.668078467949193e-44,3.5944111425396526e-45,4.09538534375775e-44,0.0,6.278233191246959e-44,False,,,,
s,4000,baseline,160.0,2317673.2452261443,27649.506760283788,2085694.4892636244,92.55999054150713,3.993660052475417e-05,0.9995876833973585,3.026738198955286,1.739752338396269,2.041737944669532,8.809429667771445e-07,2.1011298530411031e-07,2.127459358911594e-06,1.7038851355512936e-08,3.2550830663267817e-06,0.48697324451393054,4.930755636455366,0.03949048991605755,7.5442189338142605,1.8373778911626384,2.6151431459107914e-44,6.237356493066842e-45,6.315517542543557e-44,5.058106712580717e-46,9.662950373980576e-44,False,,,,
s,4000,baseline,170.0,1464893.18873954,23553.145287447715,1271133.7335566015,79.3877185733342,5.419352017169454e-05,0.9994394759156071,3.508090108417832,1.8729896178083403,1.9952623149688788,1.3620531041486322e-06,3.48800519097871e-07,3.2743702563363378e-06,5.6309265748205365e-08,5.007077350077682e-06,0.510955504655287,4.796602685918443,0.08248705985747072,7.334833505620822,1.7313516475788093,4.043353513238158e-44,1.0354396609192487e-44,9.720205797611343e-44,1.67158142951541e-45,1.4863872585310413e-43,False,,,,
s,4000,baseline,180.0,918689.9738359981,19924.647802690604,758095.1255607088,67.53554460457391,7.351287869462497e-05,0.9992376436961011,3.9765171334785236,1.9941206416559967,1.9498445997580456,2.1224185038359047e-06,5.607284306409512e-07,5.013863292094465e-06,1.1902648120691034e-07,7.674593082531948e-06,0.5151355872746357,4.606185936631536,0.10934843490576739,7.050571718193207,1.608995122157852,6.300553398327791e-44,1.66456305051466e-44,1.4884017146789415e-43,3.533387497818286e-45,2.278258667625531e-43,False,,,,
s,4000,baseline,190.0,572861.3894604373,16753.091762774868,441005.323909163,57.28831396628358,0.00010000379676529064,0.9989606008343641,4.432650979396044,2.105386182959327,1.8197008586099825,3.1765116171014937e-06,8.792710320766444e-07,7.61703852802756e-06,2.167332592454754e-07,1.1679230029252068e-05,0.5037004251477393,4.363507274739552,0.1241581160336522,6.690579942385404,1.4008585346010634,9.42970532333047e-44,2.6101798863839925e-44,2.261173180323358e-43,6.433884130777041e-45,3.4670642155476317e-43,False,,,,
s,4000,baseline,200.0,357085.70143709035,13974.688469001152,249735.3676850386,48.20215504631329,0.00013498763700793356,0.9985941564563454,4.85365217240053,2.203100581544231,1.698243652461746,4.755843332923075e-06,1.343438922200727e-06,1.1409606310035329e-05,3.619733564189561e-07,1.7538436337630416e-05,0.47972282987193526,4.074207272340018,0.12925550987840084,6.262724841732511,1.1877022833999835,1.4118066167915274e-43,3.9880959628931135e-44,3.3870244572572405e-43,1.0745441847438294e-44,5.206412141088098e-43,False,,,,
s,4000,baseline,210.0,223802.2643958821,11581.2740820056,137228.3988604435,40.280268796330425,0.0001799815069121864,0.9981205163237585,5.233381421792501,2.2876585020042874,1.584893192461114,7.081667367125511e-06,2.001446501648511e-06,1.6782263917193187e-05,5.707920895791917e-07,2.586927554777351e-05,0.4479282591361533,3.755908666357142,0.1277445621470803,5.7896024458727355,0.9718058740528864,2.102244364866286e-43,5.941439228286974e-44,4.981936868907005e-43,1.6944377526096267e-44,7.679482235488655e-43,False,,,,
s,4000,baseline,220.0,141928.31387560948,9516.894269431179,72836.445532212,33.4109687990552,0.00023540735380212887,0.9975343363643401,5.566256733714795,2.3592915745441037,1.4454397707459279,1.0184294671553398e-05,2.910251438223328e-06,2.420019508914385e-05,8.619268828946097e-07,3.7389461788614195e-05,0.4130470795811044,3.434692884462992,0.12233182917329187,5.306623268374542,0.741787824128596,3.0232818026443497e-43,8.639292654086282e-44,7.184003585227383e-43,2.558692520498107e-44,1.109933314792254e-42,False,,,,
s,4000,baseline,230.0,91731.61253133378,7755.205112465508,37219.84775242424,27.514791225410015,0.00029994884496346863,0.996848903466905,5.852565826478099,2.4192076856851497,1.3182567385564075,1.4370800885094176e-05,4.139746394025109e-06,3.421391511062411e-05,1.2584320190452596e-06,5.294876914163993e-05,0.37974561219469755,3.1384976041077173,0.11543799836808381,4.8570759749119565,0.5348790210236087,4.26607656263972e-43,1.2289137681352738e-43,1.0156649064769362e-42,3.735746800091567e-44,1.5718226483122763e-42,False,,,,
s,4000,baseline,240.0,60775.18182311619,6252.049388946592,18283.74898628114,22.443683922793163,0.00036929028016920845,0.9961057382851433,6.091706803398779,2.4681383274441444,1.2022644346174132,1.9782161049169004e-05,5.781931321704218e-06,4.755970401037328e-05,1.7899679172122118e-06,7.367200474349186e-05,0.35139792736534436,2.8904496586840245,0.10878562562611675,4.477429483559196,0.36169206702919404,5.872478109258223e-43,1.716408284794993e-43,1.411844337883651e-42,5.313649698825404e-44,2.1870069404752817e-42,False,,,,
s,4000,baseline,250.0,41338.33712487195,4991.484560451327,8677.337068721648,18.149406215982385,0.000439045386880414,0.9953521188694271,6.295640316268418,2.5091114595147856,1.1481536214968842,2.7774547825390807e-05,7.981748440460971e-06,6.537467679495875e-05,2.5045870350967475e-06,0.000101311641035455,0.3299522078776965,2.7024804287795483,0.10353546321541283,4.18805477179765,0.2410091134122459,8.245076141769897e-43,2.369439965315721e-43,1.94069473716247e-42,7.435048425589204e-44,3.007509607848071e-42,False,,,,
s,4000,baseline,260.0,28754.30036895362,3939.4008569666753,4038.045967670422,14.506273721625359,0.0005044905817735689,0.9946378945278007,6.4707525739270295,2.5437673977639994,1.071519305237607,3.7264662728311066e-05,1.0968004175114892e-05,8.950820233225152e-05,3.477309164704846e-06,0.0001387248963469925,0.315377286499191,2.5737457353466353,0.09998759219763836,3.988937338213379,0.15047642106665476,1.1062285640935588e-42,3.25593165784689e-43,2.6571159616420342e-42,1.0322644678757183e-43,4.118149250640395e-42,False,,,,
s,4000,baseline,270.0,20253.969179435906,3067.6744408991185,1894.1101928717535,11.46871858038431,0.0005662454839730198,0.9939495548523658,6.63451955059611,2.5757561124058523,1.0471285480509007,5.1699918113535136e-05,1.5136807194781599e-05,0.00012309030826529381,4.840752166562732e-06,0.00019077185801921756,0.3065804263981702,2.493067309892526,0.09804444518684917,3.863887332624955,0.0979253418694819,1.53474959898242e-42,4.493471096230479e-43,3.654025154042254e-42,1.4370124204240118e-43,5.6632010895868925e-42,False,,,,
s,4000,baseline,280.0,14278.82051585504,2352.155108589183,929.2526793830355,8.952113321385381,0.0006269504761576809,0.9932654351883181,6.797603732524408,2.6072214582816717,1.0232929922807537,7.166509244545099e-05,2.114009199673214e-05,0.0001713830063320554,6.814020165556393e-06,0.0002655843478260104,0.30185557931000184,2.447147186883067,0.09729617093539658,3.792231234428019,0.06659497917316827,2.1274302920587977e-42,6.275589768476252e-43,5.0876289525816844e-42,2.022791350187443e-43,7.884064157062275e-42,False,,,,
s,4000,baseline,290.0,9936.907557397051,1772.2747095011105,480.91683030813783,6.872225747469379,0.0006915859594923656,0.9925224565772559,6.969605484763292,2.640001038780722,1.0232929922807537,0.00010297901901271212,3.0151225432979856e-05,0.00024364858930279128,9.791284309033022e-06,0.00037752362124344194,0.2996099398697597,2.421113508392037,0.0972950870470534,3.7514173250298604,0.049524343411834974,3.057006933478797e-42,8.950610142258544e-43,7.232885241789062e-42,2.9066138236062608e-43,1.1207062746934497e-41,False,,,,
s,4000,baseline,300.0,6730.832420401182,1306.6088787713798,249.6375062223099,5.18953336026486,0.0007710091465856974,0.9916065411903933,7.1698398133301,2.6776556562280556,1.0232929922807537,0.00015203067441987533,4.434719749724692e-05,0.00035723999022206914,1.45142429123589e-05,0.0005534262066692901,0.2984935546684037,2.4045225080505044,0.09769293675208336,3.7250190541493025,0.0379525584314736,4.5131409316070955e-42,1.316478750032588e-42,1.0604928435858879e-41,4.308658369701446e-43,1.6428858685748828e-41,False,,,,
s,4000,baseline,305.0,5466.895809904214,1112.4146374575678,174.6691171761535,4.463087473838545,0.0008163842204113167,0.9910690692953531,7.276355339919519,2.6974720276435713,1.0,0.00018291916194713818,5.4516070660969905e-05,0.00043847420361892056,1.79103044337968e-05,0.0006792146272216816,0.2980336782688984,2.3970927865153637,0.09791376826323257,3.7131955995838637,0.031950328531908476,5.430088106291869e-42,1.6183491316423626e-42,1.301642502973511e-41,5.316803884883975e-43,2.016297926163564e-41,False,,,,
s,4000,baseline,310.0,4383.005935327467,939.4791220534429,117.60949788997854,3.8286434955399224,0.0008735200344313185,0.9904081555770963,7.403787448751359,2.720990159620457,1.0,0.00022815392330179153,6.791413534739573e-05,0.0005451854997597345,2.240672988589482e-05,0.0008444551006064126,0.29766805832026844,2.3895512813013875,0.09820883008115633,3.7012517180754596,0.026833068361152377,6.772914833728102e-42,2.0160804077243882e-42,1.6184227319080164e-41,6.651600420597465e-43,2.506826266471491e-41,False,,,,
s,4000,baseline,315.0,3472.2325654719652,787.1364823125598,75.41997816546152,3.255426253193835,0.0009375599680637577,0.9896525432244226,7.537462938433123,2.7454440330178147,1.0,0.0002879991420920489,8.561956140534568e-05,0.0006860447126778597,2.836504744761837e-05,0.001062556589734735,0.2972910293530679,2.382106792729922,0.09849004146877796,3.6894435935337815,0.021720889008253978,8.549463596100646e-42,2.5416788329013428e-42,2.0365735306468538e-41,8.420370241157602e-43,3.154276369278382e-41,False,,,,
s,4000,baseline,320.0,2704.8456875499933,652.7861032739069,45.25171972461278,2.7445885712283644,0.0010146932166449649,0.988733522479795,7.687868246104927,2.7727005330732934,1.0,0.00036970685780813775,0.00010978985954563981,0.0008780452626770379,3.65287140976089e-05,0.0013598137302176635,0.2969646281287433,2.374976942225687,0.09880453479866406,3.678086304050517,0.01672987110980112,1.0975016450046207e-41,3.2591916787948127e-42,2.6065411009407357e-41,1.0843813947545012e-42,4.036705769164409e-41,False,,,,
s,4000,baseline,325.0,2071.1580821178623,535.4334485899262,24.792831156143972,2.295087942902199,0.0011081181889097318,0.9876250613467549,7.856569021337236,2.802957192205624,1.0,0.00048282166804836557,0.00014325485363621634,0.0011434732723294083,4.787307422679064e-05,0.0017707109241849922,0.2967034479112609,2.368313909670813,0.09915270460064576,3.6674222417201356,0.01197051609445092,1.433291170384377e-41,4.2526243211381114e-42,3.3944834154296793e-41,1.4211469602383599e-42,5.256483917128749e-41,False,,,,
s,4000,baseline,330.0,1557.3210699020003,434.37077237486045,12.313069304249503,1.9020639994956827,0.0012213692065537753,0.9862566526126879,8.044616322315505,2.836303284614589,1.0,0.0006421283441974675,0.0001904468078414943,0.0015172169827671487,6.392684233726131e-05,0.002349232557338056,0.29658682654713653,2.362793974876421,0.09955461850412028,3.6585093596423137,0.007906570804326395,1.9062046028546825e-41,5.65355173910215e-42,4.5039687505067457e-41,1.8977147202799606e-42,6.973867380937117e-41,False,,,,
s,4000,baseline,335.0,1144.4126838564123,347.1262238723232,5.343783447064691,1.557704476512566,0.0013611387731770445,0.9845537583539842,8.255797308546107,2.8732903279247832,1.0,0.0008738106577342588,0.0002592055361713163,0.0020609515921820596,8.739612715933452e-05,0.00319081376213807,0.2966381033202565,2.358579142907217,0.10001723644107031,3.6516077412144043,0.004669454928669043,2.593970368771476e-41,7.694704502613167e-42,6.118084409103745e-41,2.5944174769454704e-42,9.472162279086707e-41,False,,,,
s,4000,baseline,340.0,821.7108001770405,272.7055531043115,1.9823421430644632,1.258880228262751,0.0015320234661532022,0.9824508699087179,8.488107295933673,2.9134356515862287,1.0,0.0012169731732679509,0.00036127751001140715,0.002867003771613093,0.00012234309752680571,0.004438315900057964,0.29686563183744213,2.355847963282788,0.10053064456488923,3.6470121096751114,0.0024124572083479502,3.6126732068389305e-41,1.0724785141704373e-41,8.510908816337791e-41,3.63184366085823e-42,1.3175462933640396e-40,False,,,,
s,4000,baseline,345.0,572.2806350404301,209.74154622944968,0.5836431540568072,1.0009978676773827,0.0017491381087998286,0.9797385545824785,8.750073487099712,2.9580523131107253,1.0,0.0017473944403681469,0.0005194225088699845,0.004114089601568659,0.0001766541288882555,0.006368259953712977,0.29725544323040815,2.354413809798942,0.10109573706268483,3.6444318504134023,0.0010198548025577947,5.18726724233828e-41,1.5419434232758428e-41,1.2212973630478924e-40,5.244106052053092e-42,1.8904641954583727e-40,False,,,,
s,4000,baseline,350.0,387.3149870540871,157.53189884009183,0.1324320893421602,0.7818312325451696,0.002018592769910011,0.9762955042190818,9.0345203057758,3.00574787794582,1.0,0.002581877886022401,0.0007687450729068341,0.0060777712063563895,0.0002625024928896577,0.00940700475480517,0.2977464879608037,2.3540118761076285,0.10167114963522338,3.6434739248251002,0.0003419234828722663,7.664491927226204e-41,2.282075553335534e-41,1.804230502102153e-40,7.792577056109768e-42,2.792537648388115e-40,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,4000,baseline,355.0,251.90632012175712,114.44546259509438,0.02176609254196086,0.5963173987291691,0.0023672188869296464,0.9717310464199308,9.351638766290307,3.0580449254859396,1.0,0.003969729697598128,0.0011841393067576625,0.009345592251955663,0.0004058958860360011,0.014463580884998427,0.2982921752768513,2.354213753548556,0.10224773900388914,3.643467436523341,8.640550396449115e-05,1.1784430776230362e-40,3.515203490641228e-41,2.7743069011142406e-40,1.2049314023174006e-41,4.29361897911588e-40,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,4000,baseline,360.0,157.5761359760099,80.19122699335074,0.0016379365619298616,0.4418807392088129,0.0028042364186166282,0.9657600277155443,9.689303354667572,3.112764583881597,1.0,0.006346138606624066,0.001896316470221364,0.014942788661676507,0.0006522506004408343,0.02312418356839048,0.2988142219651488,2.3546268980131164,0.10277912930549901,3.6438194943069124,1.0394572450864185e-05,1.8838973129926988e-40,5.629353098441476e-41,4.435875286267243e-40,1.936253255303587e-41,6.864581754355207e-40,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
s,4000,baseline,365.0,93.92203298481198,53.70651773358163,0.00011599677990526701,0.31759628389820127,0.0033814886007584545,0.9576646937287533,10.062672308514266,3.172171544622747,1.0,0.01064712898795226,0.0031867750909239795,0.0250750607471871,0.0010995780053531194,0.03880119223169261,0.2993083952049392,2.355100682593471,0.10327460168814943,3.6442868566350635,1.2350326778384867e-06,3.160677529254309e-40,9.460173190414194e-41,7.443713806604668e-40,3.264177128984231e-41,1.1518415577923263e-39,True,0.0003908571428571429,3.359189550123065,0.00023103721074986118,3.5018299577462724
