year,cum_LUX,cum_PandaX-II,cum_XENON1T,cum_LZ,cum_XENONnT,cum_PandaX-4T,cum_all_xenon,cum_LZ_HE_track
2016.5999999999967,0.092,0.05999999999950546,0.0,0.0,0.0,0.0,0.15199999999950548,0.0
2016.6499999999967,0.092,0.06749999999949907,0.0,0.0,0.0,0.0,0.15949999999949907,0.0
2016.6999999999966,0.092,0.07499999999949267,0.0,0.0,0.0,0.0,0.16699999999949267,0.0
2016.7499999999966,0.092,0.08249999999948628,0.0,0.0,0.0,0.0,0.1744999999994863,0.0
2016.7999999999965,0.092,0.08999999999947988,0.0,0.0,0.0,0.0,0.18199999999947988,0.0
2016.8499999999965,0.092,0.0974999999994735,0.0,0.0,0.0,0.0,0.18949999999947348,0.0
2016.8999999999965,0.092,0.10499999999946709,0.0,0.0,0.0,0.0,0.1969999999994671,0.0
2016.9499999999964,0.092,0.11249999999946068,0.04166666666360344,0.0,0.0,0.0,0.2461666666630641,0.0
2016.9999999999964,0.092,0.11999999999945431,0.08333333333023853,0.0,0.0,0.0,0.2953333333296928,0.0
2017.0499999999963,0.092,0.12749999999944792,0.12499999999687361,0.0,0.0,0.0,0.3444999999963215,0.0
2017.0999999999963,0.092,0.1349999999994415,0.1666666666635087,0.0,0.0,0.0,0.39366666666295025,0.0
2017.1499999999962,0.092,0.1424999999994351,0.20833333333014378,0.0,0.0,0.0,0.44283333332957886,0.0
2017.1999999999962,0.092,0.14999999999942873,0.24999999999677888,0.0,0.0,0.0,0.4919999999962076,0.0
2017.2499999999961,0.092,0.15749999999942232,0.29166666666341395,0.0,0.0,0.0,0.5411666666628363,0.0
2017.299999999996,0.092,0.16499999999941595,0.33333333333004905,0.0,0.0,0.0,0.5903333333294649,0.0
2017.349999999996,0.092,0.17249999999940954,0.37499999999668415,0.0,0.0,0.0,0.6394999999960937,0.0
2017.399999999996,0.092,0.17999999999940314,0.4166666666633192,0.0,0.0,0.0,0.6886666666627224,0.0
2017.449999999996,0.092,0.18749999999939673,0.4583333333299543,0.0,0.0,0.0,0.737833333329351,0.0
2017.499999999996,0.092,0.19499999999939036,0.4999999999965894,0.0,0.0,0.0,0.7869999999959798,0.0
2017.5499999999959,0.092,0.20249999999938398,0.5416666666632245,0.0,0.0,0.0,0.8361666666626084,0.0
2017.5999999999958,0.092,0.20999999999937755,0.5833333333298596,0.0,0.0,0.0,0.8853333333292371,0.0
2017.6499999999958,0.092,0.21749999999937117,0.6249999999964947,0.0,0.0,0.0,0.9344999999958659,0.0
2017.6999999999957,0.092,0.2249999999993648,0.6666666666631298,0.0,0.0,0.0,0.9836666666624946,0.0
2017.7499999999957,0.092,0.23249999999935836,0.7083333333297648,0.0,0.0,0.0,1.032833333329123,0.0
2017.7999999999956,0.092,0.23999999999935198,0.7499999999963999,0.0,0.0,0.0,1.081999999995752,0.0
2017.8499999999956,0.092,0.2474999999993456,0.791666666663035,0.0,0.0,0.0,1.1311666666623805,0.0
2017.8999999999955,0.092,0.2549999999993392,0.8333333333296701,0.0,0.0,0.0,1.1803333333290094,0.0
2017.9499999999955,0.092,0.26249999999933277,0.8749999999963052,0.0,0.0,0.0,1.229499999995638,0.0
2017.9999999999955,0.092,0.2699999999993264,0.9166666666629403,0.0,0.0,0.0,1.2786666666622666,0.0
2018.0499999999954,0.092,0.27749999999932,0.9583333333295754,0.0,0.0,0.0,1.3278333333288954,0.0
2018.0999999999954,0.092,0.2849999999993136,0.9999999999962105,0.0,0.0,0.0,1.376999999995524,0.0
2018.1499999999953,0.092,0.2924999999993072,1.0,0.0,0.0,0.0,1.3844999999993073,0.0
2018.1999999999953,0.092,0.2999999999993008,1.0,0.0,0.0,0.0,1.391999999999301,0.0
2018.2499999999952,0.092,0.3074999999992944,1.0,0.0,0.0,0.0,1.3994999999992945,0.0
2018.2999999999952,0.092,0.314999999999288,1.0,0.0,0.0,0.0,1.4069999999992882,0.0
2018.3499999999951,0.092,0.32249999999928164,1.0,0.0,0.0,0.0,1.4144999999992818,0.0
2018.399999999995,0.092,0.32999999999927526,1.0,0.0,0.0,0.0,1.4219999999992754,0.0
2018.449999999995,0.092,0.33749999999926883,1.0,0.0,0.0,0.0,1.4294999999992688,0.0
2018.499999999995,0.092,0.34499999999926245,1.0,0.0,0.0,0.0,1.4369999999992624,0.0
2018.549999999995,0.092,0.3524999999992561,1.0,0.0,0.0,0.0,1.444499999999256,0.0
2018.599999999995,0.092,0.35999999999924964,1.0,0.0,0.0,0.0,1.4519999999992497,0.0
2018.6499999999949,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2018.6999999999948,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2018.7499999999948,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2018.7999999999947,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2018.8499999999947,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2018.8999999999946,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2018.9499999999946,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2018.9999999999945,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.0499999999945,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.0999999999945,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.1499999999944,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.1999999999944,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.2499999999943,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.2999999999943,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.3499999999942,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.3999999999942,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.4499999999941,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.499999999994,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.549999999994,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.599999999994,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.649999999994,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.699999999994,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.7499999999939,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.7999999999938,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.8499999999938,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.8999999999937,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.9499999999937,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2019.9999999999936,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.0499999999936,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.0999999999935,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.1499999999935,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.1999999999935,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.2499999999934,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.2999999999934,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.3499999999933,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.3999999999933,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.4499999999932,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.4999999999932,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.5499999999931,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
2020.599999999993,0.092,0.36,1.0,0.0,0.0,0.0,1.452,0.0
