E_keV,"central (g1=1, Eb=100, g2=2.5)|helm","central (g1=1, Eb=100, g2=2.5)|wimpydd","soft high-E (g1=1, Eb=100, g2=3)|helm","soft high-E (g1=1, Eb=100, g2=3)|wimpydd","hard high-E (g1=1, Eb=100, g2=2)|helm","hard high-E (g1=1, Eb=100, g2=2)|wimpydd","Honda-like (g1=1.5, Eb=1000, g2=2.7)|helm","Honda-like (g1=1.5, Eb=1000, g2=2.7)|wimpydd","steep low-E (g1=2, Eb=100, g2=2.5)|helm","steep low-E (g1=2, Eb=100, g2=2.5)|wimpydd","low break (g1=1, Eb=50, g2=2.5)|helm","low break (g1=1, Eb=50, g2=2.5)|wimpydd","high break (g1=1, Eb=150, g2=2.5)|helm","high break (g1=1, Eb=150, g2=2.5)|wimpydd",single power law E^-2 above 10 MeV|helm,single power law E^-2 above 10 MeV|wimpydd
62.0,3.346800565287384e-05,2.5472561440226134e-05,3.0229836062014807e-05,2.2927655568813017e-05,3.816458602118738e-05,2.9197539332695805e-05,3.9864785763264625e-05,3.0539804924066e-05,2.52202154560748e-05,1.897901331130687e-05,2.3711248678654343e-05,1.784474998016519e-05,3.8469012323731276e-05,2.943524973033515e-05,3.0023592253579323e-05,2.2719889571425024e-05
64.0,2.7251271087033796e-05,2.0591788681747046e-05,2.4514817764540616e-05,1.845937744657458e-05,3.122548473056189e-05,2.371698119176442e-05,3.2721122137966056e-05,2.488682747268237e-05,2.0465222180796525e-05,1.5289941574137044e-05,1.9200206101500937e-05,1.4345855655316887e-05,3.147005630108171e-05,2.39066505010309e-05,2.450104125817935e-05,1.840740757202406e-05
66.0,2.2000774939169583e-05,1.6511849094409626e-05,1.9711764954953664e-05,1.4742268495492555e-05,2.532956737931182e-05,1.910858006005986e-05,2.6627563353197365e-05,2.011514643406695e-05,1.6469429575431807e-05,1.2221326401045769e-05,1.5421178369923585e-05,1.1444281989370855e-05,2.5523615397888057e-05,1.9258117324154045e-05,1.9827094294564725e-05,1.4795089019522512e-05
68.0,1.7588673887350112e-05,1.315439882994254e-05,1.569552913413977e-05,1.1697550856149346e-05,2.0345403481655085e-05,1.5294917085696073e-05,2.1455958336204044e-05,1.6151760454565866e-05,1.3127375118240249e-05,9.707286714900276e-06,1.226951716903007e-05,9.073579286597995e-06,2.0497238383483187e-05,1.541157997536108e-05,1.5890225489288596e-05,1.1815952776152795e-05
70.0,1.390265014836569e-05,1.0370375703235874e-05,1.2356790485541125e-05,9.185094981196081e-06,1.6156617552215338e-05,1.2114074848514381e-05,1.709236277469633e-05,1.2833143116814765e-05,1.0347461037020817e-05,7.63154991864739e-06,9.654963205258964e-06,7.121324515158589e-06,1.627357423651661e-05,1.22037625698128e-05,1.2592662829568363e-05,9.339319858883252e-06
72.0,1.084405824390446e-05,8.083753704741494e-06,9.600093226459148e-06,7.13144856274594e-06,1.2660197602102997e-05,9.486469772911993e-06,1.3435475444173685e-05,1.0081108996437847e-05,8.050096258831588e-06,5.933409985018317e-06,7.499596605756312e-06,5.528055476170835e-06,1.2748690789495652e-05,9.554340683487877e-06,9.84865394537698e-06,7.2995970555163305e-06
74.0,8.326303425732154e-06,6.229674418670104e-06,7.342134582058133e-06,5.474147931491421e-06,9.765004061063393e-06,7.343928774172724e-06,1.0395260962798557e-05,7.82857203486946e-06,6.166107432950156e-06,4.561485060591729e-06,5.736105845949806e-06,4.243688818168225e-06,9.830590247615264e-06,7.394462567022205e-06,7.582971617787131e-06,5.640963958775617e-06
76.0,6.273419747553057e-06,4.7277162827394115e-06,5.510271556808688e-06,4.138101450683635e-06,7.390452472838651e-06,5.598362283636613e-06,7.891733227574308e-06,5.986231316846621e-06,4.635375430267965e-06,3.453933940062388e-06,4.306319872282544e-06,3.208976987731598e-06,7.437895695167013e-06,5.635222222751707e-06,5.7296212216127055e-06,4.293127134228607e-06
78.0,4.618820823908307e-06,3.52919047437213e-06,4.0412154001553445e-06,3.0770677226363417e-06,5.465347428787314e-06,4.197634974372896e-06,5.853877996074917e-06,4.5021679228048145e-06,3.4056616960077256e-06,2.572927454781968e-06,3.1599588418045825e-06,2.3874740871657776e-06,5.498686671694521e-06,4.223931438942598e-06,4.2307191375355114e-06,3.2140968285625453e-06
80.0,3.3042004539324667e-06,2.5768630826384036e-06,2.879888343573326e-06,2.238111296558911e-06,3.926848583539004e-06,3.078307667988497e-06,4.218696487704062e-06,3.3115954548382416e-06,2.4315951743460187e-06,1.8749870958461153e-06,2.2535673412617555e-06,1.7378358605843225e-06,3.949465159220812e-06,3.0965432335885676e-06,3.0355166047965054e-06,2.353739242087497e-06
82.0,2.2785636975465624e-06,1.8340000262921305e-06,1.9784210386648733e-06,1.5868576050508561e-06,2.719552387014356e-06,2.2002828025807817e-06,2.9303546592798155e-06,2.374063817179009e-06,1.6737956015739489e-06,1.3320564788306137e-06,1.5496006193271148e-06,1.2333070168089965e-06,2.734236016077586e-06,2.212524391659516e-06,2.0995478437979952e-06,1.680214457964854e-06
84.0,1.4973718186171384e-06,1.2705176299305405e-06,1.2952723157124972e-06,1.0951993970479318e-06,1.7946754862175455e-06,1.530664052116918e-06,1.9394250928840224e-06,1.6563728004832166e-06,1.0981130567683462e-06,9.212556177957762e-07,1.0156396724767648e-06,8.521262708853083e-07,1.8036881340289771e-06,1.5386023542110322e-06,1.3838847952636316e-06,1.1674862016358923e-06
86.0,9.217868666143863e-07,8.358473568786258e-07,7.944555377823652e-07,7.178721847829026e-07,1.109327688733857e-06,1.0111119005390303e-06,1.202210320406413e-06,1.0972635398075646e-06,6.749669769573614e-07,6.051472107393187e-07,6.237152729469994e-07,5.592372526811108e-07,1.1144644707046835e-06,1.0159599519759098e-06,8.544836789512591e-07,7.703729185300462e-07
88.0,5.180036438996947e-07,5.241861086913572e-07,4.448580479526415e-07,4.48595814103134e-07,6.25864009192423e-07,6.366131162009607e-07,6.801379773980873e-07,6.927615221193245e-07,3.787705494280025e-07,3.7897533886642513e-07,3.497244475728316e-07,3.4993867498883434e-07,6.285106872846694e-07,6.394097636789247e-07,4.816109082711823e-07,4.845624827389117e-07
90.0,2.5665846992764775e-07,3.203657097756895e-07,2.1964207623640347e-07,2.7320398954792936e-07,3.113066964905392e-07,3.9059061038360216e-07,3.392194899348101e-07,4.2619196786422197e-07,1.8742861216362014e-07,2.313174345550258e-07,1.729256857381914e-07,2.1343379593852844e-07,3.1249345602639614e-07,3.9214371195660357e-07,2.3933781403419735e-07,2.970315097444815e-07
92.0,1.123055620048752e-07,1.6016708609674358e-07,9.571705165765394e-08,1.3603241052687058e-07,1.368293082013686e-07,1.9615259219782338e-07,1.495651003153468e-07,2.14702111241022e-07,8.189902157101339e-08,1.1548691378822765e-07,7.550140896159941e-08,1.0647320390733267e-07,1.3728063666398833e-07,1.9683176985821673e-07,1.0509521371863979e-07,1.4902383137141597e-07
94.0,6.29530493532512e-08,8.436790950696196e-08,5.327460444414215e-08,7.114785685181059e-08,7.729589524789036e-08,1.041261617026569e-07,8.494896869739943e-08,1.1459156923705461e-07,4.5808960651744e-08,6.070060338177854e-08,4.217807888766521e-08,5.5893405172722594e-08,7.747648944070515e-08,1.0438650439015798e-07,5.928017686756836e-08,7.898975838729139e-08
96.0,8.965165895068657e-08,6.460098303979432e-08,7.537868425721231e-08,5.412655932686525e-08,1.1084921358715549e-07,8.028905093506e-08,1.2241887856668313e-07,8.878983165060422e-08,6.511892039710103e-08,4.639487846726896e-08,5.989583649003047e-08,4.267668608204423e-08,1.1100592337124266e-07,8.041570134648921e-08,8.490843348981649e-08,6.083204310987528e-08
98.0,1.7612998702732108e-07,6.939649575306015e-08,1.4760419585187284e-07,5.795407960391543e-08,2.1854261378777897e-07,8.655323053786065e-08,2.419457485790398e-07,9.595249507826576e-08,1.2782813978885195e-07,4.9798098498257614e-08,1.1752081722562995e-07,4.578595720089862e-08,2.187424938175827e-07,8.664655509945699e-08,1.673067910182742e-07,6.554183332740351e-08
100.0,3.0847102284552376e-07,9.834121021468325e-08,2.577183904698141e-07,8.187431086105692e-08,3.8401089313576145e-07,1.2305737043838953e-07,4.261087314273994e-07,1.3673372578625168e-07,2.237161730645052e-07,7.051810120191704e-08,2.05594325224199e-07,6.481052740209807e-08,3.841754819864952e-07,1.2313023934750092e-07,2.9384069863279987e-07,9.313949974350725e-08
102.0,4.74825240868408e-07,1.4457352087888894e-07,3.9539997164706155e-07,1.1997000212011133e-07,5.931759439512565e-07,1.8154379182138385e-07,6.598121778657724e-07,2.022131184576007e-07,3.4411599703102906e-07,1.0359573499867074e-07,3.161139143655352e-07,9.517257734888235e-08,5.931119255914749e-07,1.81553874194805e-07,4.536727513361454e-07,1.3734043983481803e-07
104.0,6.651561395712708e-07,2.064256023145987e-07,5.519914960883095e-07,1.7070781973960675e-07,8.339835090581527e-07,2.6015988444248654e-07,9.300311738275266e-07,2.9051696715213844e-07,4.817147004630655e-07,1.4781275424817174e-07,4.42342147154881e-07,1.3574115351729178e-07,8.334099370870597e-07,2.600234610328882e-07,6.375484808093924e-07,1.9672246139133643e-07
106.0,8.710145931617845e-07,2.7472574753327966e-07,7.202811887994208e-07,2.26389915455122e-07,1.0961677715118528e-06,3.475312586035847e-07,1.225582731317608e-06,3.890904799471327e-07,6.303783316323939e-07,1.9658811667391152e-07,5.78639409156762e-07,1.8046591943053792e-07,1.0947400538659538e-06,3.471353522503258e-07,8.376062525410407e-07,2.626725082125644e-07
108.0,1.0853388073033353e-06,3.472685253236446e-07,8.943107592123188e-07,2.8514753311499804e-07,1.3710408696501859e-06,4.4095411865608445e-07,1.5369200381721219e-06,4.949774377398703e-07,7.849979347337166e-07,2.4834227672703173e-07,7.203176678979834e-07,2.2789637415019689e-07,1.3683717221680204e-06,4.401676140421608e-07,1.0472084926555163e-06,3.3314555617397296e-07
110.0,1.3022770407241464e-06,4.2061858749764506e-07,1.069206211951763e-06,3.441340313851266e-07,1.6513047477178792e-06,5.361116166005342e-07,1.8559474550882064e-06,6.033714998255341e-07,9.413541944151123e-07,3.0062160690568596e-07,8.6351249717034e-07,2.757826632659142e-07,1.64698233034097e-06,5.347957168603272e-07,1.2607918143991389e-06,4.048827137947615e-07
112.0,1.5170305790025418e-06,4.922977218019344e-07,1.241029000862527e-06,4.013252579657533e-07,1.930883032959104e-06,6.298430896565106e-07,2.17585419653246e-06,7.107180092291552e-07,1.0959984404592371e-06,3.5166203128576125e-07,1.0050710539972577e-06,3.2251024404467456e-07,1.9244864835219135e-06,6.278591966977243e-07,1.4737339125094337e-06,4.75503093138356e-07
114.0,1.725714731291761e-06,5.610837995794606e-07,1.4066451852374808e-06,4.5574756721471253e-07,2.2047708774284883e-06,7.205516186952619e-07,2.4909648502460615e-06,8.151928494525132e-07,1.2461480506772018e-06,4.005995144479314e-07,1.1424540071330308e-06,3.672913543074359e-07,2.1958834558430246e-06,7.177643987368639e-07,1.6822353512247271e-06,5.438088313334384e-07
116.0,1.925235870729554e-06,6.238716649788026e-07,1.5636105190205544e-06,5.04918138100383e-07,2.468900921281402e-06,8.041885581480814e-07,2.796605082275126e-06,9.121714988199253e-07,1.3895945365297993e-06,4.4522697348139667e-07,1.2736496818034193e-06,4.081074898674276e-07,2.457120972190919e-06,8.004823473950394e-07,1.8832145947119638e-06,6.067529629494463e-07
118.0,2.1131827593830454e-06,6.813873731721828e-07,1.7100696423196797e-06,5.494800031374137e-07,2.720023727742368e-06,8.816021216120462e-07,3.0889810442970187e-06,1.0025506090862068e-06,1.5246228089031278e-06,4.860729894401905e-07,1.3970989128367741e-06,4.4544843214295225e-07,2.7049736630121115e-06,8.768674870661004e-07,2.074214822373963e-06,6.649845176406396e-07
120.0,2.2877305927347847e-06,7.331044964193233e-07,1.8446677542868602e-06,5.890609475794242e-07,2.9556012115325563e-06,9.520280641136123e-07,3.3650711504712234e-06,1.0853986924046494e-06,1.6499403058536534e-06,5.227707602158548e-07,1.5116292934486745e-06,4.789824048856498e-07,2.936934705765377e-06,9.461700538853467e-07,2.253321240156096e-06,7.179346128086138e-07
122.0,2.4475563702721945e-06,7.760232012965215e-07,1.9664733310849172e-06,6.213139948595122e-07,3.173711735013549e-06,1.0114685698066153e-06,3.6225290246462814e-06,1.1560800747737817e-06,1.764614824192885e-06,5.531895652269147e-07,1.6163976747558017e-06,5.067613417305095e-07,3.1511193180363536e-06,1.004432496281945e-06,2.4190877462156e-06,7.625957885577284e-07
124.0,2.5917643505705927e-06,8.127529630110011e-07,2.0749106154967974e-06,6.484007586370498e-07,3.3729656820359967e-06,1.0632071378836104e-06,3.859596537656487e-06,1.2182572288278046e-06,1.8680200360201503e-06,5.791974389129896e-07,1.7108399157807973e-06,5.305003578911157e-07,3.3461789023371045e-06,1.0549359928634925e-06,2.57047193817642e-06,8.014504824282781e-07
126.0,2.719820483825012e-06,8.432007085287472e-07,2.1697007485173494e-06,6.703037259947934e-07,3.5524304405009962e-06,1.1070295582072935e-06,4.07502596048337e-06,1.271613534506161e-06,1.9597877926915796e-06,6.007334623478932e-07,1.7946270087475297e-06,5.501462784261963e-07,3.5212247631835635e-06,1.097484445560712e-06,2.7067775622238833e-06,8.343419274500956e-07
128.0,2.8314948342125756e-06,8.656098994348832e-07,2.2508105403858483e-06,6.856878487901587e-07,3.711563832704104e-06,1.1405288793341005e-06,4.268010353814424e-06,1.3133060489453103e-06,2.039766424731492e-06,6.165508956461686e-07,1.867626812763574e-06,5.645596024390668e-07,3.675760424880151e-06,1.1297114809103852e-06,2.827603603657157e-06,8.594601511762441e-07
130.0,2.9268111105908067e-06,8.817925481534086e-07,2.3184079910295233e-06,6.960535720648735e-07,3.850155129157919e-06,1.1659847470591879e-06,4.438121399362118e-06,1.3458756827528907e-06,2.1079843389635518e-06,6.27944357803463e-07,1.9298707229830468e-06,5.749276616619704e-07,3.8096216750207018e-06,1.1538981637163926e-06,2.9327993060469006e-06,8.785264719495509e-07
132.0,3.0060025184482483e-06,8.919070405653995e-07,2.372823769575115e-06,7.015793673628058e-07,3.968272868099737e-06,1.1835175198364297e-06,4.585253954380393e-06,1.3693916819563152e-06,2.1646182954590965e-06,6.350291042930159e-07,1.9815246840901474e-06,5.813571206832899e-07,3.922923545322815e-06,1.1701835807795263e-06,3.022424483400816e-06,8.916337290555525e-07
134.0,3.069473230103423e-06,8.953721008590864e-07,2.4145179509917134e-06,7.018611740975556e-07,4.066218780436878e-06,1.1922665544302373e-06,4.709576679147366e-06,1.3827880555870913e-06,2.2099658182983647e-06,6.373930409286627e-07,2.022864028173115e-06,5.83471512470795e-07,4.016013519169198e-06,1.177738243861e-06,3.096714558052868e-06,8.98135084134778e-07
136.0,3.117764845099141e-06,8.938462531782517e-07,2.4440513863963234e-06,6.982498854568927e-07,4.144487189468595e-06,1.1943543106202977e-06,4.811488148651167e-06,1.3884585781983453e-06,2.244421256923209e-06,6.362179159169749e-07,2.054251679234843e-06,5.823530793803477e-07,4.089430325114113e-06,1.1786807350375286e-06,3.1560498175028857e-06,8.996303452771788e-07
138.0,3.151527279611261e-06,8.875873321792438e-07,2.4620611532535438e-06,6.909870886973229e-07,4.203729317229893e-06,1.1900567708661684e-06,4.8915779150876335e-06,1.3866697431451446e-06,2.2684550701457755e-06,6.31687465943543e-07,2.0761193209530083e-06,5.781700515928614e-07,4.143867738484643e-06,1.1733020076503917e-06,3.2009284371211467e-06,8.963275954781203e-07
140.0,3.1714935834022447e-06,8.762917379684627e-07,2.469239593653377e-06,6.798751760021004e-07,4.244721985501159e-06,1.1789002022401283e-06,4.950592037722205e-06,1.376816488261584e-06,2.282595953626729e-06,6.235854541263257e-07,2.0889511719167262e-06,5.70724381396013e-07,4.180142869819413e-06,1.1611542316576926e-06,3.231942863339969e-06,8.878698986444342e-07
142.0,3.178458236205272e-06,8.612236274446762e-07,2.4663165039499655e-06,6.659311159896187e-07,4.268340250097559e-06,1.1625225078489715e-06,4.989402641770552e-06,1.3607615171117323e-06,2.2874154746754058e-06,6.128109752682502e-07,2.093270054330357e-06,5.608386622681203e-07,4.199168469906968e-06,1.143869893050521e-06,3.2497591944090477e-06,8.754903953175362e-07
144.0,3.173258523130905e-06,8.426672803611388e-07,2.454044088071718e-06,6.494027283269166e-07,4.2755335525919716e-06,1.141258188055968e-06,5.008981108726553e-06,1.3388567395586666e-06,2.283514916265335e-06,5.99565427018164e-07,2.089625478859255e-06,5.486967506757906e-07,4.201928827198164e-06,1.1217944107039494e-06,3.2550992336223545e-06,8.594402456637585e-07
146.0,3.1567586313676915e-06,8.213512286249428e-07,2.4331843304574155e-06,6.308754356346438e-07,4.267305014663935e-06,1.1160512343129259e-06,5.010374537465639e-06,1.3121750191090555e-06,2.2715140658185196e-06,5.843661057210283e-07,2.078583500557894e-06,5.347715166301271e-07,4.189458874891336e-06,1.095870837504633e-06,3.248724923678538e-06,8.404294315684935e-07
148.0,3.129836148648786e-06,7.973703445519523e-07,2.4044984834380818e-06,6.104415086070751e-07,4.2446935372724845e-06,1.0869954568178666e-06,4.994685148874974e-06,1.2807979782921012e-06,2.2520417141243386e-06,5.672793322203075e-07,2.0607181292357505e-06,5.191230664823074e-07,4.162826162485191e-06,1.0662048568691247e-06,3.2314249009882996e-06,8.185275899366775e-07
150.0,3.0933706781632762e-06,7.709920142484097e-07,2.368738398503353e-06,5.883233528723855e-07,4.208758400237764e-06,1.0544228843059312e-06,4.963052337062801e-06,1.2450901848393452e-06,2.2257276561878834e-06,5.484941382422992e-07,2.036604102669286e-06,5.01923797150872e-07,4.123115380471105e-06,1.0331355534161964e-06,3.2040029357054983e-06,7.939837217058884e-07
152.0,3.0482343152315716e-06,7.425242664912094e-07,2.3266394617339055e-06,5.647711004376014e-07,4.160566087953731e-06,1.0187265855952247e-06,4.916637097690397e-06,1.2054924554889574e-06,2.1931960092511286e-06,5.282284688640272e-07,2.0068108531813056e-06,4.833725703480268e-07,4.071415157457046e-06,9.970606956758611e-07,3.167268047395137e-06,7.670927906817749e-07
154.0,2.995283758518719e-06,7.128889830965272e-07,2.27891492116339e-06,5.404967858780438e-07,4.101179094169822e-06,9.811503836985253e-07,4.8566085889292735e-06,1.1634589761254793e-06,2.1550596840503877e-06,5.07136988309519e-07,1.971897517646372e-06,4.640679004128093e-07,4.0088068767035485e-06,9.592083931095094e-07,3.1220261078774896e-06,7.387903944100773e-07
156.0,2.9353538531644105e-06,6.823006296834808e-07,2.2262514183219406e-06,5.156684857436493e-07,4.031646483365674e-06,9.419777941948816e-07,4.784132603220964e-06,1.1193156027580675e-06,2.1119158638719053e-06,4.85371168592134e-07,1.932408858258915e-06,4.4414787310467716e-07,3.9363552840971895e-06,9.198637473265467e-07,3.0690727621810504e-06,7.092890783983657e-07
158.0,2.869252385834226e-06,6.509737091850398e-07,2.1693055589025426e-06,4.904519876909597e-07,3.95299600876689e-06,9.014963756656045e-07,4.700361748627398e-06,1.0733961181708729e-06,2.0643423625500145e-06,4.6308261357866585e-07,1.8888719766934413e-06,4.237507486887748e-07,3.855100682247131e-06,8.793146854428133e-07,3.009187515941977e-06,6.788045225524615e-07
160.0,2.7977558716064686e-06,6.188994303785305e-07,2.108701225163044e-06,4.6484310089197894e-07,3.866227553540061e-06,8.596874567899936e-07,4.606427157303478e-06,1.0256720345188868e-06,2.0128947232682437e-06,4.4026420950286374e-07,1.841793717832269e-06,4.0286961342387845e-07,3.7660525258970565e-06,8.375496160799956e-07,2.943128853218868e-06,6.473219318524358e-07
162.0,2.721606123145289e-06,5.86256936963905e-07,2.0450274006936655e-06,4.3897817107144195e-07,3.772307697177595e-06,8.167943830632967e-07,4.503431555676488e-06,9.764282304129404e-07,1.9581039411605824e-06,4.1704269266914587e-07,1.7916586712434028e-06,3.816201118040679e-07,3.6701842524055336e-06,7.948121411744405e-07,2.8716302627390604e-06,6.150239395186457e-07
164.0,2.641507892280017e-06,5.544570862902118e-07,1.9788370279160257e-06,4.139111505249597e-07,3.672165485463552e-06,7.747849599967523e-07,4.392443546437231e-06,9.280176872769643e-07,1.9004748198438054e-06,3.944211534499548e-07,1.7389276892408258e-06,3.609198814577563e-07,3.5684291978486876e-06,7.530208717467799e-07,2.7953970632235023e-06,5.833917837649879e-07
166.0,2.558126749700591e-06,5.227562376424591e-07,1.910645701375741e-06,3.8907954407946935e-07,3.5666888863532824e-06,7.326310227854028e-07,4.27449296657753e-06,8.792164615005906e-07,1.840484709518219e-06,3.7187024638425644e-07,1.6840368498102612e-06,3.4028437856976584e-07,3.4616774645076495e-06,7.111769451183235e-07,2.715103929800199e-06,5.516509888226841e-07
168.0,2.4720880306161762e-06,4.912805667904814e-07,1.8409315217276e-06,3.645728806472309e-07,3.4567223116793497e-06,6.9051490583393e-07,4.150567198575311e-06,8.302466702515142e-07,1.7785827793224548e-06,3.4947956770605913e-07,1.6273968010740724e-06,3.1979551522262946e-07,3.3507736192699154e-06,6.694600182292521e-07,2.6313930337427885e-06,5.199387099151686e-07
170.0,2.383976824697567e-06,4.607288626509315e-07,1.7701361312761851e-06,3.409032405257427e-07,3.343065136944983e-06,6.494281964936687e-07,4.021608323547113e-06,7.823069724837432e-07,1.7151897766314998e-06,3.2774616841418797e-07,1.5693924314213766e-06,2.999081043795235e-07,3.2365151149343496e-06,6.288324344130576e-07,2.544872716977947e-06,4.890015485133721e-07
172.0,2.2943385993779306e-06,4.3069773311242324e-07,1.6986663582768215e-06,3.1776366232280797e-07,3.22647094670364e-06,6.088155615245351e-07,3.8885110158622295e-06,7.347379078513216e-07,1.650698138825292e-06,3.063830880471656e-07,1.5103828160504051e-06,2.803595586437234e-07,3.1196513376865794e-06,5.887555806862215e-07,2.4561166310969657e-06,4.5842135259005224e-07
174.0,2.2036798717790286e-06,4.012735710081737e-07,1.6268956268733467e-06,2.952111903081841e-07,3.1076471450365515e-06,5.688092690533725e-07,3.752121088436203e-06,6.877061953659241e-07,1.5854722854799105e-06,2.8545178296074406e-07,1.4507013965538777e-06,2.6120611419520063e-07,3.0008831942150656e-06,5.493574862928874e-07,2.3656632780757134e-06,4.282977160250028e-07
176.0,2.1124687866523345e-06,3.7288341547231996e-07,1.5551649604514947e-06,2.735522567703361e-07,2.987254811131311e-06,5.300269445768188e-07,3.6132346067792525e-06,6.419673900251383e-07,1.5198490298297254e-06,2.65256033472729e-07,1.390656355407467e-06,2.427257488168222e-07,2.8808631611684608e-06,5.112334962432681e-07,2.274015896635917e-06,3.9909569366152745e-07
178.0,2.0211359312912845e-06,3.4544237341533915e-07,1.4837841199792433e-06,2.5271549838846935e-07,2.8659089388185447e-06,4.923629720125321e-07,3.472597497943566e-06,5.974046150989632e-07,1.4541381646613702e-06,2.4573544964313415e-07,1.3305311518693663e-06,2.2486320195842208e-07,2.7601957280018677e-06,4.7427897126708146e-07,2.1816426442430693e-06,3.707357594913995e-07
180.0,1.9300753518821116e-06,3.1900010315180825e-07,1.4130328568567275e-06,2.3272867211057985e-07,2.7441790064153466e-06,4.559024309976202e-07,3.330905587862204e-06,5.541316055471869e-07,1.388623192726525e-06,2.269253566352869e-07,1.2705851899301458e-06,2.0765079833890854e-07,2.6394381718051626e-06,4.385730650438452e-07,2.0889770301984295e-06,3.4328197613848185e-07
182.0,1.839645729803233e-06,2.938987223537388e-07,1.3431622471033205e-06,2.1383217328211033e-07,2.622589823502383e-06,4.211499801814205e-07,3.1888050072645e-06,5.127734187707601e-07,1.3235621730073864e-06,2.0906912482419768e-07,1.2110545926234859e-06,1.9131123697002845e-07,2.5191016095245687e-06,4.045974028258473e-07,1.996418560203585e-06,3.1711433766870003e-07
184.0,1.7501716853365324e-06,2.6984908451614896e-07,1.274396084037153e-06,1.9580591003070308e-07,2.5016226092292817e-06,3.8770821252288275e-07,3.046892912445582e-06,4.728588541649788e-07,1.2591886586923381e-06,1.9196106564389261e-07,1.1521530602705228e-06,1.7565630003616605e-07,2.399652279146192e-06,3.7196537469220217e-07,1.9043335572089402e-06,2.9193360752373016e-07
186.0,1.6619451792112543e-06,2.468761889583439e-07,1.2069323081228997e-06,1.7865965688663246e-07,2.3817162612141426e-06,3.5562758765567417e-07,2.905718472713326e-06,4.344602864354682e-07,1.1957127055388403e-06,1.7561896272325737e-07,1.0940727931282346e-06,1.6070226066250345e-07,2.28151300696814e-06,3.4072136218708826e-07,1.8130561273499475e-06,2.6777778041819327e-07
188.0,1.5752269862224637e-06,2.2556609009595693e-07,1.1409444557879905e-06,1.6280818799574237e-07,2.2632687787784292e-06,3.2576896818302397e-07,2.7657840813816942e-06,3.9864193327269993e-07,1.1333219320915015e-06,1.6045971438289213e-07,1.0369854614851371e-06,1.4683060671087473e-07,2.165064823101112e-06,3.1168469418590343e-07,1.722889243369498e-06,2.4529506218633564e-07
190.0,1.4902482186346118e-06,2.0522141493310415e-07,1.0765831118556723e-06,1.477381652425254e-07,2.1466388085088064e-06,2.971433082981894e-07,2.6275467517687096e-06,3.6420722569216737e-07,1.072182615718834e-06,1.4598723421330928e-07,9.81043208530945e-07,1.335873882988051e-07,2.0506486918564194e-06,2.8390251211355075e-07,1.6341059211604182e-06,2.2374072857150725e-07
192.0,1.407211880156886e-06,1.8585135663882773e-07,1.0139773527316742e-06,1.3344907564944404e-07,2.0321472839610204e-06,2.697766362675903e-07,2.491419663829051e-06,3.3119759150231976e-07,1.0124408106453587e-06,1.322080619088314e-07,9.263796733518952e-07,1.209785896528574e-07,1.9385673277502634e-06,2.5739555070341985e-07,1.5469504679725634e-06,2.0313437814156874e-07
194.0,1.326294434003473e-06,1.6806782747650858e-07,9.53236169652738e-07,1.2037220724947838e-07,1.920079134759266e-06,2.4457196839711003e-07,2.357773830841943e-06,3.0073281647745285e-07,9.542234761173273e-07,1.1955749014562158e-07,8.731110231982938e-07,1.0940253061289686e-07,1.8290870715156965e-06,2.330198525252334e-07,1.4616397834465104e-06,1.8415595730805977e-07
196.0,1.2476473709658768e-06,1.5132004888084173e-07,8.944498631973854e-07,1.0810398195078567e-07,1.810685043433943e-06,2.2074478019605994e-07,2.2269398590167794e-06,2.7186114711420485e-07,8.976396045771131e-07,1.0764371459156818e-07,8.213369857600004e-07,9.850068587544076e-08,1.7224398038059994e-06,2.1002092842475227e-07,1.378364696987577e-06,1.6621474073331705e-07
198.0,1.1713987655600279e-06,1.3560191586462392e-07,8.376914019055197e-07,9.663316264573739e-08,1.7041832311153008e-06,1.982988806151009e-07,2.0992097760023756e-06,2.4459689693708575e-07,8.427813412578258e-07,9.646239237535345e-08,7.711418735914385e-07,8.826908144344611e-08,1.6188248772299775e-06,1.8839737058121446e-07,1.2972913271060797e-06,1.4931359645229908e-07
200.0,1.0976548101976376e-06,1.2129728698677222e-07,7.830177392828461e-07,8.622594755308749e-08,1.6007612556896736e-06,1.7780942522633076e-07,1.974838907117568e-06,2.1966001885592858e-07,7.897250879671205e-07,8.628658685814598e-08,7.225955940697848e-07,7.8957587255577e-08,1.5184110500114944e-06,1.6868969841861975e-07,1.2185624502446174e-06,1.3388560077246243e-07
202.0,1.0265013189961666e-06,1.0785706410654521e-07,7.304710847046221e-07,7.648445637547258e-08,1.5005778082566205e-06,1.5848585742121362e-07,1.8540477806867293e-06,1.960848518016672e-07,7.385325850270277e-07,7.672568910225455e-08,6.757546393659936e-07,7.02087718685053e-08,1.4213384069411587e-06,1.5014140588980298e-07,1.1422988683119218e-06,1.1933548633751398e-07
204.0,9.580051943084316e-07,9.526900749349421e-08,6.800801248036159e-07,6.739457392031832e-08,1.4037644957234026e-06,1.403204414874353e-07,1.7370240461859284e-06,1.73869596752396e-07,6.892519663918407e-07,6.777099219765079e-08,6.306630518738383e-07,6.201466791866585e-08,1.327720255412818e-06,1.3274074831792288e-07,1.068600765663911e-06,1.0565742836910305e-07
