E_keV,eff_LZ,eff_ext1000,atm_helm_anchored_per_tyr_keV,atm_helm_skin+0.15fm_anchored_per_tyr_keV,atm_shell(WimPyDD)_anchored_per_tyr_keV,atm_helm_shape_min,atm_helm_shape_max,F2_helm_nat,F2_skin_nat,F2_shell_nat,DSNB_central_per_tyr_keV,DSNB_veryhard_per_tyr_keV,B8_per_tyr_keV,hep_per_tyr_keV,signal_O1_inelastic_d=300_LZbestfit_per_tyr_keV,signal_O1_inelastic_d=350_LZbestfit_per_tyr_keV,signal_O1_inelastic_d=366_LZbestfit_per_tyr_keV,signal_L10_(d10=1)_LZbestfit_per_tyr_keV
139.0,0.955,0.955,3.962608826583548e-06,4.25061127776461e-06,1.525412793838269e-06,2.4732766784152316e-06,4.530536529990505e-06,0.003292657758384367,0.0035326716534551045,0.0012675140267884456,3.6797164947345463e-14,2.1995899447223352e-09,0.0,0.0,0.002842102315698099,3.5357412344879065e-07,0.0,0.001598866290864852
140.0,0.955,0.955,3.9791786655590315e-06,4.241068415113807e-06,1.5230903128473551e-06,2.475564505758266e-06,4.552221315136507e-06,0.003318938926528483,0.0035380671074510387,0.0012703736506431418,3.4122555282179425e-14,2.127662018793672e-09,0.0,0.0,0.0029699029371808225,2.3098469112172473e-06,0.0,0.0016185373594842728
141.0,0.955,0.955,3.991666357656673e-06,4.227713398548872e-06,1.5180081424719748e-06,2.475318412179685e-06,4.569243269523425e-06,0.0033418785809999716,0.003540181551546903,0.0012708975256360787,3.1615418750462104e-14,2.0561328327210338e-09,0.0,0.0,0.003097546751348736,6.080962837374644e-06,0.0,0.0016384681306679764
142.0,0.955,0.955,4.0001848307412085e-06,4.210700232372336e-06,1.5113646016107002e-06,2.472635205636628e-06,4.581722867895743e-06,0.0033615317465726133,0.0035391075187850038,0.0012700663354145705,2.9271613745747755e-14,1.985246234940526e-09,0.0,0.0,0.003225190565516649,9.852078763532041e-06,0.0,0.0016583989018516797
143.0,0.955,0.955,4.004849010637465e-06,4.1901817079291485e-06,1.5031424978516355e-06,2.467610146425246e-06,4.5897836611174754e-06,0.003377958092724904,0.003534940092904049,0.0012678511353736274,2.708349837879889e-14,1.915176164760799e-09,0.0,0.0,0.003348013053108715,1.6804800451069597e-05,0.0,0.0016785178708234958
144.0,0.955,0.955,4.005776920342406e-06,4.166310772148549e-06,1.4934143453685424e-06,2.460339112984034e-06,4.59355313691544e-06,0.003391221484778851,0.0035277765162141737,0.0012642987651089268,2.5043349225547008e-14,1.8460767874553053e-09,0.0,0.0,0.0034660142141249334,2.6939127899987317e-05,0.0,0.0016988250375834246
145.0,0.955,0.955,4.003088302969563e-06,4.139239281182888e-06,1.482342325794013e-06,2.4509169747112418e-06,4.5931613438575476e-06,0.00340138955910182,0.003517715821469363,0.0012595334722519615,2.3142761413570665e-14,1.778067204715812e-09,0.0,0.0,0.003584015375141152,3.7073455348905035e-05,0.0,0.0017191322043433534
146.0,0.955,0.955,3.996901084921772e-06,4.109114401643512e-06,1.4692706157249233e-06,2.439432656931229e-06,4.588737565437043e-06,0.0034085333213714495,0.003504858486654177,0.0012529851866244937,2.136888330159758e-14,1.7111597616390399e-09,0.0,0.0,0.003696409953733799,5.4965910909075525e-05,0.0,0.0017395439689757044
147.0,0.955,0.955,3.987342144398032e-06,4.076089974863314e-06,1.4550019233306032e-06,2.4259860044076827e-06,4.580419977710157e-06,0.003412726766939055,0.0034893061116424676,0.001245321778236264,1.971827021535383e-14,1.6455274280015438e-09,0.0,0.0,0.003803197949902875,8.061649458049879e-05,0.0,0.0017600603314804782
148.0,0.955,0.955,3.974539192310574e-06,4.040318173038678e-06,1.4398572089552138e-06,2.4106758229755954e-06,4.568348182942435e-06,0.0034140465223612792,0.003471161115725322,0.0012368074030923398,1.8186497411206134e-14,1.5813149050890977e-09,0.0,0.0,0.003909985946071951,0.00010626707825192208,0.0,0.001780576693985252
149.0,0.955,0.955,3.95861801940501e-06,4.001946791343396e-06,1.4239049719845527e-06,2.3935960329719765e-06,4.552660610422157e-06,0.0034125715072028696,0.0034505264550437546,0.0012274934112206488,1.6766183305462518e-14,1.5185912334145204e-09,0.0,0.0,0.0040135066533042805,0.0001388917578291165,0.0,0.0018019435148085325
150.0,0.955,0.955,3.9397008438765516e-06,3.96111778677455e-06,1.4069647101793166e-06,2.3748334426023714e-06,4.533492916746007e-06,0.003408382615245675,0.0034275053589984655,0.001217217816396624,1.5447104767681237e-14,1.4573361755067775e-09,0.0,0.0,0.004113760071599864,0.00017849053331208217,0.0,0.0018241607939503202
151.0,0.955,0.955,3.917912462744118e-06,3.917973544272479e-06,1.3880832607398248e-06,2.354477553441588e-06,4.510983490876532e-06,0.0034015624142700466,0.003402201084744793,0.0012051448041549495,1.4221850805681205e-14,1.3975730579233208e-09,0.0,0.0,0.004214013489895447,0.0002180893087950478,0.0,0.001846378073092108
152.0,0.955,0.955,3.893384914252313e-06,3.872661751642387e-06,1.3683625703408976e-06,2.332628077984274e-06,4.485277614690708e-06,0.003392194863604979,0.003374716688915385,0.001192215150797928,1.3089332040792854e-14,1.3394635451902675e-09,0.0,0.0,0.004306301560397289,0.00026547552012817343,0.0,0.0018679816366376
153.0,0.955,0.955,3.866243057485804e-06,3.82532089605873e-06,1.3478989380011986e-06,2.309373030123204e-06,4.456514278728486e-06,0.0033803650486724833,0.0033451548157464733,0.0011785059530439882,1.204295108694231e-14,1.2830248317188685e-09,0.0,0.0,0.004390624283105389,0.00032064916731145907,0.0,0.0018889714845867962
154.0,0.955,0.955,3.836603287559113e-06,3.776079208789313e-06,1.3267541546900478e-06,2.2847869321763253e-06,4.424824931428917e-06,0.0033661589317799394,0.0033136175008158337,0.0011640675392652873,1.1071680818334244e-14,1.228130891638335e-09,0.0,0.0,0.0044749470058134885,0.00037582281449474465,0.0,0.0019099613325359926
155.0,0.955,0.955,3.8045957233986296e-06,3.725076764500296e-06,1.3049642727465295e-06,2.2589654332939172e-06,4.3903536091061435e-06,0.0033496631184415007,0.0032802059896315395,0.0011489238313599633,1.0174819371771522e-14,1.1749186339167546e-09,0.0,0.0,0.004557893221922162,0.0004435942424827802,0.0,0.0019304921324387878
156.0,0.955,0.955,3.770344772025399e-06,3.6724462843815193e-06,1.2817963899404004e-06,2.2319954948868803e-06,4.3532391897297865e-06,0.0033309646385360505,0.003245020570340758,0.0011324212258713505,9.348461067632749e-15,1.1234314891651205e-09,0.0,0.0,0.004639462931431411,0.0005239634512755655,0.0,0.0019505638842951822
157.0,0.955,0.955,3.733963296349984e-06,3.6183075855382425e-06,1.258118134168861e-06,2.2039464743383816e-06,4.31361001284112e-06,0.003310150741634833,0.003208160419856693,0.001115319124575815,8.583621701247602e-15,1.0735408715070506e-09,0.0,0.0,0.004721032640940659,0.000604332660068351,0.0,0.0019706356361515764
158.0,0.955,0.955,3.6955741031395987e-06,3.5627886082121675e-06,1.2343012599922474e-06,2.1749037709257173e-06,4.271603406441893e-06,0.003287308705856625,0.0031697234627299257,0.0010979428809654273,7.877989324734943e-15,1.0253063430636355e-09,0.0,0.0,0.004779201858712947,0.000704423666780399,0.0,0.001991285301450205
159.0,0.955,0.955,3.65529860417074e-06,3.5060144868995645e-06,1.2103940028619275e-06,2.1449513685246827e-06,4.227355310232495e-06,0.0032625256596322564,0.003129806242117329,0.0010803334885134276,7.229316763999262e-15,9.787841681065137e-10,0.0,0.0,0.004813970584748276,0.00082423647141171,0.0,0.0020125128801910686
160.0,0.955,0.955,3.613242192765668e-06,3.448093479068801e-06,1.1861325236651558e-06,2.1141491257097124e-06,4.180986888658764e-06,0.0032358884157834993,0.003088503802227881,0.0010622571884599506,6.629350496674883e-15,9.33811975507681e-10,0.0,0.0,0.004848739310783605,0.0009440492760430209,0.0,0.002033740458931932
161.0,0.955,0.955,3.569525098638094e-06,3.389146718596599e-06,1.1609341090996112e-06,2.0825811786803583e-06,4.132632634311085e-06,0.003207483317343734,0.0030459095816498796,0.0010431854895467843,6.077536659813135e-15,8.904800278033398e-10,0.0,0.0,0.004881503263214001,0.001074809950372333,0.0,0.0020541002915455435
162.0,0.955,0.955,3.524259481526086e-06,3.3292863641638654e-06,1.1355024656737142e-06,2.050320294752711e-06,4.08241943465806e-06,0.003177396094569449,0.0030021153169883775,0.001023744454322449,5.5708455342749534e-15,8.487848782000897e-10,0.0,0.0,0.004912262442039463,0.0012165184943996458,0.0,0.0020735923780319044
163.0,0.955,0.955,3.477543240603782e-06,3.268609706179821e-06,1.1095358794331629e-06,2.0174182657331257e-06,4.03046087728816e-06,0.003145711732612666,0.002957210956265092,0.0010036625836697345,5.102216193086764e-15,8.085543068689371e-10,0.0,0.0,0.004943021620864926,0.001358227038426959,0.0,0.002093084464518265
164.0,0.955,0.955,3.429495058288593e-06,3.2072326028864067e-06,1.0830994790921925e-06,1.9839609098629546e-06,3.976889219087856e-06,0.0031125143493445826,0.0029112845815557173,0.0009829909689750042,4.6730769034021334e-15,7.699348042611732e-10,0.0,0.0,0.00497791428844921,0.0015065155504739847,4.431750858274525e-06,0.0021116767787193354
165.0,0.955,0.955,3.38020931130246e-06,3.1452468497347502e-06,1.0565874441469265e-06,1.949997498623021e-06,3.921814174841679e-06,0.0030778870828403458,0.0028644223403613343,0.0009620874172960725,4.277658319739922e-15,7.32775644585303e-10,0.0,0.0,0.005016940444792315,0.0016613840305407242,1.3295252574823575e-05,0.0021293693206351156
166.0,0.955,0.955,3.3297909490481487e-06,3.082752995232122e-06,1.030601564080862e-06,1.915595437782705e-06,3.865354756574051e-06,0.0030419119880538154,0.002816708385231765,0.0009415003225895474,3.9145373313603666e-15,6.970960711610886e-10,0.0,0.0,0.00505596660113542,0.0018162525106074634,2.215875429137262e-05,0.002147061862550896
167.0,0.955,0.955,3.278339420140183e-06,3.019845510329478e-06,1.0046087607338728e-06,1.8808154346446966e-06,3.807624558788523e-06,0.003004669942229487,0.0027682248211789227,0.0009207459509938142,3.5815787821369945e-15,6.628768205977647e-10,0.0,0.0,0.005074853817688175,0.0019844323127962368,3.8641915184298534e-05,0.0021650375250214897
168.0,0.955,0.955,3.225944026063468e-06,2.9566083392619086e-06,9.783733944320758e-07,1.8457042116910526e-06,3.7487274856567303e-06,0.0029662405586164055,0.002719051660437866,0.0008996097950208307,3.2748685901414512e-15,6.300064486953238e-10,0.0,0.0,0.005073602094450577,0.002165923437107045,6.274473525360132e-05,0.002183296308046897
169.0,0.955,0.955,3.1727077649037574e-06,2.8931372062719373e-06,9.519485696132175e-07,1.8103316426712413e-06,3.688779544379843e-06,0.0029267021080660815,0.002669266784152145,0.0008781363087633785,2.994744541186413e-15,5.985670411446635e-10,0.0,0.0,0.005072350371212977,0.002347414561417853,8.684755532290409e-05,0.0022015550910723042
170.0,0.955,0.955,3.1187075466303542e-06,2.8295028654375644e-06,9.256419578111673e-07,1.7747294226071743e-06,3.6278724192886066e-06,0.0028861314481128018,0.0026189459105781495,0.0008566126589900981,2.736238180715597e-15,5.683708499098219e-10,0.0,0.0,0.005063529362785295,0.0025398253541675394,0.00012276541052169243,0.002218729862812979
171.0,0.955,0.955,3.0640445745811077e-06,2.7657974515741406e-06,8.990157750036113e-07,1.7389686812542367e-06,3.566119577171221e-06,0.002844603959150864,0.0025681625694208166,0.0008346301010532706,2.500480071830527e-15,5.395329328779425e-10,0.0,0.0,0.0050471390691675284,0.002743155815356104,0.00017049830084996632,0.002234820623268922
172.0,0.955,0.955,3.0087911023130198e-06,2.702085882699683e-06,8.725894870711606e-07,1.7030783877267796e-06,3.5036074969356435e-06,0.0028021934873385156,0.002516988081929881,0.000812673427514171,2.2833245877296273e-15,5.118825066774864e-10,0.0,0.0,0.005030748775549762,0.0029464862765446686,0.0002182311911782402,0.002250911383724865
173.0,0.955,0.955,2.9530400443197405e-06,2.638450940738602e-06,8.466008137807332e-07,1.6671211274334488e-06,3.440441105240315e-06,0.002758972293873396,0.0024654915464021646,0.0007909639402569542,2.0852347853470914e-15,4.854954463544519e-10,0.0,0.0,0.0050090214581176,0.0031491449351880316,0.00028239619611086195,0.002266599292369105
174.0,0.955,0.955,2.8968602689703326e-06,2.5749530179543665e-06,8.21062623736807e-07,1.6311252132781898e-06,3.376702793550086e-06,0.002715011010298556,0.0024137398287510854,0.0007695207419798686,1.903019620499622e-15,4.6023087909119286e-10,0.0,0.0,0.004981957116871042,0.0033511317912861935,0.00036299331564783153,0.0022818843492016416
175.0,0.955,0.955,2.8403377564792096e-06,2.5116670168876865e-06,7.957942478282828e-07,1.595146945025627e-06,3.3124901450272607e-06,0.002670378599512124,0.002361797557819709,0.0007481757844354625,1.7368694963356222e-15,4.361439752412193e-10,0.0,0.0,0.004954892775624483,0.0035531186473843554,0.0004435904351848011,0.002297169406034179
176.0,0.9549999999999997,0.955,2.7835364785640486e-06,2.448647573515428e-06,7.703373034172396e-07,1.5592117442236485e-06,3.247880045688739e-06,0.002625142322166956,0.002309727125128132,0.0007265020857882864,1.5841275596255062e-15,4.131062076224309e-10,0.0,0.0,0.004920899051625661,0.0037631639081418264,0.0005410729123735215,0.002311269414978639
177.0,0.9549999999999996,0.955,2.726537070959154e-06,2.3859633368269245e-06,7.452156616183385e-07,1.5233721290892359e-06,3.1829641628837684e-06,0.0025793677081597083,0.0022575886887601167,0.0007049914096774115,1.4450063743544399e-15,3.9116923310704293e-10,0.0,0.0,0.004879975944874571,0.003981267573558605,0.000655440747213993,0.002324184376035022
178.0,0.9549999999999993,0.955,2.6693972613256943e-06,2.3236621348744806e-06,7.204508032841067e-07,1.4876486528455304e-06,3.1178126182116514e-06,0.0025331185329210914,0.002205440181107283,0.0006836701709023711,1.3171012271473887e-15,3.7020315512095404e-10,0.0,0.0,0.004839052838123483,0.004199371238975386,0.0007698085820544643,0.0023370993370914056
179.0,0.9549999999999987,0.955,2.612193560023541e-06,2.2618076148135277e-06,6.960643112422383e-07,1.45209190840045e-06,3.0525122641651185e-06,0.0024864567982312456,0.00215333732020218,0.0006625595687782095,1.2007944131810084e-15,3.5026705278787263e-10,0.0,0.0,0.0047905457139682806,0.004380629956846141,0.0008870983636119975,0.002350040381449732
180.0,0.9549999999999974,0.955,2.554976802951631e-06,2.2004403797756312e-06,6.720662683704735e-07,1.4167166458745262e-06,2.9871258492890015e-06,0.0024394427172957627,0.0021013336243840973,0.0006416759486906105,1.0938116741602426e-15,3.312236808029048e-10,0.0,0.0,0.004734454572408962,0.0045250437271708716,0.0010073100918865923,0.002363007509110001
181.0,0.9549999999999949,0.955,2.497817998391778e-06,2.139618038895459e-06,6.482137289446338e-07,1.3815695024835086e-06,2.921734137621168e-06,0.0023921347038290556,0.0020494804300533976,0.0006207876464599359,9.965251288507264e-16,3.131274589164831e-10,0.0,0.0,0.004678363430849643,0.004669457497495602,0.0011275218201611873,0.0023759746367702705
182.0,0.9549999999999899,0.955,2.4407667674977515e-06,2.079379045426133e-06,6.247922709966563e-07,1.3466677579762976e-06,2.856397717929642e-06,0.0023445893649026647,0.0019978269122818085,0.0006001725905805924,9.07347990372678e-16,2.9587926755650916e-10,0.0,0.0,0.004617844534754122,0.004821429653353633,0.0012713483415211213,0.0023872646030604072
183.0,0.9549999999999802,0.955,2.38388268913483e-06,2.0197700063592957e-06,6.016847876462043e-07,1.3120453953031867e-06,2.79118581487539e-06,0.002296861497326482,0.001946420108057169,0.0005797209017752396,8.260401650189815e-16,2.7948151859217846e-10,0.0,0.0,0.0045528978841224,0.004980960194744963,0.001438789655966394,0.002396877407980412
184.0,0.9549999999999615,0.955,2.32721722074485e-06,1.960829919798314e-06,5.789116599262647e-07,1.2777265384395057e-06,2.726159672176633e-06,0.002249004087340956,0.0018953049419518533,0.0005594555926183789,7.518375890040452e-16,2.63891890683218e-10,0.0,0.0,0.004487951233490676,0.0051404907361362944,0.001606230970411667,0.002406490212900417
185.0,0.9549999999999258,0.955,2.2708176753622275e-06,1.9025939184551379e-06,5.566162324700551e-07,1.2437313944233907e-06,2.6613762037734374e-06,0.0022010683134080365,0.0018445242540143414,0.0005395194714709851,6.839538418363616e-16,2.4905943640810556e-10,0.0,0.0,0.004421229489134439,0.005302365722253988,0.0017953352627695126,0.0024148517452276335
186.0,0.9549999999998581,0.955,2.2147376866554187e-06,1.8451018804165373e-06,5.349727126405499e-07,1.2100912145746195e-06,2.5968976392736095e-06,0.002153103551897952,0.001794118829693294,0.0005200849087885965,6.222897078580831e-16,2.349943562872939e-10,0.0,0.0,0.004352732651053687,0.005466585153098047,0.0020061025330399317,0.0024219620049620617
187.0,0.9549999999997302,0.955,2.15901334177971e-06,1.788378536114676e-06,5.138137731586074e-07,1.176813982227833e-06,2.532769544843603e-06,0.0021051573854779723,0.001744127431613017,0.0005009968388771125,5.656944708350275e-16,2.2160349056161278e-10,0.0,0.0,0.0042842358129729355,0.005630804583942105,0.002216869803310351,0.0024290722646964896
188.0,0.954999999999491,0.955,2.1036955925061e-06,1.7324606634188576e-06,4.929772196844953e-07,1.143930932980655e-06,2.4690506814686294e-06,0.0020572756140179397,0.0016945868330282418,0.00048209922383071025,5.142773290750288e-16,2.0891196206448645e-10,0.0,0.0,0.004212712849823958,0.005757490229915809,0.0024412242304961097,0.002435233030888014
189.0,0.954999999999047,0.955,2.0488218094308755e-06,1.6773732074783031e-06,4.724806590348194e-07,1.111455695629419e-06,2.405786807996019e-06,0.0020095022678357547,0.0016455318527949826,0.00046341314382178557,4.673899028964779e-16,1.968687814648192e-10,0.0,0.0,0.0041381637616067545,0.005846642091019159,0.0026791658145972085,0.0024404443035366354
190.0,0.9549999999982287,0.955,1.994428530878064e-06,1.6231401743902264e-06,4.525022291120809e-07,1.0794026282571008e-06,2.3430224262313794e-06,0.001961879623114048,0.0015969953917025995,0.00044511743036379156,4.245579459234702e-16,1.8543548207567048e-10,0.0,0.0,0.004063614673389551,0.005935793952122509,0.002917107398698307,0.0024456555761852568
191.0,0.9549999999967318,0.955,1.9405566911039634e-06,1.5697887007364808e-06,4.330358090179044e-07,1.047794057984545e-06,2.280805617366693e-06,0.0019144482193270383,0.0015490084700202742,0.0004272096956917794,3.8568093164949673e-16,1.7461351354856058e-10,0.0,0.0,0.003984901103901437,0.0060163629510029265,0.003175136755047563,0.002450519113015461
192.0,0.9549999999940147,0.955,1.8872346003331963e-06,1.5173352703199012e-06,4.140922044594649e-07,1.0166362477304543e-06,2.219172345087661e-06,0.001867246878524075,0.0015016002661188803,0.00040970654949923867,3.501344756045793e-16,1.643424258303746e-10,0.0,0.0,0.003902023053142412,0.006088349087660411,0.0034532538836449765,0.002455034914027248
193.0,0.9549999999891197,0.955,1.834497318851979e-06,1.4658016000574116e-06,3.9555662716303814e-07,9.859467160737143e-07,2.1581643362852673e-06,0.0018203127263234544,0.001454798156036585,0.0003924981274200261,3.177895063679749e-16,1.5461580355812483e-10,0.0,0.0,0.0038191450023833872,0.006160335224317896,0.0037313710122423896,0.002459550715039035
194.0,0.9549999999803672,0.955,1.7823767392427932e-06,1.415206388303789e-06,3.7743919147950016e-07,9.557401298783056e-07,2.097819943451165e-06,0.0017736812144772266,0.0014086277538637988,0.0003755978120647308,2.884459088330409e-16,1.454192029812893e-10,0.0,0.0,0.003733448412188553,0.006222688984245997,0.004010318641577524,0.0024620706399181395
195.0,0.9549999999648353,0.955,1.7308946066477538e-06,1.365559955496742e-06,3.5985681187257503e-07,9.260186535421234e-07,2.038167698357494e-06,0.0017273861448741446,0.0013631129528297605,0.0003591273949204517,2.615916467900616e-16,1.36695293946143e-10,0.0,0.0,0.0036449332825579093,0.006275410367444714,0.0042900967716503835,0.002462594688664561
196.0,0.9549999999374807,0.955,1.6800819904922415e-06,1.316879822239879e-06,3.4279869452096195e-07,8.967990415465793e-07,1.9792443064579344e-06,0.001681459694854492,0.0013182759669797153,0.00034307979702636834,2.372134524414431e-16,1.284488772246186e-10,0.0,0.0,0.0035564181529272663,0.006328131750643429,0.004569874901723241,0.0024631187374109824
197.0,0.9549999998896661,0.955,1.6299636015071117e-06,1.2691780667144112e-06,3.26272356213477e-07,8.680906917752344e-07,1.921080172647332e-06,0.0016359324437166152,0.001274137373337893,0.00032746714866759106,2.1510740468071948e-16,1.2065987852337593e-10,0.0,0.0,0.0034662748639534297,0.006370639376321175,0.004828307597305579,0.002462492196493975
198.0,0.9549999998067182,0.955,1.5805564599971753e-06,1.222460522064577e-06,3.103071091156693e-07,8.398939183657635e-07,1.8636981691129043e-06,0.0015908334003009274,0.0012307161544575138,0.00031232475778366904,1.9489615361495722e-16,1.1328060184337903e-10,0.0,0.0,0.003374503415636402,0.006402933244477949,0.005065394858397395,0.0024607150659135373
199.0,0.954999999663905,0.955,1.5318855155103185e-06,1.1767390315328408e-06,2.9489636403236075e-07,8.122214339151899e-07,1.8071280877226935e-06,0.0015461900315428864,0.0011880297412648123,0.0002976500618280094,1.7655877758993757e-16,1.0631269067243962e-10,0.0,0.0,0.003282731967319373,0.0064352271126347236,0.005302482119489212,0.0024589379353331005
200.0,0.9549999994198709,0.955,1.483970148946267e-06,1.1320207596292266e-06,2.800002512775786e-07,7.850796511340709e-07,1.7513941717432733e-06,0.0015020282918918957,0.0011460940561096298,0.00028340751965556647,1.599391455625555e-16,9.973817848015956e-11,0.0,0.0,0.0031946802144345345,0.006449247423841703,0.005537558672596678,0.0024568871720611206
201.0,0.9549999990060138,0.955,1.4368240267695109e-06,1.0883082910457948e-06,2.652663901143111e-07,7.58468568281113e-07,1.6965149820038876e-06,0.0014583726534983612,0.0011049235559403466,0.00026924469665553363,1.4478621626854392e-16,9.352183241654523e-11,0.0,0.0,0.0031103481569818843,0.006444994178098885,0.005770624517719794,0.002454562776097597
202.0,0.9549999983094376,0.955,1.3904645763781993e-06,1.0456069576483386e-06,2.5105770105752783e-07,7.323946634437941e-07,1.6425121760535906e-06,0.001415246137076221,0.0010645312755260675,0.0002555321779792402,1.3102236835597672e-16,8.765426484390033e-11,0.0,0.0,0.003026016099529234,0.006440740932356068,0.006003690362842912,0.0024522383801340733
203.0,0.9549999971458342,0.955,1.34490730233651e-06,1.0039203303187227e-06,2.3736415812119067e-07,7.06863033246567e-07,1.5894052614338004e-06,0.0013726703433530833,0.0010249288706537336,0.00024226408754110998,1.1855495167132846e-16,8.21238417662327e-11,0.0,0.0,0.002938373046209526,0.006402435084829353,0.006232750607095086,0.0024487876302196317
204.0,0.9549999952167136,0.955,1.3001634918975552e-06,9.632486297597e-07,2.2417824593058266e-07,6.818743146262456e-07,1.537209475332701e-06,0.0013306654850248414,0.0009861266612325565,0.00022943749475526858,1.0723721602470573e-16,7.690818461034965e-11,0.0,0.0,0.002847418997022759,0.006330076635518743,0.006457805250476316,0.002444210526354271
205.0,0.9549999920425304,0.955,1.256242575128232e-06,9.235905774739234e-07,2.1149490523138918e-07,6.574278675753812e-07,1.485937978512149e-06,0.001289250419136042,0.0009481336742424693,0.00021705194570950835,9.69314585029213e-17,7.198462405002204e-11,0.0,0.0,0.002756464947835993,0.006257718186208132,0.006682859893857547,0.0024396334224889103
206.0,0.9549999868590348,0.955,1.2131569863419185e-06,8.849469439158815e-07,1.9917042362178587e-07,6.335282324645945e-07,1.4356063738574004e-06,0.001248442679811688,0.0009109576864676932,0.00020496346326569375,8.760089590436949e-17,6.734862792674853e-11,0.0,0.0,0.00266570193994342,0.006186347271020467,0.006872704605672229,0.0024331614840487287
207.0,0.9549999784580221,0.955,1.1709151610352287e-06,8.473153573036874e-07,1.873411219977416e-07,6.101756841785665e-07,1.386226224232852e-06,0.0012082585112701684,0.0008746052669603506,0.00019331588888519313,7.915587609986212e-17,6.298525667392206e-11,0.0,0.0,0.002575129973345041,0.006115963889955748,0.00702733938592036,0.002424794711033726
208.0,0.9549999649448065,0.955,1.1295223528717923e-06,8.106910030149433e-07,1.7601552359204132e-07,5.873673408848027e-07,1.3378058160591568e-06,0.0011687129010510972,0.0008390818191831155,0.00018212265802820455,7.148217346516058e-17,5.887333172637356e-11,0.0,0.0,0.0024845580067466627,0.006045580508891031,0.007181974166168491,0.002416427938018723
209.0,0.9549999433721358,0.955,1.0889848177959397e-06,7.750697254784473e-07,1.651819620667222e-07,5.651027108452133e-07,1.290354050080448e-06,0.001129819613395518,0.0008043916227834185,0.0001713759617878422,6.451754922924859e-17,5.500109540079534e-11,0.0,0.0,0.0023976270093770654,0.0059670885820005334,0.007281183953798591,0.002407801695138755
210.0,0.954999909192511,0.955,1.049308653294141e-06,7.404470858687821e-07,1.5481174029237566e-07,5.433820651967917e-07,1.2438793771989472e-06,0.0010915912227197004,0.0007705378749553402,0.0001610499792855017,5.821822221622411e-17,5.136058523215341e-11,0.0,0.0,0.0023143369812362487,0.005880488109284258,0.007324968748810659,0.002398915982393821
211.0,0.9549998554461805,0.955,1.0104974085103067e-06,7.068167080728125e-07,1.4482529032376444e-07,5.222032573555868e-07,1.1983875879745358e-06,0.0010540391471271435,0.0007375227313486099,0.00015106572684866478,5.2522011815683794e-17,4.793927894391868e-11,0.0,0.0,0.002231046953095433,0.005793887636567982,0.007368753543822727,0.002390030269648886
212.0,0.9549997715680956,0.955,9.725523049006559e-07,6.741704862051469e-07,1.3528658893537854e-07,5.015620045428287e-07,1.1538820251650581e-06,0.0010171736819067976,0.000705347346487361,0.00014149363184540187,4.735563458271938e-17,4.4721189218248764e-11,0.0,0.0,0.0021488540692139848,0.005687172429503866,0.007414107472857597,0.0023791052406548414
213.0,0.9549996416509854,0.955,9.354747132263369e-07,6.425003816818647e-07,1.2612392440387337e-07,4.814551209389757e-07,1.1103658934084537e-06,0.0009810040329687312,0.0006740119136643226,0.00013226234418172591,4.267048018279491e-17,4.1695193576867694e-11,0.0,0.0,0.0020677583295919044,0.005560342488091912,0.00746103053591527,0.002366140895411687
214.0,0.9549994419398153,0.955,8.992663316879975e-07,6.117984740651525e-07,1.1733362245694914e-07,4.6188068288767564e-07,1.0678424365621988e-06,0.0009455383501715017,0.0006435157042790194,0.00012337105914922837,3.8437210566879476e-17,3.885468746378838e-11,0.0,0.0,0.001986662589969824,0.005433512546679957,0.007507953598972944,0.0023531765501685325
215.0,0.9549991372509937,0.955,8.639266658613156e-07,5.820552451079793e-07,1.0896764377355493e-07,4.4283470904309294e-07,1.026312603834007e-06,0.0009107837604984586,0.0006138571065913214,0.00011487776022029468,3.4613468761082504e-17,3.618946587842569e-11,0.0,0.0,0.0019066207555012917,0.005305069525750776,0.0075554397076431435,0.002340227392714042
216.0,0.9549986759027772,0.955,8.294542247488332e-07,5.532604488589893e-07,1.0106649301455685e-07,4.2431270349247684e-07,9.857761697640792e-07,0.0008767464010430106,0.0005850336638643049,0.00010682890191243906,3.1160135510546006e-17,3.3689607848961255e-11,0.0,0.0,0.001827632826186308,0.005175013425304368,0.007603488861925867,0.002327293423048216
217.0,0.9549979826057591,0.955,7.958450377636288e-07,5.25402128223692e-07,9.356216727093339e-08,4.06307710121888e-07,9.462303628514382e-07,0.0008434314517655553,0.0005570421118728594,9.91565830370772e-05,2.802541897803176e-17,3.134104381489386e-11,0.0,0.0,0.001748644896871324,0.00504495732485796,0.007651538016208591,0.0023143594533823904
218.0,0.9549969485880417,0.955,7.6309755701817e-07,4.984699496673864e-07,8.642182139739807e-08,3.8881662560022575e-07,9.076744360238385e-07,0.000810843167987406,0.0005298784157568986,9.182907585096555e-05,2.5195461252684893e-17,2.91397698686303e-11,0.0,0.0,0.0016734551658440825,0.004904388415743895,0.0076010654245227864,0.002300506696612504
219.0,0.9549954180124244,0.955,7.312080437633324e-07,4.724520366799759e-07,7.963667902153685e-08,3.7183418147721856e-07,8.701053837270407e-07,0.0007789849125893905,0.0005035378062002026,8.484011079421352e-05,2.264246937339728e-17,2.7077823168697187e-11,0.0,0.0,0.001602063633104583,0.004753306697962174,0.007452071086868451,0.0022857351527385576
