R_lo,R_mid,R_hi,R_hi_over_lo,N_lo,N_mid,dRdE_248,pct_248_in_1_300,node1,node2,peak_accepted,f248_over_fpeak,onset,halo,delta,r,rho_hi,rho_lo,rho_248,ratio_enh
5298265820510.511,1896464749855.914,188389342798.16373,0.035556793332051355,28.12402093353528,10.066730536279568,2232962288.9692516,0.995091072964122,nan,nan,9.5,0.009063313573456147,0.5,annual,0.0,1.76,2.9979184423147966,3.02855936733298,3.004996440378008,0.9898826731452959
5417553137684.941,1939224338776.6812,192602346365.89243,0.03555153802297476,28.128178290170226,10.068539534262365,2282971699.7832546,0.9950913817749598,nan,nan,9.5,0.009062457863995716,0.5,annual,0.0,1.78,3.0649617309936246,3.0967455878948305,3.0722963236872105,0.9897363680679971
5538168506941.39,1982461345688.1064,196861969153.7345,0.03554640291406682,28.13224174658384,10.070311468539423,2333535062.681866,0.9950916841464365,nan,nan,9.5,0.009061621409555066,0.5,annual,0.0,1.8,3.1327468908296434,3.1656909407293066,3.1403416848983965,0.9895934093010123
5660111928279.86,2026175770590.1936,201168211161.69022,0.035541383935640006,28.13621444260152,10.072047461622263,2384652377.66509,0.9950919802772963,nan,nan,9.5,0.00906080356794269,0.5,annual,0.0,1.82,3.2012739218228585,3.2353954258364115,3.209132524011571,0.9894536835463528
5783383401700.351,2070367613482.9395,205521072389.75934,0.035536477199373445,28.140099379845996,10.073748591368782,2436323644.7329226,0.9950922703582187,nan,nan,9.5,0.00906000372519099,0.5,annual,0.0,1.84,3.270542823973265,3.3058590432161434,3.2786688410267284,0.9893170825551834
5907982927202.866,2115036874366.346,209920552837.9421,0.035531678988336035,28.14389942924649,10.075415893169577,2488548863.8853674,0.9950925545722135,nan,nan,9.5,0.00905922129402358,0.5,annual,0.0,1.86,3.3405535972808678,3.3770817928685055,3.3489506359438748,0.9891835028500713
6033910504787.396,2160183553240.4114,214366652506.23828,0.035526985747660084,28.147617338064293,10.077050362007906,2541328035.1224213,0.9950928330950068,nan,nan,9.5,0.009058455712421365,0.5,annual,0.0,1.88,3.4113062417456623,3.4490636747934924,3.4199779087630047,0.9890528454653449
6161166134453.951,2205807650105.1377,218859371394.648,0.035522394075816456,28.151255736470677,10.07865295440156,2594661158.444087,0.9950931060953969,nan,nan,9.5,0.009057706442280015,0.5,annual,0.0,1.9,3.4828007573676514,3.5218046889911085,3.4917506594841226,0.9889250157041982
6289749816202.527,2251909164960.523,223398709503.17123,0.03551790071644686,28.154817143709785,10.080224590234511,2648548233.850362,0.9950933737355891,nan,nan,9.5,0.00905697296815211,0.5,annual,0.0,1.92,3.555037144146834,3.5953048354613535,3.5642688881072244,0.9887999229113065
6419661550033.124,2298488097806.5693,227984666831.80798,0.035513502550711826,28.158303973877008,10.081766154485477,2702989261.3412485,0.9950936361715175,nan,nan,9.5,0.009056254796067847,0.5,annual,0.0,1.94,3.6280154020832103,3.6695641142042255,3.6375325946323143,0.9886774802597976
6550901335945.743,2345544448643.275,232617243380.55832,0.03550919659011713,28.16171854134032,10.083278498860032,2757984240.916745,0.9950938935531458,nan,nan,9.5,0.009055551452428529,0.5,annual,0.0,1.96,3.7017355311767814,3.7445825252197262,3.711541779059389,0.9885576045515432
6683469173940.38,2393078217470.641,237296439149.42212,0.035504979969784016,28.16506306583006,10.084762443332554,2813533172.5768523,0.995094146024737,nan,nan,9.5,0.009054862482967812,0.5,annual,0.0,1.98,3.7761975314275453,3.820360068507853,3.78629644138845,0.9884402160298056
6817365064017.041,2441089404288.6665,242022254138.39944,0.03550084994213161,28.168339677220587,10.086218777603564,2869636056.3215704,0.9950943937251381,nan,nan,9.5,0.009054187451775766,0.5,annual,0.0,2.0,3.8514014028355037,3.8968967440686098,3.8617965816194975,0.988325238203359
0.0,1292159406.7652318,1130706098.66366,inf,0.0,1.1427898092107114,15775927.342213344,0.8818251487905484,nan,nan,192.5,0.7241775210662026,90.5,annual,300.0,-2.0,3.597676293631111,nan,3.611032633650702,nan
0.0,1266109785.9887023,1107815902.7545123,inf,0.0,1.1428882568309433,15456619.641225895,0.8818251751436749,nan,nan,192.5,0.7241645987398748,90.5,annual,300.0,-1.98,3.524844356776573,nan,3.537944662121043,nan
0.0,1240325838.333961,1085159900.2395277,inf,0.0,1.1429890084034469,15140577.178814808,0.881825225488355,nan,nan,192.5,0.7241512504933165,90.5,annual,300.0,-1.96,3.452757575558236,nan,3.4656040877364216,nan
0.0,1214807563.8010085,1062738091.1187062,inf,0.0,1.1430921446715288,14827799.95498008,0.8818253013221504,nan,nan,192.5,0.7241374579285736,90.5,annual,300.0,-1.94,3.381415949976099,nan,3.394010910496838,nan
0.0,1189554962.389844,1040550475.3920484,inf,0.0,1.1431977501539798,14518287.969721714,0.8818254042377801,nan,nan,192.5,0.7241232016545764,90.5,annual,300.0,-1.92,3.310819480030165,nan,3.3231651304022924,nan
0.0,1164568034.1004677,1018597053.059554,inf,0.0,1.1433059133662928,14212041.223039713,0.8818255359299295,nan,nan,192.5,0.7241084612224769,90.5,annual,300.0,-1.9,3.240968165720432,nan,3.253066747452786,nan
0.0,1139846778.9328797,996877824.1212225,inf,0.0,1.1434167270574893,13909059.71493407,0.8818256982025947,nan,nan,192.5,0.7240932150560374,90.5,annual,300.0,-1.88,3.1718620070468995,nan,3.1837157616483163,nan
0.0,1115391196.8870804,975392788.577055,inf,0.0,1.1435302884638516,13609343.44540479,0.8818258929770442,nan,nan,192.5,0.7240774403766357,90.5,annual,300.0,-1.86,3.10350100400957,nan,3.115112172988885,nan
0.0,1091201287.9630687,954141946.4270501,inf,0.0,1.1436466995809806,13312892.414451867,0.8818261223004402,nan,nan,192.5,0.7240611131224026,90.5,annual,300.0,-1.84,3.03588515660844,nan,3.047255981474491,nan
0.0,1067277052.1608456,933125297.6712091,inf,0.0,1.1437660674557186,13019706.62207531,0.8818263883551765,nan,nan,192.5,0.7240442078609649,90.5,annual,300.0,-1.82,2.9690144648435126,nan,2.980147187105135,nan
0.0,1043618489.4804107,912342842.3095307,inf,0.0,1.1438885044996516,12729786.068275109,0.8818266934690063,nan,nan,192.5,0.7240266976952123,90.5,annual,300.0,-1.8,2.9028889287147845,nan,2.9137857898808166,nan
0.0,1020225599.9217645,891794580.3420165,inf,0.0,1.1440141288260497,12443130.753051274,0.8818270401260454,nan,nan,192.5,0.7240085541614405,90.5,annual,300.0,-1.78,2.83750854822226,nan,2.848171789801537,nan
0.0,997098383.4849057,871480511.7686651,inf,0.0,1.1441430646123112,12159740.676403794,0.8818274309787146,nan,nan,192.5,0.7239897471191635,90.5,annual,300.0,-1.76,2.772873323365936,nan,2.7833051868672936,nan
0.0,974236840.1698359,851400636.5894773,inf,0.0,1.1442754424901693,11879615.838332683,0.8818278688607383,nan,nan,192.5,0.7239702446318056,90.5,annual,300.0,-1.74,2.7089832541458136,nan,2.71918598107809,nan
0.0,951640969.9765539,831554954.8044524,inf,0.0,1.1444113999661523,11602756.238837924,0.8818283568012776,nan,nan,192.5,0.7239500128374046,90.5,annual,300.0,-1.72,2.645838340561891,nan,2.655814172433922,nan
0.0,929310772.9050608,811943466.4135911,inf,0.0,1.1445510818750582,11329161.877919534,0.8818288980403381,nan,nan,192.5,0.7239290158083597,90.5,annual,300.0,-1.7,2.5834385826141713,nan,2.5931897609347945,nan
0.0,907246248.9553553,792566171.4168932,inf,0.0,1.144694640869475,11058832.755577499,0.8818294960455632,nan,nan,192.5,0.7239072153991516,90.5,annual,300.0,-1.68,2.5217839803026525,nan,2.531312746580703,nan
0.0,885447398.1274387,773423069.8143587,inf,0.0,1.1448422379487189,10791768.87181183,0.8818301545305572,nan,nan,192.5,0.7238845710808475,90.5,annual,300.0,-1.66,2.460874533627335,nan,2.47018312937165,nan
0.0,863914220.4213098,754514161.6059871,inf,0.0,1.1449940430309011,10527970.226622518,0.8818308774749122,nan,nan,192.5,0.7238610397610625,90.5,annual,300.0,-1.64,2.4007102425882176,nan,2.4098009093076342,nan
0.0,842646715.8369699,735839446.7917796,inf,0.0,1.1451502355722627,10267436.820009574,0.8818316691460976,nan,nan,192.5,0.7238365755879066,90.5,annual,300.0,-1.62,2.3412911071853046,nan,2.350166086388658,nan
0.0,821644884.3744177,717398925.371735,inf,0.0,1.1453110052383553,10010168.651972987,0.8818325341234207,nan,nan,192.5,0.7238111297362659,90.5,annual,300.0,-1.6,2.282617127418591,nan,2.2912786606147186,nan
0.0,800908726.033654,699192597.3458537,inf,0.0,1.1454765526321593,9756165.72251276,0.881833477324285,nan,nan,192.5,0.723784650174585,90.5,annual,300.0,-1.58,2.2246883032880787,nan,2.233138631985817,nan
0.0,780438240.8146784,681220462.7141356,inf,0.0,1.1456470900848117,9505428.031628894,0.8818345040329917,nan,nan,192.5,0.7237570814100928,90.5,annual,300.0,-1.56,2.1675046347937674,nan,2.175746000501953,nan
0.0,760233428.7174911,663482521.4765811,inf,0.0,1.1458228425152646,9257955.579321388,0.8818356199323588,nan,nan,192.5,0.7237283642101675,90.5,annual,300.0,-1.54,2.111066121935658,nan,2.119100766163127,nan
0.0,740294289.7420923,645978773.6331897,inf,0.0,1.1460040483659273,9013748.365590246,0.8818368311384889,nan,nan,192.5,0.7236984352972621,90.5,annual,300.0,-1.52,2.0553727647137494,nan,2.063202928969339,nan
0.0,720620823.8884815,628709219.1839619,inf,0.0,1.146190960622173,8772806.390435463,0.8818381442390316,nan,nan,192.5,0.7236672270144874,90.5,annual,300.0,-1.5,2.0004245631280426,nan,2.008052488920589,nan
0.0,701213031.1566591,611673858.1288972,inf,0.0,1.1463838479245478,8535129.653857041,0.8818395663353392,nan,nan,192.5,0.7236346669585901,90.5,annual,300.0,-1.48,1.9462215171785369,nan,1.9536494460168765,nan
0.0,682070911.5466251,594872690.4679958,inf,0.0,1.146582995783567,8300718.155854981,0.881841105088978,nan,nan,192.5,0.7236006775766514,90.5,annual,300.0,-1.46,1.8927636268652321,nan,1.8999938002582022,nan
0.0,663194465.0583792,578305716.2012578,inf,0.0,1.1467887079082217,8069571.896429282,0.8818427687731057,nan,nan,192.5,0.7235651757223547,90.5,annual,300.0,-1.44,1.8400508921881291,nan,1.8470855516445654,nan
0.0,644583691.6919216,561972935.3286831,inf,0.0,1.1470013076607,7841690.875579944,0.8818445663292803,nan,nan,192.5,0.7235280721671418,90.5,annual,300.0,-1.42,1.7880833131472271,nan,1.7949247001759667,nan
0.0,626238591.4472523,545874347.8502719,inf,0.0,1.1472211396513974,7617075.093306967,0.8818465074304035,nan,nan,192.5,0.7234892710609391,90.5,annual,300.0,-1.4,1.736860889742527,nan,1.7435112458524058,nan
0.0,608159164.3243713,530009953.76602393,inf,0.0,1.147448571490125,7395724.54961035,0.8818486025504888,nan,nan,192.5,0.7234486693364436,90.5,annual,300.0,-1.38,1.6863836219740278,nan,1.6928451886738827,nan
0.0,590345410.3232789,514379753.0759395,inf,0.0,1.1476839957114804,7177639.244490099,0.8818508630421631,nan,nan,192.5,0.7234061560501281,90.5,annual,300.0,-1.36,1.6366515098417305,nan,1.6429265286403985,nan
0.0,572797329.4439743,498983745.780018,inf,0.0,1.1479278318947441,6962819.177946203,0.8818533012228414,nan,nan,192.5,0.7233616116521774,90.5,annual,300.0,-1.34,1.5876645533456335,nan,1.5937552657519507,nan
0.0,555514921.6864583,483821931.87826014,inf,0.0,1.1481805290013964,6751264.349978673,0.8818559304707195,nan,nan,192.5,0.7233149071764903,90.5,annual,300.0,-1.32,1.5394227524857387,nan,1.5453314000085419,nan
0.0,538498187.0507303,468894311.37066525,inf,0.0,1.148442567956519,6542974.760587499,0.8818587653318347,nan,nan,192.5,0.7232659033406,90.5,annual,300.0,-1.3,1.491926107262044,nan,1.4976549314101695,nan
0.0,521747125.53679085,454200884.25723416,inf,0.0,1.1487144645039975,6337950.409772691,0.881861821639681,nan,nan,192.5,0.7232144495439148,90.5,annual,300.0,-1.28,1.4451746176745521,nan,1.4507258599568367,nan
0.0,505261737.1446393,439741650.53796595,inf,0.0,1.1489967723696815,6136191.2975342395,0.881865116649056,nan,nan,192.5,0.7231603827509578,90.5,annual,300.0,-1.26,1.3991682837232602,nan,1.4045441856485403,nan
0.0,489042021.87427646,425516610.21286154,inf,0.0,1.1492900867715523,5937697.423872153,0.8818686691860873,nan,nan,192.5,0.723103526244318,90.5,annual,300.0,-1.24,1.353907105408171,nan,1.359109908485283,nan
0.0,473087979.7257016,411525763.28191996,inf,0.0,1.149595048321696,5742468.788786424,0.881872499816684,nan,nan,192.5,0.7230436882296712,90.5,annual,300.0,-1.22,1.3093910827292816,nan,1.3144230284670624,nan
0.0,457399610.69891524,397769109.74514216,inf,0.0,1.1499123473715176,5550505.39227706,0.8818766310360122,nan,nan,192.5,0.7229806602725376,90.5,annual,300.0,-1.2,1.265620215686595,nan,1.2704835455938805,nan
0.0,441976914.7939169,384246649.6025274,inf,0.0,1.1502427288594628,5361807.234344053,0.8818810874820054,nan,nan,192.5,0.7229142155432183,90.5,annual,300.0,-1.18,1.2225945042801085,nan,1.2272914598657358,nan
0.0,426819892.010707,370958382.8540761,inf,0.0,1.150586997729622,5176374.314987411,0.8818858961764219,nan,nan,192.5,0.7228441068426085,90.5,annual,300.0,-1.16,1.180313948509824,nan,1.1848467712826296,nan
0.0,411928542.3492853,357904309.4997879,inf,0.0,1.1509460250003762,4994206.634207126,0.8818910867975392,nan,nan,192.5,0.7227700643771283,90.5,annual,300.0,-1.14,1.13877854837574,nan,1.1431494798445605,nan
0.0,397302865.8096522,345084429.53966355,inf,0.0,1.1513207545748938,4815304.192003207,0.8818966919892512,nan,nan,192.5,0.7226917932457595,90.5,annual,300.0,-1.12,1.0979883038778588,nan,1.1021995855515305,nan
0.0,382942862.3918071,332498742.9737022,inf,0.0,1.1517122109002818,4639666.988375647,0.8819027477121849,nan,nan,192.5,0.7226089705959261,90.5,annual,300.0,-1.1,1.057943215016178,nan,1.0619970884035377,nan
0.0,368848532.0957503,320147249.8019042,inf,0.0,1.1521215075999582,4467295.023324447,0.8819092936433948,nan,nan,192.5,0.7225212423975245,90.5,annual,300.0,-1.08,1.0186432817906985,nan,1.0225419884005826,nan
0.0,355019874.9214817,308029950.02426946,inf,0.0,1.1525498572249548,4298188.296849608,0.8819163736324015,nan,nan,192.5,0.722428219775528,90.5,annual,300.0,-1.06,0.9800885042014202,nan,0.9838342855426654,nan
0.0,341456890.8690015,296146843.6407981,inf,0.0,1.1529985822950752,4132346.8089511306,0.8819240362227264,nan,nan,192.5,0.722329474830946,90.5,annual,300.0,-1.04,0.9422788822483433,nan,0.945873979829786,nan
0.0,328159579.93830955,284497930.6514901,inf,0.0,1.1534691278310385,3969770.5596290138,0.8819323352497704,nan,nan,192.5,0.7222245358671451,90.5,annual,300.0,-1.02,0.9052144159314679,nan,0.9086610712619445,nan
0.0,315127942.1294059,273083211.05634546,inf,0.0,1.1539630756150194,3810459.5488832593,0.8819413305279566,nan,nan,192.5,0.7221128819230956,90.5,annual,300.0,-1.0,0.8688951052507938,nan,0.8721955598391411,nan
0.0,302361977.4422905,261902684.85536405,inf,0.0,1.1544821604607456,3654413.776713865,0.8819510886425158,nan,nan,192.5,0.7219939364964579,90.5,annual,300.0,-0.98,0.8333209502063208,nan,0.8364774455613754,nan
0.0,289861685.8769633,250956352.04854602,inf,0.0,1.1550282888272592,3501633.2431208314,0.8819616838643451,nan,nan,192.5,0.7218670603167437,90.5,annual,300.0,-0.96,0.7984919507980491,nan,0.8015067284286475,nan
0.0,277627067.4334245,240244212.63589132,inf,0.0,1.1556035601747867,3352117.94810416,0.881973199210065,nan,nan,192.5,0.7217315430011385,90.5,annual,300.0,-0.94,0.7644081070259788,nan,0.7672834084409575,nan
0.0,265658122.11167398,229766266.6174,inf,0.0,1.1562102915396195,3205867.8916638494,0.8819857276739173,nan,nan,192.5,0.7215865933917283,90.5,annual,300.0,-0.92,0.7310694188901099,nan,0.7338074855983056,nan
0.0,253954849.91171166,219522513.993072,inf,0.0,1.1568510459010428,3062883.0737999,0.8819993736638126,nan,nan,192.5,0.7214313283312851,90.5,annual,300.0,-0.9,0.6984758863904424,nan,0.7010789599006914,nan
0.0,242517250.83353764,209512954.7629073,inf,0.0,1.157528665031617,2923163.494512311,0.8820142546806633,nan,nan,192.5,0.7212647595834037,90.5,annual,300.0,-0.88,0.666627509526976,nan,0.669097831348115,nan
0.0,231345324.8771519,199737588.92690587,inf,0.0,1.1582463076682723,2786709.153801083,0.882030503288826,nan,nan,192.5,0.7210857785391438,90.5,annual,300.0,-0.86,0.6355242882997109,nan,0.6378640999405764,nan
0.0,220439072.04255447,190196416.48506784,inf,0.0,1.1590074940232165,2653520.0516662165,0.882048269436193,nan,nan,192.5,0.720893138273012,90.5,annual,300.0,-0.84,0.6051662227086471,nan,0.6073777656780757,nan
0.0,209798492.3297453,180889437.43739316,inf,0.0,1.1598161578801842,2523596.188107711,0.8820677231959382,nan,nan,192.5,0.7206854324118983,90.5,annual,300.0,-0.82,0.5755533127537847,nan,0.5776388285606129,nan
0.0,199423585.73872453,171816651.78388184,inf,0.0,1.1606767078057594,2396937.5631255675,0.8820890580189537,nan,nan,192.5,0.7204610701557365,90.5,annual,300.0,-0.8,0.5466855584351239,nan,0.5486472885881882,nan
0.0,189314352.26949188,162978059.5245338,inf,0.0,1.1615940993639917,2273544.1767197847,0.8821124946075607,nan,nan,192.5,0.7202182466308075,90.5,annual,300.0,-0.78,0.5185629597526641,nan,0.5204031457608013,nan
0.0,179470791.92204756,154373660.6593491,inf,0.0,1.1625739206773065,2153416.028890362,0.8821382855485407,nan,nan,192.5,0.7199549075559206,90.5,annual,300.0,-0.76,0.49118551670640564,nan,0.49290640007845193,nan
0.0,169892904.69639152,146003455.1883277,inf,0.0,1.1636224942570652,2036553.1196373012,0.8821667208787628,nan,nan,192.5,0.7196687069450638,90.5,annual,300.0,-0.74,0.4645532292963484,nan,0.4661570515411407,nan
0.0,160580690.59252372,137867443.11146963,inf,0.0,1.1647469987725079,1922955.448960601,0.8821981348021426,nan,nan,192.5,0.7193569562399805,90.5,annual,300.0,-0.72,0.43866609752249247,nan,0.44015510014886716,nan
0.0,151534149.61044428,129965624.42877495,inf,0.0,1.1659556153903567,1812623.016860262,0.882232913835608,nan,nan,192.5,0.719016562838751,90.5,annual,300.0,-0.7,0.4135241213848381,nan,0.4149005459016316,nan
0.0,142753281.7501531,122297999.14024362,inf,0.0,1.1672577045717047,1705555.8233362848,0.8822715067388766,nan,nan,192.5,0.7186439554295283,90.5,annual,300.0,-0.68,0.389127300883385,nan,0.390393388799434,nan
0.0,134238087.01165015,114864567.24587554,inf,0.0,1.1686640208577486,1601753.8683886677,0.8823144366842172,nan,nan,192.5,0.7182349928078046,90.5,annual,300.0,-0.66,0.365475636018133,nan,0.3666336288422741,nan
0.0,125988565.39493552,107665328.74567083,inf,0.0,1.1701869753497731,1501217.1520174125,0.8823623162568986,nan,nan,192.5,0.717784851889672,90.5,annual,300.0,-0.64,0.34256912678908247,nan,0.34362126603015214,nan
0.0,118004716.90000917,100700283.63962945,inf,0.0,1.171840958485342,1403945.6742225178,0.8824158660566452,nan,nan,192.5,0.7172878893470316,90.5,annual,300.0,-0.62,0.3204077731962332,nan,0.321356300363068,nan
0.0,110286541.52687107,93969431.92775139,inf,0.0,1.1736427396056317,1309939.4350039843,0.8824759379124331,nan,nan,192.5,0.7167374695633083,90.5,annual,300.0,-0.6,0.29899157523958525,nan,0.2998387318410217,nan
0.0,102834039.27552125,87472773.61003667,inf,0.0,1.1756119650894665,1219198.434361812,0.8825435440517881,nan,nan,192.5,0.7161257492690681,90.5,annual,300.0,-0.58,0.2783205329191386,nan,0.27906856046401335,nan
0.0,95647210.14595973,81210308.68648529,inf,0.0,1.177771784062643,1131722.6722960009,0.8826198940166246,nan,nan,192.5,0.7154434060208459,90.5,annual,300.0,-0.56,0.25839464623489333,nan,0.2590457862320429,nan
0.0,88726054.13818647,75182037.15709719,inf,0.0,1.1801496407019176,1047512.1488065501,0.88270644174191,nan,nan,192.5,0.7146792932780208,90.5,annual,300.0,-0.54,0.23921391518684917,nan,0.23977040914511005,nan
0.0,82070571.25220148,69387959.02187246,inf,0.0,1.1827782861624625,966566.863893461,0.8828049460866747,nan,nan,192.5,0.7138199986908247,90.5,annual,300.0,-0.52,0.22077833977500647,nan,0.22124242920321527,nan
0.0,75680761.4880048,63828074.28081107,inf,0.0,1.1856970829959232,888886.8175567328,0.8829175493415945,nan,nan,192.5,0.7128492735652123,90.5,annual,300.0,-0.5,0.2030879199993651,nan,0.2034618464063583,nan
0.0,69556624.84559637,58502382.933912985,inf,0.0,1.1889537033759936,814472.0097963659,0.8830468800035782,nan,nan,192.5,0.7117472891586237,90.5,annual,300.0,-0.48,0.18614265585992495,nan,0.18642866075453923,nan
0.0,63698161.324976236,53410884.98117825,inf,0.0,1.1926063638043665,743322.4406123597,0.8831961886652969,nan,nan,188.0,0.7103668812903668,90.5,annual,300.0,-0.46,0.16994254735668618,nan,0.17014287224775795,nan
0.0,58105370.92614439,48553580.42260684,inf,0.0,1.196726799968189,675438.1100047152,0.8833695296191891,nan,nan,188.0,0.7086830704405572,90.5,annual,300.0,-0.44,0.15448759448964872,nan,0.15460448088601467,nan
0.0,52778253.64910082,43930469.25819877,inf,0.0,1.2014042768106963,610819.0179734315,0.8835720063553222,nan,nan,188.0,0.7067466357371804,90.5,annual,300.0,-0.42,0.13977779725881256,nan,0.13981348666930918,nan
0.0,47716809.493845515,39541551.48795402,inf,0.0,1.2067510681360596,549465.1645185087,0.8838101075537155,nan,nan,188.0,0.7045046593597064,90.5,annual,300.0,-0.4,0.12581315566417772,nan,0.12576988959764154,nan
0.0,42921038.460378505,35386827.11187261,inf,0.0,1.2129100561824062,491376.54963994713,0.8840921730798205,nan,nan,188.0,0.7018897849038268,90.5,annual,300.0,-0.38,0.11259366970574422,nan,0.11247368967101176,nan
0.0,38390940.54869977,31466296.12995453,inf,0.0,1.2200654436781098,436553.1733377466,0.8844290496044304,nan,nan,188.0,0.6988153045100569,90.5,annual,300.0,-0.36,0.100119339383512,nan,0.09992488688941985,nan
0.0,34126515.758809336,27779958.542199813,inf,0.0,1.2284581241173789,384995.0356119076,0.8848350273511812,nan,nan,188.0,0.695168225962568,90.5,annual,300.0,-0.34,0.0883901646974812,nan,0.08812348125286591,nan
0.0,30127764.09070716,24327814.34860839,inf,0.0,1.238408171773579,336702.13646242954,0.8853292009265916,nan,nan,188.0,0.6907993421379883,90.5,annual,300.0,-0.32,0.0774061456476516,nan,0.0770694727613498,nan
0.0,26394685.54439328,21109863.54918031,inf,0.0,1.250348467809882,291674.4758893122,0.8859374817583358,nan,nan,188.0,0.6855087828701008,90.5,annual,300.0,-0.3,0.06716728223402335,nan,0.06676286141487148,nan
0.0,22927280.11986764,18126106.143915538,inf,0.0,1.2648761922628227,249912.05389255594,0.8866956312304881,nan,nan,188.0,0.6790246539084642,90.5,annual,300.0,-0.28,0.057673574456596335,nan,0.057203647213431005,nan
0.0,19725547.817130305,15376542.132814113,inf,0.0,1.2828337897267066,211414.87047216087,0.8876539246388471,nan,nan,186.0,0.6708850142925086,90.5,annual,300.0,-0.26,0.048925022315370686,nan,0.04839183015702843,nan
0.0,16789488.636181243,12861171.515876018,inf,0.0,1.3054400693946158,176182.92562812674,0.888884472189368,nan,nan,184.0,0.6600013382487878,90.5,annual,300.0,-0.24,0.04092162581034634,nan,0.040327410245663685,nan
0.0,14119102.577020457,10579994.293101251,inf,0.0,1.3345094700312743,144216.2193604539,0.8904929461169484,nan,nan,184.0,0.6458998963692706,90.5,annual,300.0,-0.22,0.0336633849415233,nan,0.03301038747933684,nan
0.0,11714389.63964797,8533010.464489834,inf,0.0,1.372831978631394,115514.75166914218,0.892637705335482,nan,nan,180.0,0.6269460340719721,90.5,annual,300.0,-0.2,0.027150299708901635,nan,0.026440761858047883,nan
0.0,9575349.82406373,6720220.03004172,inf,0.0,1.4248565941678377,90078.52255419147,0.895561334002371,nan,nan,180.0,0.6011988506996585,90.5,annual,300.0,-0.18,0.021382370112481185,nan,0.020618533381796766,nan
0.0,7701983.130267787,5141622.989756948,inf,0.0,1.4979673044117672,67907.5320156016,0.8996423476529019,nan,nan,176.5,0.5666968623823359,90.5,annual,300.0,-0.16,0.01635959615226209,nan,0.015543702050583457,nan
0.0,6094289.558260141,3797219.343635524,inf,0.0,1.6049348238138283,49001.78005337316,0.905475789867,nan,nan,176.5,0.5189459492513638,90.5,annual,300.0,-0.14,0.012081977828244352,nan,0.011216267864408092,nan
0.0,4752269.108040736,2687009.0916773994,inf,0.0,1.7686092401995082,33361.26666750565,0.9139764980528652,nan,nan,176.5,0.4551608709072492,90.5,annual,300.0,-0.12,0.00854951514042783,nan,0.007636230823270558,nan
0.0,3675921.7796096457,1810992.2338826356,inf,0.0,2.029783292736014,20985.991857999597,0.9264070324477494,nan,nan,172.0,0.3694752460839161,90.5,annual,300.0,-0.1,0.005762208088812712,nan,0.004803590927170971,nan
0.0,3675921.7796096457,1810992.2338826356,inf,0.0,2.029783292736014,20985.991857999597,0.9264070324477494,nan,nan,172.0,0.3694752460839161,90.5,annual,300.0,-0.1,0.005762208088812712,nan,0.004803590927170971,nan
0.0,3582899.0684648873,1736271.1847821414,inf,0.0,2.063559598217056,19928.052498748755,0.9279175865678188,nan,nan,170.5,0.35979188619430724,90.5,annual,300.0,-0.098,0.0055244609436422695,nan,0.004561433780538073,nan
0.0,3492533.088538024,1663892.0696232878,inf,0.0,2.0990142042859476,18902.765525261275,0.9294807918544248,nan,nan,170.5,0.34991533998647506,90.5,annual,300.0,-0.096,0.005294165354833863,nan,0.0043267506053554965,nan
0.0,3404823.839829018,1593854.8884060462,inf,0.0,2.136219466775958,17910.13093753768,0.9310971138348391,nan,nan,170.5,0.33988152368304364,90.5,annual,300.0,-0.094,0.005071321322387402,nan,0.004099541401623361,nan
0.0,3319771.3223379287,1526159.641130465,inf,0.0,2.175245126963841,16950.148735578052,0.9327667497657021,nan,nan,170.5,0.3297022774629451,90.5,annual,300.0,-0.092,0.00485592884630304,nan,0.0038798061693416865,nan
0.0,3237375.536064694,1460806.3277964946,inf,0.0,2.2161565667284635,16022.818919381345,0.9344895811743033,nan,nan,170.5,0.3193913869150376,90.5,annual,300.0,-0.09,0.00464798792658062,nan,0.0036675449085102323,nan
0.0,3157636.481009346,1397794.9484041608,inf,0.0,2.2590126574819624,15128.14148894862,0.9362651218487226,nan,nan,170.5,0.3089647228242598,90.5,annual,300.0,-0.088,0.0044474985632202224,nan,0.0034627576191292417,nan
0.0,3080554.157171881,1337125.5029534623,inf,0.0,2.3038631380281864,14266.116444279587,0.9380924614094635,nan,nan,170.5,0.29844037631135517,90.5,annual,300.0,-0.086,0.004254460756221845,nan,0.003265444301198648,nan
0.0,3006128.5645523034,1278797.9914443986,inf,0.0,2.3507454536716077,13436.74378537401,0.9399702047777824,nan,nan,170.5,0.28783878596718515,90.5,annual,300.0,-0.084,0.004068874505585486,nan,0.003075604954718398,nan
0.0,2934359.7031506132,1222812.4138769712,inf,0.0,2.399680989373602,12640.023512231977,0.9418964080837308,nan,nan,170.5,0.27718285310295776,90.5,annual,300.0,-0.082,0.0038907398113111487,nan,0.0028932395796885113,nan
0.0,2865247.5729668057,1169168.770251179,inf,0.0,2.4506706353020773,11875.955624853603,0.9438685118334327,nan,nan,170.5,0.2664980407209192,90.5,annual,300.0,-0.08,0.0037200566733988313,nan,0.0027183481761090143,nan
0.0,2865247.5729668057,1169168.770251179,inf,0.0,2.4506706353020773,11875.955624853603,0.9438685118334327,nan,nan,170.5,0.2664980407209192,90.5,annual,300.0,-0.08,0.0037200566733988313,nan,0.0027183481761090143,nan
