R_lo,R_mid,R_hi,R_hi_over_lo,N_lo,N_mid,dRdE_248,pct_248_in_1_300,node1,node2,peak_accepted,f248_over_fpeak,onset,halo,m,delta,r,rho_lo,rho_hi,rho_248,ratio_enh
2099511.763716998,3718939968905.442,3125091149844.281,1488484.7057544398,6.718241686555651e-07,1.190026079428356,41360599666.63171,0.9019656411677599,133.09229178885607,352.929541979199,207.0,0.6808295880073431,54.5,sunframe,1000.0,250.0,-0.61,0.022122670640566097,0.21354366976295128,0.9998415464115227,9.652707542975334
2251444.8781831022,3849649434436.17,3159563723068.1426,1403349.3574214817,7.12580936964551e-07,1.2184117086576463,41313107770.70877,0.9050142283096265,132.0755521902906,351.36384319708,207.0,0.6626809594661995,54.5,sunframe,1000.0,250.0,-0.6,0.02372359820325734,0.21589924898910037,0.9986934883310227,9.100611430834999
2408684.0823575663,3987311244614.664,3194498971794.6787,1326242.4056325287,7.540099726513172e-07,1.248180475191883,41266210032.39589,0.908013412157402,131.0967978905266,350.07926622914897,207.0,0.6452297288039038,54.5,sunframe,1000.0,250.0,-0.59,0.02538043632431551,0.21828644374900927,0.9975597932788258,8.600578845836539
2571229.3762403927,4131925399440.9287,3229896896023.89,1256168.3239426075,7.960716577069878e-07,1.2792747051856255,41219906451.6931,0.9109576114591267,130.14701715884854,348.45461495488416,203.5,0.6268486383345284,54.5,sunframe,1000.0,250.0,-0.58,0.027093185003740628,0.2207052540426781,0.9964404612549331,8.14615387641602
2739080.75983158,4283491898914.961,3265757495755.7754,1192282.29545031,8.387275428109184e-07,1.3116380822770362,41174197028.600334,0.913842080590735,129.22742277071848,347.2855040967038,203.5,0.6091949462547823,54.5,sunframe,1000.0,250.0,-0.57,0.028861844241532684,0.22315567987010673,0.9953354922593428,7.731857950677384
2912238.2331311265,4442010743036.761,3302080770990.335,1133863.5464036418,8.819403385634659e-07,1.3452156537359765,41129081763.11766,0.9166628589993344,128.3536150217382,345.9482360034888,203.5,0.5922603090251695,54.5,sunframe,1000.0,250.0,-0.56,0.030686414037691654,0.22563772123129522,0.9942448862920567,7.353016906900488
3090701.796139034,4607481931806.33,3338866721727.569,1080294.0373925907,9.256739048690954e-07,1.3799538333840307,41084560655.245056,0.9194167166352972,127.51765020919588,344.56076484377286,203.5,0.5760069952156577,54.5,sunframe,1000.0,250.0,-0.55,0.03256689439221756,0.22815137812624356,0.9931686433530741,7.005622807582303
3274471.448855304,4779905465223.667,3376115347967.478,1031041.3148197419,9.698932386379018e-07,1.4158004015180679,41040633704.98251,0.9221010970461039,126.71464715301059,343.07324202159674,198.0,0.5586341779186167,54.5,sunframe,1000.0,250.0,-0.54,0.034503285305110425,0.23069665055495178,0.9921067634423948,6.686222732557654
3463547.1912799366,4959281343288.775,3413826649710.0625,985644.618414597,1.0145644599657973e-06,1.45270450206075,40997300912.33004,0.9247140595610593,125.91717497013455,341.4557898394288,198.0,0.541640715491547,54.5,sunframe,1000.0,250.0,-0.53,0.03649558677637023,0.23327353851741994,0.9910592465600191,6.391828687310142
3657929.02341293,5145609566001.648,3452000626955.3203,943703.555990413,1.0596547969457465e-06,1.490616637152844,40954562277.287636,0.9272542217570237,125.14179817259227,340.33004387467383,195.5,0.5249722481253555,54.5,sunframe,1000.0,250.0,-0.52,0.038543798805996975,0.23588204201364785,0.990026092705947,6.119844159651106
3857616.9452542826,5338890133362.293,3490637279703.254,904868.8164846189,1.1051325692545822e-06,1.5294886593934969,40912417799.85529,0.9297207031692419,124.41788340238661,339.0186144020168,195.5,0.5086013838389343,54.5,sunframe,1000.0,250.0,-0.51,0.04064792139399064,0.23852216104363572,0.9890073018801783,5.868003894509072
4062610.956803996,5539123045370.705,3529736607953.8613,868834.5119638677,1.1509671706521565e-06,1.5692737619257253,40870867480.03302,0.9321130710035334,123.73802303568438,337.6450407589597,195.5,0.4929723593298373,54.5,sunframe,1000.0,250.0,-0.5,0.04280795454035124,0.2411938956073834,0.988002874082713,5.6343242324281455
4272911.058062074,5746308302026.885,3569298611707.1436,835331.8295667861,1.1971290505218903e-06,1.6099264665554305,40829911317.820816,0.9344312884198039,123.04165779536112,336.24943972164414,195.5,0.478041656490297,54.5,sunframe,1000.0,250.0,-0.49,0.045023898245078804,0.24389724570489096,0.9870128093135514,5.417061942910494
4488517.2490285095,5960445903330.834,3609323290963.1006,804123.7430343615,1.2435896945742446e-06,1.6514026100832788,40789549313.218666,0.9366756657935865,122.38823952105822,334.5704052820291,195.5,0.4637688756195538,54.5,sunframe,1000.0,250.0,-0.48,0.04729575250817328,0.2466322113361584,0.9860371075726929,5.214679929102246
4709429.529703308,6181535849282.554,3649810645721.7314,775000.5861010661,1.290321604827267e-06,1.6936593290198447,40749781466.22659,0.9388468152224959,121.74488969226499,333.8267033455315,190.0,0.44898901183342876,54.5,sunframe,1000.0,250.0,-0.47,0.0496235173296347,0.24939879250118563,0.9850757688601381,5.0258185215792235
4935647.900086467,6409578139882.039,3690760675983.038,747776.330624877,1.337298278971137e-06,1.7366550428455623,40710607776.84458,0.9409456084269758,121.18807037669838,332.3006686884432,190.0,0.43451517411358426,54.5,sunframe,1000.0,250.0,-0.46,0.05200719270946306,0.25219698919997285,0.9841287931758869,4.849271342309616
5167172.360177986,6644572775129.295,3732173381747.0195,722285.4438744641,1.3844941892166992e-06,1.780349435968323,40672028245.072655,0.9429731380985432,120.58786612174497,330.8781666388784,190.0,0.42072118954345084,54.5,sunframe,1000.0,250.0,-0.45,0.054446778647658345,0.2550268014325199,0.9831961805199394,4.683964924405829
5404002.909977868,6886519755024.318,3774048763013.674,698380.2240456473,1.4318847607211717e-06,1.8247034385229453,40634042870.910774,0.9449306826713957,120.03681411027016,329.73975637682435,189.0,0.40756144848179343,54.5,sunframe,1000.0,250.0,-0.44,0.05694227514422058,0.2578882291988267,0.982277930892295,4.528941433155948
5646139.54948611,7135419079567.11,3816386819783.004,675928.5324661089,1.4794463496777154e-06,1.8696792061484018,40596651654.35896,0.9468196744333213,119.50071298462598,328.48699856883053,189.0,0.3947836342689086,54.5,sunframe,1000.0,250.0,-0.43,0.059493682199149744,0.2607812724988935,0.9813740442929542,4.383343959547698
5893582.278702713,7391270748757.671,3859187552055.009,654811.8562797918,1.5271562211492918e-06,1.9152400988705085,40559854595.41723,0.9486416708463766,118.9870535009312,327.0170742674009,185.0,0.38240194307104725,54.5,sunframe,1000.0,250.0,-0.42,0.06210099981244584,0.2637059313327201,0.9804845207219169,4.246403956927438
6146331.097627677,7654074762596.0,3902450959829.6875,634923.6475945676,1.574992526721186e-06,1.9613506592098322,40523651694.08555,0.9503983289152803,118.46627677149054,326.277858673348,185.0,0.36995895444390287,54.5,sunframe,1000.0,250.0,-0.41,0.06476422798410889,0.2666622057003065,0.979609360179183,4.117430470501974
6404386.0062609995,7923831121082.095,3946177043107.0415,616167.8948222694,1.6229342820408471e-06,2.0079765896269133,40488042950.36394,0.9520913824194036,117.99950100799576,324.8233664907567,185.0,0.35810727820601385,54.5,sunframe,1000.0,250.0,-0.4,0.06748336671413882,0.2696500956016529,0.9787485626647526,3.995800872589793
6667747.004602686,8200539824215.962,3990365801887.0693,598457.8897688463,1.6709613443081999e-06,2.055084729409488,40453028364.2524,0.9537226218109432,117.55531634018821,323.4533260194233,185.0,0.346810416711074,54.5,sunframe,1000.0,250.0,-0.39,0.07025841600253574,0.2726696010367591,0.977902128178626,3.8809528672966094
6936414.092652733,8484200871997.598,4035017236169.7725,581715.1603511948,1.7190543897743304e-06,2.1026430310992175,40418607935.75093,0.9552938765755932,117.10128991022431,322.72013718980014,185.0,0.33603463111354126,54.5,sunframe,1000.0,250.0,-0.38,0.07308937584929959,0.27572072200562514,0.9770700567208027,3.7723775692670296
7210387.270411141,8774814264427.0,4080131345955.151,565868.5439405668,1.7671948913015209e-06,2.150620536548642,40384781664.859535,0.9568069998513818,116.67714655356794,321.31959569944644,185.0,0.3257486956999471,54.5,sunframe,1000.0,250.0,-0.37,0.07597624625443036,0.2788034585082511,0.9762523482912832,3.669613494388628
7489666.537877913,9072380001504.172,4125708131243.202,550853.3805047296,1.815365096032871e-06,2.198987352692442,40351549551.57817,0.9582638551048509,116.2360957626747,320.31506568134455,181.0,0.31567321298325507,54.5,sunframe,1000.0,250.0,-0.36,0.07891902721792811,0.2819178105446368,0.9754490028900662,3.5722413273816094
7774251.895053041,9376898083229.113,4171747592033.929,536610.8081330013,1.8635480032152944e-06,2.247714627110846,40318911595.90691,0.9596663046705589,115.85836019042421,319.14226721111487,181.0,0.3057174654015435,54.5,sunframe,1000.0,250.0,-0.35,0.08191771873979274,0.2850637781147825,0.9746600205171538,3.4798793533334638
8064143.341936531,9688368509601.816,4218249728327.33,523087.1463297124,1.9117273422155162e-06,2.296774523457046,40286867797.84571,0.9610161999689625,115.48511167572912,317.98309729914996,181.0,0.2962216024908006,54.5,sunframe,1000.0,250.0,-0.34,0.08497232082002432,0.288241361218688,0.9738854011725445,3.3921794584050238
8359340.878528381,10006791280622.295,4265214540123.4062,510233.35477070237,1.959887550764684e-06,2.346140196814758,40255418157.39456,0.9623153732283092,115.11067618844145,316.92221009917347,181.0,0.2871580044458249,54.5,sunframe,1000.0,250.0,-0.33,0.08808283345862282,0.2914505598563534,0.9731251448562385,3.308823619908449
8659844.504828596,10332166396290.543,4312642027422.157,498004.55712772836,2.0080137534635446e-06,2.3957857690466606,40224562674.55349,0.9635656305477545,114.72267255020465,315.6322922591766,181.0,0.27850108493678283,54.5,sunframe,1000.0,250.0,-0.32,0.0912492566555883,0.2946913740277787,0.9723792515682361,3.22952081834555
8965654.220837172,10664493856606.557,4360532190223.5825,486359.6211517084,2.0560917405766166e-06,2.445686304189339,40194301349.32249,0.9647687461509444,114.39994207044457,314.97926603240575,181.0,0.27022711456194504,54.5,sunframe,1000.0,250.0,-0.31,0.09447159041092072,0.2979638037329638,0.9716477213085374,3.154004314280283
9276770.026554108,11003773661570.34,4408885028527.682,475260.7875270763,2.104107947140555e-06,2.495817783945475,40164634181.70154,0.9659264576914501,114.07941074287653,313.82117890024017,177.5,0.2621599207755109,54.5,sunframe,1000.0,250.0,-0.3,0.09774983472462005,0.3012678489719087,0.9709305540771418,3.0820292414881085
9593191.921979405,11350005811181.895,4457700542334.457,464673.3411140471,2.1520494324088307e-06,2.546157083319464,40135561171.690674,0.9670404624833973,113.76259700735498,312.8298657012211,177.5,0.2542333676639285,54.5,sunframe,1000.0,250.0,-0.29,0.10108398959668634,0.30460350974461364,0.9702277498740501,3.0133704749876524
9914919.907113066,11703190305441.213,4506978731643.906,454565.31912179675,2.199903859652036e-06,2.596681946438321,40107082319.28987,0.9681124145422376,113.42089978618176,311.6486497625916,177.5,0.2466588961491738,54.5,sunframe,1000.0,250.0,-0.28,0.10447405502711958,0.30797078605107836,0.9695393086992619,2.947820738566476
10241953.981955081,12063327144348.3,4556719596456.03,444907.251534653,2.2476594763304547e-06,2.6473709625956583,40079197624.49913,0.9691439223316423,113.11144671635577,311.01850717134624,177.5,0.23941615765594151,54.5,sunframe,1000.0,250.0,-0.27,0.1079200310159197,0.31136967789130293,0.968865230552777,2.8851889214651134
10574294.146505462,12430416327903.156,4606923136770.828,435671.92977067886,2.2953050946531305e-06,2.698203542552724,40051907087.31846,0.9701365471229523,112.8436004748683,309.9557284518517,177.5,0.23248624653452374,54.5,sunframe,1000.0,250.0,-0.26,0.1114219175630868,0.31480018526528736,0.9682055154345955,2.825298578145977
10911940.400764205,12804457856105.785,4657589352588.301,426834.200108178,2.3428300725353245e-06,2.7491598951268927,40025210707.74785,0.9710918018833561,112.5636579930603,309.04463778362975,177.5,0.22585157929778407,54.5,sunframe,1000.0,250.0,-0.25,0.11497971466862082,0.31826230817303164,0.9675601633447176,2.767986588680314
11254892.744731307,13185451728956.178,4708718243908.449,418370.77888749464,2.390224294964236e-06,2.8002210040946633,39999108485.787315,0.9720111506179971,112.28512749094381,308.28988049388255,177.5,0.21949578546729986,54.5,sunframe,1000.0,250.0,-0.24,0.11859342233252179,0.32175604661453583,0.9669291742831434,2.713101960346252
11603151.178406771,13573397946454.342,4760309810731.2705,410260.08689692075,2.4374781557808556e-06,2.851368605433103,39973600421.436844,0.9728960080995154,112.0114601257305,307.25605415617645,174.5,0.21330397748894223,54.5,sunframe,1000.0,250.0,-0.23,0.1222630405547897,0.3252814005897998,0.9663125482498724,2.6605047536342887
11956715.7017906,13968296508600.273,4812364053056.768,402482.1006939291,2.484582539884074e-06,2.9025851649207097,39948686514.69644,0.9737477399261635,111.73461629726131,306.5516945654014,174.5,0.20725395586691475,54.5,sunframe,1000.0,250.0,-0.22,0.12598856933542457,0.3288383700988237,0.9657102852449051,2.6100651180770513
12315586.314882783,14370147415393.975,4864880970884.939,395018.218905743,2.53152880586152e-06,2.95385385611603,39924366765.566086,0.9745676628564883,111.48000903694556,305.55423689002555,174.5,0.2014570109843371,54.5,sunframe,1000.0,250.0,-0.21,0.1297700086744263,0.3324269551416075,0.9651223852682408,2.5616624252188918
12679763.017683327,14778950666835.445,4917860564215.785,387851.1418042503,2.5783087690501197e-06,3.0051585387297646,39900641174.04582,0.9753570453748828,111.24030749914083,304.7307592493135,174.5,0.19589935928309152,54.5,sunframe,1000.0,250.0,-0.2,0.133607358571795,0.33604715571815114,0.9645488483198806,2.5151844876685696
13049245.810192237,15194706262924.682,4971302833049.305,380964.7626659329,2.6249146850279634e-06,3.0564837374038087,39877509740.13561,0.9761171084479066,111.01855991339619,303.73894766845655,173.0,0.1905081446074427,54.5,sunframe,1000.0,250.0,-0.19,0.13750061902753066,0.33969897182845454,0.9639896743998235,2.4705268545768457
13424034.692409506,15617414203661.686,5025207777385.501,374344.0696132108,2.6713392335378656e-06,3.107814620908484,39854972463.83548,0.9768490264363769,110.79582013191762,303.1662378591387,173.0,0.18530795271717068,54.5,sunframe,1000.0,250.0,-0.18,0.14144979004163324,0.34338240347251797,0.9634448635080702,2.4275921750852327
13804129.664335128,16047074489046.455,5079575397224.37,367975.0567939211,2.717575502841854e-06,3.159136981767226,39833029345.14541,0.977553928132712,110.57463797946995,302.4395517126223,173.0,0.18031761203145596,54.5,sunframe,1000.0,250.0,-0.17,0.1454548716141027,0.3470974506503411,0.9629144156446203,2.3862896223318244
14189530.72596912,16483687119078.996,5134405692565.914,361844.64389432746,2.763616974504778e-06,3.2104372163161283,39811680384.0654,0.9782328978970729,110.36577429057472,301.5742895536058,173.0,0.1755260934793879,54.5,sunframe,1000.0,250.0,-0.16,0.14951586374493916,0.35084411336192417,0.9623983308094738,2.346534371499423
14580237.877311474,16927252093759.309,5189698663410.133,355940.6031012636,2.809457508604334e-06,3.2617023052040697,39790925580.59546,0.9788869768694591,110.15979222234387,300.83528098492326,171.5,0.1708916659871083,54.5,sunframe,1000.0,250.0,-0.15,0.15363276643414256,0.3546223916072671,0.9618966090026309,2.3082471261707203
14976251.118362186,17377769413087.387,5245454309757.027,350251.4927334281,2.8550913293639758e-06,3.312919794337573,39770764934.735596,0.9795171642380119,109.94325790816872,300.1390078792946,171.5,0.16639818695565017,54.5,sunframe,1000.0,250.0,-0.14,0.15780557968171288,0.35843228538636995,0.9614092502240915,2.2713536879324074
15377570.449121267,17835239077063.242,5301672631606.596,344766.5968527267,2.9005130112044122e-06,3.3640777762731324,39751198446.48579,0.9801244185466854,109.72695942090178,299.3365895145806,171.5,0.16207982516269598,54.5,sunframe,1000.0,250.0,-0.13,0.16203430348765022,0.3622737946992326,0.9609362544738554,2.2357845647594248
15784195.869588697,18299661085686.855,5358353628958.839,339475.87024580344,2.9457174652087425e-06,3.415164872058396,39732226115.84606,0.9807096590278535,109.53193361905929,298.7112262201821,171.5,0.15792769036902404,54.5,sunframe,1000.0,250.0,-0.12,0.16631893785195437,0.36614691954585515,0.9604776217519233,2.2014746142244723
16196127.379764495,18771035438958.242,5415497301813.757,334369.88823512837,2.990699925995733e-06,3.466170213522487,39713847942.81639,0.9812737669476215,109.3462694215434,298.26555658236833,171.5,0.1539334470581297,54.5,sunframe,1000.0,250.0,-0.11,0.17065948277462553,0.3700516599262376,0.9600333520582944,2.168362718026816
16613364.979648652,19249362136877.395,5473103650171.349,329439.8008396188,3.0354559389951494e-06,3.5170834260145516,39696063927.39678,0.9818175869535223,109.17315848452172,297.3313513548438,168.5,0.1500379749871778,54.5,sunframe,1000.0,250.0,-0.1,0.1750559382556636,0.37398801584037983,0.9596034453929688,2.136391484727484
17035908.66924117,19734641179444.32,5531172674031.615,324677.29085788707,3.0799813481186933e-06,3.567894611588747,39678874069.58724,0.9823419284159287,109.00653327735274,296.68026084704013,168.5,0.14622807721365483,54.5,sunframe,1000.0,250.0,-0.09,0.17950830429506862,0.37795598728828195,0.9591879017559467,2.1055069779223863
17463758.448542047,20226872566659.01,5589704373394.557,320074.5354938879,3.124272283819641e-06,3.6185943326329237,39662278369.38777,0.9828475667559878,108.83945053776212,296.038051397807,168.5,0.1425619982941372,54.5,sunframe,1000.0,250.0,-0.08,0.18401658089284054,0.381955574269944,0.9587867211472283,2.075658467387623
17896914.317551285,20726056298521.465,5648698748260.172,315624.1711857871,3.168325151533993e-06,3.6691735959375062,39646276826.79836,0.9833352447541512,108.67152320382135,295.4908949045282,168.5,0.13903266368961106,54.5,sunframe,1000.0,250.0,-0.07,0.18858076804897939,0.38598677678536575,0.9583999035668131,2.046798200997436
18335376.276268892,21232192375031.695,5708155798628.463,311319.2613350626,3.212136620495617e-06,3.7196238372003263,39630869441.81902,0.9838056738344412,108.50943121915093,294.76750411788925,168.5,0.13563342675787768,54.5,sunframe,1000.0,250.0,-0.06,0.19320086576348527,0.39004959483454754,0.9580274490147016,2.018881195449935
18779144.32469485,21745280796189.695,5768075524499.428,307153.2666647822,3.2557036129176835e-06,3.7699369059625516,39616056214.44976,0.9842595353205925,108.35553084887475,294.209930276051,168.5,0.13235803813594307,54.5,sunframe,1000.0,250.0,-0.05,0.19787687403635795,0.3941440284174891,0.9576693574908938,1.9918650440428374
19228218.462829176,22265321561995.457,5828457925873.067,303120.0179642377,3.2990232935324667e-06,3.8201050509702785,39601837144.69056,0.9846974816609979,108.20395145249633,293.82921749505044,168.5,0.12920061764475346,54.5,sunframe,1000.0,250.0,-0.04,0.2026087928675977,0.3982700775341905,0.9573256289953893,1.9657097399245405
19682598.690671865,22792314672448.992,5889303002749.383,299213.69100211794,3.342093059481431e-06,3.8701209059558574,39588212232.54141,0.9851201376200902,108.0415450056695,293.01963886168187,168.5,0.12615562848178158,54.5,sunframe,1000.0,250.0,-0.03,0.20739662225720437,0.40242774218465194,0.9569962635281881,1.9403775134079972
20142285.008222908,23326260127550.293,5950610755128.371,295428.7834125616,3.3849105305474453e-06,3.9199774758325763,39575181478.00235,0.9855281014344224,107.8784336581752,292.45330552512604,168.5,0.12321785349119227,54.5,sunframe,1000.0,250.0,-0.02,0.2122403622051779,0.40661702236887304,0.9566812610892907,1.9158326820785696
20607277.41548231,23867157927299.367,6012381183010.035,291760.0933781245,3.4274735397208285e-06,3.969668123295956,39562744881.07335,0.9859219459321922,107.71860619356751,291.89936063896124,168.5,0.12038237332279758,54.5,sunframe,1000.0,250.0,-0.01,0.21714001271151834,0.4108379180868541,0.9563806216786968,1.8920415125547283
21077575.912450083,24415008071696.203,6074614286394.373,288202.69995119434,3.469780124090943e-06,4.019186555824582,39550902441.75441,0.9863022196154299,107.57627713847285,291.35539578685416,168.5,0.11764454631007895,54.5,sunframe,1000.0,250.0,0.0,0.22209557377622585,0.41509042933859497,0.9560943452964062,1.8689720928739562
21553180.499126207,24969810560740.812,6137310065281.387,284751.94487097627,3.5118285160549446e-06,4.068526813073112,39539654160.04555,0.9866694477044023,107.43958219755037,290.9222742508851,168.5,0.11499998991450984,54.5,sunframe,1000.0,250.0,0.01,0.22710704539930018,0.4193745561240958,0.9558224319424193,1.846594214577317
22034091.175510705,25531565394433.188,6200468519671.073,281403.41574706946,3.553617134835415e-06,4.117683254649861,39529000035.94673,0.987024133144133,107.30809118531941,290.3837581208917,168.0,0.11244024743789464,54.5,sunframe,1000.0,250.0,0.02,0.23217442758074155,0.4236902984433564,0.9555648816167355,1.824879263656256
22520307.94160355,26100272572773.332,6264089649563.436,278152.93049307226,3.59514457829847e-06,4.166650548271183,39518940069.45799,0.9873667575731703,107.17399640945729,289.79332987961914,166.0,0.1099381402283046,54.5,sunframe,1000.0,250.0,0.03,0.23729772032054974,0.4280376562963769,0.9553216943193554,1.8038001196057392
23011830.797404766,26675932095761.25,6328173454958.473,274996.5229047379,3.636409615064159e-06,4.215423658284712,39509474260.57932,0.9876977822549822,107.03617670261437,289.2582816920551,166.0,0.10749974616345323,54.5,sunframe,1000.0,250.0,0.04,0.24247692361872497,0.4324166296831573,0.9550928700502789,1.7833310618997167
23508659.742914338,27258543963396.93,6392719935856.184,271930.4292871477,3.6774111769008378e-06,4.263997834553371,39500602609.31073,0.9880176489724908,106.90005287750601,288.9567633333245,166.0,0.10514259379717912,54.5,sunframe,1000.0,250.0,0.05,0.2477120374752671,0.4368272186036975,0.954878408809506,1.7634476832693795
24010794.77813227,27848108175680.383,6457729092256.569,268951.0760442598,3.7181483513954612e-06,4.312368601692027,39492325115.6522,0.98832678088645,106.76550717830537,288.3969513696089,166.0,0.10286315529377348,54.5,sunframe,1000.0,250.0,0.06,0.25300306189017613,0.4412694230579976,0.9546783105970366,1.7441268092223496
24518235.903058566,28444624732611.598,6523200924159.63,266055.0681521864,3.7586203748916715e-06,4.360531748648545,39484641779.60372,0.9886255833584696,106.66678723142677,287.8469287617659,166.0,0.10065809136711053,54.5,sunframe,1000.0,250.0,0.07,0.2583499968634521,0.44574324304605756,0.9544925754128704,1.7253464232927782
25030983.117693223,29048093634190.59,6589135431565.366,263239.1784447258,3.7988266256877754e-06,4.4084833186210135,39477552601.16533,0.9889144447395446,106.57433778315249,287.3847011273255,166.0,0.09852423934444246,54.5,sunframe,1000.0,250.0,0.08,0.26375284239509506,0.4502486785678774,0.954321203257008,1.707085597558855
25549036.42203625,29658514880417.348,6655532614473.775,260500.33764613234,3.838766617486752e-06,4.4562195993028455,39471057580.33699,0.989193737125089,106.48371917386012,286.93162352587746,166.0,0.09645860210130804,54.5,sunframe,1000.0,250.0,0.09,0.269211598485105,0.4547857296234571,0.9541641941294489,1.689324428006097
26072395.816087626,30275888471291.875,6722392472884.859,257835.62509191796,3.878439993090566e-06,4.503737113447532,39465156717.11873,0.9894638170774578,106.39497076411095,286.48730943965853,166.0,0.09445833779571636,54.5,sunframe,1000.0,250.0,0.1,0.2747262651334818,0.4593543962127966,0.9540215480301935,1.6720439743524673
26601061.299847364,30900214406814.164,6789715006798.619,255242.26008371997,3.917846518331244e-06,4.5510326097448015,39459850011.51051,0.9897250263170173,106.30812266307166,286.09776432446745,166.0,0.09252075033635898,54.5,sunframe,1000.0,250.0,0.11,0.28029684234022556,0.4639546783358961,0.953893264959241,1.6552262039853658
27135032.87331546,31531492686984.227,6857500216215.053,252717.59382899827,3.956986076231208e-06,4.59810305400002,39455137463.51238,0.9899776923828336,106.20399390514733,285.7814743383299,165.5,0.09063959019471532,54.5,sunframe,1000.0,250.0,0.12,0.28592333010533616,0.4685865759927554,0.9537793449165926,1.6388539396911919
27674310.53649192,32169723311802.047,6925748101134.157,250259.1019205961,3.995858661385618e-06,4.644945620608689,39451019073.124306,0.9902221292640526,106.06111791048359,285.3267982100415,165.5,0.0888129064151709,54.5,sunframe,1000.0,250.0,0.13,0.29160572842881377,0.47325008918337425,0.9536797879022473,1.6229108108858814
28218894.28937675,32814906281267.66,6994458661555.943,247864.37731506256,4.034464374559525e-06,4.69155768431804,39447494840.34631,0.9904586380030883,105.92068075153803,284.8030233361048,165.5,0.08704201180872836,54.5,sunframe,1000.0,250.0,0.14,0.2973440373106584,0.47794521790775346,0.9535945939162058,1.6073812080798748
28768784.131969918,33467041595381.016,7063631897480.399,245531.12377213014,4.0728034174928845e-06,4.7379368122677405,39444564765.17837,0.9906875072716695,105.78239935214401,284.3646800675149,165.5,0.0853246861970536,54.5,sunframe,1000.0,250.0,0.15,0.3031382567508697,0.48267196216589225,0.9535237629584675,1.5922502403336376
29323980.064271472,34126129254142.156,7133267808907.532,243257.14972091228,4.110876087906543e-06,4.784080756301874,39442228847.62051,0.9909090139208228,105.67618479229068,284.07943741460383,165.5,0.0836588181998079,54.5,sunframe,1000.0,250.0,0.16,0.30898838674944823,0.48743032195779107,0.953467295029033,1.5775036954804305
29884482.086281378,34792169257551.06,7203366395837.338,241040.36252125914,4.148682774702526e-06,4.829987445544442,39440487087.6727,0.9911234235058777,105.58111942661884,283.8364663558566,165.5,0.08204239891522463,54.5,sunframe,1000.0,250.0,0.17,0.3148944273063936,0.49222029728344957,0.9534251901279017,1.5631280029116463
30450290.197999645,35465161605607.734,7273927658269.818,238878.7630913173,4.186223953352125e-06,4.875654979230781,39439339485.33498,0.9913309907874871,105.487821831077,283.23236847346715,165.5,0.08047351602416884,54.5,sunframe,1000.0,250.0,0.18,0.3208563784217059,0.497041888142868,0.9533974482550744,1.5491101987369535
31021404.399426274,36145106298312.17,7344951596204.976,236770.44087471478,4.223500181465397e-06,4.921081619787365,39438786040.6073,0.9915319602097046,105.39624495274359,282.85407688991853,162.5,0.07893262641770475,54.5,sunframe,1000.0,250.0,0.19,0.3268742400953851,0.5018950945360464,0.9533840694105501,1.5354378931468826
31597824.69056126,36832003335664.38,7416438209642.806,234713.5691229468,4.260512094535888e-06,4.966265786152664,39438826753.4897,0.9917265663561029,105.30634332126236,282.48635929393737,162.5,0.07742179645829562,54.5,sunframe,1000.0,250.0,0.2,0.3329480123274313,0.5067799164629846,0.9533850535943295,1.5220992398194635
32179551.07140461,37525852717664.37,7488387498583.311,232706.40047050378,4.297260401854537e-06,5.011206047331777,39439461623.98217,0.9919150343848767,105.2185732579809,282.125626875873,162.5,0.0759550733615435,54.5,sunframe,1000.0,250.0,0.21,0.3390776951178444,0.5116963539236826,0.9534004008064124,1.5090829072252765
32766583.541956324,38226654444312.11,7560799463026.491,230747.2627820714,4.333745882586903e-06,5.055901116177795,39440690652.084694,0.9920975804438664,105.13311754242386,281.7709962046411,162.5,0.07453077919261882,54.5,sunframe,1000.0,250.0,0.22,0.34526328846662446,0.5166444069181406,0.9534301110467985,1.4963780516968663
33358922.102216393,38934408515607.625,7633674102972.344,228834.55525276568,4.369969382007982e-06,5.100349843392926,39442513837.797295,0.9922744120664132,105.04902416259415,281.4245543334289,162.5,0.07314731464401565,54.5,sunframe,1000.0,250.0,0.23,0.3515047923737714,0.5216240754463582,0.9534741843154885,1.4839742921390702
33956566.75218484,39649114931550.91,7707011418420.874,226966.7447438569,4.405931807889077e-06,5.1445512117425665,39444931181.119965,0.9924457285488885,104.96629284299136,281.117412419579,162.5,0.07180315466676213,54.5,sunframe,1000.0,250.0,0.24,0.35780220683928543,0.526635359508336,0.9535326206124819,1.4718616862664728
34559517.49186163,40370773692141.97,7780811409372.078,225142.36233779512,4.441634127031313e-06,5.188504330475727,39447942682.052704,0.9926117213107489,104.8849211002952,280.85604302694185,162.5,0.07049684438180476,54.5,sunframe,1000.0,250.0,0.25,0.36415553186316624,0.5316782591040735,0.9536054199377789,1.460030708263015
35167774.32124679,41099384797380.79,7855074075825.956,223360.00009759713,4.47707736194059e-06,5.232208429945228,39451548340.5955,0.992772574237919,104.804904436111,280.4515032906896,162.5,0.06922699525123796,54.5,sunframe,1000.0,250.0,0.26,0.3705647674454141,0.5367527742335709,0.9536925822913791,1.4484722277668698
