A,N,ab,Wpp0,Wnn0,Wpn0,sqrt_Wnn_over_Wpp_q0,N_over_Z,Wpn_over_Wpp_q0,W00_over_A2,max_dyad_deviation_below300,is_dyad
128,74,0.0191,57.36066520674264,107.59519866980266,78.56037330429807,1.3695861524691344,1.3703703703703705,1.3695861618958953,0.019657996245430995,0.024155991722696335,True
129,75,0.26401,114.71308860753848,220.98172648683592,159.2152930864883,1.3879432035522732,1.3888888888888888,1.3879435644105331,0.039308058486109666,0.00512649117257713,True
130,76,0.04071,57.347875599130994,113.43909297092154,80.65662318556113,1.4064448445017605,1.4074074074074074,1.406444830657046,0.019650900292377205,0.002743439278038551,True
131,77,0.21232,229.3763335747713,465.69190390072407,326.8312540832785,1.4248693369525656,1.4259259259259258,1.4248691178801982,0.0785927828006557,0.015626965708826046,False
132,78,0.26909,57.3375931187735,119.45498380594906,82.76025457245827,1.4433857310274658,1.4444444444444444,1.4433855708073116,0.0196460678414623,0.008315543551386417,True
134,80,0.10436,57.32319862705273,125.57219796541656,84.84223897291417,1.480067560444302,1.4814814814814814,1.4800681225920684,0.019635769354995412,0.0030541161976400666,True
136,82,0.08857,57.31093449394408,131.9289710868026,86.95384793401752,1.5172297251882332,1.5185185185185186,1.517229629944452,0.019633845234038803,0.0063953880582638956,True
