halo,delta,target,r,R_lo,R_mid,R_hi,R_hi_over_lo,N_lo,N_mid,dRdE_248,pct_248_in_1_300,node1,node2,peak_accepted,f248_over_fpeak,onset,R_hi_over_natural,dRdE248_over_natural,R_lo_over_natural,R_mid_over_natural
sunframe,0.0,pure 136Xe,1.0,1.883840766588725e+18,4.9798221007156136e+16,405868767506816.4,0.0002154474914786811,4641.502173623367,122.69537592916606,-19620357205.25546,0.9999956211010486,94.77062233030587,251.0638447475766,9.5,-2.0119981185268433e-07,0.5,0.5899142147205144,-0.011301840454378587,0.9983257784303741,0.7849201623980236
sunframe,0.0,pure 136Xe,0.0,3.2705873303058477e+17,1.1974126014172396e+16,220962039369788.28,0.0006756035447282342,1480.1580124957106,54.1908739090394,895668644705.9471,0.9999810412630419,101.70918399847042,278.63729787607133,10.0,5.587680824116813e-05,0.5,0.7958429472880323,0.5552135028272116,0.9498402884174599,0.7997942126137473
sunframe,0.0,pure 136Xe,-0.7,1112130230758449.6,1506904018639859.2,164760906489698.06,0.14814893250166805,6.749964263081955,9.146004660602427,2155512901060.4348,0.9877631903483111,140.69730765157675,352.66227561144547,53.0,0.04703380254319488,0.5,1.3598917310254026,1.2973213833717716,0.5408306613257495,1.066055405806528
sunframe,0.0,pure 136Xe,-1.0,5.397555777643086e+16,1056996566661057.0,159136952940036.62,0.0029483151169866348,339.1767705692408,6.642056085234566,2851532360930.841,0.9991323380194382,64.16855812338122,173.13698450632657,9.0,0.0008112127785250484,0.5,1.8279363485867195,1.6616616040211445,1.3064135377594266,1.4304882293682943
sunframe,300.0,natural,1.0,0.0,13138034780912.28,3098495008708.122,inf,0.0,4.240134240651888,9753589270.801577,0.9951589794367379,nan,265.61749604475114,168.0,0.04154710951240762,91.5,1.0,1.0,nan,1.0
sunframe,300.0,natural,0.0,0.0,2836952867681.481,1319537260689.5444,inf,0.0,2.1499604082411343,9536860232.706558,0.9755401465437467,nan,291.1080288103084,178.5,0.17521834585221072,91.5,1.0,1.0,nan,1.0
sunframe,300.0,natural,-0.7,0.0,206583203541.84357,652876433465.0686,inf,0.0,0.31642006504267023,10280696398.603395,0.7919721412418042,143.44156591129888,365.43167294684406,231.0,0.9056889351974062,91.5,1.0,1.0,nan,1.0
sunframe,300.0,natural,-1.0,0.0,234001500874.08008,513032615844.9647,inf,0.0,0.45611427742986593,10825251350.180197,0.6995690732469407,nan,180.84737028946185,252.0,0.9879873200366711,91.5,1.0,1.0,nan,1.0
sunframe,300.0,136Xe-depleted,1.0,0.0,12442567165076.434,3168324028091.5576,inf,0.0,3.927176341420869,10755445281.100542,0.9949873285891014,96.39105673477744,267.5474814851743,171.0,0.047740452066990915,94.0,1.0225364311342073,1.1027166494798104,nan,0.9470645627421947
sunframe,300.0,136Xe-depleted,0.0,0.0,2676372538783.1265,1314385426760.2527,inf,0.0,2.0362159259327393,9793643626.854282,0.9733879424676278,nan,292.6601320274951,181.0,0.18716046578413986,94.0,0.9960957268257816,1.0269253599069312,nan,0.9433968992831419
