r,node1_128,node2_128,node1_129,node2_129,node1_130,node2_130,node1_131,node2_131,node1_132,node2_132,node1_134,node2_134,node1_136,node2_136,node1_nat,node2_nat
-1.86,97.4341911434743,234.1239180156749,93.9647707031163,230.93719743936762,92.928923085822,226.5509979922093,89.8325934350271,223.32151155576398,88.7668756206766,220.0464966716824,83.77136989023808,215.5567080119434,82.02217738075363,207.15688075163663,90.32926297987022,223.61769962911498
-1.85,97.36732280781277,233.92556128240716,93.89957590115917,230.72886248293614,92.86100501469073,226.35961811872014,89.76703004669037,223.12356252765252,88.69852660510757,219.86583866292222,83.70490017651447,215.37907979394805,81.95799772058866,206.98353223021047,90.26276495210004,223.4192720547577
-1.84,97.30045016295344,233.72403859165283,93.83390758151315,230.5172456859843,92.79294267114068,226.1656700396267,89.69976691483451,222.92307273915918,88.62839871278688,219.68297488164163,83.63673470200297,215.19940273052893,81.89219369328046,206.80749391695758,90.19452801563556,223.2178455616786
-1.83,97.23179913650014,233.5192888668869,93.767242977836,230.30229119036545,92.72307942515063,225.9688186418921,89.63073536989899,222.71947636858005,88.55848939934094,219.49732729652243,83.56857761497324,215.0168886880505,81.82628475493526,206.62878352649233,90.12449676593663,223.01329735742655
-1.82,97.16129611553646,233.3112592512982,93.6987993095692,230.0839400044792,92.65134100185625,225.7688590807141,89.56180514607856,222.51271095512308,88.48682997109638,219.30876457233586,83.49901410110543,214.83150777052154,81.7592304733942,206.448041854395,90.05472382879013,222.80558013606802
-1.81,97.08991071882089,233.09989384441604,93.62850262244977,229.86212984707424,92.57905146633247,225.56574485082723,89.4912013326066,222.30272647285452,88.41324152268142,219.11725073295733,83.42761673225024,214.64342964373714,81.69042371229968,206.2644995362572,89.98306301859421,222.59464382991416
-1.8,97.01763576167392,232.88523736916542,93.55828159657933,229.63691862684112,92.50558004081958,225.35942667719112,89.41867638282038,222.08947002877457,88.3387702077315,218.9232535826935,83.35493963279703,214.45286477919475,81.61995671689348,206.0781274577588,89.90943456481541,222.38049339450876
-1.79,96.9433398748798,232.66734453465293,93.48622385584241,229.40821015558313,92.4300656750811,225.15011094863368,89.34506857913757,221.87288574047963,88.26343416058326,218.72627332022543,83.28194665146187,214.25929368138947,81.54971763640611,205.88904612248066,89.8349919045516,222.16330209118922
-1.78,96.86716875821766,232.4458914375998,93.41214389448037,229.17579585125384,92.35308871325536,224.93761013643245,89.27074911855098,221.65320774053671,88.18599747318201,218.5261841830951,83.20696247613367,214.0626772096112,81.47758038003742,205.69754826725546,89.75952017151715,221.94268657796565
-1.77,96.79085048252175,232.2208082561207,93.3370937900181,228.9395982842678,92.27559614107528,224.7217033683677,89.19433356376796,221.4300656675106,88.10693102413919,218.3229401345907,83.12990216800793,213.86297367778428,81.40346468712734,205.50308468052546,89.68189979454641,221.71858425894624
-1.76,96.71231675817589,231.99202136238586,93.26100244064855,228.69953587376716,92.19586779691652,224.50232889771564,89.11600606630276,221.20337131292277,88.02749876461318,218.11649238761663,83.05294738647274,213.66052636295757,81.32879252730723,205.30561735072806,89.60272480707182,221.49092911383127
-1.75,96.63146712677738,231.7594531350956,93.18269397104656,228.45552267545864,92.11413488896741,224.27942155377093,89.03754026173858,220.97305513523438,87.9457686742573,217.90712518141706,82.97397047067666,213.45499623401855,81.252950966205,205.10510581599618,89.52299703668822,221.25965154892265
-1.74,96.55043324244879,231.5230217612845,93.10273801864882,228.20746819314712,92.03214494183459,224.05291258650504,88.95677684998495,220.73904388108792,87.86204054565954,217.69450129315325,82.89272607840955,213.24620028957077,81.17495421741584,204.90179531159197,89.44091189905532,221.02467823569233
-1.73,96.4671462940572,231.2826410512791,93.02212813218264,227.95527711622387,91.94769630796333,223.82272951840943,88.87365196851285,220.5012603841649,87.77802841714511,217.47847262048734,82.81112810816346,213.03408551690626,81.09566360292241,204.69553231768703,89.35692083434523,220.78593194453944
-1.72,96.38130331044657,231.0382202202878,92.93907529832376,227.69884908720337,91.86109912387371,223.5887959837772,88.79054204448362,220.25962339555602,87.69149059684175,217.25897791428972,82.72769140933401,212.81859579948272,81.01568892025544,204.48605149626349,89.27242191638182,220.54333136032838
-1.71,96.29518227880476,230.78966362204798,92.85409451367333,227.43807843324436,91.77405907667969,223.35103152454548,88.7049010421092,220.01404738544497,87.60299514591239,217.03595250980004,82.64176650182368,212.59967178893757,80.9333556324333,204.27330155959245,89.1853234889354,220.29679087801787
-1.7,96.20654111789113,230.53687052907017,92.76840185944191,227.1728538623371,91.68430103745736,223.10935141086827,88.6168592551566,219.76444231753953,87.51384205848406,216.809328181949,82.55543654247376,212.37727554055817,80.84939136115354,204.0572282618649,89.09638938155477,220.04622040171265
-1.69,96.11535285996229,230.2797348649997,92.68000290045278,226.90305816943362,91.59268391818735,222.86366641720005,88.52852608884135,219.5107134492348,87.42189833599097,216.5790330006319,82.46699930875226,212.15155502620928,80.76478858231104,203.83777428553236,89.00651917750146,219.7915251004073
-1.68,96.0236631925951,230.01814488496439,92.58982791542553,226.62856789046788,91.4999478020549,222.61388261467977,88.43738959308428,219.2527610661579,87.32848345408472,216.3449911421686,82.37581768547048,211.9221607873832,80.67759172833102,203.61487910990283,88.9137666961574,219.5326051822434
-1.67,95.92896188008112,229.751982885373,92.49839129451905,226.349516884083,91.40418998327412,222.3599011114735,88.34426141915274,218.9904802162054,87.23353397562951,216.1071227203195,82.28462316709533,211.68901854597627,80.58885930612745,203.38862463352788,88.81971082308564,219.2693556307121
-1.66,95.83237730540606,229.48112485913364,92.40393905807599,226.0655916024223,91.30734013757649,222.10161778259206,88.25002641688131,218.72376045337188,87.13548369370103,215.8653435885205,82.19055504709362,211.45204998353833,80.49905329454162,203.15886795762518,88.72376503189663,219.00166590275762
-1.65,95.73415638703092,229.2054401299945,92.30833943910213,225.77661260960278,91.20814732711774,221.83892303948048,88.15266835090591,218.45248551313395,87.03694119951443,215.6195651343728,82.0944112757558,211.2111724853226,80.40637889324944,202.92542802173196,88.62461630483696,218.7294196549732
-1.64,95.63255910634555,228.92479097183283,92.21037800324862,225.4824292875519,91.10615436013596,221.57170146397135,88.05422371584088,218.17653298220048,86.93542394965299,215.36969404797043,81.99719903340758,210.96629896370393,80.31273715195714,202.68822956347697,88.52518504208078,218.45249439508262
-1.63,95.53026872131063,228.63903215047134,92.10950496721942,225.18288279418172,91.00320902500809,221.29983154150233,87.95328554406258,217.89577397522325,86.83179668487678,215.11563209817615,81.8967598307361,210.7173376244108,80.21705484457198,202.44719329372862,88.42233057485895,218.17076113511908
-1.62,95.42458882985446,228.34827929286058,92.0077049823489,224.87780552242907,90.89665654585146,221.02318526213983,87.84963351569309,217.61022561927712,86.72649306733493,214.85727585010636,81.79545271248018,210.46419172849642,80.11839882954942,202.202235707555,88.31766136427001,217.88408402124944
-1.61,95.3168557884467,228.05229605127423,91.90228876844283,224.56761128147386,90.7889590949604,220.74162777802584,87.74478007389158,217.3198570176432,86.61772121841868,214.59451640209846,81.69138160721434,210.20675932321467,80.0194337540773,201.95326889959847,88.21076467679151,217.59265839307014
-1.6,95.20669772386303,227.75077413434093,91.7954794266979,224.25161250990593,90.67804663238032,220.45501698331032,87.6361844266981,217.02430646417594,86.5082760183062,214.32723910688117,81.58496651308468,209.94493297630538,79.91708138423854,201.70020032153315,88.10076587374955,217.2961436646901
-1.59,95.0934001767522,227.44353558037736,91.68559409734793,223.92958578526333,90.56491184785808,220.16320307530938,87.52670512888972,216.72341693769158,86.39487697390628,214.05532320194376,81.47692558517058,209.67859945586775,79.81319492289859,201.44293256872314,87.98943783240121,216.99428870265066
-1.58,94.9783195294354,227.1303923923243,91.57318624774123,223.6015650270812,90.44921313974923,219.8661185415635,87.41355049567308,216.41702286261105,86.28028873349197,213.77864150284904,81.36533141838582,209.40763942681775,79.7070362745847,201.1813631086254,87.87399883391362,216.686927857115
-1.57,94.85929886184036,226.81177827492382,91.4583867043274,223.26771281174584,90.33050160172385,219.56394761338333,87.29853914650977,216.1051536586593,86.16206283567969,213.497060010222,81.25294412355802,209.1319270751661,79.59796034787661,200.9153840283393,87.75780293041467,216.37389782581886
-1.56,94.73879401964618,226.48696844922762,91.34022450295925,222.92724933884514,90.20953686490125,219.2561315144886,87.18037287847042,215.78790939761146,86.0419679892234,213.21043750896564,81.13642233779107,208.85158462931912,79.4876321642743,200.6448817545571,87.63714717478952,216.0557013255103
-1.55,94.61384945654042,226.15569018919302,91.22000821975553,222.58038881176236,90.08507019649696,218.9424868138438,87.05967446808467,215.4646705343634,85.91843383983978,212.91862513424726,81.01891573028412,208.56634624518748,79.37328704999322,200.3697923259337,87.51522251027,215.73150944522294
-1.54,94.48735146402723,225.81827582796157,91.09589358688501,222.2270237512878,89.95829683163817,218.62284162951988,86.93598579577872,215.13523407555343,85.79265914287939,212.62150214414763,80.89731786007462,208.27599159304498,79.25838331455515,200.0901947490456,87.38884778124343,215.40111914730235
-1.53,94.35623338076792,225.4742885084998,90.96969039291572,221.86644779867123,89.82785176383287,218.29770950101906,86.80940352510112,214.80015249752918,85.66327282815116,212.31937105116015,80.77423394238852,207.98036689235482,79.13910785274152,199.8057478112946,87.26095404685307,215.06493829628877
-1.52,94.22309354379051,225.1231869906919,90.83937631651293,221.49939626606698,89.69465304012452,217.96620098339565,86.67961325033383,214.45860627965817,85.53160118726645,212.01161210688244,80.64704669539704,207.6793098426364,79.01872264778935,199.51631352335468,87.12825441157854,214.72245660557505
-1.51,94.08549513563551,224.76572894836727,90.70653589554836,221.1245546373864,89.55795403977115,217.62809003581617,86.54690193002494,214.11040371784915,85.39574508879741,211.69804309583716,80.51819380766338,207.37267421547523,78.89407920273506,199.22174653493602,86.9941319034609,214.37318848104664
-1.5,93.94496975108397,224.4006575727839,90.56971808254767,220.7429350677036,89.4176252172326,217.2840560012584,86.41034982362225,213.75606297626507,85.25790843415514,211.3784715516069,80.38483584640257,207.06089798444705,78.7679890464185,198.92189368355247,86.85504476098625,214.01793361887525
-1.49,93.80051659834382,224.02862217984048,90.42949456302576,220.3531859469413,89.27433528471039,216.93303296653832,86.27120764754439,213.3944803269058,85.11518793637904,211.05343278480447,80.24997536351079,206.74321168001265,78.63741870417056,198.61668168110722,86.71374505704755,213.65543794415623
-1.48,93.65174798732487,223.6486863242865,90.28580097149278,219.95600754762964,89.12606645985335,216.5752255031065,86.12713692429058,213.02638165897739,84.97054792125603,210.7220767854921,80.11025630070672,206.41941577548343,78.50541182762503,198.30640366451493,86.56802071493281,213.2863364883323
-1.47,93.49998489748411,223.26138117973298,90.13733376831424,219.55060733727547,88.9757755698515,216.2105095727254,85.9811951605184,212.65075062251165,84.82123983204467,210.38414367679337,79.9686233237844,206.08968009801177,78.36849453561996,197.99039094563437,86.4186094085913,212.90981860407098
-1.46,93.3429570592611,222.86564542849513,89.98631139303896,219.13675506727452,88.82033764038268,215.83838173468376,85.83014522172788,212.26816705599992,84.66831134309692,210.04026722291545,79.8225263071408,205.7539467279309,78.23009165724925,197.66845647087695,86.26582339940228,212.52628005709167
-1.45,93.18235192059348,222.46219695834225,89.82999042551279,218.71484605653202,88.66084076375435,215.45909627592437,85.67554317847919,211.87757109516215,84.51198202555126,209.68949391894878,79.67302193144906,205.41150943083557,78.08693473364201,197.34076394614354,86.10787534753499,212.13482785907212
-1.44,93.01725427716134,222.0500536647378,89.66969923363642,218.28397449225582,88.49772555414754,215.07200996818435,85.51709126763825,211.4798314671012,84.35055664518991,209.33190900767215,79.52015697832208,205.06279020012744,77.9409769301252,197.00726561190575,85.94697000391737,211.73618829955382
-1.43,92.84665153136513,221.62900939937137,89.50529349606626,217.84396757762832,88.32926841354936,214.67717022246552,85.35337576249397,211.07375746375203,84.18590412401025,208.9675269308511,79.36227206589261,204.70732800894945,77.79122524564625,196.66729110828493,85.78125801781542,211.32924404479044
-1.42,92.67188572248256,221.19949322253748,89.33535306307373,217.39483066517477,88.1563890316464,214.27438629967654,85.18624813830901,210.65957126019256,84.01674010368104,208.59570305495623,79.20175787294893,204.34478514368237,77.63683432681668,196.32117620373225,85.61017707065535,210.9142711375996
-1.41,92.49218826946542,220.76058574507388,89.16090703476772,216.93637271388923,87.97934233639582,213.86300361435633,85.01431375766197,210.2372168221101,83.84226417304362,208.2168496273081,79.03646625530305,203.97550650145686,77.48005493918582,195.9686282153119,85.43555113814317,210.49111493888142
-1.4,92.30660936672035,220.3120826505359,88.98186001993052,216.46805789503142,87.79663780701951,213.44355103447933,84.8368494899342,209.80602939021014,83.66362821191187,207.83016717585386,78.86597998014453,203.59859971238956,77.31811185910817,195.60912060981036,85.25575906373957,210.05916367342746
-1.39,92.1150490737195,219.85376088724954,88.79690582815842,215.98964023599515,87.60819942846932,213.01522747910153,84.65470755564431,209.3658447389872,83.48045036882925,207.435873905348,78.69237038810297,203.2146149696678,77.15187786914926,195.24326826242765,85.07026602861194,209.61825644610437
-1.38,91.91868814605081,219.3854775312268,88.6059465486181,215.50085310364335,87.41515229094725,212.57774278137586,84.4679249263428,208.91689458868026,83.29161998003579,207.03361473971432,78.5136174183312,202.82271224543533,76.98219125481651,194.86987749057204,84.87911751468057,209.16865084281747
-1.37,91.71619426513908,218.9069733401185,88.40991429091062,215.00140810655913,87.21649989893794,212.13096701231345,84.27520279784285,208.4585650471029,83.09705229228715,206.62281506581573,78.32938223948199,202.42302088302682,76.80713550721859,194.4899028921749,84.68363907654049,208.70969064000732
-1.36,91.50709313363251,218.41775650854984,88.20801260869615,214.49099378857917,87.01157956600058,211.67500513622548,84.0764301602345,207.9905502943171,82.89733491676822,206.2041290440083,78.14007096726178,202.01538843886848,76.62673552992524,194.1020562957177,84.48196295855712,208.24109732694146
-1.35,91.29118956841131,217.91751683971543,87.99948310232344,213.96927423626448,86.80023238616876,211.2091668958747,83.87147492369435,207.51261742687967,82.69235316693751,205.77654755764365,77.94641654010351,201.5991379594038,76.44296842999901,193.70704400952715,84.27394566382819,207.76264236891163
-1.34,91.06825906816245,217.4059193076484,87.78413233453844,213.43588752364076,86.5822741886221,210.73320880731922,83.66129860210711,207.02451431139087,82.48106730370613,205.33988558223334,77.74684562548897,201.1746538760893,76.25349907634632,193.30407876910115,84.05941959414774,207.27407830143846
-1.33,90.83804482380484,216.8826024564089,87.56173746155505,212.89044396734366,86.35749318784418,210.24686710960898,83.44450918975704,206.52596858052237,82.26330701004213,204.89415392890803,77.54123880572075,200.7414420642668,76.058248291498,192.8930032715915,83.83819091125757,206.77513779151485
-1.32,90.60025422544598,216.34743806374198,87.33204323831414,212.33293233064597,86.12566767146664,209.74985667233943,83.22078302332892,206.01668654197383,82.03887590612715,204.43922131949031,77.32945532348764,200.2990635031179,75.85711803945335,192.47415679897176,83.61003704126985,206.26553255005146
-1.31,90.35455477623637,215.79993344467266,87.09475851702722,211.7627656282098,85.88682254669153,209.24186980748772,82.98987738597296,205.49635194851479,81.80754906547925,203.97452068348016,77.111331342223,199.84733687772842,75.65082777364591,192.0466751530167,83.374703763303,205.7449521660231
-1.3,90.10056930047179,215.23956951698537,86.84955214651731,211.17931534435775,85.64008256118505,208.72257493889208,82.7515153002747,204.9646246582743,81.5690701206732,203.49981955145236,76.88705649365917,199.38617978265907,75.43879156307918,191.6104154213345,83.13212348956185,205.21306277620587
-1.29,89.83787031013131,214.6658646549977,86.59604816157432,210.58247401385526,85.38508134891286,208.19161512822038,82.50538171995292,204.42113909343485,81.32314788776966,203.0148660003224,76.65626021334764,198.91544627051923,75.2202424304824,191.1656309778336,82.88150557867607,204.66950559788435
-1.28,89.5659733602487,214.0787344539025,86.33382012206681,209.97193301328429,85.12151411047286,207.6486064343648,82.25111906838677,203.86559386371206,81.06945242406903,202.51938770210793,76.41824526367968,198.43460864519247,74.99498690004546,190.71179070693213,82.62253505939734,204.11400331881345
-1.27,89.28432918252811,213.47770188123684,86.06238443064106,209.3468540204269,84.84939234391183,207.0934389341763,81.98832199881564,203.29804023395826,80.80761041411468,202.0130908373822,76.1727226853541,197.94341051720258,74.7628022787806,190.2485566615277,82.35517719052481,203.54658832589737
-1.26,88.99231433346569,212.86191544906913,85.78119241677099,208.7073989709305,84.56789272350429,206.52571311888397,81.71653122246728,202.71758709185906,80.5371997548277,201.49565886319667,75.91936459557373,197.44157443406323,74.5234337049445,189.77572418045852,82.07875259247454,202.96638863984816
-1.25,88.68922002499181,212.2317065771117,85.48962091796986,208.05266481182596,84.27643283792999,205.94473310646114,81.43522621373234,202.12376614881157,80.25774318139813,200.96675120124672,75.65779958117507,196.92880071016148,74.27659069546772,189.29307156017802,81.7927213543172,202.3729533363312
-1.24,88.37426179381748,211.58581199483936,85.18696102156912,207.38217672826082,83.9743519091886,205.3502281284486,81.14381655365159,201.51706562180456,79.96870073657597,200.42600170918965,75.38760729263963,196.4047661371543,74.02194310193997,188.80035936459015,81.49647130066096,201.7667722084566
-1.23,88.04884070434572,210.92427344642377,84.87248416262194,206.69608194117788,83.66089879262043,204.74221206234685,80.8426744206517,200.89605851993443,79.66946083751341,199.87303626753067,75.10884037276054,195.8691827864357,73.75911636494452,188.29732961493667,81.1893071931599,201.1464300337174
-1.22,87.71000439736284,210.24651911075316,84.5474936247972,205.99334408560412,83.3364502558049,204.1195032036727,80.53095560966347,200.26124699147638,79.3598214485509,199.3080313504479,74.82114151160307,195.32204352976234,73.4876859311151,187.7837049071121,80.8705811681921,200.51244269605328
-1.21,87.35714888130752,209.55182117714324,84.20908168513894,205.27357294904849,83.000338612688,203.4826729617265,80.20723960062104,199.61139581989946,79.04027621566651,198.73004346379244,74.52352635812159,194.7626445360796,73.2071706642388,187.25918742234552,80.54167839033018,199.86357292099618
-1.2,86.99147312104294,208.8397717696302,83.85666478083921,204.53633651396402,82.65038292771837,202.83038784285827,79.870711417075,198.94694772454716,78.7085736530298,198.138591600701,74.21533043089903,194.19055762079492,72.91702504100768,186.72345783139485,80.19959797699542,199.20031791782986
-1.19,86.60940728963608,208.10991902706954,83.49142763893441,203.78115963749096,82.28814319062955,202.16268449671364,79.52317571412162,198.26694084371937,78.36408474034249,197.5340453893881,73.89579897725636,193.60552274403085,72.61690495717582,186.17617406654952,79.84420976367109,198.52167133914128
-1.18,86.21289780706785,207.36176561010552,83.10978770216204,203.00752244021024,81.91075749881828,201.4791789401919,79.16086773417067,197.5709505818712,78.00843109014936,196.91524045440727,73.56601555983342,193.0076526624638,72.30758205072861,185.61704919417338,79.47608785209594,197.82724421539393
-1.17,85.79889527408959,206.59476695874181,82.71374539507454,202.21485845884388,81.51927553937817,200.77912031632147,78.78532431168775,196.85864673330107,77.63775845526477,196.2823564136093,73.22416755438073,192.39575772247343,71.9869128863832,185.04623908331357,79.09251173681767,197.11672364921301
-1.16,85.36645553916927,205.8083292659517,82.3001935877039,201.40255251519545,81.11070873306178,200.06213954257709,78.39376944718228,196.1297072848169,77.2545857218493,195.63440862958103,72.86872692541736,191.7703458200058,71.65402231609598,184.46282490999428,78.69457456697715,196.3899018671849
-1.15,84.91621665991941,205.001807138976,81.86821034217539,200.5704349202964,80.68664182964285,199.32782918494968,77.987790071408,195.38368028931163,76.85501697329003,194.971823767848,72.50192105604448,191.13011270605307,71.31012972952396,183.86644895467916,78.28035377648438,195.6461763026922
-1.14,84.4457440857922,204.17450085754896,81.41854009101449,199.71772645736618,80.24455543705974,198.57574258527885,77.5641533007788,194.62001858533927,76.44092283414048,194.29345246766684,72.119434107302,190.47573002819433,70.95334031404803,183.25754836101603,77.84842782372905,194.88504939889953
-1.13,83.9537045818416,203.32608695549814,80.94861768913205,198.84369184739685,79.78333111685417,197.80539282253005,77.12239926512113,193.8384427101995,76.00997492452001,193.59900963411613,71.72416331490871,189.8059163139964,70.58287996013418,182.63476665082743,77.3990459887796,194.10624021727938
-1.12,83.43876918720223,202.45594629054236,80.457181860976,197.94825159730672,79.30211552924068,197.01625147556817,76.66310475056694,193.03835862347975,75.56103220424305,192.888302046255,71.31241961080514,189.12042825173066,70.19903939153124,181.9988147293101,76.93101032631711,193.30934082688202
-1.11,82.899295247586,201.56331396280058,79.94292474424797,197.03054427764243,78.79983253838702,196.2077471297686,76.18369859675185,192.21921223862978,75.09343945122441,192.16093876347452,70.88401864932801,188.41943127793127,69.80020280871362,181.34839163019691,76.44254452056613,192.49372900460432
-1.1,82.3345556177011,200.64762724847253,79.4042269441292,196.08996204829637,78.27514684997917,195.37926366691016,75.68303470667233,191.38040806067778,74.60635397688745,191.41628387487987,70.4397327102496,187.70205415427148,69.3851066890406,180.6838995540034,75.93251108186227,191.65883604242177
-1.09,81.74245836605893,199.70863961439153,78.84022299715907,195.12614224672072,77.7264170419815,194.5309902914955,75.15979054995357,190.52224371283532,74.09871862554394,190.65391438404612,69.97688902216865,186.9679077597181,68.9551049437223,180.0046877497474,75.39950039074971,190.80470004890654
-1.08,81.11951552696868,198.74538317532887,78.24918881199598,194.13875802368685,77.15163470858026,193.66159608292472,74.61273848580015,189.64334077850185,73.5692269776081,189.87338644046437,69.49470827334063,186.2166146888014,68.50718699926273,179.3102816319463,74.84284429279982,189.9305189091608
-1.07,80.46672189820079,197.75738373266827,77.62733172028514,193.1270412095997,76.55076727715492,192.77122391964863,74.04143093883663,188.74411418068777,73.0162785329133,189.07463214932898,68.99220395104628,185.44776265936773,68.04074833363664,178.60044123736063,74.26102360865634,189.03610880491394
-1.06,79.77930839621133,196.74412116662725,76.97598955677208,192.09079274229478,75.92027629538474,191.85881575949082,73.44241611519443,187.82344725778685,72.43792081515782,188.25685366132873,68.46815000922847,184.66090386874436,67.5549975178383,177.87490167827792,73.65077470471387,188.12066918705503
-1.05,79.05548990808788,195.70503238576225,76.29009729782055,191.02941709482045,75.2595778421378,190.92456273935,72.8148137456486,186.88118018341063,71.83315610989679,187.41948537613683,67.92103918739014,183.85574488796743,67.04893026211907,177.13345409175054,73.01280308613462,187.18454651557485
-1.04,78.29299127014679,194.63951435500815,75.56813016982002,189.94233689149294,74.56525309970016,189.96768832650025,72.15642484125487,185.91727651328318,71.20073416783293,186.56250567168505,67.34986838291032,183.03211259020065,66.5212957457256,176.3755498584853,72.34277190674868,186.22683315402588
-1.03,77.48873981075548,193.54758508956763,74.80791238670787,188.8293560480761,73.83576519994348,188.98774018029513,71.46624723720782,184.9310059748684,70.5381354208651,185.68529543683107,66.75394009934533,182.1891024687959,65.97055305510197,175.6010784405315,71.64015275227781,185.2472515479346
-1.02,76.63867876158453,192.42827163853707,74.00649073001011,187.6902758418019,73.06895198695264,187.98438350135294,70.74084570100443,183.9220794523435,69.84307900505016,184.7875806191281,66.12914981974902,181.32659989461837,65.3948147255191,174.80961680167516,70.90283850021142,184.24554157552873
-1.01,75.7418241995486,191.2815477454701,73.1599557529804,186.52475831947928,72.26190479496807,186.95726130378765,69.9781569462421,182.890191016787,69.11416178016802,183.868658836704,65.47727125094025,180.44432882310866,64.79456931549034,174.0007794844297,70.12753698964265,183.22142592660373
-1.0,74.79199069858522,190.10675842441776,72.26675694851055,185.33247521938188,71.41079805310214,185.90599942082116,69.17538082620824,181.83537061833076,68.34940101987816,182.9288755236639,64.79355190492906,179.5418212272841,64.16593086587265,173.1741648810057,69.31332231455447,182.17461504097287
-0.99,73.7861186694215,188.90414133580475,71.3214458801069,184.1134946909206,70.5142969929568,184.83060014338787,68.3303041760837,180.75728468716386,67.54612708902316,181.96743200021183,64.07683057869681,178.61851965241146,63.50898260776597,172.32977822719997,68.45577594299749,181.10498960647752
-0.98,72.71961029198397,187.67337845029087,70.32123418317956,182.8679058195359,69.56719958763588,183.73077038124703,67.43984504280488,179.65548292432052,66.70083302026083,180.98409152833332,63.32540715167118,177.6747968704673,62.82023777100033,171.46738857075067,67.55235628918955,180.01271575385945
-0.97,71.58716499735608,186.41435266495714,69.26186590541742,181.59583467692698,68.56685401775913,182.6060224355826,66.50054533756874,178.53047807863604,65.81108968807781,179.97866577582016,62.536951596239476,176.70990598254792,62.098516814450335,170.58644510016055,66.59962797539947,178.8970701091804
