m_GeV,delta_Nth1_BL,delta_Nth0p105_BL,Nth_250_BL,Nth_300_BL,Nth_350_BL,Nth_366_BL,delta_Nth1_UB,delta_Nth0p105_UB,Nth_250_UB,Nth_300_UB,Nth_350_UB,Nth_366_UB,delta_Nth1_Ap,delta_Nth0p105_Ap,Nth_250_Ap,Nth_300_Ap,Nth_350_Ap,Nth_366_Ap
300.0,272.1132627001189,293.2763757760266,4.043382583445555,0.034738396671907874,0.0,0.0,284.95426717886903,300.33479067994404,13.14099339619805,0.11289978918370056,0.0,0.0,,279.408178868101,0.736440048241926,0.007976834652583645,0.0,0.0
500.0,273.09172157006935,308.4680510943391,2.8073300502199072,0.21087971939506117,7.272307931335124e-05,0.0,294.3206577307899,320.02831187247494,9.123822663214698,0.6853590880339487,0.00023635000776839153,0.0,,285.4196594511076,0.5306000846005055,0.044730829782168684,3.5123102177409866e-05,0.0
1000.0,,297.51900639689904,0.7185922169613903,0.09326325787939452,0.0018206530159123914,0.00014675589995652544,272.0626400434598,318.47507732196794,2.3354247051245185,0.3031055881080321,0.005917122301715271,0.00047695667485870766,,257.000248473453,0.13804524672578292,0.01925416969872636,0.0005542387131395302,6.064023016907732e-05
2000.0,,254.61832965765134,0.12462234271626332,0.019008702908905696,0.0008273861544191701,0.00013791002901770126,,286.835934058824,0.40502261382785576,0.061778284453943504,0.0026890050018623024,0.0004482075943075291,,,0.0240835179677973,0.0039003028939655136,0.00022968827833567225,4.731958993308386e-05
3000.0,,,0.04089265545707514,0.006532460691852456,0.00034545552665841945,6.996867293094292e-05,,256.3978313954222,0.1329011302354942,0.021230497248520483,0.0011227304616398632,0.0002273981870255645,,,0.00791616651817396,0.0013384814555972744,9.364943092860519e-05,2.2876167179748183e-05
5000.0,,,0.009487450603865697,0.0015672712865898658,9.531207330394452e-05,2.1145445866232368e-05,,,0.030834214462563528,0.005093631681417066,0.0003097642382378198,6.872269906525522e-05,,,0.001839009908390991,0.000320829076628937,2.539756352914393e-05,6.725120265991316e-06
10000.0,,,0.001254196331802999,0.0002121678705648153,1.4211633202282479e-05,3.413265460154824e-06,,,0.004076138078359748,0.0006895455793356499,4.618780790741807e-05,1.1093112745503182e-05,,,0.0002433315591543968,4.341084494301238e-05,3.7441749629068603e-06,1.0614266638292766e-06
