m_GeV,alpha_D,mA_GeV,eps_phi,S_sat,S_GC,S_dSph,S_allowed_CMB,CMB_ok,dSph_ok
1000.0,0.03463814136252493,7.245612331411438,0.20918017094446295,44.80432515051192,44.01677441891809,44.80142471789762,22.727272727272723,False,False
1000.0,0.03463814136252493,7.314847166337068,0.21117897435025235,42.76402907755384,42.07067949300959,42.761479525297,22.727272727272723,False,False
1000.0,0.03463814136252493,7.384743568863604,0.2131968771526861,40.90268771426665,40.2900876003295,40.900438280881495,22.727272727272723,False,False
1000.0,0.03463814136252493,7.4553078605442185,0.21523406185443106,39.201148820632085,38.65802840657807,39.199157104941335,22.727272727272723,False,False
1000.0,0.03463814136252493,7.526546423337156,0.21729071270204295,37.6428028123444,37.15967737830634,37.64103322661446,22.727272727272723,False,False
1000.0,0.03463814136252493,7.598465700182925,0.21936701570263,36.213191383710964,35.7820439915695,36.211613922921096,22.727272727272723,False,False
1000.0,0.03463814136252493,7.671072195586985,0.22146315864067498,34.89968473619898,34.51371115447483,34.89827399292532,22.727272727272723,False,False
1000.0,0.03463814136252493,7.744372476208071,0.22357933109502004,33.6912140270165,33.344616557407534,33.689948398406834,22.727272727272723,False,False
1000.0,0.03463814136252493,7.818373171452058,0.22571572445601165,32.57804851952718,32.265868498424254,32.57690956544653,22.727272727272723,False,False
1000.0,0.03463814136252493,7.893080974071553,0.22787253194281062,31.551609118443153,31.269590175671066,31.550581039294748,22.727272727272723,False,False
1000.0,0.03463814136252493,7.968502640771187,0.23004994862086695,30.604311674024732,30.34878758174749,30.6033808838471,22.727272727272723,False,False
1000.0,0.03463814136252493,8.044644992818716,0.23224817141956214,29.729434762985132,29.497237043703354,29.728589538808894,22.727272727272723,False,False
1000.0,0.03463814136252493,8.121514916661937,0.23446739915001957,28.92100768973086,28.70938917808494,28.920237882284784,22.727272727272723,False,False
1000.0,0.03463814136252493,8.19911936455152,0.2367078325230857,28.173715267199118,27.980286612534798,28.17301206121178,22.727272727272723,False,False
1000.0,0.03463814136252493,8.277465355169772,0.23896967416748222,27.482816582348597,27.305493294305467,27.48217229712897,22.727272727272723,False,False
1000.0,0.03463814136252493,8.356559974265432,0.24125312864813261,26.844075465412164,26.68103358525395,26.843483388288274,22.727272727272723,False,False
1000.0,0.03463814136252493,8.436410375294512,0.24355840248466332,26.253700793317872,26.10333965081494,26.253155039992162,22.727272727272723,False,False
1000.0,0.03463814136252493,8.517023780067248,0.24588570417008088,25.708295088374587,25.569205901478757,25.707790485418634,22.727272727272723,False,False
1000.0,0.03463814136252493,8.59840747940129,0.24823524418962972,25.204810140460342,25.075749450714415,25.2043421260891,22.727272727272723,False,False
1000.0,0.03463814136252493,8.680568833781077,0.25060723503982807,24.740508597736202,24.620375721997497,24.740073137730146,22.727272727272723,False,False
1000.0,0.03463814136252493,8.763515274023531,0.2530018912476867,24.31293064759622,24.200748476675336,24.312524163820527,22.727272727272723,False,False
1000.0,0.03463814136252493,8.847254301950114,0.2554194293901108,23.919865054187735,23.814763649452672,23.919484363621198,22.727272727272723,False,False
1000.0,0.03463814136252493,8.93179349106531,0.25786006811348816,23.559323937697307,23.460526473785823,23.5589662002579,22.727272727272723,False,False
1000.0,0.03463814136252493,9.017140487241582,0.2603240281534633,23.229520778682993,23.136331459031357,23.22918345243724,22.727272727272723,False,False
1000.0,0.03463814136252493,9.103303009410881,0.26281153235490173,22.9288512119917,22.840644847694126,22.928532014579638,22.727272727272723,False,False
1000.0,0.03463814136252493,9.190288850262759,0.2653228056920441,22.65587624238357,22.572089236897362,22.655573117688967,22.727272727272723,True,False
1000.0,0.03463814136252493,9.278105876949159,0.26785807528885364,22.409307570414644,22.329430095145486,22.409018659672117,22.727272727272723,True,False
1000.0,0.03463814136252493,9.366762031795904,0.27041757043955655,22.18799476443197,22.11156394510904,22.187718381094957,22.727272727272723,True,False
1000.0,0.03463814136252493,9.456265333021063,0.27300152262938143,21.990914054348767,21.91750801678808,21.990648662151077,22.727272727272723,True,False
1000.0,0.03463814136252493,9.546623875460103,0.27561016555549406,21.817158556520834,21.746391204036996,21.8169027502538,22.727272727272723,True,False
