E,sd_ENq,hw68_ENq,sd_ES1,hw68_ES1,pct_ENq,sd_log10S2c,sd_S1c_rel
100.0,6.9890972964990095,6.881689408214797,7.246605661424735,7.129719219666498,6.989097296499009,0.035248121888117497,0.08784677820720671
150.0,8.827758990651986,8.786428029658339,9.063530641937586,9.01207941703197,5.885172660434658,0.0330942494072664,0.07145833317357914
200.0,10.190220900178398,10.217407152901288,10.393237404058295,10.424290414475607,5.095110450089199,0.03228713448025628,0.0607026149758344
248.0,11.506750878779318,11.435367806055623,11.703648639063942,11.60469128138061,4.639818902733596,0.03123568990395691,0.054742932568815454
300.0,12.749448121790692,12.723805923424095,12.931698107453162,12.925748488308187,4.249816040596897,0.03063281027012464,0.04969660214876177
330.0,13.438446349777678,13.325510207024536,13.611090688418376,13.47809666054772,4.0722564696295995,0.030432140389183612,0.047451383920803385
