halo,delta_keV,S_full_unit,E_median_true,E_peak_true,frac_true_gt_270,frac_true_gt_300,frac_true_gt_400,S_acc_600,A_600,kappa_hat_600,ftil_600,q0_600,Z_600,pct_obs_600,ftil_600_E262,q0_600_E262,Z_600_E262,P_obs_245_295_600,P_obs_gt_270_600,S_acc_700,A_700,kappa_hat_700,ftil_700,q0_700,Z_700,pct_obs_700,ftil_700_E262,q0_700_E262,Z_700_E262,P_obs_245_295_700,P_obs_gt_270_700,S_acc_800,A_800,kappa_hat_800,ftil_800,q0_800,Z_800,pct_obs_800,ftil_800_E262,q0_800_E262,Z_800_E262,P_obs_245_295_800,P_obs_gt_270_800,S_acc_1000,A_1000,kappa_hat_1000,ftil_1000,q0_1000,Z_1000,pct_obs_1000,ftil_1000_E262,q0_1000_E262,Z_1000_E262,P_obs_245_295_1000,P_obs_gt_270_1000,S_acc_1200,A_1200,kappa_hat_1200,ftil_1200,q0_1200,Z_1200,pct_obs_1200,ftil_1200_E262,q0_1200_E262,Z_1200_E262,P_obs_245_295_1200,P_obs_gt_270_1200,S_acc_none,A_none,kappa_hat_none,ftil_none,q0_none,Z_none,pct_obs_none,ftil_none_E262,q0_none_E262,Z_none_E262,P_obs_245_295_none,P_obs_gt_270_none,gain_1000_over_600,gain_800_over_600,extra_events_600_1000_per_ROI_event
annual,365.0,136.43977103455964,337.3200267541031,343.5,0.8088642043475857,0.7475437180869353,0.11861751920944769,25.6037607741642,0.18765613999512556,0.039056762356921515,0.0057312632951583365,11.115941831492314,3.334057862649104,0.9019440672661,0.0021875000900840086,9.194191978920179,3.032192602543608,0.11154821880883854,0.03246884962305801,41.228472581070804,0.3021734225178947,0.02425508240776131,0.0036615010779526935,10.22142253277062,3.197095953012768,0.5607815707061197,0.002084549685935737,9.098146609804495,3.016313413722867,0.20235620939867816,0.384347912578793,75.6865422837029,0.5547249288811238,0.013212388488452902,0.001994738736191816,9.010418819834594,3.0017359677084516,0.30547337100662564,0.001143287509887615,7.903288742068991,2.811278844595283,0.12258240060603945,0.6644427052696252,123.06841219562818,0.9019980850338385,0.008125561890003189,0.0012267557163356537,8.043249865626752,2.8360623874708315,0.1878648046220161,0.0007031177573843146,6.93992867524913,2.6343744371765245,0.07542245237735053,0.793633674139958,129.40312615745972,0.9484267320023752,0.00772778857585855,0.001166701938696835,7.943548907139595,2.8184302203779317,0.17866819681110627,0.0006686978016477404,6.840736616454102,2.6154801885034615,0.07173027216272716,0.8037359930289686,130.29998133800441,0.9549999999999997,0.007674598182834363,0.0011586824504901685,7.9298507757154955,2.8159990723925135,0.1774385075328896,0.0006641368986921766,6.827215986802716,2.61289417826339,0.07125678023323602,0.8050859001570762,4.806653728768311,2.956071295591676,3.8066537287683113
annual,370.0,80.14522537214265,342.66165407444436,343.5,0.8856869966099383,0.8189336213830857,0.12472302884799517,9.206140460121253,0.11486823347708967,0.10862315259383183,0.007297735657761914,11.598588164719297,3.405670002322494,0.8541375076171394,0.003145747220905389,9.918508282010038,3.1493663302337565,0.16008688256888026,0.05608719862818681,19.234486981777618,0.2399954194709053,0.05198994914433542,0.0036208922979944634,10.199167001106538,3.1936134708362154,0.40958704817786434,0.0024844912951472384,9.447919126409777,3.0737467570393266,0.25870846802868974,0.5283963559641436,41.62544321754555,0.5193752094933153,0.024023768222088016,0.0016734171621438476,8.660695812798217,2.9429060149447888,0.18926482603628444,0.001157098179095472,7.92713354034899,2.815516567230424,0.13399931233172335,0.7818517736670897,72.16803225103703,0.9004657721771362,0.013856550730405016,0.0009652020317915548,7.567265495403725,2.750866317254207,0.10916512511407159,0.000667397913592284,6.836892448531086,2.6147451976303704,0.07732734468592199,0.8741753189755903,75.9976674746911,0.9482494699067477,0.01315829857979552,0.0009165640693156356,7.464749927596221,2.7321694544072885,0.10366413248859824,0.000633766742491705,6.734776408504823,2.5951447760201787,0.0734307050547311,0.8805158113415777,76.53869023039624,0.9550000000000002,0.013065287594938023,0.0009100947987827842,7.450709824756889,2.729598839528785,0.10293144216696509,0.0006293295422260962,6.720905710329049,2.592470966149679,0.07293369113960411,0.8813594122322101,7.8391191796009725,4.521486870405333,6.8391191796009725
annual,375.0,45.35686827571994,345.91024754363394,343.5,0.9423894434998409,0.8722265732537864,0.12617738286629346,2.771556729740757,0.06110555766091998,0.3608080575329003,0.008897714969347268,11.994647643383042,3.4633289828405043,0.7677769973035541,0.004726598700783715,10.7310855728069,3.275833569155628,0.2418121416774321,0.1074344433625891,8.787894138851332,0.19375002007260705,0.11379290467086922,0.0029563311897953925,9.794635152128539,3.129638182302954,0.2429856295038114,0.0027426546407122243,9.645018855489168,3.1056430663373353,0.3134498822253343,0.6933109238571101,22.40758893593605,0.4940285735717581,0.044627737632059794,0.001159710301679285,7.9316117043424885,2.8163117200236356,0.095295979300539,0.0010856686173861005,7.800621020213243,2.7929591869938313,0.13911282397631083,0.8794689799539466,40.87925634875408,0.9012803992606612,0.02446228452564495,0.0006356845555850545,6.740741855120609,2.596293869175947,0.052235615873283965,0.0005951003135000795,6.610544067923882,2.571097833207418,0.07629472434968622,0.9339319833980669,43.01067797391247,0.9482726565788183,0.023250040387797096,0.0006041828013142898,6.640426314273102,2.57690246502911,0.0496470465570013,0.0005656097372738238,6.510319622968445,2.5515327987248066,0.07251389054226506,0.9372060261695411,43.31580920331254,0.955,0.023086259229425313,0.0005999343286573741,6.626503984732243,2.574199678488878,0.04929737010222344,0.0005616673185283248,6.4965324952016985,2.5488296324395043,0.07202639224752769,0.9376474122005056,14.749565076583442,8.084838637970794,13.749565076583442
annual,380.0,24.23917721202486,347.434123882255,343.5,0.9766732585931648,0.9050123652940887,0.12230934511946745,0.6940174915971543,0.028632056506144848,1.4408858740702384,0.009259490248787094,12.074285130503284,3.474807207674015,0.6031840717619577,0.007287134017807479,11.595683838776338,3.4052435799478924,0.3842675968455583,0.22670079858379089,4.009488557163548,0.16541355847567604,0.24940836860934573,0.0017630262850141098,8.76452930881289,2.9604947743262255,0.10522285460303482,0.0027306711470748983,9.636287158121045,3.1042369687446616,0.3501303015329349,0.8367774133813846,11.66130877794636,0.48109342474550987,0.08575366788084546,0.0006064771544394995,6.647904854453518,2.578353128346371,0.036179588871898524,0.0009494538013531634,7.534644228082118,2.744930641761667,0.13760460678007377,0.9436132891462536,21.92700877816629,0.9046102756032691,0.04560585577891249,0.0003225390903340663,5.40865865959033,2.3256523084051772,0.01924117246399943,0.0005049433609604253,6.286862851898141,2.507361731361899,0.07322469478902022,0.9700121489639738,22.990639156708028,0.9484909060899377,0.04349596343032629,0.0003076172618277703,5.316371953913283,2.3057259060680395,0.01835100601790916,0.00048158284912342526,6.193691380816808,2.4887127959683912,0.06983705474535407,0.9713994957502765,23.148414237483742,0.9550000000000001,0.043199503419146565,0.00030552582484691154,5.303090266413976,2.3028439518156625,0.01822596265918479,0.00047834026375642567,6.18040871482289,2.486042782178716,0.06938507092909386,0.9715935389142992,31.594317209073925,16.802615091314184,30.594317209073925
annual,385.0,11.793309284931215,347.62685633161294,343.5,0.9917705775377254,0.921166030408567,0.11426079000284524,0.1668664137622493,0.014149244264751136,5.992817712405545,0.007489971903579213,11.650532748899277,3.413287674500829,0.33648004065138576,0.010960215180381157,12.411258043216364,3.522961544385116,0.6028385053893242,0.4403433614782794,1.7800317408366828,0.15093572955905607,0.5617877350490177,0.0008614176995806507,7.341782513416605,2.7095723857126615,0.03229531140937151,0.002584539225581482,9.526624012048353,3.0865229647693138,0.36287507860608476,0.9165161775684468,5.643072096117642,0.4784977617205394,0.1772084394753678,0.0002720176919295728,5.077322033920855,2.2532913779449064,0.010188099131402322,0.0008257793380301884,7.258094577280629,2.694085109509466,0.13188051911177245,0.9734007317545439,10.728180978311956,0.9096836790348392,0.09321244692102004,0.0001430825504916422,3.8463816502498274,1.9612194293984107,0.005358986593213085,0.0004343647852596134,5.99098033619679,2.4476479191658242,0.06941420942996347,0.9860086160911298,11.189739099820127,0.9488209653008681,0.08936758856299651,0.00013718063333017935,3.767032159284713,1.9408843755578828,0.005137937311984474,0.0004164479605199776,5.908347021529303,2.4307091602101027,0.06655098877535214,0.9865857373999172,11.26261036710931,0.955,0.08878936298110279,0.00013629666553414667,3.754872764854567,1.937749407135651,0.005104713960766463,0.0004137905196928585,5.895794860426333,2.4281257917221533,0.06614432392794077,0.9866717067586179,64.29203298872014,33.81790240999529,63.29203298872014
annual,390.0,4.944670047351146,347.75490001986714,343.5,0.9969831404582749,0.9304637882381894,0.10530059484770223,0.043087528264764086,0.00871393396367186,23.20857195277491,0.004527175393207683,10.645022066891476,3.262671001938669,0.0816590427527273,0.01421650792651289,12.931181508814856,3.5959952042257863,0.8025375301325972,0.6546027749552941,0.7048768170052888,0.14255285191028885,1.4186876002654756,0.0004253714397520124,5.9499291554821285,2.439247661776501,0.0056713249281454105,0.002380024293772465,9.362292377851753,3.0597863287902562,0.3576097902238101,0.9487494607476222,2.3632832836985216,0.47794559820316623,0.42314013173867465,0.00012715064796292924,3.6245449775254626,1.9038237779598883,0.0016924559888568263,0.0007199826764112336,6.986791656661543,2.64325399019117,0.12394819358999908,0.9844576208571041,4.523459807033612,0.9148152988401774,0.22106972155363938,6.642990862269057e-05,2.443168890081508,1.5630639430559161,0.000884224280581827,0.0003761563125679965,5.709022397340842,2.3893560633235142,0.06480194051938275,0.9918798303629212,4.693121321795143,0.9491272980508059,0.21307780716341995,6.402839411888807e-05,2.3787224892372647,1.5423107628611248,0.0008522585970748309,0.0003625578467706139,5.6370047804965155,2.374237726196877,0.062459278859032706,0.9921733834561149,4.722159895220344,0.955,0.21176750092943186,6.363755926233932e-05,2.3680390225335013,1.538843404162198,0.0008470323840145512,0.0003603627727755958,5.625132769472202,2.371736235223513,0.06209867230484992,0.9922207475170879,104.98304240702491,54.8484301345073,103.98304240702491
june,250.0,150015.76652240416,158.07198816480263,157.5,0.07144447194983135,0.06609582423601952,0.014170775349028228,133084.49997246588,0.887136752739855,7.5140230470632715e-06,0.00040628940051269105,5.859933216582181,2.4207298933549324,0.9954306549766663,0.00010918589559706085,3.340977392836449,1.8278340714726948,0.005849518232676731,0.0007345967687223573,134562.65475532075,0.8969900822739485,7.431482396199225e-06,0.0004069638120732574,5.863183895902492,2.421401225716732,0.9845377913786402,0.00013182442832099714,3.692200603716413,1.9215099801240725,0.00974888889111312,0.011201693876483915,137648.04117971566,0.9175571632942899,7.264905416956735e-06,0.00039785337808904677,5.818818803791675,2.4122227931498523,0.9624693755593986,0.00012927726726862766,3.6556117569164095,1.9119654172909115,0.010163145902345606,0.033355439588543714,142134.78865617956,0.9474656694498335,7.035575241322338e-06,0.0003852944006930209,5.756001435867203,2.399166821183388,0.9320872496724296,0.0001251964602921159,3.5955674019744603,1.8961981441754605,0.00984503068797771,0.06386935991192245,143006.9795186327,0.953279664089676,6.992665696220147e-06,0.0003829445135982094,5.744025581917262,2.396669685609025,0.9264025062780178,0.0001244328947021998,3.5841304007962766,1.8931799705247985,0.009784986445134472,0.06957876369833584,143265.05702889597,0.9550000000000001,6.980069116213761e-06,0.00038225712316430075,5.740508804592751,2.3959358932560675,0.9247380582469038,0.00012421415589327018,3.580842011908809,1.8923112883214561,0.009769182896274339,0.07125031713273473,1.0680040777520006,1.0342905538074978,0.06800407775200057
june,275.0,60680.42308482683,168.63483775003462,160.5,0.10310387873427546,0.09548412270288831,0.0203120703029074,52007.07454411102,0.8570651274367171,1.9228153261184237e-05,0.0005602118702420793,6.491418500308627,2.5478262303988917,0.993606034292344,0.0001527244578780211,3.9696231185755706,1.992391306590041,0.008146785844390372,0.0010662538994600508,52861.74766966215,0.8711499521973548,1.891727088270124e-05,0.0005584378217476984,6.485167311298414,2.5465991658088662,0.9776000244649817,0.00018488566737235302,4.333278328105673,2.081652787595874,0.013825498861699276,0.01647894406799721,54663.402410906085,0.9008408252936967,1.8293775284658947e-05,0.0005400491725460962,6.41919413795445,2.533612862683336,0.9453792959066211,0.000179384463212253,4.275567094787277,2.067744446199113,0.01429317978237514,0.04888003782121647,57302.158430877214,0.9443269429874106,1.7451349606774167e-05,0.0005151799875165138,6.3263621205038465,2.5152260575351564,0.9018447175157632,0.00017112393447853567,4.185662996661769,2.045889292376733,0.013638890117471613,0.09267896873413595,57812.42474160963,0.9527360193384291,1.7297319814373135e-05,0.0005106328855264459,6.308912774398968,2.5117549192544577,0.8938848199865201,0.00016961355363713962,4.168779618962249,2.0417589522179767,0.01351851000586488,0.1006872015204828,57949.80404600962,0.9550000000000001,1.7256313743633086e-05,0.0005094256621328135,6.304254414174668,2.5108274361601732,0.8917683640444098,0.0001692189688204316,4.164345339007024,2.040672766272688,0.013489038115388857,0.10281634978237955,1.1018146845055674,1.0510762793346902,0.10181468450556741
june,300.0,23473.113638442414,176.38393924071067,166.5,0.14279711267390816,0.13236558818420102,0.027705369474917176,19233.138393183333,0.819368861303718,5.199359457395799e-05,0.0007308169724721198,7.016328118368807,2.648835238056306,0.9914846161675357,0.0002030700386001508,4.513017160942342,2.124386302192316,0.010778814161527336,0.0014953235278085163,19687.231310116542,0.8387140970456662,5.079434402165717e-05,0.0007238463792180457,6.997374989772376,2.645255184244495,0.9686941534465333,0.0002470233969606688,4.890611696751294,2.2114727438409214,0.018782475813265045,0.023494002565973615,20655.18147325137,0.8799506444438604,4.841400213767224e-05,0.0006899489842395401,6.902557310059557,2.6272718378690008,0.9232989560835665,0.0002362787346534018,4.804667993759583,2.1919552900913795,0.0192037769591879,0.06923451993974813,22081.215087974815,0.9407024320715571,4.528736285643035e-05,0.0006453911812856133,6.77066485912177,2.602050126173931,0.8636711075915806,0.00022101968452518505,4.675905749818373,2.1623842743181365,0.017969012132718155,0.12934456027339283,22353.22990427346,0.9522907888821832,4.473626425722134e-05,0.0006375374633052596,6.746488562318782,2.5974003469466895,0.8531611571870954,0.00021833011218409763,4.652326307729368,2.156925197527575,0.01775034854113698,0.13993950250370438,22416.8235247125,0.9549999999999998,4.460935327869229e-05,0.0006357331007062148,6.740892626353636,2.5963229048702003,0.8507412868514304,0.00021772067659024558,4.646944598664592,2.155677294648852,0.01770347858981954,0.1423787306468752,1.1480817449845266,1.07393713137176,0.14808174498452664
june,310.0,15040.357642381336,180.67297221320564,169.5,0.16798575861751097,0.15577650999699735,0.03229015298873254,11963.813206702105,0.7954473883646213,8.358539060437703e-05,0.0008375162692037701,7.286044392548576,2.6992673807069534,0.9901257895652986,0.00023526249664071065,4.796345146539405,2.19005596881436,0.012452517527224363,0.0017826796611183193,12305.07318210382,0.8181370067577437,8.126729400149965e-05,0.0008258587644306714,7.258285038445364,2.6941204573005573,0.9627574620970908,0.0002866916000257278,5.1793376001538824,2.27581580980401,0.022005003993575384,0.02823928186651516,13036.071859158925,0.8667394864617679,7.671022458329093e-05,0.0007795768808895019,7.1441108397655455,2.6728469540483504,0.908770860835469,0.00027160443068168817,5.074372331086156,2.252636750806964,0.022322959416974018,0.0827060352665327,14115.38956417824,0.9385009252973691,7.084466181066518e-05,0.0007199673946421513,6.986749685946412,2.6432460509658218,0.8392826986119959,0.0002508366601312069,4.9202472787224325,2.218163041510347,0.020622483446516918,0.15284590016303184,14319.213510696536,0.9520527271470772,6.98362378110358e-05,0.0007097191644840606,6.958403162217824,2.637878534394225,0.8273360989088883,0.00024726617646174984,4.89251163962173,2.2119022671948527,0.020328936879877205,0.16490454373370975,14363.541548474177,0.9550000000000001,6.962071273475231e-05,0.0007075336555318243,6.952305741023238,2.636722537739464,0.8247829533653321,0.0002465144923217732,4.886623253089107,2.21057079802686,0.020270274938609518,0.16748139188127398,1.1798403502547854,1.0896251582945262,0.1798403502547854
june,320.0,9080.465620396153,186.51348737567258,175.5,0.20432844856499469,0.18953214677373417,0.03885911000526978,6909.689013225354,0.7609399453817771,0.00014472431365376498,0.0009992520148742765,7.636029695269601,2.7633366959655135,0.9880543100450004,0.00028401228730716844,5.161094350717474,2.271804206070029,0.014999474834702625,0.002231846002435046,7159.77034553247,0.7884805300567959,0.00013966928431216746,0.0009784735245771978,7.594349222041953,2.755784683541505,0.9536529582482588,0.000346510117568619,5.548541043595914,2.3555341312738207,0.026919318325523377,0.03555338854914571,7697.967778212893,0.8477503357230985,0.00012990441488080028,0.000910099297318202,7.450719622142672,2.7296006341849117,0.8869791689282678,0.00032351067713481805,5.414522576752577,2.326912670633038,0.026965056657152802,0.1029511678386799,8493.65282412058,0.9353763539440643,0.00011773497465780143,0.0008248412335714794,7.255843669128914,2.693667327107955,0.803886997003452,0.0002932044091093995,5.223001670880947,2.2853887351785356,0.02444682504677183,0.18698665676370382,8642.092753990473,0.9517235255622767,0.00011571271316640885,0.0008106734413074343,7.221537502791499,2.6872918529239618,0.7900791228165648,0.0002881682167003738,5.189321162888982,2.2780081568969375,0.02402691691817814,0.20095128860563338,8671.844667478324,0.9549999999999998,0.00011531571866713207,0.0008078976722575369,7.214746716832137,2.686028055853501,0.7873685251400049,0.00028719308150736275,5.1827337566269644,2.2765618279824875,0.023949423111047256,0.20369237147014965,1.2292380753842136,1.114083103230659,0.2292380753842136
june,330.0,5098.101145665054,194.73290668206678,178.5,0.25856132981048907,0.23992711842862635,0.04831304706246342,3616.82751384378,0.7094460095047722,0.0002764853994757552,0.0012491681095378735,8.0792212030698,2.842397087507268,0.9847714741431761,0.0003614061489622482,5.630784631155508,2.3729274390835275,0.019006621223046492,0.0029691147959044683,3794.0460000462485,0.7442076749050671,0.0002635708686683847,0.0012090036572265372,8.014291873483822,2.8309524675422972,0.9389130585634274,0.0004402923976843872,6.0175842619616855,2.4530764892195442,0.03470446814392006,0.047524503618081276,4178.0803373845865,0.8195365721484819,0.00023934436852547083,0.0010979218698248532,7.822899905758595,2.7969447448526035,0.8526116485667659,0.0004014212624193486,5.836310707360749,2.4158457540498626,0.0340364695087684,0.13503255961937666,4745.76919146472,0.9308895716006098,0.0002107139980171187,0.0009665884699373007,7.570112077755124,2.7513836660406206,0.7506222533367712,0.0003534035090473473,5.587021232636943,2.363688057387637,0.029975048326694908,0.23849994351805234,4849.613117065414,0.9512587095666137,0.000206202015678545,0.0009458910784679795,7.52718993438992,2.743572476605989,0.7345493090527337,0.0003458361409264973,5.544738765663919,2.354726898318342,0.029333197809311453,0.25480581231652816,4868.686594110126,0.9549999999999998,0.00020539420245487683,0.0009421920770988941,7.519420996611688,2.7421562677228457,0.7316717066380037,0.0003444978822052658,5.537167420270206,2.353118658349002,0.029224507756463652,0.25772476354245827,1.312135890721855,1.1551782111235755,0.312135890721855
june,340.0,2622.349667898416,207.24643800412105,187.5,0.34235479254967766,0.31771732210902787,0.06262104134466878,1651.8105060665475,0.6298971210007738,0.0006053963189647569,0.001665912241037764,8.651749905888513,2.9413857118522406,0.9790930951148796,0.0004945906183067829,6.246106200959418,2.4992211188607176,0.02586552432194732,0.004330441272889001,1772.4281340918255,0.6758931334707441,0.0005641977695825676,0.0015777439894388843,8.543542416840365,2.9229338714449846,0.9126539201879835,0.0005986474103232633,6.62226753499989,2.5733766795787765,0.04820167618796116,0.06920222355449746,2035.3565473190038,0.7761575705310741,0.0004913144094174616,0.0013739937114664947,8.268524384663207,2.8755041965998256,0.7947570241909626,0.0005235468850413704,6.358077442432011,2.521522841941356,0.045503887781613066,0.18938711919957907,2423.4931897273086,0.9241685879631477,0.0004126275263486587,0.0011539405647919881,7.921706777570101,2.81455267805918,0.6674720273939688,0.00043969812055818857,6.0149329647253875,2.45253602720233,0.03822960371390173,0.3192115096788213,2492.7466927015053,0.9505775386160549,0.00040116390603501455,0.0011218817813745438,7.865759621496195,2.8045961601443077,0.6489283156844469,0.0004274824248402958,5.959640918847004,2.44123757935335,0.03716750864333421,0.3381251794380864,2504.343932842987,0.955,0.0003993061763145199,0.0011166945764370573,7.856558279009348,2.8029552759559593,0.6459232920299771,0.00042552394172751923,5.950632335536267,2.4393917962345175,0.03700361194842287,0.3411897059716606,1.4671738560970697,1.2321973615277417,0.46717385609706974
june,350.0,1226.4422528593807,234.05320937848856,196.5,0.4693569789857571,0.4356407265560632,0.08338872336285062,624.6947169741097,0.509355182046011,0.0016007819064707165,0.002407910682401587,9.385510611124689,3.0635780732869677,0.968389803264079,0.0007431780412850847,7.04950265493514,2.6550899523246176,0.038589500609355974,0.007142364015421593,701.9973851959617,0.5723851926654472,0.0014245067304928085,0.0021808450458608596,9.188120811642545,3.0311913188781974,0.8620322286719517,0.000880734775446785,7.3857218787850405,2.7176684637359725,0.07319856289369105,0.1119040606566158,871.9738409592037,0.7109783105778084,0.0011468233942660054,0.0017558213267037139,8.756377068664607,2.9591176165648783,0.6939940351305258,0.0007123872504241909,6.965821832104258,2.639284340897028,0.06421741824632592,0.2849394865765602,1121.8760304196805,0.9147401989813138,0.0008913640838069353,0.0013647053926016163,8.255038973718273,2.873158362102283,0.5394042015446706,0.0005537007286708282,6.468378926939521,2.5433007936419005,0.04993149727158172,0.44422193852939373,1164.6740938683315,0.9496363087238391,0.0008586092927323683,0.0013145568160266117,8.180616242872528,2.8601776593198767,0.5195828151467796,0.000533353990435662,6.394622995814843,2.528759181063876,0.048096673779277295,0.4646450121286219,1171.2523514807087,0.9550000000000002,0.0008537869731794264,0.0013071835841434055,8.169436722652259,2.8582226509934907,0.5166646944175725,0.0005303859702631647,6.383633138732416,2.526585272404717,0.04783777181564578,0.46765112857406416,1.7958788507990158,1.3958399475232675,0.7958788507990158
june,355.0,808.0487239864678,303.231180541741,199.5,0.5534425035610598,0.513767027677272,0.0964894955479684,347.096890086508,0.429549456342339,0.0028810399302360993,0.003016865799217916,9.835063498697222,3.1360904799921228,0.9590243175638121,0.0009593902007286778,7.555288580963404,2.748688520178924,0.04953569573258124,0.009812275135446826,407.08155659022236,0.5037834285312721,0.00245651020983646,0.0026211809552690434,9.554691366354326,3.091066380127468,0.8180614124511112,0.001108858795116509,7.842577982770894,2.800460316228547,0.09414915198517908,0.14968295539733897,539.7287546487868,0.6679408538461171,0.001852782516007919,0.001977101619165417,8.9927293735473,2.998787984094124,0.6170097900229065,0.0008405217620764829,7.293139171076797,2.700581265408763,0.07764543693657283,0.35855730181460227,734.5208959598419,0.9090056999732886,0.001361431656335986,0.001452781809682495,8.379398757029293,2.8947191153943233,0.4533811460107661,0.0006176191543219939,6.683830325381098,2.585310489163941,0.0570764809295425,0.5286654356027177,766.8980411475072,0.9490740080178015,0.0013039543020656344,0.001391447805611096,8.29362205440651,2.8798649368341063,0.43424015672387695,0.000591544312612599,6.598721799147787,2.568797734183793,0.05466680792126881,0.5485643880118564,771.6865314070768,0.9550000000000001,0.0012958629693544362,0.0013828243592946732,8.28126154877306,2.877718114891217,0.4315456849801837,0.0005879050707758302,6.586550008867287,2.566427479760004,0.05434079747127956,0.5513648901852979,2.1161840308531,1.5549800936397575,1.1161840308531001
june,360.0,522.3767610890061,322.1952349007449,205.5,0.6492977603732952,0.6027974532910783,0.11031921981077684,176.88024952288384,0.33860665844732285,0.005653542454272856,0.003871760383730989,10.332853168225181,3.2144755665932787,0.9448417291670836,0.0012806024693213305,8.12860684166535,2.8510711744299457,0.06579077770355825,0.01428882748644555,222.47000725076072,0.4258803680067513,0.004494987941780546,0.0031423666797383543,9.91636341872605,3.1490257888315316,0.7516689500472519,0.0014167425541905328,8.329444023949902,2.886077619183154,0.12418860620570103,0.20805224747898918,323.8256576152295,0.6199082381462484,0.003088081430496785,0.002158973310171518,9.168037167068794,3.0278766763309224,0.5164011983942878,0.0009785962224052147,7.594597913844572,2.755829804948878,0.09374197308666876,0.455794772946071,471.76309048507693,0.9031088777792984,0.0021197080063465297,0.0014819534791585686,8.418939947956957,2.9015409609304084,0.3544659619183093,0.0006717246136560327,6.849659302644295,2.617185377967005,0.06437256780618902,0.6264488834203251,495.47729538063595,0.9485056233123915,0.0020182559510255244,0.0014110252070094786,8.321403155106125,2.8846842383710083,0.3375007477141456,0.0006395749767904482,6.752788815139827,2.5986128636524195,0.06129161076368282,0.6443275386082082,498.8698068400008,0.955,0.0020045310144831503,0.0014014411574023384,8.307851221747123,2.8823343355251354,0.335205701335113,0.0006352610181288842,6.739425951964158,2.596040437274458,0.060890298379293294,0.6467454027923135,2.6671326604163497,1.8307621031105263,1.6671326604163497
june,365.0,330.98798125366187,333.94402497565187,343.5,0.7500273718646049,0.6964170877999448,0.12366708221492617,80.45012753229014,0.24306057043997298,0.012430061090936513,0.005097528951139288,10.881934951528258,3.29877779662836,0.9218558943844072,0.0017923367556977247,8.79735506030435,2.9660335568405745,0.0913927486128985,0.022453800905432867,113.83280209323732,0.3439182343179959,0.008784814057207583,0.003688208887296447,10.23592582406175,3.199363346677234,0.6520910966622229,0.0018296574733794536,8.838386836485032,2.9729424542841443,0.16715916594239844,0.2975665276883755,188.60890240334237,0.5698361060995646,0.005301976668426224,0.002226165875433309,9.229105443954326,3.037944279270824,0.39356294149517823,0.0011109088128382807,7.846244993623731,2.8011149554460864,0.11149435316834948,0.5758873016530931,297.16830055135347,0.8978220279352387,0.0033650964727551438,0.0014129188831385148,8.324070000480361,2.8851464435068737,0.24978934255953425,0.0007050803280330632,6.945438908221164,2.6354200629541324,0.07079514743566676,0.7308210854348781,313.78182216938546,0.9480157587018545,0.003186927761099497,0.001338110348191338,8.215915863067169,2.866341895703855,0.23656397273448873,0.0006677490792333701,6.837931681633553,2.614943915580897,0.06704682095760807,0.7450730573474893,316.09352209724705,0.9549999999999998,0.003163620669493971,0.0013283359395958594,8.201342529299675,2.8637986188452,0.23483399169308886,0.000662904555308938,6.8235470127555935,2.612191993854126,0.0665743547786602,0.7469364992406105,3.693820130143106,2.3444201791680284,2.693820130143106
june,370.0,206.22697599348277,341.71670558279817,343.5,0.8449887299714824,0.7845936211692554,0.13366400129264533,31.56319091310357,0.15305073820265414,0.03168247477744231,0.00677754579968682,11.450861332903601,3.383912134335583,0.8827226580221464,0.002626372856272816,9.558636663436719,3.091704491609235,0.1330311115460691,0.038951639583955706,55.040399970835004,0.2668923389177486,0.018168472622471555,0.003999853234270153,10.39781523639782,3.2245643483109188,0.5069286764842776,0.0023096332413936613,9.302457016628795,3.0499929535375645,0.22485342115253706,0.43249302694736924,108.1063377132055,0.5242104588520073,0.009250151481894545,0.0020366841940855224,9.051870691475875,3.0086326946764164,0.2580943935690238,0.0011840425493023646,7.972851597826185,2.8236238414183616,0.12752200039867181,0.7108596095237578,184.4844563922461,0.8945699538263909,0.005420510863385833,0.0011934797885079086,7.988620356350886,2.826414753066309,0.1512411409625946,0.0006938398479574215,6.913671960550271,2.629386232669189,0.07476236013583046,0.8305661277386887,195.4493498985181,0.9477390092006913,0.005116415073875781,0.0011265244428407472,7.873959278703178,2.806057604309501,0.14275636981711382,0.0006549147758238417,6.799594911737276,2.607603288795532,0.07056812097570873,0.8400715283279724,196.94676207377603,0.955,0.005077514296098969,0.0011179700941109886,7.858824788434514,2.8033595538985923,0.14167105760099646,0.0006499764448715561,6.784645862634794,2.604735276882239,0.07005169121781751,0.841286521668815,5.844924136477492,3.4250763178802934,4.844924136477492
