k,j,q0,mu_bkg,sig_frac
0,8,0.0,0.1996680502040763,3.1825353311354557e-09
0,9,0.0,0.25922167782628813,1.769399972408919e-08
0,10,0.0,0.3542135041959844,7.696331394698757e-08
0,11,0.0,0.5003463940032417,2.6194857663722136e-07
0,12,0.0,0.7199002890376408,6.977243667193801e-07
0,13,0.0,1.0732806854263373,1.4545820992305784e-06
0,14,0.0,1.6711642731721266,2.3736604330064342e-06
1,6,0.0,2.623973138915131e-05,1.5334074485476913e-09
1,7,0.0,4.075461965295741e-05,1.3935905013175024e-08
1,8,0.0,3.7649076484221596e-05,9.905114419018454e-08
1,9,0.0,0.00011002908114486222,5.506964528643749e-07
1,10,0.0,0.0002102477818122295,2.3953557506611204e-06
1,11,0.0,0.0001632383119625053,8.152715849237713e-06
1,12,0.0,0.000500152568888531,2.171551598400308e-05
1,13,0.0,0.0003586229920879393,4.527146009591843e-05
1,14,0.0,0.0001589440260760943,7.387625190145901e-05
1,15,0.0,0.0011940590982723637,9.43709194061376e-05
1,16,0.0,0.002552112079833369,9.43709194061376e-05
1,17,0.0,0.005562700300841286,7.387625190145901e-05
1,18,0.0,0.005690150185931785,4.527146009591842e-05
1,19,0.0,0.007953386993586407,2.1715515984003084e-05
1,20,0.0,0.010855896690531967,8.152715849237706e-06
1,21,0.0,0.043014061847686844,2.395355750661128e-06
1,22,0.0,0.05963880379229102,5.506964528643725e-07
1,23,0.0,0.07368011536763246,9.905114419019192e-08
1,24,0.0,0.15599649357989662,1.3935905013170817e-08
1,25,0.0,0.3563270755206886,1.1593793856153114e-09
2,5,0.0,2.5256307858015427e-05,1.3650314207513065e-09
2,6,0.0,2.451246825648064e-05,1.5865688894678237e-08
2,7,0.0,3.0122685723659716e-05,1.4419046523755363e-07
2,8,0.0,2.9214100568114378e-05,1.0248513138968927e-06
2,9,0.0,5.9926521488951667e-05,5.697884541270551e-06
2,10,0.0,0.00010363411201104712,2.478399930042195e-05
2,11,0.0,8.340446744486331e-05,8.435360962490791e-05
2,12,0.0,0.0002338778417194754,0.00022468367498535067
2,13,0.5892513103081001,0.00017728961805195926,0.00046840968613394787
2,14,2.1972623072106217,9.646554927978396e-05,0.000764374550602019
2,15,0.19043283598512062,0.0005513887037965469,0.0009764264869200973
2,16,0.0,0.001143112084085595,0.0009764264869200973
2,17,0.0,0.002447546154950807,0.000764374550602019
2,18,0.0,0.0024958928185919932,0.0004684096861339478
2,19,0.0,0.00347315249124021,0.00022468367498535075
2,20,0.0,0.004731629437053369,8.435360962490783e-05
2,21,0.0,0.018705931881268425,2.4783999300422023e-05
2,22,0.0,0.02593110098039607,5.697884541270527e-06
2,23,0.0,0.03203317937492571,1.024851313896969e-06
2,24,0.0,0.06780797760823104,1.4419046523751012e-07
2,25,0.0,0.15486799133105206,1.0901387865364632e-08
3,5,0.0,2.3706326861891855e-05,6.130473136644297e-09
3,6,0.0,2.293278402054561e-05,7.12541690136678e-08
3,7,0.0,2.4718228529492838e-05,6.475717410318227e-07
3,8,0.0,2.4741943026964574e-05,4.60269511264545e-06
3,9,0.0,3.739518270034107e-05,2.5589687962445748e-05
3,10,0.3165110152112902,5.642919190392553e-05,0.0001113070656250697
3,11,2.3138780295721517,4.744294124177954e-05,0.0003788392925782275
3,12,2.425081696077541,0.00011571256712464173,0.0010090736468044723
3,13,4.16355386565192,9.41359130544605e-05,0.0021036680578441595
3,14,5.897425074123021,6.265573710532807e-05,0.0034328716376514586
3,15,3.5726954792098695,0.0002637214213395224,0.004385215063164612
3,16,2.325830557718291,0.0005224089280993221,0.004385215063164612
3,17,0.7999300526062143,0.0010871123028277356,0.0034328716376514586
3,18,0.24932686845568242,0.001103454950961794,0.0021036680578441587
3,19,0.0,0.001523842117482598,0.0010090736468044725
3,20,0.0,0.002068931388132114,0.00037883929257822717
3,21,0.0,0.008141085328161279,0.00011130706562507004
3,22,0.0,0.011281370558713755,2.558968796244564e-05
3,23,0.0,0.013933137961911363,4.602695112645792e-06
3,24,0.0,0.029481049250575795,6.475717410316271e-07
3,25,0.0,0.06731391056920645,4.1678281407672376e-08
