k,j,q0,mu_bkg,sig_frac
0,10,0.0,0.3542135041959844,0.0016793206322403699
0,11,0.0,0.5003463940032417,0.004622212799439994
0,12,0.0,0.7199002890376408,0.010122212904501679
0,13,0.0,1.0732806854263373,0.020097767054683902
0,14,0.0,1.6711642731721266,0.03227167944570146
1,5,0.0,2.6950938988886236e-05,1.7238511608573562e-06
1,6,0.0,2.623973138915131e-05,8.167003370127373e-06
1,7,0.0,4.075461965295741e-05,3.1324387275262586e-05
1,8,0.9965878325419908,3.7649076484221596e-05,0.00010706825710482826
1,9,1.0306708246353082,0.00011002908114486222,0.00033890482138224754
1,10,1.3550512921883637,0.0002102477818122295,0.0008198431861269388
1,11,3.272519986705447,0.0001632383119625053,0.0019455551770322201
1,12,2.243891583977529,0.000500152568888531,0.0033955628675073814
1,13,3.7096171670691547,0.0003586229920879393,0.005488060178418446
1,14,5.7090985124632425,0.0001589440260760943,0.0071809654117464435
1,15,2.1564212505418254,0.0011940590982723637,0.007754324462903033
1,16,0.8375987854396953,0.002552112079833369,0.007044376365544521
1,17,0.002366155045820051,0.005562700300841286,0.005488060178418446
1,18,0.0,0.005690150185931785,0.0032054641564505802
1,19,0.0,0.007953386993586407,0.001767429641681211
1,20,0.0,0.010855896690531967,0.0006897127261399104
1,21,0.0,0.043014061847686844,0.00023529481630031897
1,22,0.0,0.05963880379229102,6.883894581786925e-05
1,23,0.0,0.07368011536763246,1.294880051950265e-05
1,24,0.0,0.15599649357989662,2.6301832288277184e-06
2,5,0.0,2.5256307858015427e-05,1.933365985490557e-06
2,6,0.0,2.451246825648064e-05,9.15961126907149e-06
2,7,0.08177637611333921,3.0122685723659716e-05,3.513151613635001e-05
2,8,1.5642260294571315,2.9214100568114378e-05,0.00012008120603015414
2,9,2.2058824501255003,5.9926521488951667e-05,0.00038009491124124276
2,10,2.7593418523556466,0.00010363411201104712,0.0009194859541735031
2,11,4.791462208608209,8.340446744486331e-05,0.0021820156447256087
2,12,3.8486632192561956,0.0002338778417194754,0.003808255549376153
2,13,5.302772944716708,0.00017728961805195926,0.006155072500576192
2,14,6.990253646355995,9.646554927978396e-05,0.008053731427224752
2,15,3.771234539342913,0.0005513887037965469,0.008696775857132482
2,16,2.2704378723810805,0.001143112084085595,0.007900541510418909
2,17,0.7195850306252396,0.002447546154950807,0.006155072500576192
2,18,0.160452066182188,0.0024958928185919932,0.0035950524665415385
2,19,0.0,0.00347315249124021,0.0019822409431651455
2,20,0.0,0.004731629437053369,0.0007735395924875947
2,21,0.0,0.018705931881268425,0.0002638922690814189
2,22,0.0,0.02593110098039607,7.720554961085107e-05
2,23,0.0,0.03203317937492571,1.4522582370079938e-05
2,24,0.0,0.06780797760823104,2.949852577582256e-06
3,5,0.0,2.3706326861891855e-05,2.1378117367125422e-06
3,6,0.0,2.293278402054561e-05,1.0128203672610404e-05
3,7,0.3013755872634647,2.4718228529492838e-05,3.8846534018099354e-05
3,8,2.006265851925491,2.4741943026964574e-05,0.00013277931521316413
3,9,3.262851253597546,3.739518270034107e-05,0.00042028843396149087
3,10,4.107254531958461,5.642919190392553e-05,0.0010167179309693334
3,11,6.12443605628323,4.744294124177954e-05,0.0024127551068926023
3,12,5.419836155057055,0.00011571256712464173,0.004210963403181675
3,13,6.77543245169727,9.41359130544605e-05,0.006805946898207012
3,14,8.112429867840547,6.265573710532807e-05,0.00890538144286382
3,15,5.396828550890859,0.0002637214213395224,0.009616425259606856
3,16,3.8879646168388717,0.0005224089280993221,0.008735992302602075
3,17,2.1024533933523344,0.0010871123028277356,0.006805946898207012
3,18,1.2164978168912057,0.001103454950961794,0.003975214943651656
3,19,0.15994531836440729,0.001523842117482598,0.0021918550264632677
3,20,0.0,0.002068931388132114,0.0008553383229260781
3,21,0.0,0.008141085328161279,0.00029179782529732364
3,22,0.0,0.011281370558713755,8.536972892669421e-05
3,23,0.0,0.013933137961911363,1.6058287603655153e-05
3,24,0.0,0.029481049250575795,3.2617877366488364e-06
4,5,0.0,2.2288645390269128e-05,2.3134202999146183e-06
4,6,0.0,2.148802780979608e-05,1.0960175573700334e-05
4,7,0.5160741509971558,2.16528312344641e-05,4.2037546541395404e-05
4,8,2.3351564883778337,2.20630244599655e-05,0.00014368634896506775
4,9,4.0471983284223825,2.6922991769681145e-05,0.0004548126377306801
4,10,5.2013207928903284,3.5170367437162385e-05,0.0011002352828358133
4,11,7.1601218758223695,3.0836118382280515e-05,0.0026109486383452053
4,12,6.815446900411189,6.26028771232488e-05,0.004556869088060368
4,13,8.033568117421964,5.502047490130163e-05,0.007365015096542227
4,14,9.046401780917222,4.350296595849202e-05,0.009636905745538202
4,15,6.919494152554762,0.00013313331102445206,0.010406357597417192
4,16,5.495812904266131,0.0002470928028744871,0.009453602291385959
4,17,3.682021682994673,0.0004914690317430206,0.007365015096542227
4,18,2.6789168848226836,0.0004954433114016765,0.004301755289878578
4,19,1.1809614213234454,0.0006751343228080043,0.002371902925599776
4,20,0.006475794609286822,0.0009108990396557734,0.0009255992965007212
4,21,0.0,0.0035491471926904425,0.00031576728713812724
4,22,0.0,0.004914249059899587,9.238234616530154e-05
4,23,0.0,0.006066567458578231,1.7377380751632744e-05
4,24,0.0,0.012823908346671095,3.5297242663564916e-06
5,5,0.0,2.0991968614137773e-05,2.438755464037655e-06
