k,j,q0,mu_bkg,sig_frac
0,10,0.0,0.3542135041959844,2.750207326303028e-06
0,11,0.0,0.5003463940032417,7.5697536615104e-06
0,12,0.0,0.7199002890376408,1.6577051191957815e-05
0,13,0.0,1.0732806854263373,3.2913920745667225e-05
0,14,0.0,1.6711642731721266,5.285102054946182e-05
1,5,0.0,2.6950938988886236e-05,1.0372394119142974e-07
1,6,0.0,2.623973138915131e-05,4.914077250451186e-07
1,7,0.0,4.075461965295741e-05,1.884785054169627e-06
1,8,0.0,3.7649076484221596e-05,6.442285654108764e-06
1,9,0.0,0.00011002908114486222,2.0391867094292033e-05
1,10,0.0,0.0002102477818122295,4.932987740178898e-05
1,11,0.0,0.0001632383119625053,0.00011706384828885474
1,12,0.0,0.000500152568888531,0.0002043106569629661
1,13,0.0,0.0003586229920879393,0.00033021599783486505
1,14,0.5406707507809188,0.0001589440260760943,0.0004320779258548252
1,15,0.0,0.0011940590982723637,0.00046657687904412624
1,16,0.0,0.002552112079833369,0.00042385937745729687
1,17,0.0,0.005562700300841286,0.00033021599783486505
1,18,0.0,0.005690150185931785,0.00019287243771646476
1,19,0.0,0.007953386993586407,0.00010634605375243373
1,20,0.0,0.010855896690531967,4.149994145059283e-05
1,21,0.0,0.043014061847686844,1.4157664096965535e-05
1,22,0.0,0.05963880379229102,4.1420320557962154e-06
1,23,0.0,0.07368011536763246,7.791279514621539e-07
1,24,0.0,0.15599649357989662,1.5825784542438556e-07
2,5,0.0,2.5256307858015427e-05,4.5080973323951184e-07
2,6,0.0,2.451246825648064e-05,2.1357787112097265e-06
2,7,0.0,3.0122685723659716e-05,8.191738934368931e-06
2,8,0.0,2.9214100568114378e-05,2.799975631297619e-05
2,9,0.10083667526305362,5.9926521488951667e-05,8.86280646438928e-05
2,10,0.3466746427675389,0.00010363411201104712,0.00021439976746733734
2,11,1.826839027728056,8.340446744486331e-05,0.0005087882470807013
2,12,1.0645786967543245,0.0002338778417194754,0.0008879843139924422
2,13,2.272859108816192,0.00017728961805195926,0.0014351998601809274
2,14,3.833400412038827,9.646554927978396e-05,0.0018779168266833033
2,15,1.0061072471344232,0.0005513887037965469,0.0020278577535866498
