k,j,q0,mu_bkg,sig_frac
0,4,0.0,0.07262501789103731,1.7907952630004778e-08
0,5,0.0,0.09126714014644499,2.6624925231101687e-07
0,6,0.0,0.11847920981221231,3.0946011508528425e-06
0,7,0.0,0.15379986524762249,2.8124336902623333e-05
0,8,0.0,0.1996680502040763,0.00019989715394597062
0,9,0.0,0.25922167782628813,0.0011113718525488626
0,10,0.0,0.3542135041959844,0.004834116770280793
0,11,0.0,0.5003463940032417,0.016453163752088402
0,12,0.0,0.7199002890376408,0.04382453001588454
0,13,0.0,1.0732806854263373,0.09136326593842059
0,14,0.0,1.6711642731721266,0.1490911853672525
1,6,0.0,2.623973138915131e-05,4.613806551930903e-09
1,7,0.0,4.075461965295741e-05,4.193117094727213e-08
1,8,0.0,3.7649076484221596e-05,2.9803091048876723e-07
1,9,0.0,0.00011002908114486222,1.6569678885785959e-06
1,10,0.0,0.0002102477818122295,7.207287317583366e-06
1,11,0.0,0.0001632383119625053,2.4530371126649697e-05
1,12,0.0,0.000500152568888531,6.533892216347711e-05
1,13,0.0,0.0003586229920879393,0.00013621543276306223
1,14,0.7856769797945162,0.0001589440260760943,0.00022228321336111498
1,15,0.0,0.0011940590982723637,0.00028394877478921994
1,16,0.0,0.002552112079833369,0.00028394877478921994
1,17,0.0,0.005562700300841286,0.00022228321336111498
1,18,0.0,0.005690150185931785,0.0001362154327630622
1,19,0.0,0.007953386993586407,6.533892216347713e-05
1,20,0.0,0.010855896690531967,2.4530371126649676e-05
1,21,0.0,0.043014061847686844,7.207287317583388e-06
1,22,0.0,0.05963880379229102,1.6569678885785887e-06
1,23,0.0,0.07368011536763246,2.980309104887894e-07
1,24,0.0,0.15599649357989662,4.1931170947259465e-08
1,25,0.0,0.3563270755206886,3.4884089095770297e-09
2,6,0.0,2.451246825648064e-05,2.734331873633207e-09
2,7,0.0,3.0122685723659716e-05,2.4850139668709277e-08
2,8,0.0,2.9214100568114378e-05,1.7662539785858922e-07
2,9,0.0,5.9926521488951667e-05,9.819874457959335e-07
2,10,0.0,0.00010363411201104712,4.2713354392054085e-06
2,11,0.0,8.340446744486331e-05,1.4537708698597059e-05
2,12,0.0,0.0002338778417194754,3.872253755105211e-05
2,13,3.4503540518926457e-05,0.00017728961805195926,8.07268781845451e-05
2,14,0.8072425573900546,9.646554927978396e-05,0.0001317341913723152
2,15,0.0,0.0005513887037965469,0.00016827974399150511
2,16,0.0,0.001143112084085595,0.00016827974399150511
2,17,0.0,0.002447546154950807,0.0001317341913723152
2,18,0.0,0.0024958928185919932,8.072687818454509e-05
2,19,0.0,0.00347315249124021,3.872253755105212e-05
2,20,0.0,0.004731629437053369,1.4537708698597047e-05
2,21,0.0,0.018705931881268425,4.271335439205421e-06
2,22,0.0,0.02593110098039607,9.819874457959293e-07
2,23,0.0,0.03203317937492571,1.7662539785860238e-07
2,24,0.0,0.06780797760823104,2.4850139668701773e-08
2,25,0.0,0.15486799133105206,1.878772015824863e-09
