family,s,z_b,edge,M,b_wall,b_rfr,b_uni,b_leak_lowE,b_total,P_ge1_bkg,d_reco,d_reco_min,feasible,s_L10,Z_L10,Zlo_L10,P5_L10,N5_L10,Zmed_L10,P5lo_L10,s_inel300,Z_inel300,Zlo_inel300,s_inel350,Z_inel350,Zlo_inel350,s_inel366,Z_inel366,Zlo_inel366,P5_inel366,N5_inel366,Zmed_inel366,P5lo_inel366,b_total_220d,FoM_M_sqrtb,reach_MA_L10,reach_MA_inel366
A,15.5,1.0,600,3.8325941102729084,6.197081421880099e-05,0.00011976894287025783,0.0003910505666000989,4.8389574069996973e-11,0.0005727903236891577,0.0005726263106282659,14.993921542066985,13.70742626665502,True,1.9388770772064092,5.258098222147607,2.6267101584294856,0.577356998167719,2,5.106625109412875,0.11608726005779263,1.9388770772064092,5.258098222147607,2.6267101584294856,1.9388770772064092,5.258098222147607,2.6267101584294856,1.9388770772064092,5.258098222147607,2.6267101584294856,0.577356998167719,2,5.106625109412875,0.11608726005779263,0.00024039050915008764,160.1382180348826,0.8137142484655857,0.8137142484655857
A,15.5,2.0,600,3.808365134773136,6.184124437197955e-05,8.273546143262978e-05,0.0003885784147560177,5.0220337237714275e-11,0.000533155120560627,0.0005330130186246285,14.975388899593367,13.70742626665502,True,1.9266198425895769,5.265367474387982,2.632688304373746,0.5739176835166783,2,5.13366521132577,0.11487993265195981,1.9266198425895769,5.265367474387982,2.632688304373746,1.9266198425895769,5.265367474387982,2.632688304373746,1.9266198425895769,5.265367474387982,2.632688304373746,0.5739176835166783,2,5.13366521132577,0.11487993265195981,0.0002237562779728423,164.93460634505874,0.8085700923085214,0.8085700923085214
A,15.5,3.0,600,3.7841361592733618,6.171167452515813e-05,5.7164636850455465e-05,0.0003861062629119363,5.2285771469133264e-11,0.0005049825742875499,0.0005048550920470074,14.955275001238183,13.70742626665502,True,1.9143626079727438,5.2659970555654105,2.6346973899642774,0.5704611962299814,2,5.154048792204622,0.11367957844499932,1.9143626079727438,5.2659970555654105,2.6346973899642774,1.9143626079727438,5.2659970555654105,2.6346973899642774,1.9143626079727438,5.2659970555654105,2.6346973899642774,0.5704611962299814,2,5.154048792204622,0.11367957844499932,0.00021193273196909614,168.39475432933042,0.8034259361514569,0.8034259361514569
A,15.5,4.0,600,3.759907183773588,6.15821046783367e-05,3.950853095845131e-05,0.00038363411106785494,5.460443433404234e-11,0.000484724746704643,0.0004846072866440121,14.93362072519777,13.70742626665502,True,1.9021053733559108,5.261578578472238,2.6336932466360863,0.5669866077366162,2,5.169371822039717,0.11248506317255658,1.9021053733559108,5.261578578472238,2.6336932466360863,1.9021053733559108,5.261578578472238,2.6336932466360863,1.9021053733559108,5.261578578472238,2.6336932466360863,0.5669866077366162,2,5.169371822039717,0.11248506317255658,0.00020343086089074947,170.7770581352634,0.7982817799943923,0.7982817799943923
A,15.5,5.0,600,3.7356782082738142,6.145253483151528e-05,2.731736855506992e-05,0.00038116195922377363,5.719752042454657e-11,0.0004699318626103589,0.000469821461926867,14.910466978631312,13.70742626665502,True,1.889848138739078,5.253411115292889,2.6304543259072495,0.5634932829986663,2,5.180943143708481,0.1112956182241283,1.889848138739078,5.253411115292889,2.6304543259072495,1.889848138739078,5.253411115292889,2.6304543259072495,1.889848138739078,5.253411115292889,2.6304543259072495,0.5634932829986663,2,5.180943143708481,0.1112956182241283,0.0001972225351000488,172.3264783249333,0.7931376238373279,0.7931376238373279
A,15.5,6.0,600,3.711449232774041,6.132296498469384e-05,1.8899632410152112e-05,0.0003786898073796923,6.00881309694314e-11,0.0004589124047745383,0.00045880712058288253,14.885862821148896,13.70742626665502,True,1.8775909041222452,5.242505823536876,2.6255856862887206,0.5599807921358747,2,5.189785758921437,0.11011072693529372,1.8775909041222452,5.242505823536876,2.6255856862887206,1.8775909041222452,5.242505823536876,2.6255856862887206,1.8775909041222452,5.242505823536876,2.6255856862887206,0.5599807921358747,2,5.189785758921437,0.11011072693529372,0.00019259785313501549,173.2521472300338,0.7879934676802635,0.7879934676802635
A,15.5,7.0,600,3.6872202572742667,6.119339513787241e-05,1.3087366158510495e-05,0.00037621765553561096,6.330390837597973e-11,0.00045049841683199386,0.0004503969576564737,14.859844873575689,13.70742626665502,True,1.8653336695054121,5.229623186379032,2.6195419590151325,0.5564488490348757,2,5.196671997911662,0.10893004626360078,1.8653336695054121,5.229623186379032,2.6195419590151325,1.8653336695054121,5.229623186379032,2.6195419590151325,1.8653336695054121,5.229623186379032,2.6195419590151325,0.5564488490348757,2,5.196671997911662,0.10893004626360078,0.00018906664326320103,173.72105036150404,0.7828493115231989,0.7828493115231989
A,15.5,8.0,600,3.6629912817744925,6.106382529105097e-05,9.074120982089969e-06,0.0003737455036915296,6.687673547889127e-11,0.0004438834499646705,0.0004437849482810119,14.832444877147124,13.70742626665502,True,1.8530764348885789,5.215321230625746,2.612656538159331,0.5528972687158544,2,5.202170656698205,0.1077533528368124,1.8530764348885789,5.215321230625746,2.612656538159331,1.8530764348885789,5.215321230625746,2.612656538159331,1.8530764348885789,5.215321230625746,2.612656538159331,0.5528972687158544,2,5.202170656698205,0.1077533528368124,0.00018629045241729949,173.860693894097,0.7777051553661343,0.7777051553661343
A,15.5,9.0,600,3.63876230627472,6.093425544422956e-05,6.303061269965875e-06,0.00037127335184744835,7.084138462185219e-11,0.0004385106685616438,0.00043841453681048304,14.803703370159763,13.70742626665502,True,1.8408192002717467,5.200002286130766,2.6051697040815975,0.5493259377365339,2,5.206693327891275,0.10658050578967708,1.8408192002717467,5.200002286130766,2.6051697040815975,1.8408192002717467,5.200002286130766,2.6051697040815975,1.8408192002717467,5.200002286130766,2.6051697040815975,0.5493259377365339,2,5.206693327891275,0.10658050578967708,0.000184035586013993,173.76552039423288,0.7725609992090701,0.7725609992090701
A,15.5,10.0,600,3.614525912971884,6.0804434714939565e-05,4.389205897309194e-06,0.00036880044314365086,7.523254151064356e-11,0.0004339940837558996,0.00043389992194586835,14.773690124230495,13.70742626665502,True,1.8285582130508269,5.183947997446248,2.5972501364352754,0.5457336911097905,2,5.210535467474459,0.10541106374459912,1.8285582130508269,5.183947997446248,2.5972501364352754,1.8285582130508269,5.183947997446248,2.5972501364352754,1.8285582130508269,5.183947997446248,2.5972501364352754,0.5457336911097905,2,5.210535467474459,0.10541106374459912,0.00018214005098805288,173.50397859933207,0.7674152681468968,0.7674152681468968
A,15.5,11.0,600,3.590110790019094,6.066843498220134e-05,3.0583636469009575e-06,0.0003663092981411816,7.987619447854539e-11,0.0004300360967702839,0.00042994364450110734,14.743799902116415,13.70742626665502,True,1.8162068080054934,5.1672466515066935,2.5889623856518296,0.5420948806635519,2,5.213933231671073,0.10423675681798007,1.8162068080054934,5.1672466515066935,2.5889623856518296,1.8162068080054934,5.1672466515066935,2.5889623856518296,1.8162068080054934,5.1672466515066935,2.5889623856518296,0.5420948806635519,2,5.213933231671073,0.10423675681798007,0.00018047895011513045,173.1232495806188,0.7622315902375996,0.7622315902375996
A,15.5,12.0,600,3.565445390431622,6.052336645141704e-05,2.1300077350045597e-06,0.00036379261669603586,8.465808584276863e-11,0.0004264459908824575,0.0004263550757148682,14.714783639302773,13.70742626665502,True,1.8037287901188355,5.149986225477206,2.5803640721573577,0.5383983116039415,2,5.217040529657421,0.1030542237877902,1.8037287901188355,5.149986225477206,2.5803640721573577,1.8037287901188355,5.149986225477206,2.5803640721573577,1.8037287901188355,5.149986225477206,2.5803640721573577,0.5383983116039415,2,5.217040529657421,0.1030542237877902,0.00017897224277985487,172.65603812883296,0.7569947750385609,0.7569947750385609
A,15.5,13.0,600,3.540539381160711,6.036906120530284e-05,1.4827348455944933e-06,0.0003612513851549678,8.957156771523807e-11,0.0004231031812058651,0.00042301368567732034,14.686628459793587,13.70742626665502,True,1.7911290498200585,5.132266849210213,2.571514506558542,0.5346448421574764,2,5.219955823316024,0.1018640442132083,1.7911290498200585,5.132266849210213,2.571514506558542,1.7911290498200585,5.132266849210213,2.571514506558542,1.7911290498200585,5.132266849210213,2.571514506558542,0.5346448421574764,2,5.219955823316024,0.1018640442132083,0.00017756932152418093,172.12592375966105,0.7517068749810426,0.7517068749810426
A,15.5,14.0,600,3.5154063000440656,6.020554897271191e-05,1.0317251434502493e-06,0.0003586869848223767,9.461747848997755e-11,0.00041992425893853886,0.00041983610308693464,14.659278273251209,13.70742626665502,True,1.7784144357872247,5.114163283603651,2.5624575886393055,0.5308359642171433,2,5.222748207113335,0.10066699174496609,1.7784144357872247,5.114163283603651,2.5624575886393055,1.7784144357872247,5.114163283603651,2.5624575886393055,1.7784144357872247,5.114163283603651,2.5624575886393055,0.5308359642171433,2,5.222748207113335,0.10066699174496609,0.00017623518107035962,171.5497322145705,0.7463707643405659,0.7463707643405659
A,15.5,15.0,600,3.490054736822537,6.003270735845689e-05,7.175988684460249e-07,0.00035610029213415176,9.978724427564062e-11,0.0004168505983610547,0.0004167637282214143,14.632729631574714,13.70742626665502,True,1.7655892934978756,5.095726989204239,2.5532236540296824,0.5269724701604085,2,5.2254669601155275,0.09946360917673827,1.7655892934978756,5.095726989204239,2.5532236540296824,1.7655892934978756,5.095726989204239,2.5532236540296824,1.7655892934978756,5.095726989204239,2.5532236540296824,0.5269724701604085,2,5.2254669601155275,0.09946360917673827,0.00017494521718546525,170.9393403598212,0.7409882668413029,0.7409882668413029
A,15.5,16.0,600,3.464497216409584,5.98506255995794e-05,4.989379024063147e-07,0.00035349258504312686,1.0508065908347965e-10,0.0004138421485451126,0.0004137565276947086,14.60693469150395,13.70742626665502,True,1.7526599592002292,5.076998070697535,2.543835985349787,0.5230557961222,2,5.228146220509056,0.09825462925607177,1.7526599592002292,5.076998070697535,2.543835985349787,1.7526599592002292,5.076998070697535,2.543835985349787,1.7526599592002292,5.076998070697535,2.543835985349787,0.5230557961222,2,5.228146220509056,0.09825462925607177,0.0001736826211654262,170.3032189102579,0.7355620417005486,0.7355620417005486
A,15.5,17.0,600,3.438742554138016,5.9659280316127595e-05,3.467891456407931e-07,0.00035086476300298555,1.1049175812147757e-10,0.0004108708324647539,0.0004107864366033054,14.581875943386843,13.70742626665502,True,1.739630892496899,5.058004120803081,2.5343106547054397,0.5190868569465205,2,5.230810323112722,0.0970406096146266,1.739630892496899,5.058004120803081,2.5343106547054397,1.739630892496899,5.058004120803081,2.5343106547054397,1.739630892496899,5.058004120803081,2.5343106547054397,0.5190868569465205,2,5.230810323112722,0.0970406096146266,0.00017243560955251548,169.64732146731137,0.7300939605388569,0.7300939605388569
A,15.5,18.0,600,3.412799964870123,5.9458702034739314e-05,2.409666559858772e-07,0.0003482177662325499,1.1601631983335609e-10,0.0004079174349232751,0.00040783424791790424,14.557527224398097,13.70742626665502,True,1.726506755109098,5.038766016254437,2.5246596963636847,0.5150666688467036,2,5.233476249835636,0.09582212707854167,1.726506755109098,5.038766016254437,2.5246596963636847,1.726506755109098,5.038766016254437,2.5246596963636847,1.726506755109098,5.038766016254437,2.5246596963636847,0.5150666688467036,2,5.233476249835636,0.09582212707854167,0.00017119611805037902,168.97587329317514,0.7245859798025739,0.7245859798025739
A,15.5,19.0,600,3.3866767253850663,5.9248866367754555e-05,1.6738887095706716e-07,0.000345552337202463,1.2164509905670756e-10,0.0004049685924411746,0.00040488660372872687,14.533883679259505,13.70742626665502,True,1.7132912282981092,5.0192983530435065,2.5148915311579314,0.5109959860176012,2,5.236156111078346,0.09459966702746521,1.7132912282981092,5.0192983530435065,2.5148915311579314,1.7132912282981092,5.0192983530435065,2.5148915311579314,1.7132912282981092,5.0192983530435065,2.5148915311579314,0.5109959860176012,2,5.236156111078346,0.09459966702746521,0.00016995853823040244,168.2918450648092,0.7190396444554281,0.7190396444554281
A,15.5,20.0,600,3.360376363823758,5.902957501120043e-05,1.1624016063399626e-07,0.00034286883589905865,1.273628361082383e-10,0.00040201465107089307,0.00040193385400866255,14.510961115937329,13.70742626665502,True,1.699986096920701,4.9996096094394575,2.5050111948279765,0.5068750081282947,2,5.238858942134473,0.09337354000405146,1.699986096920701,4.9996096094394575,2.5050111948279765,1.699986096920701,4.9996096094394575,2.5050111948279765,1.699986096920701,4.9996096094394575,2.5050111948279765,0.5068750081282947,2,5.238858942134473,0.09337354000405146,0.0001687188184924223,167.59728573605997,0.7134557035719231,0.7134557035719231
A,16.0,0.0,600,3.7859290308159315,5.473580432205579e-05,0.00016991412151695108,0.00038628919473628054,1.717635650053917e-11,0.0006109391205752874,0.0006107525352700982,15.510814988233305,14.20742626665502,True,1.9152696065841925,5.197863377379618,2.5938477200233154,0.5707469601758295,2,5.082196767615514,0.11380190076002054,1.9152696065841925,5.197863377379618,2.5938477200233154,1.9152696065841925,5.197863377379618,2.5938477200233154,1.9152696065841925,5.197863377379618,2.5938477200233154,0.5707469601758295,2,5.082196767615514,0.11380190076002054,0.00025640092051293167,153.16992542886044,0.8038065882836373,0.8038065882836373
A,16.0,1.0,600,3.762187778081006,5.462173579877151e-05,0.00011735925593189766,0.0003838668066443863,1.7767747692330322e-11,0.0005558477983750555,0.0005556933436067224,15.493921542066985,14.20742626665502,True,1.9032591068058495,5.213761470199043,2.6049727148780035,0.5673341597916588,2,5.117963528209268,0.11261969540942321,1.9032591068058495,5.213761470199043,2.6049727148780035,1.9032591068058495,5.213761470199043,2.6049727148780035,1.9032591068058495,5.213761470199043,2.6049727148780035,0.5673341597916588,2,5.117963528209268,0.11261969540942321,0.00023328001492889768,159.57414395883762,0.7987659826074323,0.7987659826074323
A,16.0,2.0,600,3.73844652534608,5.4507667275487244e-05,8.107124852221066e-05,0.00038144441855249213,1.843996972927897e-11,0.00051702333435019,0.0005168897008176465,15.475388899593367,14.20742626665502,True,1.8912486070275065,5.22121861355581,2.6110434901983552,0.563906395749031,2,5.145210494572816,0.11144596307297179,1.8912486070275065,5.22121861355581,2.6110434901983552,1.8912486070275065,5.22121861355581,2.6110434901983552,1.8912486070275065,5.22121861355581,2.6110434901983552,0.563906395749031,2,5.145210494572816,0.11144596307297179,0.00021698603738000053,164.41297991345266,0.7937253769312272,0.7937253769312272
A,16.0,3.0,600,3.7147052726111545,5.439359875220296e-05,5.601515776626736e-05,0.000379022030460598,1.9198358597217127e-11,0.0004894307869790683,0.0004893110352689467,15.455275001238183,14.20742626665502,True,1.8792381072491637,5.222048356341317,2.613152866996671,0.5604623294363155,2,5.165759646999261,0.11027908365488093,1.8792381072491637,5.222048356341317,2.613152866996671,1.8792381072491637,5.222048356341317,2.613152866996671,1.8792381072491637,5.222048356341317,2.613152866996671,0.5604623294363155,2,5.165759646999261,0.11027908365488093,0.00020540590720501622,167.9108344633497,0.7886847712550222,0.7886847712550222
A,16.0,4.0,600,3.6909640198762284,5.427953022891869e-05,3.871446454048075e-05,0.0003765996423687038,2.0049728289119873e-11,0.0004695936371381032,0.0004694833953030608,15.43362072519777,14.20742626665502,True,1.8672276074708205,5.217834560109088,2.6122519748322706,0.5570010425645494,2,5.181211663579206,0.10911795336263803,1.8672276074708205,5.217834560109088,2.6122519748322706,1.8672276074708205,5.217834560109088,2.6122519748322706,1.8672276074708205,5.217834560109088,2.6122519748322706,0.5570010425645494,2,5.181211663579206,0.10911795336263803,0.00019708058753194148,170.32512243138964,0.7836441655788171,0.7836441655788171
A,16.0,5.0,600,3.667222767141303,5.4165461705634405e-05,2.6768706959690464e-05,0.00037417725427680963,2.10018610632982e-11,0.0004551114229421345,0.00045500787544761057,15.410466978631312,14.20742626665502,True,1.8552171076924775,5.209872468456936,2.6091169089675903,0.5535219100105222,2,5.192881872312703,0.1079618240873014,1.8552171076924775,5.209872468456936,2.6091169089675903,1.8552171076924775,5.209872468456936,2.6091169089675903,1.8552171076924775,5.209872468456936,2.6091169089675903,0.5535219100105222,2,5.192881872312703,0.1079618240873014,0.00019100264469630303,171.9010083185714,0.7786035599026121,0.7786035599026121
A,16.0,6.0,600,3.6434815144063775,5.405139318235012e-05,1.852041758095545e-05,0.00037175486618491553,2.2063239259436234e-11,0.00044432667694822115,0.00044422797846899176,15.385862821148896,14.20742626665502,True,1.8432066079141345,5.199171689606512,2.604351740844652,0.5500245114852357,2,5.201799844067931,0.10681019277694742,1.8432066079141345,5.199171689606512,2.604351740844652,1.8432066079141345,5.199171689606512,2.604351740844652,1.8432066079141345,5.199171689606512,2.604351740844652,0.5500245114852357,2,5.201799844067931,0.10681019277694742,0.00018647646736175342,172.84840490523305,0.7735629542264071,0.7735629542264071
A,16.0,7.0,600,3.619740261671451,5.3937324659065855e-05,1.2825150686810765e-05,0.0003693324780930212,2.3244012653134604e-11,0.00043609495343889786,0.0004359998778558083,15.359844873575689,14.20742626665502,True,1.831196108135791,5.186492329413556,2.598410825088633,0.5465085701871476,2,5.208743693467249,0.10566272524015995,1.831196108135791,5.186492329413556,2.598410825088633,1.831196108135791,5.186492329413556,2.598410825088633,1.831196108135791,5.186492329413556,2.598410825088633,0.5465085701871476,2,5.208743693467249,0.10566272524015995,0.0001830217508210759,173.33524469773312,0.7685223485502019,0.7685223485502019
A,16.0,8.0,600,3.5959990089365252,5.382325613578157e-05,8.892691057161474e-06,0.00036691009000112707,2.455588802573078e-11,0.00042962603719407015,0.000429533761143408,15.332444877147124,14.20742626665502,True,1.8191856083574482,5.172392560240109,2.5916276022059783,0.5429739102082719,2,5.214286917625473,0.10451920366332643,1.8191856083574482,5.172392560240109,2.5916276022059783,1.8191856083574482,5.172392560240109,2.5916276022059783,1.8191856083574482,5.172392560240109,2.5916276022059783,0.5429739102082719,2,5.214286917625473,0.10451920366332643,0.00018030685497624435,173.48992791071242,0.7634817428739968,0.7634817428739968
A,16.0,9.0,600,3.5722577562016005,5.370918761249729e-05,6.17741203227148e-06,0.000364487701909233,2.6011633132287152e-11,0.0004243743015540018,0.00042428426751661696,15.303703370159763,14.20742626665502,True,1.8071751085791057,5.157275040134079,2.5842425176555825,0.5394204269711997,2,5.218844742744753,0.10337949046168951,1.8071751085791057,5.157275040134079,2.5842425176555825,1.8071751085791057,5.157275040134079,2.5842425176555825,1.8071751085791057,5.157275040134079,2.5842425176555825,0.5394204269711997,2,5.218844742744753,0.10337949046168951,0.0001781027894530935,173.4076486680516,0.758441137197792,0.758441137197792
A,16.0,10.0,600,3.548509160671789,5.3594898005342906e-05,4.302077064237065e-06,0.0003620645646109219,2.7623983916045362e-11,0.00041996153968050195,0.0004198733681763933,15.273690124230495,14.20742626665502,True,1.7951608941426809,5.141421759110416,2.5764244338369107,0.5358469588635701,2,5.2227153452769794,0.102243152546517,1.7951608941426809,5.141421759110416,2.5764244338369107,1.7951608941426809,5.141421759110416,2.5764244338369107,1.7951608941426809,5.141421759110416,2.5764244338369107,0.5358469588635701,2,5.2227153452769794,0.102243152546517,0.0001762508271736043,173.15744582261806,0.7533989725417811,0.7533989725417811
A,16.0,11.0,600,3.524583639375945,5.347516320021419e-05,2.997926865631296e-06,0.0003596233750693881,2.9329046543483844e-11,0.0004160964651352335,0.0004160099090066982,15.243799902116415,14.20742626665502,True,1.783057174451523,5.124921136189116,2.568237951442034,0.5322277491560986,2,5.226136874906078,0.10110207261440629,1.783057174451523,5.124921136189116,2.568237951442034,1.783057174451523,5.124921136189116,2.568237951442034,1.783057174451523,5.124921136189116,2.568237951442034,0.5322277491560986,2,5.226136874906078,0.10110207261440629,0.000174628720096348,172.78689794522006,0.7483192440288631,0.7483192440288631
A,16.0,12.0,600,3.500410357215045,5.334743625664959e-05,2.0880961273729063e-06,0.0003571569057763664,3.108486772779004e-11,0.0004125924381603889,0.00041250733360531644,15.214783639302773,14.20742626665502,True,1.7708281146257034,5.107861223565456,2.559740719230937,0.5285515800092264,2,5.229264535961985,0.09995295234553479,1.7708281146257034,5.107861223565456,2.559740719230937,1.7708281146257034,5.107861223565456,2.559740719230937,1.7708281146257034,5.107861223565456,2.559740719230937,0.5285515800092264,2,5.229264535961985,0.09995295234553479,0.0001731581386397107,172.32898422794497,0.7431869123598822,0.7431869123598822
A,16.0,13.0,600,3.4759988719501074,5.321156878242563e-05,1.4536771254762367e-06,0.0003546661319376193,3.288900648864353e-11,0.0004093313778455212,0.00040924761318661407,15.186628459793587,14.20742626665502,True,1.758478549856013,5.0903422625582895,2.55099210667559,0.5248193465928442,2,5.232197692614783,0.09879636153063112,1.758478549856013,5.0903422625582895,2.55099210667559,1.758478549856013,5.0903422625582895,2.55099210667559,1.758478549856013,5.0903422625582895,2.55099210667559,0.5248193465928442,2,5.232197692614783,0.09879636153063112,0.00017178952622249813,171.8074959557859,0.7380040067834623,0.7380040067834623
A,16.0,14.0,600,3.4513625753737456,5.306758659463705e-05,1.0115833963061979e-06,0.00035215241995614673,3.474177066866911e-11,0.00040623158994709,0.00040614908906666525,15.159278273251209,14.20742626665502,True,1.7460152549375312,5.072439116250771,2.5420360692235597,0.5210325796582032,2,5.235006094993144,0.09763306028790893,1.7460152549375312,5.072439116250771,2.5420360692235597,1.7460152549375312,5.072439116250771,2.5420360692235597,1.7460152549375312,5.072439116250771,2.5420360692235597,0.5210325796582032,2,5.235006094993144,0.09763306028790893,0.00017048859713842803,171.239416479886,0.7327733705676742,0.7327733705676742
A,16.0,15.0,600,3.4265099621119246,5.291538145381572e-05,7.036403095136436e-07,0.00034961663656299315,3.66400120951225e-11,0.00040323565832632254,0.000403154369754799,15.132729631574714,14.20742626665502,True,1.7334425272299812,5.054203320899739,2.532902983577529,0.5171921065760499,2,5.237739489153976,0.09646358198656732,1.7334425272299812,5.054203320899739,2.532902983577529,1.7334425272299812,5.054203320899739,2.532902983577529,1.7334425272299812,5.054203320899739,2.532902983577529,0.5171921065760499,2,5.237739489153976,0.09646358198656732,0.00016923125479532313,170.63673545818332,0.7274968072424468,0.7274968072424468
A,16.0,16.0,600,3.401453424373353,5.2755031671967985e-05,4.892661096846867e-07,0.0003470600461707464,3.85836551327834e-11,0.00040030434395239904,0.0004002242328584593,15.10693469150395,14.20742626665502,True,1.7207666358473652,5.0356750498492975,2.5236161705021294,0.5132994001979493,2,5.240432350358817,0.09528864630064895,1.7207666358473652,5.0356750498492975,2.5236161705021294,1.7207666358473652,5.0356750498492975,2.5236161705021294,1.7207666358473652,5.0356750498492975,2.5236161705021294,0.5132994001979493,2,5.240432350358817,0.09528864630064895,0.00016800103122889144,170.008007380227,0.7221769478499688,0.7221769478499688
A,16.0,17.0,600,3.376201682871536,5.25865163227656e-05,3.4008875748088656e-07,0.00034448353857881114,4.057050962144428e-11,0.0003974101436590576,0.0003973311867077056,15.081875943386843,14.20742626665502,True,1.7079919925251876,5.016881944078452,2.514191728603369,0.5093554091322438,2,5.243109248981065,0.09410880090647697,1.7079919925251876,5.016881944078452,2.514191728603369,1.7079919925251876,5.016881944078452,2.514191728603369,1.7079919925251876,5.016881944078452,2.514191728603369,0.5093554091322438,2,5.243109248981065,0.09410880090647697,0.00016678638382071307,169.35924463333657,0.7168156439217699,0.7168156439217699
A,16.0,18.0,600,3.35076385493897,5.240986201145541e-05,2.3632547218525228e-07,0.00034188804405476465,4.259902548449726e-11,0.00039453423153840535,0.00039445641314284074,15.057527224398097,14.20742626665502,True,1.6951232096451605,4.9978449195132715,2.504641713773714,0.5053611829199928,2,5.2457873329419815,0.09292461220507112,1.6951232096451605,4.9978449195132715,2.504641713773714,1.6951232096451605,4.9978449195132715,2.504641713773714,1.6951232096451605,4.9978449195132715,2.504641713773714,0.5053611829199928,2,5.2457873329419815,0.09292461220507112,0.00016557941165243028,168.6947149537244,0.7114148311972336,0.7114148311972336
A,16.0,19.0,600,3.325147139827768,5.2225046954794344e-05,1.6417449778923973e-07,0.00033927429715894337,4.466580807100377e-11,0.000391663518611527,0.00039158682846818227,15.033883679259505,14.20742626665502,True,1.682163929248286,4.978578599092334,2.494974561411714,0.5013175074495729,2,5.248478825621698,0.09173655675000954,1.682163929248286,4.978578599092334,2.494974561411714,1.682163929248286,4.978578599092334,2.494974561411714,1.682163929248286,4.978578599092334,2.494974561411714,0.5013175074495729,2,5.248478825621698,0.09173655675000954,0.00016437462149872906,168.01741832680284,0.7059760381799932,0.7059760381799932
A,16.0,20.0,600,3.2993550253284494,5.203189605901575e-05,1.1401432375004868e-07,0.00033664265376061466,4.6765254310305973e-11,0.00038878856414338044,0.0003887129956632318,15.010961115937329,14.20742626665502,True,1.6691159157784088,4.959091469914546,2.4851953110794227,0.49722461189197537,2,3.3607093128923973,0.09054493943039868,1.6691159157784088,4.959091469914546,2.4851953110794227,1.6691159157784088,4.959091469914546,2.4851953110794227,1.6691159157784088,4.959091469914546,2.4851953110794227,0.49722461189197537,2,3.3607093128923973,0.09054493943039868,0.00016316805124116983,167.32942129096136,0.70050000537759,0.70050000537759
A,0.0,0.0,700,6.3811756891766205,0.00921062934816902,0.002676112640866625,0.0007801340097782544,1441.2937920534657,0.012666875998813897,0.012586988787911979,-0.4891850117666975,-1.7925737333449803,False,3.9986885417609512,6.180335112714474,2.942750629813619,0.568745196542576,4,5.988049991580701,0.03484341891675176,3.6280851104713876,5.827872430157187,2.7669573840092063,4.234502582936185,6.3973217383657826,3.0510977445988567,5.883164432002662,7.789093497630176,3.7479735821041125,0.8392557521179135,4,7.723137020427883,0.10513895635284094,0.005316075786832529,56.69776537601322,1.67818263460782,2.4690656156934248
A,0.0,1.0,700,6.3393676927576434,0.009190876556963478,0.0018482387023294577,0.0007750227510579449,1490.9183124444367,0.01181413801035088,0.011744625096233419,-0.5060784579330161,-1.7925737333449803,False,3.9724900535234156,6.1999083102905,2.9574348980141862,0.7595878281866811,3,6.033130232071483,0.12128608767500816,3.6043147307334333,5.847035037649473,2.781271983512339,4.206759095302108,6.4171373386349595,3.0660018654496826,5.844619290874107,7.810301069163934,3.7641679066870917,0.9313103768159298,3,7.776145996723952,0.26007916622482524,0.004958195929683457,58.323680509836116,1.6671875677117498,2.452888865287662
A,0.0,2.0,700,6.297559696338666,0.009171123765757938,0.001276609505270539,0.0007699114923376353,1547.325470080293,0.01121764476336611,0.011154961591141266,-0.5246111004066328,-1.7925737333449803,False,3.9462915652858785,6.207735672283393,2.9649494092358912,0.7556043585034359,3,6.066440395758056,0.11945313311655632,3.5805443509954786,5.854913846652667,2.7886963548847703,4.179015607668031,6.4249257308149526,3.073566333843689,5.806074149745551,7.817724866267033,3.771966808260888,0.929364743338574,3,7.815330178640672,0.2568393678064482,0.004707857700462474,59.45952720754978,1.6561925008156795,2.4367121148818995
A,0.0,3.0,700,6.255751699919689,0.0091513709745524,0.0008819118058749032,0.0007648002336173256,1610.9630155217462,0.010798083014044628,0.010739992990629887,-0.5447249987618159,-1.7925737333449803,False,3.920093077048343,6.2066683321998255,2.9670394946719476,0.7515945721829229,3,6.090840644623998,0.11766861474957392,3.556773971257525,5.854248724178208,2.7909078951499873,4.151272120033954,6.423605777948798,3.0755777403233964,5.767529008616996,7.81470613258039,3.773412821225508,0.9273776294757032,3,7.8440414746460805,0.2536521328661291,0.004531774658609227,60.20134186592241,1.6451974339196096,2.4205353644761374
A,0.0,4.0,700,6.213943703500713,0.009131618183346858,0.000609381510519555,0.0007596889748970161,1682.4027211219081,0.010500688668763428,0.01044574890743788,-0.5663792748022298,-1.7925737333449803,False,3.8938945888108067,6.199023497252825,2.965122279480023,0.747550781051916,3,6.108659621565164,0.11592030030974203,3.5330035915195706,5.84726613015127,2.789268621241784,4.123528632399878,6.415549939916466,3.0734866947481536,5.728983867488441,7.803962096669835,3.770164492375232,0.9253457100041124,3,7.865013083179168,0.25050297980938313,0.004406963230895058,60.6398925585348,1.6342023670235395,2.4043586140703748
