S1c,p10,p50,p90,halfwidth,lower_half,upper_half
480.0,3.9748947112657937,4.002186360677699,4.029880262595244,0.027492775664724967,0.02729164941190554,0.027693901917544395
500.0,3.9799923101543726,4.007391981338892,4.034357096363869,0.027182393104748126,0.02739967118451947,0.026965115024976782
520.0,3.984773559566011,4.012514737018131,4.039974828660739,0.027600634547364056,0.027741177452120347,0.027460091642607765
540.1,3.98900312635323,4.016202494307961,4.043553692865309,0.027275283256039673,0.027199367954730658,0.027351198557348688
560.0,3.993917643227448,4.020762417790985,4.047665378749874,0.026873867761213255,0.0268447745635374,0.02690296095888911
580.0,3.998221412940758,4.0256116536530655,4.051940526152785,0.02685955660601369,0.027390240712307445,0.026328872499719935
600.0,4.002642853566451,4.029151475702676,4.055603740692144,0.02648044356284629,0.026508622136224957,0.026452264989467622
