S1c,p10,p50,p90,halfwidth,lower_half,upper_half
480.0,3.9747497146928223,4.0020373093389425,4.029727096727376,0.02748869101727669,0.027287594646120183,0.027689787388433196
500.0,3.9798465562226486,4.007398302010012,4.034203265365356,0.027178354571353758,0.027551745787363302,0.026804963355344213
520.0,3.9846270952761023,4.012364151175307,4.039820163026387,0.02759653387514227,0.0277370558992045,0.027456011851080042
540.1,3.988856033669543,4.0160513605688966,4.043398495513144,0.027271230921800615,0.027195326899353667,0.027347134944247564
560.0,3.9937698203858076,4.020651385294297,4.0475095705176924,0.026869875065942406,0.026881564908489253,0.02685818522339556
580.0,3.998072950680887,4.025459121979535,4.051784082754837,0.026855566036975143,0.02738617129864762,0.026324960775302664
600.0,4.002493734405785,4.029218623187999,4.055446753044313,0.02647650931926382,0.026724888782213796,0.026228129856313842
