E_keV,O1s_d250,O1s_d300,O1s_d350,L10_1000,O4_1000,O6_1000,O1s_el,L10_flip,L10_fig1dig
1.005000000000000000e+02,6.497868012199882507e+09,3.329633747417123616e+07,0.000000000000000000e+00,1.916590579748032615e+05,1.302315687282305479e+09,8.394394063409696100e+05,1.585576778446203857e+12,3.497570331537046935e+06,9.960133024257265821e-03
1.010000000000000000e+02,6.239649944437214851e+09,4.592735402951867133e+07,0.000000000000000000e+00,1.927576874399050430e+05,1.291566116811349630e+09,8.400055860667821253e+05,1.451811968933447510e+12,3.500898710909391753e+06,1.010388382437319224e-02
1.015000000000000000e+02,6.225349247677651405e+09,5.827569695601543784e+07,0.000000000000000000e+00,1.944519590718967083e+05,1.283750477718432903e+09,8.422453368417362217e+05,1.372628207050491455e+12,3.511413651765343267e+06,1.018195653219934604e-02
1.020000000000000000e+02,6.452198062395964622e+09,7.325652119995474815e+07,0.000000000000000000e+00,1.955315680469549261e+05,1.272591191219214916e+09,8.422883622168148868e+05,1.348339741106347900e+12,3.512662704861617647e+06,1.026064997928331779e-02
1.025000000000000000e+02,6.895693084295822144e+09,9.148430342479535937e+07,0.000000000000000000e+00,1.966056324878248852e+05,1.262149510112323046e+09,8.427886859500581631e+05,1.375340681216850830e+12,3.515707162707497831e+06,1.039735989473319737e-02
1.030000000000000000e+02,7.555870128277373314e+09,1.129187354981542826e+08,0.000000000000000000e+00,1.976659185590320267e+05,1.251209356009841919e+09,8.427795005735581508e+05,1.447686015466674316e+12,3.516731274589723907e+06,1.049393991684564355e-02
1.035000000000000000e+02,8.309983697482740402e+09,1.382682464049391747e+08,0.000000000000000000e+00,1.993495740369934647e+05,1.243765521100963831e+09,8.449645354462339310e+05,1.567346854003510986e+12,3.527020115104436874e+06,1.057503265169916148e-02
1.040000000000000000e+02,9.414107655796836853e+09,1.681352901969126165e+08,0.000000000000000000e+00,2.003979081653103349e+05,1.233031687189101696e+09,8.449130063427019631e+05,1.728048541631188721e+12,3.527865515414069872e+06,1.071434225042209969e-02
1.045000000000000000e+02,1.073859143115257072e+10,2.028766347719874978e+08,0.000000000000000000e+00,2.020874234140944609e+05,1.226351515348389626e+09,8.475625308524181601e+05,1.929274590409731201e+12,3.539989485943467822e+06,1.081544612576074323e-02
1.050000000000000000e+02,1.228961535491729164e+10,2.432435876430157125e+08,0.000000000000000000e+00,2.031261260217626696e+05,1.215816778934752703e+09,8.474701047931622015e+05,2.164465684181909424e+12,3.540664192830948625e+06,1.092600861117377919e-02
1.055000000000000000e+02,1.380164681152546120e+10,2.898986678009287715e+08,0.000000000000000000e+00,2.041576476247730898e+05,1.205388675619156122e+09,8.473515104020700091e+05,2.435167859543891602e+12,3.541228661622843705e+06,1.106130860030998808e-02
1.060000000000000000e+02,1.576550496094697762e+10,3.435404759285284281e+08,0.000000000000000000e+00,2.058497105623537500e+05,1.198957193972326279e+09,8.499659009726663353e+05,2.739401588372251953e+12,3.553216814064374659e+06,1.114676484191430214e-02
1.065000000000000000e+02,1.795006592770978928e+10,4.048998141189041734e+08,0.000000000000000000e+00,2.068745657014771423e+05,1.188723169269454718e+09,8.498067565275705419e+05,3.070056494232638184e+12,3.553614920672046486e+06,1.124007556093486321e-02
1.070000000000000000e+02,2.020711041244339371e+10,4.747359565518176556e+08,0.000000000000000000e+00,2.079024293872949784e+05,1.179164993911387205e+09,8.501156219131620601e+05,3.429272009316262695e+12,3.555859169426905923e+06,1.140013348400854311e-02
1.075000000000000000e+02,2.255558141079557419e+10,5.538330812929556370e+08,0.000000000000000000e+00,2.095928952739026281e+05,1.172403902084461212e+09,8.522011062688548118e+05,3.816002309003683105e+12,3.565762766827526968e+06,1.148824187454920362e-02
1.080000000000000000e+02,2.535436704398107529e+10,6.429968448057142496e+08,0.000000000000000000e+00,2.106083178847758390e+05,1.162462865281860590e+09,8.519757146362646017e+05,4.222249735743956055e+12,3.565890543786411174e+06,1.161114657541955156e-02
1.085000000000000000e+02,2.817599704569578934e+10,7.430511088194328547e+08,0.000000000000000000e+00,2.116301902873108047e+05,1.153185740762329340e+09,8.522222905168345897e+05,4.651044224270552734e+12,3.567883490428739693e+06,1.173879706760123758e-02
1.090000000000000000e+02,3.101575901419755173e+10,8.548347951298954487e+08,0.000000000000000000e+00,2.133303626060736133e+05,1.146669733082158327e+09,8.542690765133651439e+05,5.102000500171806641e+12,3.577644390954193193e+06,1.184024515012727444e-02
1.095000000000000000e+02,3.440506284844142151e+10,9.773449289360709190e+08,0.000000000000000000e+00,2.143406943929311819e+05,1.137013911261074543e+09,8.539777724547670223e+05,5.566275396687936523e+12,3.577507498338573612e+06,1.195589206981031993e-02
1.100000000000000000e+02,3.775655363770837402e+10,1.079886318828130722e+09,0.000000000000000000e+00,2.153612397678880661e+05,1.128011000004770279e+09,8.541625964764867676e+05,6.047940496313971680e+12,3.579255924502082169e+06,1.208732921814661618e-02
1.105000000000000000e+02,4.104695377258548737e+10,1.227891822644129992e+09,0.000000000000000000e+00,2.170752615266957146e+05,1.121732603304848671e+09,8.561703321302245604e+05,6.551982614299063477e+12,3.588876884965323377e+06,1.220299264202175972e-02
1.110000000000000000e+02,4.500187966039885712e+10,1.390760834240197897e+09,0.000000000000000000e+00,2.180847113471284392e+05,1.112354156471608400e+09,8.558133254684660351e+05,7.059178796023589844e+12,3.588480357964880299e+06,1.231086297989886919e-02
1.115000000000000000e+02,4.884794935943588257e+10,1.545714895691074848e+09,0.000000000000000000e+00,2.191084813703509571e+05,1.103618526716768503e+09,8.559368152978699654e+05,7.580025589434688477e+12,3.589990460195184685e+06,1.248039354957290042e-02
1.120000000000000000e+02,5.254728902484291840e+10,1.738907379312839031e+09,0.000000000000000000e+00,2.208403313535936759e+05,1.097570204201832056e+09,8.579050176568039460e+05,8.113150976149584961e+12,3.599473557401159313e+06,1.257681118357956498e-02
1.125000000000000000e+02,5.704123375156258392e+10,1.924877184339364052e+09,0.000000000000000000e+00,2.218529205950298638e+05,1.088461215862914085e+09,8.574824050351134501e+05,8.648730090628106445e+12,3.598821798007253092e+06,1.267636231017417112e-02
1.130000000000000000e+02,6.060308549445233154e+10,2.149363897441436291e+09,0.000000000000000000e+00,2.228843018222072278e+05,1.079985835082037926e+09,8.575448696936123306e+05,9.194958832834517578e+12,3.600099179859573022e+06,1.277189360954459306e-02
1.135000000000000000e+02,6.541266447315930939e+10,2.393952274064341545e+09,0.000000000000000000e+00,2.246377427352961968e+05,1.074159978602173567e+09,8.594729359673986910e+05,9.750335850611179688e+12,3.609445802582496777e+06,1.291079643924353780e-02
1.140000000000000000e+02,7.011026656562472534e+10,2.616158827174230099e+09,0.000000000000000000e+00,2.256572558401060815e+05,1.065312453548837066e+09,8.589847127901951317e+05,1.030249316743058203e+13,3.608542577139009722e+06,1.306229133656445184e-02
1.145000000000000000e+02,7.423867701190882874e+10,2.859848876152322292e+09,0.000000000000000000e+00,2.274505959873426473e+05,1.060161610130893707e+09,8.614020636130847270e+05,1.087033156603211133e+13,3.619856017578392290e+06,1.316323685141334611e-02
1.150000000000000000e+02,7.953730026659278870e+10,3.120710031815691948e+09,0.000000000000000000e+00,2.284789536186268379e+05,1.051479117296606183e+09,8.608735830306088319e+05,1.142977790804079883e+13,3.618803093461084180e+06,1.331203111175405761e-02
1.155000000000000000e+02,8.348029806797306824e+10,3.439119704810572624e+09,0.000000000000000000e+00,2.295344409011170501e+05,1.043416681118932605e+09,8.608381406996700680e+05,1.200161944421995312e+13,3.619719000446860678e+06,1.346250225236172125e-02
1.160000000000000000e+02,8.905648407021267700e+10,3.730181537548726082e+09,0.000000000000000000e+00,2.313335890291347459e+05,1.037938979319388032e+09,8.627005356525017414e+05,1.257258241906518945e+13,3.628852701163049787e+06,1.356652531436925921e-02
1.165000000000000000e+02,9.444196512135586548e+10,4.035769694955784321e+09,0.000000000000000000e+00,2.323745804742021719e+05,1.029504572519689798e+09,8.621061829695911147e+05,1.313066352265502930e+13,3.627552990920700133e+06,1.370638974442816953e-02
1.170000000000000000e+02,9.893701250970964050e+10,4.416458036130399704e+09,0.000000000000000000e+00,2.334482692136987753e+05,1.021683274965086222e+09,8.620100412724877242e+05,1.369464972868323438e+13,3.628248050877805799e+06,1.380384264602885214e-02
1.175000000000000000e+02,1.045596905237750397e+11,4.704354411592683792e+09,0.000000000000000000e+00,2.352777047553423618e+05,1.016407581909330487e+09,8.638301659543167334e+05,1.426170608010795312e+13,3.637245568665167317e+06,1.398212237187687439e-02
1.180000000000000000e+02,1.091417264151864929e+11,5.125781069037954330e+09,0.000000000000000000e+00,2.363342848999367852e+05,1.008213085303632021e+09,8.631697232184029417e+05,1.481197517190669336e+13,3.635701168834665790e+06,1.409013939476838617e-02
1.185000000000000000e+02,1.149795586399308624e+11,5.506712391558329582e+09,0.000000000000000000e+00,2.382210955472287314e+05,1.003587647886404276e+09,8.654910818096582079e+05,1.537850187319862695e+13,3.646730039622141514e+06,1.419898559466777933e-02
1.190000000000000000e+02,1.196343928360178986e+11,5.901258896358742714e+09,0.000000000000000000e+00,2.392919253945073870e+05,9.955440297815068960e+08,8.647897975342451828e+05,1.593391746183230859e+13,3.645039045835043769e+06,1.430871755350024595e-02
1.195000000000000000e+02,1.261089552069270325e+11,6.337069389691077232e+09,0.000000000000000000e+00,2.403666755743013055e+05,9.875812239884165525e+08,8.640629895632046973e+05,1.646987210979213672e+13,3.643251454019658267e+06,1.451374474264314346e-02
1.200000000000000000e+02,1.303797217699607849e+11,6.750166069388211250e+09,0.000000000000000000e+00,2.422935645091838960e+05,9.831421109362974167e+08,8.663460214559399756e+05,1.702805338860428516e+13,3.654169463475074153e+06,1.463405368896737897e-02
1.205000000000000000e+02,1.370611455890869141e+11,7.202074452795920372e+09,0.000000000000000000e+00,2.433841224013493047e+05,9.753247918474427462e+08,8.655780946791097522e+05,1.755153813826564258e+13,3.652235743772435468e+06,1.474714341445534926e-02
1.210000000000000000e+02,1.429456497725569458e+11,7.673153609659259796e+09,0.000000000000000000e+00,2.445245535459484672e+05,9.681058769187276363e+08,8.653231475920350058e+05,1.807973598134780078e+13,3.652372132882604841e+06,1.492265689977837970e-02
1.215000000000000000e+02,1.482158812839656982e+11,8.255621065443559647e+09,0.000000000000000000e+00,2.464487885861700634e+05,9.633255211999051571e+08,8.670284936248518061e+05,1.860749218301240625e+13,3.661012424653814640e+06,1.502875750260605076e-02
1.220000000000000000e+02,1.542335422512082520e+11,8.667559230370744705e+09,0.000000000000000000e+00,2.475609834559851151e+05,9.557262460183048248e+08,8.661935774128804915e+05,1.911807541925130469e+13,3.658836521661193576e+06,1.519895143640483462e-02
1.225000000000000000e+02,1.595399816109436646e+11,9.106678695776840210e+09,0.000000000000000000e+00,2.495626137600231741e+05,9.515769305622398853e+08,8.684135264248969033e+05,1.962728672931145703e+13,3.669580837155038957e+06,1.531638362009849104e-02
1.230000000000000000e+02,1.656756799926349182e+11,9.744125497405525208e+09,0.000000000000000000e+00,2.506926428005943308e+05,9.441142159523961544e+08,8.675369342186207650e+05,2.012784595840784375e+13,3.667258638393156230e+06,1.544771437955267356e-02
1.235000000000000000e+02,1.710012665735496826e+11,1.025191987176047516e+10,0.000000000000000000e+00,2.518851740021430305e+05,9.372434637260973454e+08,8.671833549368412932e+05,2.061386854592315234e+13,3.667058690608249512e+06,1.557068404753730873e-02
1.240000000000000000e+02,1.772402184926999512e+11,1.076933722456854439e+10,0.000000000000000000e+00,2.538757757318262884e+05,9.327428473888827562e+08,8.688139780844291672e+05,2.110218369576935938e+13,3.675471072642530780e+06,1.568139214563125244e-02
1.245000000000000000e+02,1.820182557137975159e+11,1.137651025550624275e+10,0.000000000000000000e+00,2.550297278989689366e+05,9.254845383770315647e+08,8.678696907063956605e+05,2.156655656105255078e+13,3.672906197381576989e+06,1.590517535353363349e-02
1.250000000000000000e+02,1.880460581975620117e+11,1.202816088164802361e+10,0.000000000000000000e+00,2.571117054756920843e+05,9.216056434211599827e+08,8.700239970521964133e+05,2.203097354521964453e+13,3.683472343775599264e+06,1.601826169629574914e-02
1.255000000000000000e+02,1.936401766576754761e+11,1.262203395428824615e+10,0.000000000000000000e+00,2.582847183363544464e+05,9.144749960996428728e+08,8.690374323235042393e+05,2.248347506895704297e+13,3.680760030984348617e+06,1.615435475972238494e-02
1.260000000000000000e+02,1.983034927339133606e+11,1.315481614363904381e+10,0.000000000000000000e+00,2.595344645178193168e+05,9.079318944581786394e+08,8.685845814192546532e+05,2.291977527392446484e+13,3.680226343009289820e+06,1.632070861813421370e-02
1.265000000000000000e+02,2.053093643547730713e+11,1.386161498579867744e+10,0.000000000000000000e+00,2.615938639966238698e+05,9.036896299965518713e+08,8.701371504052449018e+05,2.335840648524894922e+13,3.688400127010666300e+06,1.647870491673083387e-02
1.270000000000000000e+02,2.099111667398455505e+11,1.449798656492650032e+10,0.000000000000000000e+00,2.627918537252863171e+05,8.967498562120542526e+08,8.690821537966105388e+05,2.376869561003961719e+13,3.685443290130393580e+06,1.659586907437560557e-02
1.275000000000000000e+02,2.169977417878540955e+11,1.507099344566057396e+10,0.000000000000000000e+00,2.649578455220198957e+05,8.931219771449331045e+08,8.711681063402636210e+05,2.418109404568841797e+13,3.695824257276254706e+06,1.674585284002425359e-02
1.280000000000000000e+02,2.215245078908877258e+11,1.583499327497723961e+10,0.000000000000000000e+00,2.661752974851808394e+05,8.863010586205748320e+08,8.700702194807544583e+05,2.457885027136426562e+13,3.692717970660394523e+06,1.687007920086776303e-02
1.285000000000000000e+02,2.280348846840563660e+11,1.639253972763093185e+10,0.000000000000000000e+00,2.673982545346394763e+05,8.795440820726710558e+08,8.689464031168119982e+05,2.494120427203077344e+13,3.689515072598803788e+06,1.703821955171629446e-02
1.290000000000000000e+02,2.324798586836394348e+11,1.712403316842680359e+10,0.000000000000000000e+00,2.696139554735387210e+05,8.760600919880373478e+08,8.709885099000231130e+05,2.534280089794814453e+13,3.699773073893678840e+06,1.719430457285566621e-02
1.295000000000000000e+02,2.396586722071575928e+11,1.780686843938227081e+10,0.000000000000000000e+00,2.708561879973255564e+05,8.694167211876565218e+08,8.698214713105518604e+05,2.569411960142057031e+13,3.696419231941484846e+06,1.730951472234923405e-02
1.300000000000000000e+02,2.440080722060226440e+11,1.834772086796807861e+10,0.000000000000000000e+00,2.731078562174703111e+05,8.660205774265210629e+08,8.718362838445551461e+05,2.605006220934623438e+13,3.706605709297299851e+06,1.743791598974103740e-02
1.305000000000000000e+02,2.482570183638952026e+11,1.930405225281134033e+10,0.000000000000000000e+00,2.743691240089105559e+05,8.594874132490965128e+08,8.706257612664368935e+05,2.638911171126015234e+13,3.703099652362651657e+06,1.757089979348116712e-02
1.310000000000000000e+02,2.554665952892843628e+11,2.003271586333852005e+10,0.000000000000000000e+00,2.756353816468912992e+05,8.530136894858447313e+08,8.693892174902154366e+05,2.669017459128433984e+13,3.699496107631117105e+06,1.776041395489581787e-02
1.315000000000000000e+02,2.595997883278157959e+11,2.059787420047802353e+10,0.000000000000000000e+00,2.779367013803570298e+05,8.497498563420462608e+08,8.713585422919865232e+05,2.705013157783366406e+13,3.709553095033151098e+06,1.794097966060169067e-02
1.320000000000000000e+02,2.661161383502930298e+11,2.147998653103404999e+10,0.000000000000000000e+00,2.792213168490653625e+05,8.433812181372989416e+08,8.700782095685547683e+05,2.732549278004696484e+13,3.705795456883156206e+06,1.806854064187286141e-02
1.325000000000000000e+02,2.701448741756907043e+11,2.189431366829357529e+10,0.000000000000000000e+00,2.815583022270840011e+05,8.401978042304306030e+08,8.720190930972984061e+05,2.764930253269133594e+13,3.715776101457870565e+06,1.819700858609983596e-02
1.330000000000000000e+02,2.751272889305434570e+11,2.294732967302765274e+10,0.000000000000000000e+00,2.828607135221817880e+05,8.339309446711100340e+08,8.706947302941837115e+05,2.791465562543916406e+13,3.711862858248270117e+06,1.839023756000491075e-02
1.335000000000000000e+02,2.805017036058333740e+11,2.372649412327468491e+10,0.000000000000000000e+00,2.842932514711682452e+05,8.282494418949717283e+08,8.699401838507147040e+05,2.816252074770901562e+13,3.710323813525478356e+06,1.849444591310607511e-02
1.340000000000000000e+02,2.842989239367147217e+11,2.432044649858100891e+10,0.000000000000000000e+00,2.865525746525209979e+05,8.246567277099806070e+08,8.712380815887610661e+05,2.844316446997423047e+13,3.717694565514826681e+06,1.867552260300946176e-02
1.345000000000000000e+02,2.914359705275588379e+11,2.527470866371701050e+10,0.000000000000000000e+00,2.878757055730569409e+05,8.185417686262834072e+08,8.698433525531647028e+05,2.865604018218753516e+13,3.713524923035029788e+06,1.881980988801998378e-02
1.350000000000000000e+02,2.950899644686798096e+11,2.569178996560753250e+10,0.000000000000000000e+00,2.902956553316627396e+05,8.155524993089146614e+08,8.717075828681447310e+05,2.892243482457306641e+13,3.723286653472803533e+06,1.896520485212701418e-02
1.355000000000000000e+02,2.986052281639737549e+11,2.667535570689531326e+10,0.000000000000000000e+00,2.916345636110001942e+05,8.095311699711734056e+08,8.702683513026714791e+05,2.912609455328535156e+13,3.718957526845008601e+06,1.911696199483842173e-02
1.360000000000000000e+02,3.049254273231845093e+11,2.749975048512807083e+10,0.000000000000000000e+00,2.940884674054984353e+05,8.066122715855196714e+08,8.721025740727592492e+05,2.934129971422352734e+13,3.728635034497096203e+06,1.925935999641641486e-02
1.365000000000000000e+02,3.083221083481366577e+11,2.824418688048921585e+10,0.000000000000000000e+00,2.954421660660709022e+05,8.006814302010617256e+08,8.706186438098616200e+05,2.954945091675103125e+13,3.724144664189456031e+06,1.940165135199788810e-02
1.370000000000000000e+02,3.128324519019102783e+11,2.892329544283991241e+10,0.000000000000000000e+00,2.967980366990853217e+05,7.947998561554174423e+08,8.691086291184332222e+05,2.968742047973746484e+13,3.719553739194425289e+06,1.954558874583535791e-02
1.375000000000000000e+02,3.177686567821164551e+11,2.970138542961593628e+10,0.000000000000000000e+00,2.992966724275071756e+05,7.919867011905069351e+08,8.708936090760151856e+05,2.991290394508088672e+13,3.729082048917511012e+06,1.970935761386306481e-02
1.380000000000000000e+02,3.208964653817966309e+11,3.035948467084373856e+10,0.000000000000000000e+00,3.006655715374291758e+05,7.861909396427236795e+08,8.693387163548477693e+05,3.004077092952212891e+13,3.724327412085162010e+06,1.986166635042280540e-02
1.385000000000000000e+02,3.263581665769314575e+11,3.114268855293023682e+10,0.000000000000000000e+00,3.031960140027316520e+05,7.834412301598894596e+08,8.710926536437539617e+05,3.022859117425608594e+13,3.733765275160834193e+06,1.998382848964792152e-02
1.390000000000000000e+02,3.299261961792048950e+11,3.197397287874867630e+10,0.000000000000000000e+00,3.045766773378256476e+05,7.777282816634341478e+08,8.694927297870075563e+05,3.034895226443258594e+13,3.728845059272358660e+06,2.016980119900907420e-02
1.395000000000000000e+02,3.327756907247222900e+11,3.259254514254127502e+10,0.000000000000000000e+00,3.061428682834959473e+05,7.726091738731836081e+08,8.684956851969610434e+05,3.045564936297869141e+13,3.726484652389073279e+06,2.032564523992482289e-02
1.400000000000000000e+02,3.380520727567960205e+11,3.366148135185944366e+10,0.000000000000000000e+00,3.085289597451051814e+05,7.694062905650596619e+08,8.695701248532569734e+05,3.061275775654743359e+13,3.733102141788021196e+06,2.043187694378188410e-02
1.405000000000000000e+02,3.413644034963631592e+11,3.404828182815934753e+10,0.000000000000000000e+00,3.099196323432656936e+05,7.638170663104728460e+08,8.678990677747779991e+05,3.066915687379891016e+13,3.727911795681579039e+06,2.058344388575319983e-02
1.410000000000000000e+02,3.439281277710571899e+11,3.514154074294560242e+10,0.000000000000000000e+00,3.125198149508810602e+05,7.612194832563645840e+08,8.695703907210452016e+05,3.081930812406430859e+13,3.737094044044139795e+06,2.080039283862719635e-02
1.415000000000000000e+02,3.490064568708211060e+11,3.550722148335790253e+10,0.000000000000000000e+00,3.139185837199781090e+05,7.557057908865003586e+08,8.678540949292178266e+05,3.086748898190286719e+13,3.731733633336897474e+06,2.096107788102069547e-02
1.420000000000000000e+02,3.520551322598569336e+11,3.661321679404441833e+10,0.000000000000000000e+00,3.165464378753241617e+05,7.531624899165390730e+08,8.694930525507241255e+05,3.098110275770501953e+13,3.740816090929847676e+06,2.111618142110184906e-02
1.425000000000000000e+02,3.543274875023933716e+11,3.696669052439051056e+10,0.000000000000000000e+00,3.179516956002653460e+05,7.477215545723797083e+08,8.677314368844239507e+05,3.102393082231821875e+13,3.735283688774974551e+06,2.120105416728578981e-02
1.430000000000000000e+02,3.591966374818001099e+11,3.808387378074220276e+10,0.000000000000000000e+00,3.195802691129034502e+05,7.428827912132359743e+08,8.665936306187479058e+05,3.105576512303950781e+13,3.732431311628859490e+06,2.135834014743766621e-02
1.435000000000000000e+02,3.619754152864620361e+11,3.842402586825926208e+10,0.000000000000000000e+00,3.220158824393207324e+05,7.398591730825222731e+08,8.675306793154745828e+05,3.113958433475082031e+13,3.738557244741296861e+06,2.151679097686635608e-02
1.440000000000000000e+02,3.639525366659603271e+11,3.936649421971192169e+10,0.000000000000000000e+00,3.234224383144216263e+05,7.345271691241563559e+08,8.656979844505519141e+05,3.112151340517626953e+13,3.732746214011359494e+06,2.167641526859519913e-02
1.445000000000000000e+02,3.672956506166876831e+11,3.987658168177560425e+10,0.000000000000000000e+00,3.261078801679981407e+05,7.321135855543880463e+08,8.672514488886184990e+05,3.120194323207254297e+13,3.741549566889947280e+06,2.183722169923913228e-02
1.450000000000000000e+02,3.711071572698414917e+11,4.082439658140742493e+10,0.000000000000000000e+00,3.275164839475327171e+05,7.268476631403756142e+08,8.653734267773388419e+05,3.117783924105673828e+13,3.735562074628741946e+06,2.199921900947360634e-02
1.455000000000000000e+02,3.727867948057213135e+11,4.132173582738723755e+10,0.000000000000000000e+00,3.302242557400306687e+05,7.244798580307626724e+08,8.668934150490154279e+05,3.123963679770971094e+13,3.744255920371379703e+06,2.213510551172848811e-02
1.460000000000000000e+02,3.748814259451503296e+11,4.198417316463232422e+10,0.000000000000000000e+00,3.316330189121031435e+05,7.192774907619539499e+08,8.649700679429335287e+05,3.119646745874635156e+13,3.738090086934168357e+06,2.230612274260172778e-02
1.465000000000000000e+02,3.794368364696182251e+11,4.275689603241233063e+10,0.000000000000000000e+00,3.343614169813329354e+05,7.169531865922684669e+08,8.664562916693789884e+05,3.122417457879391797e+13,3.746671586174464319e+06,2.241290745217736080e-02
1.470000000000000000e+02,3.799340455726023560e+11,4.341436266672693634e+10,0.000000000000000000e+00,3.357683819000850199e+05,7.118119213518612385e+08,8.644876469499428058e+05,3.117868537693469922e+13,3.740325561750018504e+06,2.257916697676718570e-02
1.475000000000000000e+02,3.812101778543427734e+11,4.397621047011311340e+10,0.000000000000000000e+00,3.371683114750300883e+05,7.067050542580851316e+08,8.624937367767313262e+05,3.109468387799211719e+13,3.733873000638561323e+06,2.274665769273182675e-02
1.480000000000000000e+02,3.853030327733411865e+11,4.483081554948131561e+10,0.000000000000000000e+00,3.399187681367101613e+05,7.044463582410650253e+08,8.639259493743542116e+05,3.112581522205349609e+13,3.742263849848951213e+06,2.291541252248122107e-02
1.485000000000000000e+02,3.871488419653994141e+11,4.533848665942634583e+10,0.000000000000000000e+00,3.413138085925739724e+05,6.993970254949289560e+08,8.618869312246768968e+05,3.102467402905899609e+13,3.735628753719497006e+06,2.308541818908593085e-02
1.490000000000000000e+02,3.881295412077971191e+11,4.586357636926544952e+10,0.000000000000000000e+00,3.440802398103757878e+05,6.971763410038535595e+08,8.632848086761313025e+05,3.103920702539291016e+13,3.743900357545248698e+06,2.317444329356398505e-02
1.495000000000000000e+02,3.895973187999888306e+11,4.652913902918381500e+10,0.000000000000000000e+00,3.454682892295583151e+05,6.921822804573897123e+08,8.612007764945134986e+05,3.092167644080191016e+13,3.737080994455995038e+06,2.331805421403604708e-02
1.500000000000000000e+02,3.935508943870692139e+11,4.695093425327297974e+10,0.000000000000000000e+00,3.482487366767834756e+05,6.899975474044749737e+08,8.625641073790374212e+05,3.090705510613864844e+13,3.745230561945355497e+06,2.348384637996826091e-02
1.505000000000000000e+02,3.933468308971156616e+11,4.759061062890271759e+10,0.000000000000000000e+00,3.496276439267936512e+05,6.850565733336789608e+08,8.604351820769407786e+05,3.078706868748271484e+13,3.738225256941795815e+06,2.365081733389162721e-02
1.510000000000000000e+02,3.939352891533635864e+11,4.808553292437084198e+10,0.000000000000000000e+00,3.524200868007489480e+05,6.829057950183597803e+08,8.617637781167053618e+05,3.073983136519187891e+13,3.746250025809371844e+06,2.378540458917252631e-02
1.515000000000000000e+02,3.952589621029878540e+11,4.891153922116209412e+10,0.000000000000000000e+00,3.537876572883996414e+05,6.780157986537196636e+08,8.595901079520997591e+05,3.062224060230680469e+13,3.739057168173331767e+06,2.393546663205674621e-02
1.520000000000000000e+02,3.986443691630193481e+11,4.916314073477394867e+10,0.000000000000000000e+00,3.551432194134924212e+05,6.731551835484448671e+08,8.573919751814132323e+05,3.046713132851031250e+13,3.731755962635973468e+06,2.407345706469118593e-02
1.525000000000000000e+02,3.980561980687033081e+11,4.983620129067396545e+10,0.000000000000000000e+00,3.579440188521103119e+05,6.710559924340001345e+08,8.586655654395528836e+05,3.042858893096205078e+13,3.739572462267456111e+06,2.423267876965313344e-02
1.530000000000000000e+02,3.982633494553284302e+11,5.045651897380517578e+10,0.000000000000000000e+00,3.592848666625613114e+05,6.662433225703078508e+08,8.564230670155769913e+05,3.025977770904783594e+13,3.732081819961090107e+06,2.432610986030364630e-02
1.535000000000000000e+02,3.992439577875974731e+11,5.080661253557764435e+10,0.000000000000000000e+00,3.620923340130784782e+05,6.641733330164093971e+08,8.576616179174339632e+05,3.020751242185646484e+13,3.739766994217431638e+06,2.450656861812334358e-02
1.540000000000000000e+02,4.022684873763765259e+11,5.140316681406292725e+10,0.000000000000000000e+00,3.634161944060903043e+05,6.594066960906413794e+08,8.553749725807227660e+05,3.002575538671716016e+13,3.732085503491388168e+06,2.467787114890473629e-02
1.545000000000000000e+02,4.013118409977691650e+11,5.163577960318309021e+10,0.000000000000000000e+00,3.662281349729479989e+05,6.573641416140400171e+08,8.565783814166665543e+05,2.996040732800550781e+13,3.739636753182166256e+06,2.478358812317440346e-02
1.550000000000000000e+02,4.011507458859361572e+11,5.222029668236253357e+10,1.044475516036684276e+06,3.675327117317810189e+05,6.526417028001320362e+08,8.542478359971434111e+05,2.976645557467373438e+13,3.731763089894425124e+06,2.487916093552878030e-02
1.555000000000000000e+02,4.017979443941478882e+11,5.280001430875733185e+10,1.037440932230046252e+06,3.703468916838020086e+05,6.506248825735964775e+08,8.554160250930883922e+05,2.967630626391637891e+13,3.739177875289513730e+06,2.506372960832771793e-02
1.560000000000000000e+02,4.027675772754337158e+11,5.287542343921111298e+10,3.103870573365209159e+06,3.716298711953779566e+05,6.459448843592584133e+08,8.530418545889817178e+05,2.948326093969444141e+13,3.731110808835178614e+06,2.524966515434944395e-02
1.565000000000000000e+02,4.031569101947962036e+11,5.365129756211113739e+10,3.081768167880257126e+06,3.740214995303165051e+05,6.433281974442137480e+08,8.534368443511757068e+05,2.934951908334620703e+13,3.735058000439978670e+06,2.534702816286711277e-02
1.570000000000000000e+02,4.026424371925897217e+11,5.378323709568109894e+10,6.145647312136068940e+06,3.757030796831224579e+05,6.393129252481787205e+08,8.517572791725501884e+05,2.917754203904058984e+13,3.730125054973952007e+06,2.544476422002552030e-02
1.575000000000000000e+02,4.027499445794493408e+11,5.436921705687382507e+10,6.099551966685535386e+06,3.769437763282938395e+05,6.346980894024550915e+08,8.493167025745568099e+05,2.895657057770719922e+13,3.721754182721651625e+06,2.563351926949682114e-02
1.580000000000000000e+02,4.028368111264191284e+11,5.457153800147519684e+10,1.013342061351430230e+07,3.797477091970284237e+05,6.327426523553613424e+08,8.503944142233165912e+05,2.885065408986973438e+13,3.728802399409290869e+06,2.582367213004469961e-02
