f_tpc,f_rfr,f_shell,f_keep,eps,eps_err,untagged,f_skin_veto,f_od_veto,silent_side,silent_top,silent_bottom,silent_subthr_skin,silent_subthr_od,silent_any_subthr,neff,eps_if_extra_RFR_light_allowed,E0
0.012354490169232624,0.8291211584154016,8.888457758467828e-06,0.1585154629576073,0.9915168106807385,0.002840666406813051,0.008483189319261508,0.9429213655199402,0.04859544516079833,0.0026190613273385024,0.0,0.005864127991922988,0.053924209688689974,0.22339959479621893,0.22339959479621893,1042.3624794885068,0.26778844301896376,1120.0
0.010592272275065108,0.7773136584012732,5.5925125507533664e-05,0.2120381441981542,0.9938516840811924,0.002052248738856977,0.006148315918807601,0.91320980354761,0.08064188053358244,0.003039955358716258,0.0,0.0031083605600912036,0.0,0.27526589270419616,0.27526589270419616,1450.8341108125612,0.36531858060620365,1461.0
0.01013400468323389,0.6590416906364949,5.515467039314943e-06,0.33081878921323177,0.9892277620685465,0.0020793292404117274,0.010772237931453543,0.8905978607356586,0.09862990133288789,0.0029494540606731685,0.0,0.007822783870780533,0.0,0.39015519908604146,0.39015519908604146,2464.6525934360493,0.4896427450801905,2615.0
