tag,m_GeV,delta_keV,halo,Nexo_lo,Nendo_lo,Nexo_mid,Nendo_mid,Nexo_gap,Nendo_gap,Nexo_hi,Nendo_hi,Nexo_roi,Nendo_roi,Nexo_he1000,Nendo_he1000,Nexo_he1700,Nendo_he1700,Nexo_all,Nendo_all,Eexo_peak_keV,Eexo_p16,Eexo_p50,Eexo_p84,frac_exo_below_270,frac_exo_270_670,frac_exo_above_670,pct248_exo_accepted_true,pct248_exo_accepted_obs,obs_p16,obs_p50,obs_p84,R_lo,R_mid,R_gap,R_hi,R_roi,R_he1000,R_he1700,R_all
p,1000.0,300.0,sun,99128.10892276927,0.0,791696.2441798634,23.621529660376304,1533802.8031945047,2167.9150770625874,521549.49893196294,1014.3245774470754,2947925.594273002,3209.232622093745,158002.6752827478,287.62204837448286,230057.00080783988,335.30036640118266,3322265.8319832976,3698.3910644669386,168.5,73.43267556430956,164.33414546747358,216.63629461334133,0.9258353946039038,0.071589087738408,0.0025755176576881533,0.9873501437970235,0.9842684971813964,71.33522583464321,158.4461502834996,203.1960212424218,30.888414956375712,246.69331812517552,477.9344422199697,162.51533009523544,918.5764765003969,49.233786979164144,71.68598475038176,1035.2212579142388
p,1000.0,350.0,annual,1222.932322653799,0.0,180692.05588754237,0.0,1150638.9927414851,33.01682624518047,466095.41962630756,65.85090218374417,1800360.1254865457,99.21233603380334,169022.68148861945,40.469468400183146,251329.0366275,46.56952663720757,2151868.8948168783,152.52732795851242,173.5,143.61006403764927,183.03703873480111,240.44362155457688,0.8737732898508319,0.12093107966784522,0.005295630481322866,0.9802323525594128,0.9756531901813832,137.68453282293757,175.58124656672345,213.51153103619365,12.326413947526898,1821.2660150041977,11597.741155388607,4697.9583211053605,18146.534971952806,1703.645819114979,2533.243814981515,21689.529556926263
p,1000.0,350.0,june16,2192.097086666484,0.0,209161.05430528874,0.0,1161282.7090573008,87.85314406122366,457858.90000382793,136.03877904867826,1832156.4127600905,224.54306420044938,164543.55431068808,73.89795616716633,245679.07320868643,86.08953347115222,2179613.6127520357,324.83666073087045,173.5,141.09485792920694,181.55171708690622,238.1515163929379,0.8777882107103647,0.11670766168530722,0.005504127604328057,0.9810877261415415,0.9766793896875959,134.7618347063261,174.24967780201766,212.56897405083956,9.762479613752847,931.4963926855958,5171.759427049703,2039.0694392372668,8159.487888365709,732.7928604545995,1094.1289773678734,9706.884603686965
p,1000.0,350.0,dec16,456.61406400730374,0.0,153267.16929146595,0.0,1139058.854619605,1.3303900319842894,474371.54819568025,12.328471985157318,1768915.1896312227,13.753894454199132,173598.8393633701,12.9085153950805,257070.54365781747,14.232443572237678,2124577.79439369,29.34367140012947,176.0,145.9663389771613,184.52282671688576,242.87548514130492,0.8696413337812804,0.12528259094524985,0.00507607527346976,0.9793390143630175,0.9745828710715672,140.32529605499252,176.90264706016504,214.44757527465515,33.19889254115202,11143.547000585912,82817.1874091883,34489.98025798084,128611.95027501204,12621.795226178248,18690.745702162385,154470.99739412684
p,1000.0,350.0,sun,1002.6575931253622,0.0,176670.21268440993,0.0,1149803.6627591604,15.21983628729867,467087.95101694565,48.85133691508977,1796280.6306062131,64.34953012317219,169524.16299029425,33.41760961729674,251977.2360509751,38.10866143408307,2148235.9459712333,107.27090542454411,173.5,143.94150387598,183.22491402068096,240.71765407186996,0.873279500139756,0.12144807441043581,0.005272425449808216,0.9801288627521666,0.9755283225315493,138.0855824236115,175.75496620469977,213.62656245245637,15.581428352408535,2745.47789775999,17868.097258182115,7258.60701893063,27914.43274205626,2634.427363584568,3915.7587564145774,33383.86374942085
p,1000.0,366.0,annual,51.734944292145705,0.0,105230.55641762202,0.0,1024685.7176589926,1.173234964280016,442958.9272161735,9.750146273418375,1574607.7073356046,11.004343978209626,171322.49711327368,13.269430411009838,256532.37413450202,15.104792480845502,1923072.7634549513,27.3717425813314,176.0,149.27027232472975,187.0658990261584,251.5393002935442,0.855378215910262,0.13818709845646382,0.006434685633274206,0.9779914574509063,0.9729877658070939,143.72097284825455,178.69554597512385,215.72641014772105,4.701320169070436,9562.637866100467,93116.47470199363,40253.0971490262,143089.64809293326,15568.62430441286,23311.918878806177,174755.7843759651
p,1000.0,366.0,june16,130.84626967965775,0.0,123378.46456734529,0.0,1041108.0196736802,4.444876851508755,436874.07869123685,28.33652096350962,1603126.5972679416,32.98915749520707,166584.64674950464,30.263587757260467,250355.3343759388,34.93756203293549,1946858.4603273966,71.18660768595126,173.5,147.51604722718747,185.69327651859274,248.03498767354014,0.8601287172206278,0.133205939903417,0.006665342875955216,0.9789036387391638,0.974070302434645,141.8926584496335,177.5624793754281,214.86970086823638,3.9663416593366523,3739.970157930548,31559.09694950351,13242.959561932114,48595.560450455785,5049.678724705455,7589.018737817492,59015.10096492316
p,1000.0,366.0,dec16,4.776112616425609,0.0,87910.33378041265,0.0,1007312.7199358798,0.0,448997.6376539519,0.128468982418076,1545952.842264708,0.13044102201005242,176170.6070943374,1.3701938637383035,262824.9106856239,1.446376099032582,1899256.2777613644,1.653094169623888,178.5,151.00944987015504,188.447163383379,255.72236440479355,0.8504489616442231,0.1433585806841694,0.006192457671607476,0.9770340541035898,0.9718532374717377,145.49230856279132,179.83507639213533,216.5847075474084,36.61511189369199,673946.9871191124,7722361.450512488,3442150.5653286735,11851738.191269072,1350576.7156651136,2014894.5986130752,14560268.29976078
p,1000.0,366.0,sun,28.06897590403269,0.0,102585.70192120057,0.0,1023146.9362765745,0.06438073333879205,443730.35545315227,3.2510950251973307,1571176.920372037,3.356481224248226,171849.0764442256,8.606021116314817,257233.23140738986,9.542619244904838,1920170.7869386645,13.533758620805203,176.0,149.5096007060426,187.23688772691946,251.99576402095158,0.8548165169167415,0.13877468555575267,0.006408797527505783,0.9778828517800767,0.9728580450346216,143.98248084891821,178.84224249915243,215.82905908339202,8.362619668852608,30563.46663883913,304827.24851402553,132201.0539631538,468102.40111619997,51199.17704372555,76637.76860989418,572078.5127790305
p,1000.0,380.0,annual,0.2360499154503205,0.0,64523.005275670504,0.0,916217.2372032865,0.0013359242669645525,420849.93847501476,0.5201883891096256,1403237.7296926256,0.5306450172090436,172774.07153158548,3.2000371120670037,260336.43039384737,3.5834935727827855,1749371.9611601082,4.3146052704254165,178.5,152.9610345915696,190.3284275659326,275.8832327265314,0.8381904267857777,0.1542258502669781,0.007583722947244187,0.9759996003116611,0.9706383872387079,147.32546433455948,180.99795288464102,217.44537572992422,0.4448358277099028,121593.53839791575,1726610.459893096,793091.2848074933,2644400.087035644,325592.56363189867,490603.74063832924,3296689.697306545
p,1000.0,380.0,june16,0.9840548514103306,0.0,76304.47487692103,0.0,936625.6864644524,0.00811668908729064,416677.6662839666,2.024297733209019,1431214.336293791,2.0661111097972062,167869.2882297549,9.45407325257129,253766.0474878082,10.7115659133558,1772183.6914574313,13.403241119125196,176.0,151.5251981852872,188.98184747180963,262.94018782331125,0.8437900406297265,0.1483860225101259,0.007823936860147596,0.9769789049243686,0.9717899863546161,145.92795036862762,179.9712748226541,216.63478807183049,0.47628360679349807,36931.447933799886,453327.83993227954,201672.43877066445,692709.2785606617,81248.9161080169,122823.0400022949,857738.8132971104
p,1000.0,380.0,dec16,0.0,0.0,53350.21484666991,0.0,894898.1407545122,0.0,424907.77105888346,0.0,1374846.052339642,5.870381363130102e-07,177797.8714824894,0.008589441668474286,267040.6496472312,0.008591022006271857,1726256.2877861513,0.00899646567081053,178.5,154.4059094895427,191.70953367235558,320.17637682929126,0.8323396676776814,0.16032915595304842,0.007331176369270165,0.9749658115181045,0.9694245894829105,148.7239592460317,182.04263854157514,218.26385527995464,0.0,90880321986.82138,1524429309439.8728,723816298763.1208,2342004662549.846,302872778588.42053,454894892049.8147,2940620346453.449
p,1000.0,380.0,sun,0.0,0.0,62770.92310774933,0.0,914167.9732366189,0.0,421420.80123568565,0.02276151321859883,1400011.7296385928,0.02327635105284446,173316.7313698697,0.9827265146060912,261076.34794453942,1.0514078828357387,1746724.6880987722,1.125960084592679,178.5,153.1629360019848,190.49312505844802,279.65946727674003,0.8375434704914488,0.15489982625245446,0.007556703256096697,0.9758837073527629,0.9705011759204764,147.52439137779973,181.1305721052899,217.5428040588948,0.0,2696768.190393764,39274539.68885317,18105105.9196921,60147388.500033215,7446043.882754111,11216377.831379842,75042891.56548512
hig,1000.0,300.0,annual,30994.266070161197,0.0,205266.40703598267,34.82527435682991,489671.3719283491,676.3832207483663,40301.055253037164,80.80251115916035,768660.5072519014,797.8513256250645,106166.35737238785,222.5963702304484,116848.37845237133,228.02129669782445,925676.733923302,1071.356837537657,148.5,76.74362080556389,152.13272760299688,210.53417832685804,0.8636254726746956,0.134287791362807,0.0020867359624974213,0.9927145206124361,0.9929343031032875,72.1883481021053,144.20475531055712,180.1812573307149,38.84716998606126,257.2740063760248,613.7376177757473,50.51198632961337,963.4132106626582,133.065339321475,146.4538250416871,1160.2120648205912
hig,1000.0,300.0,june16,39261.847569493446,0.0,224554.13659175328,62.95641847190628,487315.5142092706,983.4145213063654,39263.04214011521,110.0898138486742,792748.5149583335,1164.2539692261448,103513.75914638232,302.18672548864356,114299.04569917718,309.9304054561599,948197.3934680164,1539.2920368597895,148.5,72.3735938348847,150.0274948244135,206.38018912756172,0.8696156454416523,0.12822573076657062,0.0021586237917771145,0.9931500182520797,0.9933561174785465,68.79986737885503,142.1588633769364,178.9499096202575,33.72275174255147,192.87384241516455,418.5646148435972,33.723777782104136,680.9068604552465,88.90994738474951,98.1736362686823,814.4248750968513
hig,1000.0,300.0,dec16,23293.748210608457,0.0,186258.74663779003,11.707241975747994,491814.2070444018,399.34486163587115,41360.292762949524,53.77556356021874,745229.7901153199,468.854706535183,108870.88014574193,149.0830637828953,119441.55639439341,152.39839417416334,903886.0005319724,649.0039869394985,151.0,85.39971167738143,154.20084532098963,215.7882063895967,0.8574006109843751,0.14059090772286598,0.002008481292758879,0.9922515932229125,0.9924859585306569,77.13410382430759,146.18846782298266,181.40103844691637,49.6822318000139,397.26325456821047,1048.969329280895,88.21558616442263,1589.4685064004952,232.2060088727556,254.75174873909572,1927.8595008924037
hig,1000.0,300.0,sun,29695.77535469635,0.0,202755.30973546664,28.853802641710377,490068.73360682745,623.6378007999365,40417.911543896604,76.07276801316885,765373.1732981564,734.0948730509442,106466.1493700309,209.7758105846218,117139.55583879403,214.8111194539953,922545.5569569096,991.0324668468567,148.5,77.58679461684595,152.4102592330806,211.10488535875388,0.8628404041921756,0.13508055031519706,0.002079045492627385,0.9926589671671389,0.9928804765898942,72.79673801925047,144.4787188678578,180.34042393434035,40.45223096475099,276.1976921222769,667.5822861561084,55.058158049677196,1042.6079807875753,145.03050392866922,159.57005032871936,1256.7116197430348
hig,1000.0,350.0,annual,348.6788337181234,0.0,59146.27979827805,0.0,353340.14110016363,6.263553914862714,35695.882848386034,4.447042782760495,450928.0114561538,11.420751996355925,110975.15191635676,29.06661560864437,123616.79770776736,29.67838125013649,602392.5929693007,43.15263913648486,153.5,133.44539716671068,168.14097059394084,315.4624598872973,0.7776680550827756,0.21814216223475424,0.004189782682470167,0.987889780172108,0.9882763903016212,126.5769977864583,156.54657699280511,188.6016271043689,30.530286782287025,5178.842848277429,30938.430430229604,3125.528236649889,39483.21543100083,9716.97414949262,10823.875498496978,52745.44033190713
hig,1000.0,350.0,june16,627.7987365478583,0.0,66030.38699769309,0.0,358771.35514303064,17.44040847013559,35128.610264777235,9.411086824579565,462885.38966516743,28.09455081915338,107790.2373423097,52.018446050921916,120422.22602407642,53.26126562316747,611604.9671988144,85.3495879140763,153.5,131.8682616166599,166.65793277420946,312.0879777703559,0.7863822083080066,0.2092978142659806,0.0043199774260127555,0.9885337342174676,0.9888972837520307,125.00654158079018,155.55411843384096,187.78340462040424,22.34592539275831,2350.291607178039,12770.140282806704,1250.3709523922485,16475.984707667816,3836.695522778176,4286.31967811989,21769.522892028388
hig,1000.0,350.0,dec16,128.75353154120964,0.0,52457.69187948244,0.0,347585.3747886509,0.17153867322395958,36263.00929342014,0.764807910329248,438903.4050135618,1.1974133728277045,114238.72289281987,9.937582493306257,126883.70266859545,10.058612672229039,593184.403119746,11.845863388832218,156.0,134.98100219796825,169.68769306342054,318.6270745927915,0.768558027664954,0.22738953082787317,0.004052441507172877,0.987200485336718,0.9876118930585241,128.1213650242272,157.556165104074,189.4335023251382,107.52638517570318,43809.17490139853,290280.1845012172,30284.453235881818,366542.9290948093,95404.58248185746,105964.82847770292,495388.15632143366
hig,1000.0,350.0,sun,284.86638099328593,0.0,58202.33679644255,0.0,352835.8423336433,2.527448746755492,35765.697122667036,3.1924069707991314,449493.46117139264,6.322491510360657,111326.83014806804,24.328488255969067,123972.85890946342,24.79224741714781,601259.3553800874,32.698504152580206,153.5,133.66000746722494,168.32521080762797,315.8404866360332,0.7766415158153616,0.2191834481483137,0.004175036036324742,0.9878133172234599,0.9882026096062498,126.80938928784354,156.6799372266861,188.70315206302558,45.056032187069896,9205.601415370265,55806.45569162912,5656.899192993434,71094.35583026223,17608.063208252148,19608.22860834361,95098.48362703288
hig,1000.0,366.0,annual,14.332031817012803,0.0,39559.80726740572,0.0,310026.99364675145,0.1641454192719854,33767.32716779921,0.630646356147607,385729.62667032384,1.0098874493896925,111522.39063022396,9.362191407774342,124763.01837351201,9.536687634717627,535880.4711485138,11.091475488042116,156.0,137.35407056896688,172.44471223589218,326.314837800272,0.7474759833449904,0.2474280275704982,0.005095989084511365,0.9861189438959024,0.9865705955501124,130.24008307121153,158.94959182825366,190.5682312190678,14.191711983027526,39172.49124277461,306991.62944752973,33436.723258820464,381953.0848743913,110430.5145069587,123541.50796597215,530633.8557552762
hig,1000.0,366.0,june16,36.43379581376529,0.0,44293.138166500954,0.0,317055.1634410923,0.6457117609000175,33373.221458441076,1.7787491158970383,397053.5399018554,2.9013288494736766,108275.35759225437,21.018743787625656,121466.51137934554,21.476869665845445,544326.1951563886,25.629926908162567,156.0,136.07454597453219,170.86810813850232,323.3661281753585,0.7576161423962428,0.2371513339114648,0.0052325236922924345,0.9868701168371168,0.9872939485810285,129.08946307105506,158.06173978776434,189.78495450164834,12.557623662817354,15266.500443248986,109279.29231414375,11502.736570001443,136852.3047547278,37319.22963916908,41865.820002231216,187612.719342426
hig,1000.0,366.0,dec16,1.2905853937465392,0.0,34982.00922309013,0.0,302691.4695255821,0.0,34154.74943037961,0.03315113648072635,374257.7995217211,0.05866925987836808,114851.28933857815,1.0366720043440951,128135.98407214487,1.0416055252626595,527358.9031453978,1.1579775684818585,158.5,138.70632722691104,174.09691935823318,329.13509885127183,0.7368231181974715,0.2582249990909252,0.004951882711603295,0.985308500071348,0.9857903016464852,131.40962555070465,159.86656903838767,191.3733356999121,21.997642315961624,596257.8920479672,5159285.63191552,582157.4961263965,6379112.337493685,1957605.9008872025,2184039.5521912803,8988674.891053809
hig,1000.0,366.0,sun,7.702146232133258,0.0,38900.18590084216,0.0,309318.09513236454,0.006292540434606132,33819.16176412394,0.24948178072417695,384413.59843683225,0.4023393327697828,111880.07786927266,6.251172374306787,125129.52027329507,6.332541084736101,534881.7857493769,7.086325798338034,156.0,137.53472945699303,172.63748855485946,326.6414115491564,0.7463011188701703,0.2486184022714678,0.0050804788583619365,0.9860302692508076,0.9864851386197474,130.40926879204792,159.06854203000924,190.66517816706582,19.14340857283372,96685.01867079626,768799.0458277052,84056.31517879748,955446.2294065403,278073.9260540805,311004.94056069275,1329429.5192745533
hig,1000.0,380.0,annual,0.06314423818804084,0.0,28055.664366448775,0.0,273421.2737266598,0.00011816896112106804,31950.55939210392,0.05930628405086062,335746.94017571607,0.1032062701043976,111597.75155281699,2.157752401931129,125346.47874301534,2.1901234979108306,484607.33491261,2.4113602303708705,156.0,140.2957854668595,176.36715853474277,334.6107047770291,0.7191551137166186,0.2748224627796412,0.006022423503740271,0.9843999121835845,0.984916489296894,132.6691873220723,160.81921718758443,192.1936534776873,0.6118256005586454,271840.69667539827,2649269.9857293786,309579.6346460787,3253164.171480023,1081307.8647249923,1214523.8716235163,4695522.223818463
hig,1000.0,380.0,june16,0.2631900838650703,0.0,31443.449523369647,0.0,281447.28251690255,0.0007189710019324669,31707.07565541365,0.1892748588030153,346856.6554081581,0.3209232027757176,108342.3615512424,6.379713056376566,122005.95658992362,6.490845416730298,492783.27991911024,7.162778208888673,156.0,139.08611263363838,174.64154829611587,331.8380735803763,0.7307784184913991,0.26306400092628135,0.006157580582319522,0.9852688684940183,0.9857524005321757,131.707088800588,159.97891219304879,191.4196610913142,0.8201030077872087,97978.11205737096,876992.6265306424,98799.57379576775,1080808.9050842624,337595.9127111143,380171.81535854685,1535517.767668235
hig,1000.0,380.0,dec16,0.0,0.0,24781.18472875047,0.0,265117.07002724055,0.0,32182.358069700873,0.0,324462.06807823526,2.7640582426807416e-06,114935.42650455101,0.005846193194260405,128764.80357672324,0.005846527856570161,476328.31199070974,0.006125098877149266,158.5,141.57434704224482,178.226740038312,337.2885008375249,0.7069010944074077,0.28721977077548944,0.005879134817102893,0.9834553097604457,0.9840079656737324,133.67016136061469,161.69772090235918,192.99735402731014,0.0,8965507436.166128,95915876855.80563,11643154826.755236,117386118377.72037,41582129033.967125,46585416178.43761,172329332513.8979
hig,1000.0,380.0,sun,0.0,0.0,27582.700387273882,0.0,272574.9183093752,0.0,31986.406665381084,0.012859689483935762,334470.22996103775,0.025389876094229893,111956.2535729244,0.6441721836716976,125717.7113422911,0.6484224252138971,483654.76275224244,0.7082830638578577,156.0,140.4643851212135,176.5834614669466,334.91723127668337,0.7178138120348933,0.27617897528452284,0.0060072126805839066,0.9842968447944271,0.9848172643267171,132.8129927898347,160.93183509295716,192.29143589484624,0.0,1086366.088786953,10735574.970817624,1259809.4825933522,13173369.917982763,4409484.046216656,4951489.75425137,19049118.67065621
iso,400.0,300.0,annual,2051928.251587559,0.0,11379299.62703363,23.2840328654691,20830403.109268364,3145.944458133524,3282738.5545701357,839.9442191295137,37558016.77368808,4013.27613377605,2235265.514345393,279.56370536219214,2549636.88827329,282.6684431550637,41827279.99771886,4477.942601988207,66.0,67.68108685062214,149.6790270705772,196.8927473623227,0.9352737955482012,0.06404207407350704,0.0006841303782917363,0.9978884617595011,0.9965064741636137,65.93664987742811,144.60000681870466,186.69534784515457,511.28509058182374,2835.4140726237456,5190.373753243152,817.9697696209707,9358.44320743266,556.9677838843984,635.3006380037855,10422.228275223119
iso,400.0,300.0,june16,2529894.5681261085,0.0,12432218.40061875,75.9874517674508,20500214.569665685,6339.781407914681,3185315.6825958416,1511.2635945124675,38660933.40622589,7934.249239322138,2209415.793644526,587.312553778522,2529245.716961691,597.4311615359073,42957346.238214396,8893.046457164543,63.5,65.49295758623157,146.77851782401018,195.18282092437912,0.9374153418241796,0.06185561970374309,0.0007290384720772813,0.9980079189930647,0.9967063012859889,63.78893539772861,141.4330655909142,185.17337692746074,318.8574610925948,1566.9054532601117,2583.7623638121454,401.4640310023811,4872.6643492143285,278.46564016349043,318.77568257205104,5414.166475300246
iso,400.0,300.0,dec16,1601663.0517255196,0.0,10337599.023421232,0.00022568083141599,21161123.5647625,698.5801190517138,3382685.695946043,280.4295051417674,36497083.07892615,980.4924604030814,2260709.1019381243,52.365261889090725,2569329.8491644543,52.369190040363684,40740232.057952225,1076.6729816338052,156.0,70.38167244796162,152.40957279023132,198.54881829917812,0.9331015840071007,0.06626200540809879,0.000636410584800462,0.9977627908363885,0.996296089195796,68.58369351484204,147.53967337677176,188.17886201900873,1633.5291870241147,10543.272325797829,21582.1379759138,3449.986443093522,37223.21644770442,2305.687389996599,2620.448349096127,41550.78565438828
iso,400.0,300.0,sun,1979355.8100029181,0.0,11244244.57735743,4.153255142794634,20870724.759113338,2378.259699685167,3293435.963975051,701.3634190571547,37401448.45298464,3087.2501731413545,2238648.922049056,201.25550414187188,2552496.797385739,201.8026809265301,41666860.930504285,3428.416131227968,66.0,68.03272013968204,150.0485586549704,197.11645009708053,0.9349603092764419,0.06436107340443353,0.0006786173191245526,0.9978728687495356,0.99648047100309,66.28694295603673,145.00174258268757,186.88508397935564,641.1387801426127,3642.1552989714887,6760.295923111684,1066.7862269884974,12114.809735334058,725.1271508622751,826.7865104007783,13496.431644250977
iso,400.0,350.0,annual,48310.09219241744,0.0,3039008.722391914,0.0,16413267.853817353,0.0,3087069.5909781787,0.00013496461240274603,22601925.375346664,0.0002796428695923114,2514846.111008903,0.0005980654995554355,2901359.89501359,0.0005980654995554355,26628815.91164564,0.0009513321408196657,161.0,132.4617127843378,168.47766766123004,218.21606438028192,0.8840114513321526,0.11445166323514644,0.0015368854327009185,0.9964453761554004,0.9942077084461981,126.96186874131061,162.3075793216743,197.24076771951164,172756388.39941907,10867463657.566008,58693675536.03672,11039328824.935844,80824250617.57445,8993063598.135983,10375232879.148516,95224369391.10063
iso,400.0,350.0,june16,75641.00850779572,0.0,3423987.6175371776,0.0,16417910.489458889,0.0,3011886.664540233,0.0008199571488233708,22943265.73156325,0.0017155222092520852,2463171.4818523657,0.0034208867364487225,2851536.334561815,0.0034208867364487225,26935237.87058256,0.005580245493496008,161.0,129.9276916701531,167.1414116888627,216.54211227749767,0.887159279751727,0.11120220960411309,0.001638510644159874,0.996603369667574,0.9944610944321635,123.90345240653576,161.0451676360589,196.34954607485204,44092118.48138817,1995886499.7905977,9570211566.434101,1755667544.4343696,13373925215.206516,1435814394.338988,1662197271.0018117,15700897210.957993
iso,400.0,350.0,dec16,25050.495666296636,0.0,2665220.0948130502,0.0,16399224.207030006,0.0,3163625.9398692413,0.0,22267830.3463838,0.0,2567144.8794284635,0.0,2951551.4118765723,0.0,26330321.561231464,0.0,161.0,134.7783058617884,169.81022134650556,219.96606901513937,0.8808116739044717,0.1177561743861758,0.0014321517093525138,0.9962808940195902,0.9939441400656119,129.63491743994635,163.55266181977532,198.12168651905836,inf,inf,inf,inf,inf,inf,inf,inf
iso,400.0,350.0,sun,42930.6126312387,0.0,2986089.626639232,0.0,16417449.93419575,0.0,3095616.565755796,0.0,22556402.873074435,0.0,2520882.6380330557,0.0,2907298.3407337368,0.0,26587244.812001318,0.0,161.0,132.80745138149408,168.64910529998647,218.41685061643616,0.8836096999121006,0.11486569131156821,0.0015246087763312044,0.9964264864742564,0.9941773019398763,127.3622634195866,162.47074836998937,197.3495762314496,inf,inf,inf,inf,inf,inf,inf,inf
iso,400.0,380.0,annual,208.53559853771213,0.0,1290563.5109313393,0.0,13468985.55393961,0.0,2872953.7549351994,0.0,17647008.55459817,0.0,2639276.4640610185,0.0,3067788.2940939353,0.0,21650541.76067954,0.0,166.0,141.74507206018313,175.3227666536499,239.8984528381356,0.848872333526133,0.14882763625149942,0.0023000302223675773,0.995535300061247,0.9928004863717934,136.7020606101963,167.5641633883056,201.13569583860453,inf,inf,inf,inf,inf,inf,inf,inf
iso,400.0,380.0,june16,569.6511501439078,0.0,1469375.5658188595,0.0,13632793.973499974,0.0,2819891.773667618,0.0,17936495.712318502,0.0,2574823.384228603,0.0,3002545.987591855,0.0,21887050.015169006,0.0,163.5,140.41279828521303,174.14816922071125,235.19629720191628,0.8534832691239892,0.1440838610039179,0.002432869872092902,0.9957315798952389,0.9931057139201922,135.36131322655277,166.60721788498415,200.37025022152528,inf,inf,inf,inf,inf,inf,inf,inf
iso,400.0,380.0,dec16,8.620067092916422,0.0,1118994.8644133878,0.0,13293871.405257078,0.0,2926371.677590931,0.0,17353987.731569484,0.0,2704939.7581884577,0.0,3134044.0789005845,0.0,21411391.16430386,0.0,166.0,143.08587353996035,176.51766851772135,247.15252449281633,0.8440916017652254,0.15374506514337505,0.0021633330913995996,0.9953284339980542,0.9924792770119294,138.03212225817964,168.5325184458069,201.90768021246518,inf,inf,inf,inf,inf,inf,inf,inf
iso,400.0,380.0,sun,90.7558834398849,0.0,1264959.4262559537,0.0,13454558.034730477,0.0,2879296.889754813,0.0,17613249.63368085,0.0,2646586.9145735255,0.0,3075295.2148100906,0.0,21622845.558607515,0.0,166.0,141.92549579779293,175.46598510036873,240.52443224830304,0.8483326514319399,0.14938340262351857,0.00228394594454151,0.9955127333021443,0.992765154004337,136.89254015611874,167.68587211315165,201.22736893021374,inf,inf,inf,inf,inf,inf,inf,inf
iso,4000.0,300.0,annual,91690.01297540998,0.0,689864.2626479771,186.19693582530087,1708110.6104252455,5333.187789589822,303398.8806386924,1247.3004731448248,2794494.2714989493,6774.115761353271,271227.4464705128,1230.3598570358156,321227.98629447323,1335.7757888070555,3257707.1314974832,8457.717206002748,158.5,76.33822251975988,159.33320818203657,211.46866353849174,0.8934400487147874,0.10354599365191297,0.003013957633299591,0.9971532706078673,0.9953772543529327,73.1817256988553,152.44354758270737,191.74392138467684,13.535347815947713,101.83827483192614,252.15255696841157,44.78796810199212,412.52531990104205,40.03879709553848,47.41991392103125,480.90514633406383
iso,4000.0,300.0,june16,117727.29437004031,0.0,767098.9370476039,291.8265338994413,1705180.5087456317,7170.4200098598885,296459.04724796955,1606.4271770717353,2887852.9254957917,9078.038716114363,264008.4594108963,1568.644931361171,313468.8093697047,1705.403525905991,3347173.6965270615,11245.39186911756,158.5,72.76662364027318,156.94714892681276,208.90868189039625,0.8986169612492291,0.0983411045454251,0.00304193420534582,0.9973255471449649,0.9956525003685067,70.04981787348402,150.08223245562394,190.38489385275602,12.96836222575956,84.5005139365546,187.8357828237478,32.65672867441369,318.11418917718254,29.08210326777487,34.53045521972366,368.7111061319354
iso,4000.0,300.0,dec16,67534.4026694031,0.0,614063.7576959053,95.4714678780457,1710115.841754788,3632.89548785966,310447.61271419446,910.4264058541501,2703636.6440411154,4644.397990492297,278604.2763664118,912.1267006014276,329136.33850899845,988.2036733471565,3170991.8711217116,5874.642542931629,161.0,81.65868094007168,161.667446526356,214.17130143154014,0.8880217760112956,0.1089997384818242,0.0029784855068801797,0.99696972972345,0.9950843253773064,77.46846770566681,154.72707691534913,193.0875999626904,14.541045536505495,132.2160071020993,368.21044304463646,66.8434559978973,582.1285448783289,59.987166676230586,70.86738457444528,682.756274895725
iso,4000.0,300.0,sun,87554.67431363653,0.0,679651.7738012106,166.0128260710718,1708938.6446525613,5038.912238219202,304196.8849249191,1192.0387630254618,2781777.22701571,6404.1023807562015,272034.9404925164,1178.759447937308,322106.27339353727,1279.3216319274777,3245342.852964487,8013.064334886193,158.5,76.99487488524609,159.6489375578677,211.81245440334254,0.8927616875342641,0.10422499605101876,0.0030133164147171376,0.9971310788102377,0.9953416444333679,73.73132685794702,152.76026487027636,191.91795539899022,13.671654372161678,106.12756220817269,266.85061278654456,47.50031570997454,434.3742591271996,42.47823103358855,50.29686507845971,506.7599891464062
iso,4000.0,350.0,annual,636.9783908405672,0.0,159286.5730703704,0.0009851430217045637,1212978.2642273097,234.76318823304413,261183.55162320452,155.7873508989603,1635465.2657632965,392.16916749780694,279895.3466402895,297.11387719532564,335496.59368188994,323.80851574852784,2067668.5085953232,748.0725092577877,163.5,139.71489689757414,175.87479264492248,309.7550242205089,0.823739636666599,0.17036002959378538,0.005900333739615626,0.99545793813607,0.9927427979918645,133.5092894471272,166.32910154974934,200.6879700505674,1.6242439325476274,406.16801694707715,3092.997524426988,665.9971595667706,4170.305575520397,713.7107397456348,855.4894710935328,5272.389264530557
