m_GeV,sigma_H_cn_13TeV_fb,sigma_H_cn_14TeV_fb,ratio_14_13,sigma_H_cn_100TeV_fb,ratio_100_13,sigma_H_tot_14TeV_fb,sigma_H_tot_100TeV_fb,sigma_H_100TeV_low_fb,sigma_H_100TeV_high_fb,pairs_HLLHC_3ab,pairs_FCChh_30ab,slope_13,slope_100,clipped_100TeV
300.0,201.3994308166412,230.6455520593067,1.1452145178567652,275.7435617144289,1.3691377408383658,345.96832808896005,413.61534257164334,137.87178085721445,1240.84602771493,1037904.9842668802,12408460.277149301,-3.882707199234347,-1.5783581559997817,True
500.0,22.99089904077642,27.795995308447733,1.2089999290218727,241.90587005815735,10.521809940060004,41.6939929626716,362.858805087236,120.95293502907867,1088.576415261708,125081.9788880148,10885764.15261708,-4.614093311299144,-1.692961108633389,False
800.0,2.2441259645804927,2.8518837070290686,1.2708215813376533,93.1964002331999,41.529041463865255,4.277825560543603,139.79460034979985,46.59820011659995,419.38380104939955,12833.476681630807,4193838.0104939956,-5.287031611684514,-2.365899409018761,False
1000.0,0.6655795945646609,0.8660985091010036,1.3012696245104949,53.04431749055897,79.69642988417327,1.2991477636515054,79.56647623583845,26.522158745279484,238.69942870751535,3897.443290954516,2386994.2870751536,-5.606522425839123,-2.6853902231733677,False
1100.0,0.38753122981918964,0.5094082815693566,1.3144960776632921,40.79989816617041,105.28157481709644,0.7641124223540349,61.19984724925561,20.399949083085204,183.59954174776684,2292.3372670621047,1835995.4174776683,-5.742984926160397,-2.8218527234946427,False
1500.0,0.0609294054911164,0.08277106245064032,1.3584748084027913,15.872730956747496,260.5101892724321,0.12415659367596049,23.809096435121244,7.936365478373748,71.42728930536373,372.4697810278815,714272.8930536374,-6.187056242468912,-3.2659240398031573,False
2000.0,0.009684854739963828,0.013564425988482287,1.40058125317148,5.84629051429043,603.6528860021152,0.02034663898272343,8.769435771435644,2.923145257145215,26.30830731430693,61.039916948170294,263083.07314306934,-6.598951540379102,-3.6778193377133466,False
3000.0,0.0005928733933082355,0.0008668711843154544,1.4621522809082563,1.169863226170884,1973.2091866073515,0.0013003067764731815,1.7547948392563257,0.584931613085442,5.264384517768978,3.9009203294195447,52643.84517768977,-7.179485357008889,-4.258353154343136,False
