m_GeV,delta_keV,f2,Z5,B,kappa_hat,mu_hi,mu_gap,mu_lomid,mu_he,exo_fraction_of_hi,exo_fraction_of_roi
1000.0,260.0,0.0031622776601683794,2.4678769866969192,0.6900303126282068,8.522701932751089e-06,0.11891773389922412,0.6752819371381573,0.3558966346355671,0.08560861163300416,0.3171148599230499,0.5002560503138028
1000.0,260.0,0.005623413251903491,2.451695796935479,0.6342668690900461,6.551068345974423e-06,0.11381302151651071,0.6545879097568988,0.4482105599660851,0.08361190897177985,0.45290393635720433,0.640870064955858
1000.0,260.0,0.01,2.435196684112198,0.5821393302627998,4.64035501795135e-06,0.10884032864133901,0.6343777951173739,0.5374717493319712,0.08165646869667745,0.5965505932200827,0.7611872831039893
1000.0,260.0,0.01778279410038923,2.4208325549431047,0.5403537479782167,3.054935255562784e-06,0.10469452360628861,0.6174892412638862,0.6113829221479631,0.08001827981373004,0.7260457098812807,0.8510345770661661
1000.0,260.0,0.03162277660168379,2.4099502706675224,0.5107722700336952,1.9001210072129876e-06,0.10166313497949635,0.6051175204626837,0.665129154888169,0.07881581015477718,0.8269965154715911,0.9115392400711964
1000.0,260.0,0.05623413251903491,2.402543889175905,0.4916060640931176,1.1362236430520342e-06,0.09965243901661489,0.5969007048841352,0.7006391220714344,0.07801604601575789,0.897143278166677,0.949500155871247
1000.0,260.0,0.1,2.3978641072317317,0.47988341324944866,6.625392011778029e-07,0.09840342106072487,0.5917921958144157,0.7226412610616252,0.07751836664328593,0.9420789515209784,0.972269363287013
1000.0,260.0,0.1778279410038923,2.395044718178126,0.47296211105050634,3.804702671839586e-07,0.09765878257890959,0.5887448951788166,0.7357362424541849,0.07722131375040091,0.9693828576305793,0.985559694590529
1000.0,260.0,0.31622776601683794,2.393394692958312,0.46895991157048844,2.165345479894493e-07,0.09722574558088716,0.5869722588669086,0.7433448887467312,0.0770484625670268,0.9854437368007426,0.9931942438220951
1000.0,260.0,0.5623413251903491,2.3924453848559004,0.4666733804107516,1.2259770024463595e-07,0.09697753447895749,0.5859560575869023,0.7477041250658648,0.07694935629461898,0.9947114179233906,0.9975396525645279
1000.0,260.0,1.0,2.3919045826478715,0.46537600150163644,6.920742918479828e-08,0.09683639987688715,0.5853781200730789,0.7501812842142936,0.07689297983952013,1.0,1.0
1000.0,270.0,0.0,2.535540799130066,0.9625882628475966,1.94365286649032e-05,0.14013815895162,0.7253379863635704,0.06578550146455087,0.1008317216430392,0.0,0.0
1000.0,270.0,1e-08,2.5355405553335566,0.9625870456787664,1.9436478740459664e-05,0.14013806746050156,0.7253377045515675,0.06578691234484235,0.1008316829950288,1.9257259968135496e-06,3.9107970696503665e-06
1000.0,270.0,1.7782794100389228e-08,2.5355403655925013,0.9625860983860697,1.9436439893554913e-05,0.14013799631346097,0.725337485525781,0.06578801042627098,0.10083165295815454,3.4244737837221497e-06,6.954468792657945e-06
1000.0,270.0,3.162277660168379e-08,2.5355400281814644,0.962584413845238,1.9436375500096313e-05,0.14013790358713124,0.725337270943782,0.06578997897535156,0.10083162385862447,6.089655073958525e-06,1.236692189668818e-05
1000.0,270.0,5.6234132519034905e-08,2.5355394281754164,0.9625814182934077,1.94362447251855e-05,0.14013762141263633,0.7253362823187703,0.06579342451019979,0.10083148772504393,1.0829057174966436e-05,2.1991631447969027e-05
1000.0,270.0,1e-07,2.5355383612129394,0.9625760914678787,1.9436029556632358e-05,0.14013724496014396,0.7253351729595298,0.06579961036322211,0.10083133581839869,1.925692794915476e-05,3.910659777437191e-05
1000.0,270.0,1.7782794100389227e-07,2.5355364639057973,0.9625666192081855,1.943564111228919e-05,0.14013653353370056,0.7253329828333958,0.0658105904716439,0.10083103546770482,3.424368791823508e-05,6.954034651057048e-05
1000.0,270.0,3.162277660168379e-07,2.535533090122649,0.9625497759098087,1.9434947132153502e-05,0.14013524501226746,0.7253289668799836,0.06583010405978826,0.10083048449790165,6.089323070105576e-05,0.00012365549101922161
1000.0,270.0,5.62341325190349e-07,2.5355270910965184,0.9625198270631703,1.943372225977421e-05,0.14013301947650308,0.7253221655820394,0.06586483205709877,0.10082955200925536,0.00010828007341044512,0.00021987290748098882
1000.0,270.0,1e-06,2.5355164247420956,0.962466579902143,1.943153535960854e-05,0.1401289968043184,0.7253097328168606,0.06592654639842448,0.10082784677145257,0.0001925360838892479,0.00039092873852943484
1000.0,270.0,1.778279410038923e-06,2.535497462010806,0.9623719239922238,1.9427656736019406e-05,0.1401219110971941,0.7252879697917196,0.06603628830153041,0.10082486245485783,0.00034233192268159234,0.0006949696214391042
1000.0,270.0,3.162277660168379e-06,2.5354637568644462,0.9622037017845095,1.9420757534097687e-05,0.14010927623939246,0.7252490758144399,0.06623131227767176,0.10081952860295582,0.0006086005021559835,0.0012351837898310495
1000.0,270.0,5.623413251903491e-06,2.535403869888802,0.9619048792514053,1.9408500753817302e-05,0.14008682886894605,0.725179973352647,0.066577776866176,0.1008100520005977,0.001081752018647569,0.002194397780797124
1000.0,270.0,1e-05,2.53529753254943,0.9613745101444364,1.938674283928302e-05,0.1400469802974132,0.7250573010081719,0.06719280824120515,0.10079322890156225,0.0019220475624108255,0.003895616257027144
1000.0,270.0,1.778279410038923e-05,2.535108934470072,0.9604345809037251,1.9348170852172916e-05,0.13997633429556755,0.7248398107351588,0.06828310409322226,0.10076340257329408,0.0034128588545624247,0.006906607731626489
1000.0,270.0,3.1622776601683795e-05,2.534775124768653,0.9587732190140045,1.9279951933582436e-05,0.13985136193639908,0.724454996043051,0.07021125711160395,0.10071062924540969,0.006053022337388392,0.012216379884586681
1000.0,270.0,5.623413251903491e-05,2.534186434159453,0.9558503741761424,1.915982406851926e-05,0.13963131497238856,0.7237774812088159,0.07360668673135685,0.10061771538813093,0.010713755197013855,0.021520052569003096
1000.0,270.0,0.0001,2.5331548506133394,0.9507502093992961,1.8949838462035283e-05,0.1392465471590089,0.7225924555830848,0.07954123980368151,0.10045520031077926,0.018895313725540104,0.03763986284058336
1000.0,270.0,0.00017782794100389227,2.53136721573616,0.9419770213741521,1.8587528536605927e-05,0.13858238866853834,0.7205461664439615,0.08977909899917541,0.100174567450959,0.033116668087612405,0.06503393883677745
1000.0,270.0,0.00031622776601683794,2.5283284455509856,0.9272507990874125,1.797620729251336e-05,0.13746099666981745,0.7170889796695715,0.1070488142188925,0.09970043086470766,0.05741846907153718,0.11009057482942587
1000.0,270.0,0.0005623413251903491,2.5233279172230016,0.9035228817859353,1.698260719174415e-05,0.13563624253547785,0.7114574180356811,0.13510536500482467,0.09892806170421915,0.09776010156233955,0.1803580201662491
1000.0,270.0,0.001,2.515522665164887,0.8677113636267926,1.546200681456478e-05,0.13283857475891478,0.7028090216714937,0.17801310596479178,0.09774186774613562,0.16161240114813674,0.28133696315865087
1000.0,270.0,0.0017782794100389228,2.504289693563447,0.8186950714245007,1.3336902945685043e-05,0.12891833048044296,0.6906613549968549,0.23791739485018928,0.09607558808543723,0.25543084961373697,0.4106173560657756
1000.0,270.0,0.0031622776601683794,2.4898756594673066,0.7599260234761609,1.071572486268378e-05,0.1240659437404247,0.6755777505073143,0.3117053046942993,0.09400637127562854,0.3792294013601883,0.5536970834554793
1000.0,270.0,0.005623413251903491,2.4738722034418354,0.6997479766132069,7.938942072585322e-06,0.11890450194125413,0.659475049134881,0.38975003480737763,0.09179708390798309,0.5213115712295622,0.6886334131303127
1000.0,270.0,0.01,2.4587219096857678,0.6473281306459777,5.43362637566034e-06,0.1142285688058947,0.6448341560809928,0.46005252315772066,0.08978811489565217,0.6604623519255037,0.7979926725692411
1000.0,270.0,0.01778279410038923,2.4463961285886087,0.6077084366062688,3.4800336386764795e-06,0.11056938493898888,0.6333409875882224,0.5147964943976397,0.08821090194451442,0.7771083545630137,0.8762441608581545
1000.0,270.0,0.03162277660168379,2.4375476187733205,0.5808370417250853,2.1226616087777606e-06,0.108020051763011,0.625314784207963,0.5527924279602465,0.08710937620034338,0.8627985646669389,0.9273832452591974
1000.0,270.0,0.05623413251903491,2.4317509145874294,0.5639119747966983,1.2532986401544688e-06,0.10638421485453807,0.6201562213548402,0.5771099134797365,0.08640137100588145,0.919836006021313,0.9588519874122248
1000.0,270.0,0.1,2.428178104777784,0.5537391630873526,7.251474474450912e-07,0.10538925121675001,0.6170154371641617,0.5918762820683109,0.08597028854076648,0.9553511561466808,0.9775045684000073
1000.0,270.0,0.1778279410038923,2.4260582420395265,0.5477947676668342,4.1451447843119775e-07,0.10480363628631793,0.6151656738424629,0.6005586415654504,0.08571639748490906,0.9765542693607167,0.988315999567826
1000.0,270.0,0.31622776601683794,2.4248287832496573,0.5443780147833233,2.3528325857043938e-07,0.1044655980718015,0.61409752460895,0.6055673922419792,0.0855697858299472,0.9888963210219412,0.994501428238897
1000.0,270.0,0.5623413251903491,2.424125138927993,0.5424326453962174,1.3301045847093774e-07,0.1042726652889727,0.6134877727347605,0.6084252371953224,0.08548609220738729,0.9959747898291045,0.998013881540713
1000.0,270.0,1.0,2.4237254873868586,0.5413309894733851,7.502076868049595e-08,0.10416325424234481,0.6131419416776054,0.6100455679425024,0.0854386237581986,1.0,1.0
1000.0,280.0,0.0,2.5628966264898563,1.0900134943335407,2.7850790084588153e-05,0.14814555399037688,0.7122855053581686,0.045271727226568685,0.11274101596931652,0.0,0.0
1000.0,280.0,1e-08,2.5628963018802957,1.0900116651076002,2.7850694604936522e-05,0.14814542727196126,0.7122852463809256,0.045273264073562476,0.11274095286755127,2.582894373512825e-06,4.95752684973326e-06
1000.0,280.0,1.7782794100389228e-08,2.56289604924469,1.0900102414682968,2.7850615753913237e-05,0.1481453044920173,0.7122849286724419,0.04527445277968937,0.11274088537227064,4.593098685361262e-06,8.815833975712949e-06
1000.0,280.0,3.162277660168379e-08,2.5628955999908056,1.0900077098605552,2.7850488155972085e-05,0.14814515328684733,0.7122846864654991,0.04527658713122226,0.11274081643486496,8.16778373600427e-06,1.567690869617336e-05
1000.0,280.0,5.6234132519034905e-08,2.5628948011008466,1.0900032080201443,2.7850244072910604e-05,0.14814479301288425,0.7122838163427142,0.0452803546222881,0.11274062429537826,1.452450967118898e-05,2.7877584498726e-05
1000.0,280.0,1e-07,2.562893380479629,1.0899952026971795,2.784983531268454e-05,0.14814428681953992,0.7122829155417015,0.045287095214457604,0.1127403849515159,2.5828345652675404e-05,4.957306112085225e-05
1000.0,280.0,1.7782794100389227e-07,2.5628908543078404,1.0899809676512218,2.7849087720514196e-05,0.14814327641957345,0.7122807834823166,0.0452990476596288,0.1127398754207727,4.5929095592490575e-05,8.815135971543484e-05
1000.0,280.0,3.162277660168379e-07,2.5628863623520592,1.0899556558333043,2.7847766476516926e-05,0.14814152278781395,0.712277199152488,0.04532031401885128,0.11273900213013495,8.167185690149115e-05,0.00015674701579412338
1000.0,280.0,5.62341325190349e-07,2.562878375295976,1.089910650897266,2.7845417248796398e-05,0.14813840477076987,0.7122708261449451,0.04535812656915814,0.11273744939466349,0.00014522618615853543,0.00027870605917304275
1000.0,280.0,1e-06,2.562864174912576,1.0898306402483244,2.7841245180671003e-05,0.14813288549996195,0.7122596118613993,0.045425359492695556,0.11273470721211992,0.00025822366351174,0.0004955099816259966
1000.0,280.0,1.778279410038923e-06,2.5628389316211213,1.0896884243890896,2.78338165481119e-05,0.14812300763381184,0.7122393551687012,0.045544848015193595,0.11272978177363606,0.0004591019154397757,0.0008808162004223741
1000.0,280.0,3.162277660168379e-06,2.5627940703016843,1.0894357315636558,2.7820628721106513e-05,0.1481055219563466,0.7122036815694487,0.045757195226886205,0.11272108038440833,0.0008161210044860094,0.0015652664544598554
1000.0,280.0,5.623413251903491e-06,2.562714383731145,1.0889870256625303,2.779719521567125e-05,0.14807440073225597,0.7121400017819499,0.04613429015044752,0.1127055757046653,0.001450373511046485,0.00278010117871629
1000.0,280.0,1e-05,2.5625729607398666,1.0881911584374298,2.7755633510544738e-05,0.14801925310890254,0.7120273400128228,0.046803324013687225,0.11267811818081888,0.0025762725248398943,0.004933144392020636
1000.0,280.0,1.778279410038923e-05,2.5623223590910276,1.0867823545038338,2.768202238336488e-05,0.14792154340198932,0.7118275943753926,0.047988108496794225,0.11262945668386878,0.00457220034336151,0.008739024476113471
1000.0,280.0,3.1622776601683795e-05,2.5618795060403854,1.0842973726814333,2.7552073509343672e-05,0.14774902113928834,0.7114747965447517,0.05007952105354386,0.11254352604381991,0.00810193103753348,0.015435654948750226
1000.0,280.0,5.623413251903491e-05,2.5611006842937574,1.0799413833984792,2.7323979542749924e-05,0.14744621013455095,0.7108556038523112,0.05375053805617395,0.112392704227619,0.014317566315549644,0.027123720542419814
1000.0,280.0,0.0001,2.5597425724054625,1.0723885619950368,2.692751734850769e-05,0.14691970761811557,0.7097783747564905,0.060130569283515546,0.11213040802765424,0.02518112477451361,0.04723837109382912
1000.0,280.0,0.00017782794100389227,2.5574089188444216,1.0595376672150099,2.6250125951068413e-05,0.14601980574439538,0.7079359712456527,0.07102998562681505,0.111681975690116,0.04392163426117873,0.08102999233803072
1000.0,280.0,0.00031622776601683794,2.55349862634194,1.0383603570301072,2.5125894284102135e-05,0.1445252884041511,0.7048725220469835,0.08911476287085693,0.11093689012256129,0.07553296787073258,0.1355621251248826
1000.0,280.0,0.0005623413251903491,2.5472145796818126,1.005241013181115,2.3347205711249947e-05,0.14215821112939062,0.7000111445023137,0.11771605674184143,0.10975590243081895,0.12688837221670168,0.2181027728859969
1000.0,280.0,0.001,2.537762920356516,0.9574780659367834,2.0735654191894538e-05,0.13867696886551378,0.6928402797863057,0.1596840678970262,0.10801700851415955,0.2054339738404069,0.331663110043799
1000.0,280.0,0.0017782794100389228,2.524872209246006,0.896115818466161,1.7293710548456077e-05,0.1340781133743914,0.6833281015237609,0.21494916139919693,0.10571613330309462,0.3151295733253631,0.4689781444951431
1000.0,280.0,0.0031622776601683794,2.509449766215022,0.8280661157260922,1.3350514446398513e-05,0.1287941260024235,0.6723424764488466,0.2781941930914244,0.10306711581739088,0.4503610372953417,0.6113015890243497
1000.0,280.0,0.005623413251903491,2.4936420903255923,0.76392556849196,9.49754766711862e-06,0.12361457405641894,0.6615138793524783,0.3399189019252685,0.10046473605018585,0.5936092656099173,0.7370913027794358
1000.0,280.0,0.01,2.479810124269732,0.7120984643151671,6.275678306340054e-06,0.11927042335149192,0.652384592363742,0.3914757601443261,0.09827759671044632,0.7229142383953346,0.833544943593112
1000.0,280.0,0.01778279410038923,2.469286579889065,0.6751659266401024,3.914072559471128e-06,0.11607831382555925,0.6456477651071012,0.4292315641124582,0.09666775421937712,0.8238281878891992,0.8997546132004558
1000.0,280.0,0.03162277660168379,2.4621020086257452,0.6511225074169937,2.3448187813008596e-06,0.11395340001085835,0.6411494643421765,0.45430288680321224,0.09559481070623943,0.8940068827667894,0.9418235914395057
1000.0,280.0,0.05623413251903491,2.4575529209521005,0.6363705483747407,1.3688514144586381e-06,0.11263029231303731,0.6383429084077923,0.4698885991858354,0.09492619193372655,0.9389878307018128,0.9672555082112974
1000.0,280.0,0.1,2.4548087037270574,0.6276437537334211,7.866192753015661e-07,0.11184036174537487,0.6366651375442105,0.4791838697561305,0.09452680105089703,0.9663287194854014,0.9821695722793783
1000.0,280.0,0.1778279410038923,2.4532014216818543,0.6225917144326472,4.478632723462535e-07,0.11138057692765697,0.6356879118834554,0.4845912494841841,0.09429426922305602,0.9824146991867111,0.9907601689904918
1000.0,280.0,0.31622776601683794,2.452276285250903,0.6197034565508178,2.5363001115057955e-07,0.11111688876877171,0.6351272523007554,0.4876914225986496,0.09416089074618206,0.9916979923017674,0.99565735683607
1000.0,280.0,0.5623413251903491,2.4517491158473033,0.6180640290292427,1.4319507052959427e-07,0.11096693272171769,0.6348082999920193,0.48945394516624013,0.09408502942984676,0.9969958533492586,0.9984325739554177
1000.0,280.0,1.0,2.4514504408438293,0.6171372395646165,8.070538724305635e-08,0.11088208704530245,0.6346278609995353,0.49045130101200946,0.09404210923677539,1.0,1.0
1000.0,290.0,0.0,2.5941259600992765,1.2543761044299857,4.115243828764706e-05,0.15746393197324554,0.6925591993692551,0.03303577723683709,0.12772256497089565,0.0,0.0
1000.0,290.0,1e-08,2.594125488037929,1.2543730665790789,4.1152236585346625e-05,0.15746371647832247,0.6925588979414268,0.03303747771023181,0.12772242741610865,3.5428147344438136e-06,6.536363331361173e-06
1000.0,290.0,1.7782794100389228e-08,2.594125120644908,1.2543707023045112,4.115207817140414e-05,0.15746354327533632,0.6925586392057732,0.033038799990393136,0.1277223159085775,6.300097173619699e-06,1.1623421289451089e-05
1000.0,290.0,3.162277660168379e-08,2.5941244673231547,1.2543664980117952,4.1151814466114505e-05,0.15746330413502913,0.6925584819666304,0.033041165797942335,0.127722173472869,1.1203278307828e-05,2.0669504057397805e-05
1000.0,290.0,5.6234132519034905e-08,2.5941233055524133,1.254359021756684,4.1151327535297176e-05,0.15746281001816226,0.6925578994671894,0.033045358337551824,0.12772186432790084,1.9922385921180006e-05,3.6755563111713925e-05
1000.0,290.0,1e-07,2.5941212396560833,1.2543457273669443,4.115047966126068e-05,0.15746200023284074,0.692557166533967,0.033052828054485596,0.1277213704568668,3.5427020930513004e-05,6.535979425769203e-05
1000.0,290.0,1.7782794100389227e-07,2.5941175660942553,1.2543220877476793,4.1148960469650136e-05,0.15746051620457044,0.6925556693452846,0.03306610128004272,0.12772045650699818,6.299740981033193e-05,0.00011622207341197225
1000.0,290.0,3.162277660168379e-07,2.594111034041135,1.2542800547064124,4.114625272689412e-05,0.15745785268879958,0.69255289825383,0.03308969715763847,0.12771881132415322,0.00011202151988543363,0.0002066566559729775
1000.0,290.0,5.62341325190349e-07,2.594099420015926,1.2542053234117265,4.11414564661715e-05,0.15745318589962295,0.6925482740814543,0.03313166403199164,0.12771594208675335,0.00019918824527456101,0.0003674342697900073
1000.0,290.0,1e-06,2.594078772693702,1.2540724783261277,4.113291861968027e-05,0.1574448456501241,0.6925398597759507,0.033206259399671714,0.1277108056765135,0.0003541576072950193,0.0006532142848700233
1000.0,290.0,1.778279410038923e-06,2.594042073872595,1.2538363944365505,4.1117738196205064e-05,0.1574299980273412,0.692524795982091,0.03333882908466328,0.1277016567890999,0.0006296181269127878,0.0011610081790409943
1000.0,290.0,3.162277660168379e-06,2.5939768696186896,1.253417050672535,4.109078871568437e-05,0.15740369040122362,0.6924983373430905,0.03357434808322174,0.12768545978203424,0.0011190901238957768,0.0020627359261898314
1000.0,290.0,5.623413251903491e-06,2.593861096585084,1.2526728525076876,4.1042946952081064e-05,0.1573569731586509,0.6924512839621058,0.03399240058570167,0.127656693122519,0.0019883280496409525,0.003662250498972417
1000.0,290.0,1e-05,2.593655781906241,1.2513542219078504,4.09581205377847e-05,0.15727406894562065,0.6923674570478568,0.03473339374619081,0.12760562514276555,0.003530355115838734,0.006494023357381072
1000.0,290.0,1.778279410038923e-05,2.5932924422111827,1.2490242723572107,4.0808165469172035e-05,0.1571275895104486,0.6922197002942825,0.03604357190107664,0.1275154159393339,0.0062608041652264385,0.0114902034902838
1000.0,290.0,3.1622776601683795e-05,2.5926518530806932,1.2449275985838328,4.054417409363225e-05,0.15686964675308646,0.6919591890562174,0.03834986624106527,0.12735654377922836,0.011079624335176229,0.020251964365551166
1000.0,290.0,5.623413251903491e-05,2.591529876038195,1.237786565001029,4.0083062394387416e-05,0.1564190922094165,0.6915041120548457,0.042378226261805624,0.127079036049202,0.019534694767199573,0.035455665119342755
1000.0,290.0,0.0001,2.58958725024255,1.2255246130457245,3.9288397085709875e-05,0.15564239457556628,0.6907185890918994,0.04931981716020692,0.1266005893985768,0.03421936157525195,0.06135949044329733
1000.0,290.0,0.00017782794100389227,2.58628979010746,1.2050042495195776,3.795028632854006e-05,0.15433404578024054,0.6893931304951476,0.06100688237109139,0.1257945157583586,0.059277354315024657,0.10414834138727903
1000.0,290.0,0.00031622776601683794,2.5808765159230616,1.1721022395635372,3.5782654942637434e-05,0.15221331417199432,0.6872386986028832,0.07993459130369247,0.12448758935300695,0.10077560509222992,0.17133803521367424
1000.0,290.0,0.0005623413251903491,2.5724586470338737,1.1228175572187558,3.2482370690907086e-05,0.1489811199229323,0.6839400717894913,0.10874149714527111,0.12249484248789376,0.16620802144397526,0.26888609933403784
1000.0,290.0,0.001,2.560409962948953,1.0560720997040591,2.7903895673046747e-05,0.14449036795616774,0.6793264319003506,0.1486826781496777,0.119724393991181,0.2617950547207462,0.39551285343889997
1000.0,290.0,0.0017782794100389228,2.545059272152194,0.9770996377131613,2.2309345959075467e-05,0.13899191845828998,0.6736272476302818,0.19745064595919676,0.1163293774158874,0.3869303399827719,0.5379838053561619
1000.0,290.0,0.0031622776601683794,2.5281548776489857,0.8973812594800628,1.6443916544024987e-05,0.13321347892004723,0.6675755913409956,0.2485338074659957,0.11275789413466361,0.5291668013894698,0.6746433495112786
1000.0,290.0,0.005623413251903491,2.5122807540293253,0.8288486145447486,1.1203928989362622e-05,0.12803859220029856,0.6620991039423685,0.2941276472871753,0.10955616975558881,0.6670600831376547,0.7870744856918868
1000.0,290.0,0.01,2.4994551755979395,0.7775897760848062,7.1509302281098385e-06,0.12402728251677962,0.6578150011992768,0.3293643285514368,0.10707210814383537,0.7815932650268606,0.8684631148953408
1000.0,290.0,0.01778279410038923,2.490295664971039,0.7430794624602404,4.351421775584643e-06,0.12125188090240312,0.6548297927466473,0.35368749515391457,0.10535218703385248,0.8651236658592851,0.9220819560062946
1000.0,290.0,0.03162277660168379,2.4843164144340895,0.7214460435238969,2.5653853592792566e-06,0.11947918462873923,0.6529139426675614,0.36919841292923944,0.10425311718195547,0.9204407926893449,0.9552470909709061
1000.0,290.0,0.05623413251903491,2.48063933091611,0.7084808950397242,1.4829624835272153e-06,0.11840397530630785,0.651748002529125,0.37859584891979553,0.1035862636899856,0.9547713456686014,0.9749668727668186
1000.0,290.0,0.1,2.478460543654919,0.7009177403554792,8.472524749854473e-07,0.11777228800573858,0.6510620536621944,0.38411427370318524,0.1031944309947999,0.9752259070438242,0.9864179767838784
1000.0,290.0,0.1778279410038923,2.4771979099078316,0.6965748294584145,4.807631377852061e-07,0.1174079666200907,0.6506657609803097,0.3872951613919074,0.10296840517043813,0.9871180435262146,0.9929763542201544
1000.0,290.0,0.31622776601683794,2.4764756080706474,0.6941035311927463,2.7173787961950624e-07,0.117200167447361,0.6504396797483485,0.3891093290891525,0.1028394834082476,0.9939337691827085,0.9967028542615212
1000.0,290.0,0.5623413251903491,2.476065466078202,0.6927044898671366,1.532508720650229e-07,0.11708235557811794,0.6503114139734587,0.3901376325375136,0.1027663860150298,0.9978080403078863,0.9988107320316133
1000.0,290.0,1.0,2.475833558623114,0.6919147785737765,8.631951836035223e-08,0.1170157995615903,0.6502389251874054,0.39071848396045045,0.10272508920370362,1.0,1.0
1000.0,300.0,0.0,2.63088966599675,1.4824753556491364,6.357530475813451e-05,0.16925550144149348,0.6645033627576118,0.023272538009143667,0.14795278001036646,0.0,0.0
1000.0,300.0,1e-08,2.630888909986334,1.4824696393934231,6.3574886054117e-05,0.16925523292176514,0.6645035476845016,0.023274522742406125,0.1479525754328959,5.009486012878985e-06,9.155312366595255e-06
1000.0,300.0,1.7782794100389228e-08,2.6308883216049628,1.4824651906109347,6.357452602685536e-05,0.1692549329901258,0.6645033345305649,0.023276054893743667,0.14795233671276448,8.908231169679355e-06,1.6280587595144294e-05
1000.0,300.0,3.162277660168379e-08,2.6308872753114207,1.4824572795658875,6.357392957405237e-05,0.1692545161561191,0.6645034129532533,0.02327879546987085,0.1479520140629311,1.584121445953644e-05,2.8951067269937885e-05
1000.0,300.0,5.6234132519034905e-08,2.6308854147500313,1.4824432119387476,6.357284222389629e-05,0.16925370379504112,0.6645032731330873,0.023283659067405024,0.14795137813609446,2.8169758894801375e-05,5.148192809997506e-05
1000.0,300.0,1e-07,2.6308821062812724,1.4824181970995127,6.357092582089865e-05,0.1692523048326701,0.6645032034339837,0.023292313763626338,0.14795028717227532,5.0092606193211195e-05,9.154558874883315e-05
1000.0,300.0,1.7782794100389227e-07,2.6308762233081175,1.482373717939096,6.356750861102733e-05,0.1692497917474022,0.6645029791956216,0.02330769942460465,0.14794832496399934,8.907518443170818e-05,0.00016278205031663453
1000.0,300.0,3.162277660168379e-07,2.6308657630303753,1.482294634884363,6.356145940947792e-05,0.16924539439463074,0.6645028590562849,0.02333506512511712,0.1479448981489868,0.00015838960791939952,0.0002894353399137732
1000.0,300.0,5.62341325190349e-07,2.630847165819266,1.4821540452243902,6.35506879662947e-05,0.16923753115885748,0.6645024665001624,0.023383709825038988,0.14793876608072656,0.0002816263313644419,0.0005145811167670669
1000.0,300.0,1e-06,2.630814107694845,1.4819041705999627,6.353154236402493e-05,0.16922355475717157,0.6645017689390678,0.023470172984264875,0.1479278667236759,0.0005007007798774024,0.0009147030773600945
1000.0,300.0,1.778279410038923e-06,2.630755361913453,1.4814602440438835,6.349753415017925e-05,0.16919874700905532,0.6645006293026634,0.02362380356315053,0.14790852304616786,0.0008900397445662783,0.0016254417694888388
1000.0,300.0,3.162277660168379e-06,2.6306510243296066,1.4806721451914693,6.343712107770608e-05,0.1691546259297705,0.6644983247767572,0.023896585640313904,0.1478741131715031,0.0015816459334123335,0.0028868416269693963
1000.0,300.0,5.623413251903491e-06,2.6304658892642703,1.479274865515067,6.332998955266683e-05,0.16907641688905858,0.6644944085495414,0.024380394603476546,0.14781312232152713,0.0028091573329306592,0.005122115383053728
1000.0,300.0,1e-05,2.6301379461995587,1.476803248411654,6.314037848838096e-05,0.16893801012789025,0.6644875563552971,0.02523672054823491,0.14770518854778816,0.004984590542324446,0.009072425173791632
1000.0,300.0,1.778279410038923e-05,2.629558781986504,1.472449104882139,6.280595590833691e-05,0.16869383739463997,0.6644751438475831,0.02674689434728677,0.14751476738930566,0.008829808710734273,0.016020312904126047
1000.0,300.0,3.1622776601683795e-05,2.6285413607268464,1.4648336065409207,6.221994027736532e-05,0.1682659916733125,0.6644535183675003,0.02939326194409307,0.14718110957244362,0.015594911812843334,0.028138141560645216
1000.0,300.0,5.623413251903491e-05,2.626770592227903,1.4516802563486202,6.120433821990463e-05,0.16752435571791502,0.6644152189259687,0.03397919905623997,0.14660272094292445,0.027400212612314276,0.04896631914251894
1000.0,300.0,0.0001,2.6237379354489376,1.4294483424842706,5.947778355654814e-05,0.16626329992766942,0.6643487508124226,0.0417747963983946,0.14561921334728326,0.047709851287776224,0.08388256786880847
1000.0,300.0,0.00017782794100389227,2.6186846007966817,1.3932147771179149,5.66362340592439e-05,0.16418701715074382,0.6642347897271973,0.05460258520522772,0.14399979358678622,0.08180978242081853,0.1400345993548565
1000.0,300.0,0.00031622776601683794,2.6106363207208396,1.3375381129675674,5.2200434242179915e-05,0.16094368043263704,0.6640452677836567,0.07462195227915876,0.14146983728528734,0.13678858908078778,0.2245721475805491
1000.0,300.0,0.0005623413251903491,2.5986952578261673,1.2593171373576928,4.581717767293813e-05,0.15627170158733478,0.6637471266627701,0.10341854445248107,0.1378248608910405,0.21988604853911708,0.3399929972617604
1000.0,300.0,0.001,2.5827149131786142,1.1622944874659962,3.763095914557084e-05,0.15027153871913382,0.6633185498122733,0.1403271173848124,0.13314255291984467,0.3339782902613169,0.47820353519244707
1000.0,300.0,0.0017782794100389228,2.5640367708829594,1.0590649360402364,2.8554642483146286e-05,0.14360685033526632,0.6627780411279599,0.18121818438465134,0.12794010516204762,0.47157552024122196,0.6199142991259375
1000.0,300.0,0.0031622776601683794,2.545363525647194,0.9657690863235823,1.9981450099384644e-05,0.13729878497863876,0.6621983982111588,0.2198101641166411,0.12301438122864616,0.6137761256664848,0.7438770540450063
