tag,m_GeV,delta_keV,a1_exo_roi,day_max_exo,R167_over_mean_exo,a1_exo_gap,day_max_exo_gap,a1_endo_roi,day_max_endo,R167_over_mean_endo,date_factor_exo_over_endo
iso,1000.0,150.0,0.03801739842829147,144.578125,1.0365257834451542,-0.029935871108351348,327.203125,0.17140264970774258,144.578125,1.1685748334033754,0.8869999197452854
iso,1000.0,200.0,0.0553232489954638,144.578125,1.0535485544275534,-0.030093326198280243,327.203125,0.2508662106389878,144.578125,1.2506742183150736,0.8423844827047839
iso,1000.0,278.0,0.041498340539775455,144.578125,1.0406636260421012,-0.014449813589165904,327.203125,0.32041883429358897,144.578125,1.3219636020702281,0.787210498392237
iso,1000.0,300.0,0.032039875239431394,144.578125,1.0314245422350792,-0.007135745711995688,327.203125,0.4274874371709946,144.578125,1.4332945974672142,0.7196179655304062
iso,1000.0,350.0,0.023376771897993674,144.578125,1.022582013767274,0.012989560392623192,144.578125,1.1757890052703888,144.578125,2.405661819364916,0.42507305288539315
iso,1000.0,450.0,0.054147629046752924,144.578125,1.0519688886340661,0.06340282374788572,144.578125,,,,
iso,4000.0,300.0,0.03414456993379792,144.578125,1.0334075924397303,-0.0016169730386021125,327.203125,0.3389244096220342,144.578125,1.340100341349866,0.7711419515040135
iso,300.0,300.0,0.029659272464709396,144.578125,1.0292086101767295,-0.02064483469555654,327.203125,1.5091231544054025,144.578125,3.0717510199011326,0.3350560001473868
p,1000.0,300.0,0.029702580469822038,144.578125,1.029184365548414,-0.009629026267318467,327.203125,0.4048512362152836,144.578125,1.4092096349121495,0.7303273693644408
