Z_local,p_local,N_eff_GV,Z_global_GV,cost_GV,N_eff_GV_raw,cost_GV_raw,N_eff_power,Z_global_power,cost_power,N_eff_power_raw,cost_power_raw,N_eff_exp,Z_global_exp,cost_exp,N_eff_exp_raw,cost_exp_raw,Z_global_Bonferroni_287,cost_Bonferroni_287,Z_global_saturation_30_windows,cost_saturation_30_windows
3.4,0.00033692926567688086,8.178107897831218,2.775940484266262,0.6240595157337379,7.4698774430864745,0.594775700166081,11.840780321409794,2.6535729638010506,0.7464270361989493,11.630820027118403,0.7404067131636043,12.510222303259289,2.6349974003839307,0.7650025996160692,12.610465143017258,0.7677069836969177,1.3274175579232383,2.0725824420767616,2.3241528701129557,1.0758471298870442
4.0,3.167124183311986e-05,9.293729663790627,3.4368089596602256,0.5631910403397744,8.475426008437225,0.5383079521348089,15.88838684969915,3.2887950445497993,0.7112049554502007,15.564464043168252,0.7054130513566892,19.217373587189176,3.2348831855221016,0.7651168144778984,19.488824919953867,0.7691227364515458,2.3636232443109897,1.6363767556890103,3.1055271078683617,0.8944728921316383
4.5,3.3976731247300543e-06,10.233313867307121,3.977861616160458,0.5221383838395419,9.322305817258213,0.5000183680449184,19.662013702076887,3.8197150059470397,0.6802849940529603,19.223405541074737,0.6747239865290307,27.48220265793499,3.7363069674583356,0.7636930325416644,28.01116106959488,0.7684917877882431,3.0978474981677846,1.4021525018322154,3.7141965130879977,0.7858034869120023
5.0,2.8665157187919344e-07,11.179711537930105,4.512415263177956,0.4875847368220443,10.175326840138526,0.4676655541549932,23.79113550079437,4.349585845911841,0.6504141540881587,23.21963218778492,0.645084827752032,39.30149244927485,4.238203540384614,0.7617964596153861,40.260259286512444,0.7672119766234777,3.7680446810025816,1.2319553189974184,4.298458328474002,0.7015416715259981
