rho,N_lo_O1O6,f_hi_O1,N_lo_O4O6_p,f_hi_O4_incoh_p,R_hi_ratio_p,N_lo_O4O6_m,f_hi_O4_incoh_m,R_hi_ratio_m
1.6027006985282426e-05,3.506858118559539,0.0010866781277136563,0.42988002052838475,1.0209505049903477e-07,1.0004974959662278,0.4272369641725078,1.021966639249658e-07,0.9995027083254572
1.6175377582526172e-05,3.5640535374156137,0.00110686880917368,0.4298922946614928,1.039936186843456e-07,1.0005021025075143,0.42722477016102844,1.0409808038629865e-07,0.9994981055841541
1.6325121725944026e-05,3.6223104583484864,0.0011274342138323536,0.4299046827964956,1.0592748828939756e-07,1.0005067517117758,0.4272124636379792,1.0603487810600016e-07,0.9994934602505589
1.647625213118934e-05,3.681648537020447,0.0011483812803785441,0.4299171859957144,1.0789731557190092e-07,1.0005114439742957,0.42720004356876007,1.0800771557969794e-07,0.9994887719307022
1.6628781631631185e-05,3.742087791367581,0.001169717075388196,0.42992980533143316,1.0990376898593201e-07,1.0005161796940252,0.4271875089093234,1.100172635621159e-07,0.9994840402269733
1.6782723179444022e-05,3.80364860821352,0.0011914487956590622,0.42994254188599557,1.1194752940849914e-07,1.0005209592736122,0.42717485860608867,1.1206420529539803e-07,0.9994792647380869
1.6938089846707422e-05,3.8663517500015274,0.0012135837705872148,0.42995539675189737,1.1402929037031324e-07,1.0005257831194405,0.42716209159585644,1.1414923674168702e-07,0.9994744450590498
1.7094894826516317e-05,3.9302183616471202,0.001236129464586103,0.4299683710318852,1.1614975829084795e-07,1.0005306516416617,0.42714920680572227,1.1627306682004245e-07,0.9994695807811254
1.7253151434101152e-05,3.9952699775129945,0.0012590934795487841,0.42998146583905344,1.1830965271775744e-07,1.0005355652542312,0.4271362031529894,1.1843641764776927e-07,0.9994646714917992
1.741287310795864e-05,4.0615285285085685,0.0012824835573541564,0.42999468229694143,1.2050970657074234e-07,1.0005405243749437,0.42712307954507983,1.2064002478624733e-07,0.9994597167747464
1.7574073410992754e-05,4.129016349316129,0.001306307582417869,0.43000802153963524,1.2275066638993928e-07,1.000545529425468,0.42710983487944715,1.2288463749134027e-07,0.9994547162097932
1.773676603166665e-05,4.197756185745917,0.0013305735842887622,0.4300214847118654,1.2503329258892587e-07,1.0005505808313833,0.4270964680434853,1.2517101896847576e-07,0.9994496693728839
1.7900964785164927e-05,4.267771202222114,0.0013552897402915101,0.43003507296910953,1.273583597124178e-07,1.0005556790222165,0.42708297791443944,1.274999466324767e-07,0.9994445758360438
1.8066683614566647e-05,4.339084989402046,0.0013804643782162932,0.43004878747769476,1.2972665669874956e-07,1.0005608244314772,0.42706936335931395,1.298722123722352e-07,0.9994394351673438
1.8233936592029542e-05,4.411721571931014,0.0014061059790563477,0.4300626294148998,1.3213898714723079e-07,1.000566017496697,0.42705562323478097,1.322886228203244e-07,0.9994342469308635
1.8402737919984846e-05,4.485705416334761,0.0014322231797941024,0.4300765999690609,1.3459616959046174e-07,1.0005712586594637,0.4270417563870874,1.347499996276317e-07,0.9994290106866541
1.8573101932343212e-05,4.56106143905203,0.0014588247762367717,0.4300907003396755,1.3709903777170194e-07,1.0005765483654623,0.4270277616519619,1.3725717974311117e-07,0.999423725990702
1.87450430957121e-05,4.637815014609728,0.001485919725902287,0.43010493173751,1.3964844092739257e-07,1.0005818870645102,0.4270136378545194,1.3981101569875566e-07,0.9994183923948908
1.891857601062411e-05,4.715991983942785,0.0015135171509563076,0.43011929538470545,1.4224524407491683e-07,1.0005872752105986,0.42699938380916735,1.4241237589987624e-07,0.999413009446964
1.9093715412776686e-05,4.795618662861265,0.0015416263412012174,0.43013379251488787,1.4489032830570183e-07,1.0005927132619281,0.42698499831950887,1.4506214492079302e-07,0.9994075766904854
1.927047617428364e-05,4.876721850667406,0.0015702567571180407,0.43014842437327616,1.4758459108376455e-07,1.0005982016809503,0.42697048017824546,1.477612238060433e-07,0.9994020936648029
1.944887330493792e-05,4.959328838924685,0.0015994180329620337,0.43016319221679333,1.5032894654979393e-07,1.0006037409344055,0.4269558281670808,1.5051053037720035e-07,0.9993965599050073
1.9628921953486054e-05,5.043467420381679,0.0016291199799129135,0.4301780973141783,1.5312432583087572e-07,1.0006093314933646,0.4269410410566212,1.5331099954541114e-07,0.9993909749418939
1.9810637408914758e-05,5.129165898053393,0.0016593725892806797,0.43019314094609795,1.5597167735597092e-07,1.0006149738332675,0.4269261176062761,1.561635836297671e-07,0.9993853383019246
1.99940351017491e-05,5.2164530944623895,0.0016901860357678446,0.4302083244052618,1.588719671772435e-07,1.0006206684339636,0.4269110565641583,1.5906925268160492e-07,0.9993796495071847
2.017913060536266e-05,5.305358361042465,0.0017215706807890473,0.43022364899653587,1.618261792973502e-07,1.0006264157797553,0.4268958566669834,1.6202899481485325e-07,0.9993739080753443
2.0365939637300228e-05,5.395911587707786,0.0017535370758490717,0.43023911603706017,1.648353160028107e-07,1.0006322163594366,0.4268805166399666,1.6504381654254435e-07,0.9993681135196187
2.0554478060612317e-05,5.488143212589787,0.0017860959659800975,0.43025472685636434,1.6790039820355737e-07,1.0006380706663356,0.42686503519672075,1.6811474311959455e-07,0.9993622653487256
2.074476188520209e-05,5.582084231944835,0.0018192582932392207,0.43027048279648705,1.7102246577878576e-07,1.0006439791983577,0.42684941103915247,1.7124281889197577e-07,0.999356363066844
2.0936807269185087e-05,5.677766210235556,0.0018530352002672865,0.4302863852120955,1.7420257792922888e-07,1.0006499424580273,0.42683364285735753,1.744291076524032e-07,0.9993504061735723
2.113063052026119e-05,5.775221290388357,0.0018874380339099221,0.43030243547060565,1.7744181353596192e-07,1.0006559609525303,0.4268177293295155,1.7767469300264982e-07,0.9993443941638869
2.1326248097099284e-05,5.874482204230132,0.0019224783489018168,0.4303186349523042,1.8074127152586404e-07,1.0006620351937585,0.42680166912178286,1.809806787226163e-07,0.9993383265280987
2.1523676610735085e-05,5.97558228310728,0.0019581679116153702,0.4303349850504717,1.8410207124386786e-07,1.0006681656983534,0.42678546088818636,1.8434818914628934e-07,0.999332202751811
2.1722932825981593e-05,6.078555468689614,0.001994518703874602,0.4303514871715076,1.8752535283210932e-07,1.0006743529877478,0.42676910327051415,1.877783695447047e-07,0.9993260223158746
2.1924033662852534e-05,6.1834363239622885,0.0020315429268354334,0.4303681427350543,1.910122776161114e-07,1.000680597588215,0.42675259489820727,1.9127238651605106e-07,0.9993197846963459
2.21269961979994e-05,6.2902600444089725,0.002069253004933492,0.43038495317412523,1.945640284981402e-07,1.000686900030909,0.42673593438824925,1.948314283830556e-07,0.9993134893644403
2.2331837666161407e-05,6.399062469388994,0.0021076615899003714,0.43040191993523225,1.981818103578516e-07,1.0006932608519132,0.4267191203450547,1.984567055977736e-07,0.9993071357864909
2.253857546162886e-05,6.509880093711637,0.00214678156484951,0.43041904447851465,2.018668504603706e-07,1.0006996805922852,0.42670215136035783,2.0214945115392673e-07,0.9993007234239005
2.274722713972047e-05,6.622750079411051,0.002186626048432873,0.4304363282778706,2.0562039887194903e-07,1.0007061597981024,0.42668502601309966,2.059109210069391e-07,0.9992942517330976
2.2957810418273946e-05,6.737710267724463,0.002227208399069404,0.43045377282108843,2.0944372888332661e-07,1.0007126990205086,0.4266677428693135,2.097423945017989e-07,0.9992877201654901
2.317034317915038e-05,6.854799191277088,0.0022685422192464566,0.4304713796099796,2.133381374409449e-07,1.0007192988157632,0.4266503004820109,2.1364517480890019e-07,0.9992811281674194
2.338484346975299e-05,6.9740560864773355,0.002310641359895446,0.4304891501605128,2.1730494558616942e-07,1.0007259597452873,0.42663269739106485,2.176205893680217e-07,0.9992744751801131
2.360132950455947e-05,7.095520906125006,0.0023535199248426977,0.43050708600295173,2.2134549890265083e-07,1.0007326823757101,0.42661493212309376,2.2166999034057762e-07,0.9992677606396397
2.3819819666668564e-05,7.219234332236144,0.0023971922753367784,0.4305251886819896,2.2546116797198418e-07,1.000739467278921,0.42659700319134336,2.2579475507030527e-07,0.9992609839768575
2.404033250936136e-05,7.345237789088083,0.002441673034653559,0.43054345975688935,2.2965334883782887e-07,1.0007463150321145,0.4265789090955677,2.2999628655255199e-07,0.9992541446173707
2.4262886757676626e-05,7.473573456487688,0.002486977092780057,0.4305619008016227,2.3392346347862834e-07,1.0007532262178436,0.4265606483219097,2.3427601391230909e-07,0.9992472419814781
2.448750131000069e-05,7.604284283266354,0.002533119611178351,0.4305805134050123,2.3827296028909837e-07,1.0007602014240662,0.42654221934277997,2.386353928911614e-07,0.9992402754841254
2.4714195239672537e-05,7.737414001005683,0.002580116027630894,0.4305992991708731,2.427033145706539e-07,1.0007672412441975,0.4265236206167352,2.430759063433296e-07,0.9992332445348557
2.4942987796603227e-05,7.8730071379966216,0.002627982061168277,0.4306182597181574,2.4721602903092253e-07,1.0007743462771599,0.4265048505883553,2.475990647409559e-07,0.99922614853776
2.517389840891061e-05,8.01110903343626,0.002676733717080858,0.4306373966811004,2.518126342925279e-07,1.000781517127434,0.42648590768811895,2.52206406688822e-07,0.9992189868914264
2.5406946684568906e-05,8.151765851865385,0.002726387292015406,0.4306567117093665,2.5649468941130295e-07,1.0007887544051115,0.4264667903322792,2.568994994486628e-07,0.9992117589888904
2.5642152413073996e-05,8.295024597851006,0.0027769593791582043,0.43067620646819815,2.612637824041237e-07,1.000796058725946,0.42644749692273753,2.6167993947327213e-07,0.9992044642175818
2.587953556712375e-05,8.44093313091692,0.002828466873505725,0.4306958826385651,2.6612153078652276e-07,1.0008034307114066,0.42642802584691636,2.6654935295056355e-07,0.9991971019592756
2.6119116304313855e-05,8.58954018072626,0.0028809269772242536,0.4307157419173175,2.7106958212027256e-07,1.0008108709887311,0.426408375477631,2.7150939635778164e-07,0.9991896715900382
2.6360914968849823e-05,8.740895362520101,0.0029343572050999074,0.43073578601733653,2.7610961457113227e-07,1.0008183801909791,0.4263885441729605,2.765617570260631e-07,0.9991821724801754
2.6604952093274335e-05,8.895049192815279,0.0029887753900801547,0.4307560166676903,2.812433374769263e-07,1.0008259589570865,0.4263685302761173,2.8170815371552015e-07,0.9991746039941796
2.685124840021088e-05,9.052053105365758,0.0030441996889083744,0.43077643561378925,2.864724919261639e-07,1.0008336079319202,0.426348332115316,2.869503372010614e-07,0.9991669654906753
2.709982480412322e-05,9.21195946739098,0.0031006485878526586,0.4307970446175442,2.917988513473801e-07,1.0008413277663333,0.42632794800364016,2.922900908691359e-07,0.9991592563223667
2.735070241309169e-05,9.374821596075636,0.0031581409085304386,0.4308178454575247,2.9722422210941593e-07,1.0008491191172209,0.4263073762389102,2.977292313256247e-07,0.9991514758359812
2.7603902530605447e-05,9.540693775344124,0.0032166958138300714,0.43083883992912025,3.027504441328188e-07,1.000856982647576,0.42628661510354654,3.032696090150642e-07,0.9991436233722161
2.7859446657371295e-05,9.709631272913953,0.003276332813930888,0.43086002984470195,3.0837939151257683e-07,1.0008649190265468,0.4262656628644356,3.089131088514247e-07,0.9991356982656827
2.8117356493139772e-05,9.881690357632303,0.0033370717724232357,0.43088141703378735,3.141129731524116e-07,1.000872928929494,0.42624451777279243,3.146616508606716e-07,0.999127699844849
2.8377653938547663e-05,10.056928317099313,0.003398932912529693,0.43090300334320547,3.1995313341081864e-07,1.0008810130380477,0.4262231780640212,3.2051719083530634e-07,0.9991196274319852
2.8640361096977498e-05,10.2354034755822,0.0034619368234289766,0.43092479063726374,3.2590185275908384e-07,1.0008891720401665,0.426201641957578,3.264817210011221e-07,0.9991114803431049
2.8905500276434857e-05,10.417175212224794,0.0035261044666841357,0.4309467807979175,3.319611484515119e-07,1.0008974066301968,0.426179907656829,3.325572706964157e-07,0.9991032578879084
2.917309399144248e-05,10.60230397955581,0.003591457182776198,0.4309689757249398,3.3813307520806555e-07,1.000905717508932,0.426157973348909,3.3874590706386275e-07,0.9990949593697249
2.944316496495195e-05,10.790851322300409,0.003658016697744868,0.4309913773360947,3.444197259096613e-07,1.0009141053836716,0.42613583720457926,3.4504973575530735e-07,0.9990865840854525
2.971573613027356e-05,10.982879896499377,0.0037258051299378465,0.4310139875673105,3.508232323063635e-07,1.0009225709682827,0.4261134973780834,3.5147090164971736e-07,0.9990781313255007
2.9990830633023574e-05,11.178453488939581,0.0037948449968700122,0.43103680837285546,3.5734576573869484e-07,1.0009311149832623,0.4260909520070016,3.5801158958452945e-07,0.9990696003737293
3.0268471833089437e-05,11.377637036900065,0.00386515922219403,0.43105984172551604,3.639895378723162e-07,1.0009397381557956,0.42606819921210454,3.64674025100643e-07,0.9990609905073901
3.0548683306613785e-05,11.580496648218487,0.003936771142784058,0.431083089616776,3.7075680144633597e-07,1.0009484412198222,0.4260452370972067,3.7146047520133597e-07,0.9990523009970629
3.083148884799625e-05,11.787099621681316,0.00400970451593373,0.43110655405699644,3.776498510354767e-07,1.0009572249160972,0.42602206374901685,3.783732491253325e-07,0.9990435311065968
3.1116912471913795e-05,11.9975144677424,0.004083983526670064,0.43113023707560066,3.846710238263664e-07,1.0009660899922534,0.4259986772369875,3.854146991343012e-07,0.999034680093048
3.140497841536031e-05,12.211810929574613,0.004159632795184948,0.43115414072125746,3.918227004082313e-07,1.0009750372028685,0.4259750756131647,3.925872213150707e-07,0.9990257472066162
3.169571113970453e-05,12.430060004457976,0.004236677384385417,0.4311782670620684,3.991073055782283e-07,1.0009840673095267,0.42595125691203567,3.9989325639680616e-07,0.9990167316905817
3.198913533276701e-05,12.652333965508983,0.004315142807564361,0.4312026181857564,4.065273091617001e-07,1.0009931810808856,0.4259272191503738,4.0733529058344064e-07,0.9990076327812432
3.228527591091689e-05,12.878706383755869,0.004395055036193364,0.43122719619985594,4.1408522684764685e-07,1.001002379292743,0.4259029603270849,4.149158564016656e-07,0.998998449707852
3.2584158021187496e-05,13.109252150563146,0.004476440507838851,0.43125200323190543,4.21783621039664e-07,1.0010116627281003,0.42587847842305077,4.2263753356473675e-07,0.9989891816925476
3.288580704341153e-05,13.344047500410314,0.004559326134203236,0.4312770414296424,4.296251017226478e-07,1.001021032177233,0.42585377140097125,4.3050294985240954e-07,0.9989798279502927
3.319024859237661e-05,13.583170034029298,0.004643739309292734,0.43130231296119814,4.3761232734557513e-07,1.0010304884377568,0.42582883720520587,4.3851478200731943e-07,0.998970387688807
3.3497508520000185e-05,13.826698741904222,0.004729707917713053,0.4313278200152973,4.457480057206258e-07,1.0010400323146962,0.42580367376161327,4.4667575664808554e-07,0.9989608601085002
3.380761291752456e-05,14.074714028138034,0.004817260343094614,0.4313535648014581,4.540348949389615e-07,1.0010496646205536,0.4257782789773907,4.549886511994631e-07,0.9989512444024055
3.412058811773286e-05,14.327297734690912,0.004906425476649008,0.4313795495501941,4.6247580430348896e-07,1.0010593861753787,0.42575265074091023,4.6345629483988325e-07,0.9989415397561111
3.4436460697184896e-05,14.584533165993765,0.004997232725857855,0.4314057765132192,4.7107359527888773e-07,1.0010691978068396,0.4257267869215555,4.7208156946667127e-07,0.9989317453476928
3.475525747847376e-05,14.84650511394146,0.0050897120232957175,0.43143224796365337,4.79831182459237e-07,1.0010791003502935,0.42570068536955624,4.808674106792899e-07,0.9989218603476435
3.5077005532503854e-05,15.113299883270656,0.005183893835588789,0.43145896619623214,4.887515345535857e-07,1.0010890946488575,0.4256743439158212,4.898168087809629e-07,0.9989118839188053
3.540173218078947e-05,15.385005317325342,0.005279809172510451,0.4314859335275161,4.978376753897609e-07,1.0010991815534833,0.42564776037177116,4.989328097989903e-07,0.9989018152162957
3.5729464997774595e-05,15.66171082421493,0.005377489596215379,0.43151315229610515,5.070926849367734e-07,1.001109361923027,0.4256209325291681,5.082185165241166e-07,0.9988916533874417
3.606023181317484e-05,15.943507403369413,0.005476967230613863,0.43154062486285255,5.165197003461753e-07,1.0011196366243247,0.4255938581599459,5.176770895693333e-07,0.9988813975717046
3.639406071434042e-05,16.230487672494878,0.005578274770887414,0.4315683536110819,5.261219170126909e-07,1.0011300065322686,0.4255665350160371,5.273117484484415e-07,0.998871046900608
3.6730980048640985e-05,16.522745894933852,0.005681445493147308,0.431596340946808,5.359025896544904e-07,1.0011404725298771,0.4255389608292001,5.371257726747573e-07,0.9988606004976668
3.707101842587321e-05,16.820378007435185,0.005786513264237687,0.4316245892989562,5.458650334134894e-07,1.0011510355083764,0.42551113331084445,5.471225028803649e-07,0.9988500574783103
3.7414204720690003e-05,17.1234816483363,0.005893512551684258,0.4316531011195888,5.560126249760098e-07,1.0011616963672731,0.4254830501518538,5.573053419562557e-07,0.9988394169498127
3.776056807505211e-05,17.432156186162388,0.006002478433790129,0.4316818788841296,5.663488037141883e-07,1.0011724560144324,0.42545470902240895,5.67677756213768e-07,0.9988286780112131
3.811013790070357e-05,17.746502748647377,0.006113446609880579,0.4317109250915929,5.768770728485575e-07,1.0011833153661578,0.4254261075718083,5.782432765677559e-07,0.9988178397532433
3.8462943881668245e-05,18.066624252177974,0.006226453410697178,0.43174024226481467,5.876010006321025e-07,1.0011942753472665,0.4253972434282881,5.890054997418123e-07,0.99880690125825
3.881901597677091e-05,18.39262543166754,0.006341535808943609,0.4317698329506856,5.985242215562829e-07,1.0012053368911715,0.4253681141988396,5.999680894960503e-07,0.9987958616001182
3.9178384422181726e-05,18.72461287086214,0.0064587314299840775,0.4317996997203859,6.096504375793883e-07,1.001216500939962,0.4253387174690261,6.111347778778299e-07,0.9987847198441938
3.954107973398283e-05,19.06269503308109,0.006578078562695111,0.43182984516962497,6.20983419377595e-07,1.0012277684444824,0.4253090508027983,6.225093664958095e-07,0.9987734750472045
3.9907132710760075e-05,19.406982292398155,0.0066996161704728965,0.43186027191888104,6.325270076192264e-07,1.0012391403644139,0.4252791117423077,6.340957278178488e-07,0.9987621262571809
4.027657443621883e-05,19.757586965265645,0.006823383902396967,0.43189098261364356,6.442851142626066e-07,1.0012506176683602,0.4252488978077192,6.458978064931661e-07,0.9987506725133772
4.06494362818225e-05,20.114623342583197,0.006949422104550883,0.43192197992465997,6.562617238778966e-07,1.0012622013339274,0.4252184064970216,6.579196206991602e-07,0.9987391128461895
4.1025749909456955e-05,20.478207722217437,0.007077771831502063,0.4319532665481826,6.684608949934454e-07,1.001273892347809,0.4251876352858369,6.701652635134457e-07,0.9987274462770757
4.14055472741196e-05,20.84845844197411,0.007208474857941352,0.4319848452062202,6.808867614670644e-07,1.001285691705871,0.4251565816272287,6.826389043115339e-07,0.9987156718184731
4.178886062663181e-05,21.22549591302429,0.007341573690482882,0.43201671864678975,6.935435338826333e-07,1.0012976004132386,0.4251252429515074,6.953447901905862e-07,0.998703788473714
4.217572251637846e-05,21.609442653790957,0.007477111579626445,0.43204888964417365,7.064355009726253e-07,1.00130961948438,0.4250936166660359,7.082872474198423e-07,0.9986917952369454
4.2566165794071504e-05,22.000423324295404,0.007615132531882201,0.43208136099917777,7.195670310669151e-07,1.0013217499431957,0.425061700155033,7.214706829181193e-07,0.9986796910930418
4.296022361453931e-05,22.3985647609677,0.007755681322059181,0.43211413553939143,7.329425735684076e-07,1.0013339928231064,0.4250294907793742,7.348995857589342e-07,0.9986674750175211
4.335792943954253e-05,22.803996011923903,0.00789880350571859,0.4321472161194532,7.46566660456003e-07,1.0013463491671408,0.42499698587639273,7.485785287037867e-07,0.998655145976459
4.375931704061527e-05,23.216848372711045,0.008044545431792218,0.4321806056213154,7.604439078153452e-07,1.0013588200280266,0.42496418275967807,7.625121697640791e-07,0.9986427029264021
4.4164420501932576e-05,23.63725542252274,0.008192954255366994,0.4322143069545146,7.745790173979033e-07,1.0013714064682797,0.4249310787188733,7.767052537922395e-07,0.9986301448142806
4.457327422320524e-05,24.065353060887993,0.008344077950636575,0.4322483230564438,7.889767782089256e-07,1.0013841095602973,0.42489767101946957,7.911626141026185e-07,0.9986174705773199
4.498591292260063e-05,24.501279544833455,0.008497965324020088,0.4322826568926264,8.036420681247515e-07,1.001396930386449,0.4248639569026018,8.058891741226666e-07,0.9986046791429516
4.540237163969052e-05,24.94517552652126,0.008654666027448746,0.4323173114569946,8.185798555400468e-07,1.0014098700391698,0.4248299335848397,8.208899490749814e-07,0.998591769428724
4.582268573842707e-05,25.3971840913649,0.008814230571821192,0.4323522897721708,8.337952010455451e-07,1.0014229296210553,0.42479559825797947,8.361700476908416e-07,0.9985787403422104
4.624689091014552e-05,25.857450796622086,0.008976710340627286,0.43238759488974887,8.492932591368002e-07,1.0014361102449558,0.4247609480888321,8.517346739557507e-07,0.99856559078092
4.6675023176594625e-05,26.326123710466508,0.009142157603740899,0.43242322989058385,8.650792799545477e-07,1.0014494130340714,0.4247259802190121,8.675891288876239e-07,0.9985523196322027
4.7107118892996103e-05,26.803353451540065,0.009310625531382326,0.4324591978850789,8.811586110572963e-07,1.001462839122051,0.424690691764723,8.837388123482655e-07,0.9985389257731576
4.7543214751131424e-05,27.289293228983702,0.00948216820824966,0.43249550201347925,8.97536699226674e-07,1.0014763896530872,0.4246550798165415,9.001892248886868e-07,0.9985254080705391
4.7983347782457284e-05,27.78409888294801,0.009656840647819558,0.4325321454461672,9.142190923061691e-07,1.001490065782017,0.42461914143920093,9.169459696289464e-07,0.9985117653806609
4.842755536125071e-05,28.28792892558436,0.009834698806817557,0.432569131383961,9.312114410739146e-07,1.0015038686744195,0.4245828736713716,9.340147541731774e-07,0.9984979965493024
4.887587520778245e-05,28.800944582513598,0.010015799599857092,0.4326064630584172,9.485195011500742e-07,1.0015177995067184,0.42454627352544105,9.514013925604095e-07,0.9984841004116091
4.932834539151973e-05,29.323309834772967,0.010200200914247224,0.43264414373213483,9.661491349395068e-07,1.0015318594662812,0.4245093379872912,9.691118072518785e-07,0.9984700757919981
4.9785004334359564e-05,29.85519146124046,0.010387961624968977,0.4326821766990639,9.841063136103895e-07,1.0015460497515236,0.424472064016075,9.87152031155552e-07,0.9984559215040583
5.0245890813891034e-05,30.396759081533176,0.010579141609818975,0.4327205652848174,1.002397119109396e-06,1.001560371572011,0.4244344485439909,1.005528209688494e-06,0.9984416363504514
5.071104396668787e-05,30.94818519937874,0.010773801764720094,0.43275931284698527,1.0210277462141362e-06,1.0015748261485635,0.4243964884760558,1.0242466028778145e-06,0.9984272191228116
5.1180503291632363e-05,31.509645246458422,0.010972004019198595,0.4327984227754527,1.0400045046235863e-06,1.0015894147133615,0.42435818068987596,1.0433135875009678e-06,0.9984126686016451
5.165430865326913e-05,32.081317626716874,0.011173811352026027,0.4328378984927218,1.059333821087126e-06,1.0016041385100514,0.4243195220354161,1.0627356592660595e-06,0.9983979835562274
5.213250028518994e-05,32.663383761136465,0.011379287807025108,0.4328777434542361,1.079022241572943e-06,1.0016189987938533,0.42428050933476863,1.082519435032953e-06,0.9983831627445013
5.26151187934508e-05,33.25602813297377,0.011588498509038737,0.43291796114870873,1.0990764334765606e-06,1.0016339968316688,0.4242411393819176,1.1026716550759797e-06,0.9983682049129731
5.310220516001977e-05,33.859438333451415,0.011801509680059821,0.432958555098454,1.1195031878701532e-06,1.001649133902191,0.4242014089425049,1.1231991853889565e-06,0.9983531087966064
5.359380074625663e-05,34.473805107902336,0.012018388655520702,0.432999528859723,1.1403094217934427e-06,1.0016644112960131,0.4241613147535921,1.14410902003334e-06,0.9983378731187185
5.4089947296425753e-05,35.09932240236188,0.012239203900740778,0.433040886023042,1.1615021805869757e-06,1.0016798303157426,0.42412085352342144,1.1654082835303754e-06,0.9983224965908718
5.4590686941240596e-05,35.73618741060027,0.012464025027529529,0.433082630213555,1.1830886402684906e-06,1.0016953922761116,0.42408002193117483,1.1871042332979771e-06,0.9983069779127681
5.509606220144084e-05,36.38460062158992,0.01269292281094305,0.43312476509136916,1.2050761099531977e-06,1.0017110985040898,0.42403881662673176,1.2092042621332235e-06,0.998291315772138
5.5606115991403815e-05,37.0447658674024,0.01292596920619229,0.43316729435190476,1.2274720343188343e-06,1.0017269503390014,0.4239972342304244,1.2317159007413684e-06,0.9982755088446338
5.612089162278825e-05,37.716890371525,0.01316323736569935,0.43321022172624885,1.250283996116231e-06,1.0017429491326386,0.42395527133279176,1.254646820312158e-06,0.9982595557937165
5.664043280821177e-05,38.40118479759009,0.013404801656299578,0.4332535509815118,1.2735197187262614e-06,1.0017590962493796,0.42391292449433243,1.278004835144374e-06,0.9982434552705456
5.716478366496349e-05,39.09786329850997,0.01365073767658675,0.43329728592118844,1.2971870687640908e-06,1.0017753930663058,0.423870190245254,1.3017979053195683e-06,0.9982272059138659
5.769398871874994e-05,39.80714356600534,0.013901122274397226,0.4333414303855227,1.3212940587314913e-06,1.0017918409733206,0.42382706508522217,1.3260341394258148e-06,0.9982108063498948
5.822809290747549e-05,40.52924688051824,0.01415603356442984,0.4333859882518763,1.3458488497181511e-06,1.0018084413732702,0.4237835454831082,1.3507217973324556e-06,0.9981942551922068
5.876714158505964e-05,41.26439816150145,0.01441555094599867,0.43343096343510135,1.370859754152971e-06,1.001825195682064,0.42373962787673214,1.3758692930168938e-06,0.9981775510416189
5.931118052528672e-05,42.01282601806662,0.014679755120912436,0.43347635988791655,1.3963352386060504e-06,1.0018421053287985,0.42369530867260835,1.4014851974441936e-06,0.9981606924860721
5.986025592569351e-05,42.77476279998557,0.014948728111478576,0.4335221816012886,1.4222839266425376e-06,1.001859171755878,0.42365058424568547,1.4275782415007155e-06,0.9981436781005157
6.041441441149292e-05,43.550444649028705,0.015222553278626372,0.4335684326048159,1.4487146017291896e-06,1.0018763964191417,0.4236054509390863,1.454157318982703e-06,0.9981265064467877
6.097370303953169e-05,44.34011155062356,0.015501315340143,0.4336151169671176,1.4756362101945084e-06,1.0018937807879897,0.4235599050638465,1.4812314896407435e-06,0.9981091760734939
6.153816930228704e-05,45.14400738582466,0.01578510038901954,0.4336622387962266,1.5030578642436534e-06,1.0019113263455082,0.42351394289864924,1.5088099822813647e-06,0.9980916855158888
6.210786113190024e-05,45.96237998357572,0.016073995911900212,0.4337098022399875,1.5309888450290243e-06,1.001929034588599,0.4234675606895603,1.5369021979267365e-06,0.9980740332957523
6.268282690424537e-05,46.79548117324499,0.01636809080762791,0.4337578114864562,1.5594386057774376e-06,1.001946907028109,0.42342075464976064,1.5655177130334642e-06,0.9980562179212668
6.326311544303791e-05,47.64356683742133,0.01666747540588196,0.4338062707643075,1.5884167749751498e-06,1.0019649451889607,0.423373520959276,1.594666282771792e-06,0.9980382378868934
6.384877602398138e-05,48.506896964950435,0.016972241485900468,0.4338551843432442,1.617933159611688e-06,1.0019831506102839,0.4233258557647066,1.6243578443662598e-06,0.9980200916732458
6.44398583789502e-05,49.385735704187184,0.0172824822952791,0.43390455653441184,1.647997748483454e-06,1.0020015248455496,0.42327775517895355,1.6546025204988438e-06,0.998001777746964
6.503641270021336e-05,50.280351416450266,0.01759829256884123,0.4339543916908175,1.6786207155584179e-06,1.0020200694627044,0.4232292152809439,1.6854106227759764e-06,0.9979832945605875
6.563848964469743e-05,51.19101672965457,0.017919768547570745,0.4340046942077544,1.7098124234029386e-06,1.0020387860443047,0.4231802321153536,1.716792655260563e-06,0.9979646405524253
6.624614033828634e-05,52.118008592093105,0.018247007997597837,0.43405546852322857,1.7415834266716906e-06,1.0020576761876563,0.4231308016923291,1.7487593180700533e-06,0.9979458141464269
6.685941638016431e-05,53.06160832635411,0.018580110229232328,0.43410671911839294,1.7739444756621739e-06,1.0020767415049496,0.42308091998720687,1.7813215110421276e-06,0.9979268137520501
6.747836984719686e-05,54.02210168333937,0.018919176116032797,0.4341584505179836,1.8069065199347132e-06,1.0020959836234034,0.42303058294023105,1.8144903374689885e-06,0.9979076377641298
6.810305329835258e-05,54.99977889636029,0.019264308113903165,0.43421066729076274,1.8404807119992708e-06,1.0021154041854015,0.4229797864562686,1.8482771079016679e-06,0.9978882845627438
6.873351977916701e-05,55.99493473528523,0.0196156102802074,0.43426337404996584,1.8746784110703452e-06,1.0021350048486384,0.42292852640452405,1.8826933440257165e-06,0.9978687525130787
