sigma_N_cm2,mu_mean,P1,Pmulti,MS_per_window_event_flat,MS_per_window_event_contact_helm
1e-26,0.012902216221092664,0.012684307956877883,0.00010318314530958182,0.07626819856579262,8.279163030503284
3e-26,0.03870664866327799,0.03683970416409,0.000908892915066137,0.23131195965974283,25.109671671033094
1e-25,0.12902216221092666,0.10977793601489029,0.009285153794522202,0.7930043037310147,86.08321735587047
3e-25,0.3870664866327799,0.24059258323894492,0.06666882895964106,2.598017639812186,282.02333345494446
7.750606429655013e-25,1.0000000000000002,0.30972662016265656,0.27037166946227065,8.184349239801776,888.4379456850795
3e-24,3.8706648663277994,0.12136728949622629,0.7686862523727962,59.38119933999459,6446.0238936747455
1e-23,12.902216221092665,0.03161177672180092,0.9382313734722875,278.2675403800564,30206.853921116995
