E_keV,K_Xe_L10,K_Xe_O1_delta366,K_F_L10 (velocity-independent kernels, unit coupling, arbitrary norm)
2.230000000000000000e+02,5.527913976590544287e+00,2.572593169161070604e+06,5.234818658571792582e+01
2.240000000000000000e+02,5.510429536521208149e+00,2.435923515053773299e+06,5.263190201236939458e+01
2.250000000000000000e+02,5.491445700370630512e+00,2.303832299775407650e+06,5.291498776311018304e+01
2.260000000000000000e+02,5.470984059149458290e+00,2.176278866762137040e+06,5.319743594836014466e+01
2.270000000000000000e+02,5.449067561111854197e+00,2.053218879795604851e+06,5.347923876339561389e+01
2.280000000000000000e+02,5.425720479227670090e+00,1.934604539979131427e+06,5.376038848784633473e+01
2.290000000000000000e+02,5.400968377523198249e+00,1.820384797104246914e+06,5.404087748519426526e+01
2.300000000000000000e+02,5.374838076358622985e+00,1.710505555385980755e+06,5.432069820227503953e+01
2.310000000000000000e+02,5.347357616703543037e+00,1.604909873537925305e+06,5.459984316878110633e+01
2.320000000000000000e+02,5.318556223456496035e+00,1.503538159198898356e+06,5.487830499676768881e+01
2.330000000000000000e+02,5.288464267888582704e+00,1.406328357716481434e+06,5.515607638016061287e+01
2.340000000000000000e+02,5.257113229262087017e+00,1.313216135305797914e+06,5.543315009426632400e+01
2.350000000000000000e+02,5.224535655682066349e+00,1.224135056598453317e+06,5.570951899528451179e+01
2.360000000000000000e+02,5.190765124251725204e+00,1.139016756629616255e+06,5.598517601982253922e+01
