tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
0.0004466835921509635,0.001935852480175841,0.0003143718633364717,6.197430958630424e-05,0.0,0.001538850859578811,0.9960986706309953,0.0022502243435123127,0.003901329369004669
0.0005011872336272725,0.0017256311219699299,0.00028018903541586373,5.5252129727193105e-05,0.0,0.0013720852145812869,0.9965219973724624,0.002005820157385794,0.003478002627537613
0.0005623413251903491,0.0015382093306779685,0.0002497225672656039,4.92573922604203e-05,0.0,0.0012233354946068306,0.9968994805983581,0.0017879318979435723,0.00310051940164191
0.0006309573444801943,0.0013711203713107321,0.00022256851198132564,4.391172526391879e-05,0.0,0.0010906670380575981,0.9972360661645377,0.0015936888832920578,0.002763933835462251
0.0007079457843841388,0.001222163157276235,0.00019836680961029927,3.9145128529018095e-05,0.0,0.000972350544104974,0.9975361701862132,0.0014205299668865344,0.0024638298137867887
0.0007943282347242822,0.0010893738961527202,0.00017679652310120746,3.4895094125730665e-05,0.0,0.0008668407695446635,0.9978037349845977,0.0012661704192539276,0.0021962650154022656
0.0008912509381337459,0.0009710007093579906,0.0001575715905687378,3.1105816265261364e-05,0.0,0.0007727573321141175,0.9980422792891659,0.0011285722999267284,0.00195772071083411
0.001,0.0008654809247339174,0.00014043703808835342,2.772748204362336e-05,0.0,0.0006888674339890748,0.9982549432509619,0.001005917962822271,0.001745056749038132
0.0011220184543019652,0.0007714207692171559,0.00012516560322826833,2.471563530185911e-05,0.0,0.0006140703307627766,0.9984445287760437,0.0008965863724454242,0.001555471223956273
0.0012589254117941688,0.0006875772147896172,0.00011155472488117571,2.2030606472520083e-05,0.0,0.0005473833832840634,0.9986135356440243,0.0007991319396707929,0.0013864643559756695
0.0014125375446227555,0.0006128417548382478,9.942385974353571e-05,1.9637001889990235e-05,0.0,0.0004879295418875726,0.9987641938350574,0.0007122656145817836,0.0012358061649425656
0.001584893192461114,0.0005462259099791281,8.861209006483145e-05,1.7503246618067593e-05,0.0,0.00043492612450252177,0.9988984924497156,0.0006348380000439595,0.0011015075502843752
0.0017782794100389228,0.00048684828241370897,7.897599110670222e-05,1.5601175388612035e-05,0.0,0.0003876747616730205,0.9990182055700918,0.0005658242735204112,0.0009817944299082004
0.001995262314968883,0.0004339229960976684,7.0387730160283e-05,1.3905666748390406e-05,0.0,0.00034555239252774246,0.9991249153771026,0.0005043107262579513,0.0008750846228974263
0.0022387211385683425,0.0003867493765339925,6.27333720126993e-05,1.2394315977043415e-05,0.0,0.0003080032061142009,0.9992200328083339,0.0004494827485466918,0.0007799671916660644
0.002511886431509582,0.0003447027389736351,5.59113684693566e-05,1.10471427680441e-05,0.0,0.00027453143221655124,0.9993048160127127,0.0004006141074429917,0.0006951839872872956
0.002818382931264455,0.0003072261673402391,4.983121196200916e-05,9.846330057747037e-06,0.0,0.00024469489478650037,0.9993803868327125,0.0003570573793022483,0.000619613167287536
0.0031622776601683794,0.000273823178407799,4.441223543487615e-05,8.775990746805568e-06,0.0,0.00021809924943665495,0.9994477455215276,0.0003182354138426751,0.0005522544784724026
0.0035481338923357606,0.00024405117676428367,3.9582542630171754e-05,7.82195938532454e-06,0.0,0.00019439283409050943,0.9995077838815418,0.0002836337193944554,0.0004922161184581775
0.003981071705534978,0.00021751561599735438,3.5278054615219624e-05,6.971606190133016e-06,0.0,0.00017326206888054947,0.999561296991304,0.000252793670612574,0.0004387030086959731
0.004466835921509635,0.000193864790440188,3.144165992829387e-05,6.213671031688988e-06,0.0,0.00015442734776781886,0.99960899367096,0.00022530645036848186,0.000391006329039989
0.005011872336272725,0.0001727851898098329,2.8022457089215463e-05,5.538115271472014e-06,0.0,0.00013763937016061584,0.9996515058205065,0.00020080764689904836,0.00034849417949345263
0.005623413251903491,0.00015399735624322585,2.497507944169956e-05,4.935989550405876e-06,0.0,0.00012267586607537799,0.9996893967512043,0.0001789724356849254,0.00031060324879572665
0.006309573444801942,0.00013725218966719144,2.2259093383066455e-05,4.399315826822496e-06,0.0,0.00010933867314942057,0.9997231686178565,0.00015951128305025789,0.00027683138214351644
0.007079457843841388,0.0001223276532005989,1.9838462007829972e-05,3.920982140727641e-06,0.0,9.745112812172281e-05,0.9997532690483207,0.00014216611520842886,0.00024673095167926373
0.00794328234724282,0.00010902583544634208,1.7681067057209112e-05,3.494648741332254e-06,0.0,8.685573928285764e-05,0.9997800970564203,0.0001267069025035512,0.0002199029435796529
0.008912509381337459,9.71703311484208e-05,1.575828283845188e-05,3.1146643587661164e-06,0.0,7.741210989468673e-05,0.9998040083152975,0.00011292861398687267,0.00019599168470252337
0.01,8.660390581992266e-05,1.4044596465948159e-05,2.775991530024395e-06,0.0,6.899508572852682e-05,0.9998253198600411,0.00010064850228587082,0.00017468013995891596
0.011220184543019653,7.71864136412957e-05,1.2517269389594117e-05,2.4741400050286423e-06,0.0,6.149310270018384e-05,0.9998443142810962,8.970368303088981e-05,0.00015568571890378635
0.012589254117941687,6.879294122977603e-05,1.1156035722717903e-05,2.2051073624324125e-06,0.0,5.480671312012178e-05,0.9998612434633781,7.994897695249393e-05,0.0001387565366218757
0.014125375446227554,6.131215283089006e-05,9.942833369511306e-06,1.965326057770864e-06,0.0,4.884727135624039e-05,0.9998763319201405,7.125498620040136e-05,0.0001236680798595291
0.01584893192461114,5.464481511824339e-05,8.861564386516765e-06,1.7516162097008481e-06,0.0,4.353576174921016e-05,0.9998897797653856,6.350637950476015e-05,0.00011022023461437769
