tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
4.4668359215096346e-08,0.044317770752410376,0.9556705314828833,4.144740584440301e-09,0.0,3.3071778830167532e-06,8.386442082881906e-06,0.9999883022352937,0.9999916135579171
5.011872336272725e-08,0.06206666488149288,0.9379003867881642,1.960593416799922e-08,0.0,9.551987111523006e-06,2.3376737297253105e-05,0.9999670516696572,0.9999766232627028
5.6234132519034905e-08,0.08380506763413226,0.9161108740310021,8.105683380248709e-08,0.0,2.4806774193151135e-05,5.9170503838806875e-05,0.9999159416651344,0.9999408294961611
6.30957344480193e-08,0.10951101300560986,0.8902928793685524,2.956346394898459e-07,0.0,5.8512808400898676e-05,0.00013729918279735924,0.9998038923741622,0.9998627008172026
7.079457843841373e-08,0.13895396599927418,0.8606240062576362,9.594883847318882e-07,0.0,0.00012654355465459473,0.0002945247000496273,0.9995779722569105,0.9997054752999504
7.943282347242822e-08,0.17170586975017005,0.8274497348894745,2.7944733698729627e-06,0.0,0.0002531583317245188,0.0005884425552416126,0.9991556046396446,0.9994115574447584
8.912509381337459e-08,0.2071668277468981,0.7912510957524796,7.364240609996648e-06,0.0,0.0004724073634361134,0.00110230489621256,0.9984179234993777,0.9988976951037875
1e-07,0.2446012516333425,0.7526047585661704,1.7701404417702572e-05,0.0,0.0008286595799568473,0.0019476288111360996,0.9972060101995128,0.9980523711888639
1.1220184543019653e-07,0.2831801873242393,0.7121411716488951,3.910706431851635e-05,0.0,0.0013761983138348886,0.0032633355970396074,0.9953213589731345,0.9967366644029604
1.2589254117941662e-07,0.32202579020604916,0.6705053119281971,7.997755585119356e-05,0.0,0.0021780969332496607,0.005210822957974807,0.9925311021342462,0.9947891770420252
1.4125375446227555e-07,0.3602543752880206,0.6283231648188727,0.000152403406345272,0.0,0.003304685853209019,0.007965367918572986,0.9885775401068934,0.9920346320814271
1.584893192461114e-07,0.39701506931100694,0.5861756038417771,0.00027222120835825514,0.0,0.004831787381459783,0.011705303842265554,0.9831906731527841,0.9882946961577345
1.7782794100389227e-07,0.4315218475303725,0.5445801115717048,0.0004582272754235207,0.0,0.00683859376561443,0.01660115588816564,0.9761019591020773,0.9833988441118343
1.995262314968883e-07,0.4630776566476127,0.5039798820779634,0.0007304053042999668,0.0,0.009404758100801498,0.02280705617293132,0.9670575387255761,0.9771929438270687
2.2387211385683377e-07,0.4910903708077555,0.464739282432005,0.0011072615433504215,0.0,0.012606123402864808,0.03045617116526222,0.9558296532397605,0.9695438288347378
2.5118864315095823e-07,0.5150813793000715,0.4271443816091362,0.0016026390372896045,0.0,0.016508626792525988,0.03966070010773426,0.9422257609092077,0.9603392998922657
2.818382931264455e-07,0.5346884495022461,0.39140720792362593,0.002222606555051705,0.0,0.02116028244205429,0.05051563195760744,0.9260956574258721,0.9494843680423926
3.162277660168379e-07,0.5496649045414319,0.3576724963825383,0.0029630995158503237,0.0,0.026581695295390166,0.06310436316450266,0.9073374009239702,0.9368956368354974
3.5481338923357606e-07,0.5598769591817316,0.3260258700630233,0.003808883170304893,0.0,0.032756175335878296,0.0775038357811587,0.8859028292447549,0.9224961642188413
3.981071705534969e-07,0.5653003379465107,0.2965026150403241,0.004734133631523734,0.0,0.03962106993221438,0.0937871282857614,0.8618029529868347,0.9062128717142386
4.466835921509635e-07,0.5660163401190048,0.26909642251602595,0.005704573963362428,0.0,0.047062240414553896,0.11202222567001781,0.8351127626350308,0.8879777743299822
5.011872336272725e-07,0.5622066942605641,0.2437676642591191,0.006680772075154358,0.0,0.05491350505841722,0.1322667002681388,0.8059743585196832,0.8677332997318612
5.62341325190349e-07,0.554146157590254,0.22045092838122288,0.0076219981497712115,0.0,0.06296225327172003,0.15455898177011837,0.7745970859714768,0.8454410182298816
6.309573444801942e-07,0.5421919594738299,0.19906166916582207,0.008489994233361583,0.0,0.07096136724659506,0.1789076220927371,0.741253628639652,0.8210923779072629
7.079457843841374e-07,0.5267697482753725,0.17950191898905055,0.009252112538243644,0.0,0.07864632049001008,0.20528038999660037,0.706271667264423,0.7947196100033996
7.943282347242822e-07,0.5083564339017272,0.16166507652319584,0.009883476938732236,0.0,0.08575522264423766,0.23359512423267342,0.6700215104249231,0.7664048757673265
8.912509381337459e-07,0.4874609703189814,0.1454398285505608,0.010368046480088784,0.0,0.09204897511898108,0.26371402637311236,0.6329007988695422,0.7362859736268876
1e-06,0.464604517961754,0.13071328799236326,0.010698654169926538,0.0,0.09732874953834988,0.29544252952903494,0.5953178059541173,0.7045574704709651
1.1220184543019652e-06,0.4403015044636388,0.11737344283033248,0.010876226394706996,0.0,0.10144863933871295,0.3285331448782207,0.5576749472939713,0.6714668551217793
1.2589254117941661e-06,0.41504290251974507,0.10531101338762333,0.010908450189130291,0.0,0.10432233426947056,0.3626939188237487,0.5203539159073685,0.6373060811762513
1.4125375446227554e-06,0.38928266342703255,0.09442081207224548,0.010808157488826938,0.0,0.1059237367858216,0.3976004871604506,0.48370347549927806,0.6023995128395494
1.584893192461114e-06,0.3634277956092351,0.08460269256267466,0.010591656572627853,0.0,0.10628232991785697,0.43291030305105915,0.44803048817190977,0.5670896969489408
1.778279410038923e-06,0.33783215299785446,0.07576216628440863,0.010277181473155752,0.0,0.10547467402779989,0.46827748702677724,0.4135943192822631,0.5317225129732228
1.995262314968883e-06,0.3127936590696925,0.06781075411792038,0.009883566832647316,0.0,0.10361362483041649,0.5033668741640651,0.38060441318761284,0.4966331258359349
2.2387211385683376e-06,0.28855446475771807,0.06066613141365601,0.00942919950484905,0.0,0.10083678342901278,0.5378661425219655,0.3492205961713741,0.4621338574780345
2.5118864315095823e-06,0.26530342127308504,0.054252115081695765,0.008931254684746707,0.0,0.09729541123147992,0.571495305793118,0.3195555363547808,0.428504694206882
2.818382931264455e-06,0.24318022406121004,0.04849853306232224,0.008405194801548242,0.0,0.09314467438659471,0.6040132571598473,0.2916787571235323,0.3959867428401527
3.162277660168379e-06,0.22228062621039107,0.04334100900277936,0.007864492486330702,0.0,0.08853571029469445,0.6352213988660451,0.26562163521317045,0.3647786011339549
3.5481338923357606e-06,0.2026622028087392,0.038720688494297884,0.0073205319743833664,0.0,0.08360968934850163,0.6649646494040351,0.24138289130303708,0.3350353505959649
3.981071705534969e-06,0.1843502499718523,0.03458392772507442,0.006782643360596986,0.0,0.07849380552191626,0.6931302789069995,0.2189341776969267,0.3068697210930005
4.466835921509635e-06,0.16734350706806417,0.03088196080382677,0.006258228509185138,0.0,0.07329897413616906,0.7196450926254061,0.19822546787189094,0.2803549073745939
5.011872336272725e-06,0.15161948724855284,0.02757055820981336,0.005752943992852408,0.0,0.06811893410813426,0.7444714813964917,0.1791900454583662,0.25552851860350834
5.623413251903491e-06,0.13713928379877086,0.02460968572716401,0.005270913678128859,0.0,0.06303042841388366,0.7676028090483036,0.16174896952593487,0.23239719095169642
6.309573444801943e-06,0.12385178579043532,0.02196317072399079,0.004814950508633743,0.0,0.058094152249632575,0.7890585304768412,0.1458149565144261,0.21094146952315884
7.079457843841373e-06,0.11169728623474356,0.01959838064639991,0.0043867731268175105,0.0,0.053356197296791606,0.8088793474806852,0.13129566688114347,0.19112065251931476
7.943282347242822e-06,0.10061050109016041,0.01748591702965848,0.00398720798928987,0.0,0.04884976994688874,0.8271226243232128,0.11809641811981889,0.17287737567678718
8.91250938133746e-06,0.09052304043504544,0.015599327108916313,0.0036163715462717775,0.0,0.04459701243626451,0.8438582088843476,0.10612236754396176,0.1561417911156524
1e-05,0.0813653864252884,0.013914834175746446,0.0032738299649274897,0.0,0.04061080305016629,0.8591647419297306,0.09528022060103485,0.14083525807026942
1.122018454301963e-05,0.07306843872285818,0.012411087119729849,0.0029587359290472884,0.0,0.036896451980610825,0.8731264875364781,0.08547952584258803,0.12687351246352185
1.2589254117941688e-05,0.06556468899049527,0.011068929070530448,0.0026699434101609427,0.0,0.03345324202606205,0.8858306813900862,0.07663361806102571,0.11416931860991375
1.4125375446227555e-05,0.058789083509474746,0.009871184677385124,0.002406102136889007,0.0,0.030275788261309354,0.8973653688433291,0.06866026818685987,0.10263463115667093
1.584893192461114e-05,0.05267962832251555,0.008802465298438698,0.0021657339298887628,0.0,0.02735520891104575,0.9078176892266477,0.06148209362095425,0.09218231077335226
1.778279410038923e-05,0.04717778552368457,0.007848991196464244,0.0019472932345815073,0.0,0.02468011205721637,0.9172725548022289,0.055026776720148815,0.08272744519777109
1.9952623149688786e-05,0.04222870311650335,0.006998429729683267,0.0017492141640269685,0.0,0.022237410682019187,0.9258116700245244,0.049227132846186614,0.07418832997547564
2.2387211385683423e-05,0.03778131471646441,0.006239748470180809,0.0015699462288567927,0.0,0.020012982995689318,0.9335128377625311,0.04402106318664522,0.06648716223746887
2.5118864315095822e-05,0.03378833958529877,0.005563082164700561,0.001407980730470112,0.0,0.017992196968085197,0.9404495025310785,0.03935142174999933,0.05955049746892149
2.818382931264455e-05,0.030206208222731054,0.004959612463067942,0.0012618695631090712,0.0,0.016160318247029258,0.946690485556621,0.035165820685798994,0.05330951444337895
3.1622776601683795e-05,0.02699493408658237,0.0044214593700301515,0.0011302379337470028,0.0,0.014502819804898611,0.9522998719268058,0.031416393456612526,0.04770012807319424
3.5481338923357534e-05,0.024117947981274396,0.003941583420634378,0.0010117922810413138,0.0,0.013005610157227041,0.9573370156264989,0.028059531401908776,0.042662984373501134
3.9810717055349776e-05,0.021541908225618692,0.003513697632556533,0.0009053244647625647,0.0,0.011655195165990132,0.961856633607451,0.025055605858175227,0.038143366392549005
4.466835921509635e-05,0.019236496837271393,0.0031321883473667345,0.0008097131095625924,0.0,0.01043878649831076,0.9659089649697759,0.022368685184638127,0.03409103503022415
5.011872336272725e-05,0.017174209595390358,0.002792044133815237,0.0007239228231928241,0.0,0.009344367904220469,0.9695399757435578,0.019966253729205595,0.03046002425644223
5.623413251903491e-05,0.015330145902574008,0.002488791987807927,0.0006470018689454414,0.0,0.008360728693733301,0.9727915936085415,0.017818937890381935,0.027208406391458495
6.309573444801943e-05,0.013681802800561225,0.002218440124340409,0.0005780787536514967,0.0,0.0074774721821772895,0.9757019601841423,0.015900242924901633,0.024298039815857653
7.079457843841388e-05,0.012208876243705351,0.001977426715241342,0.0005163580939169218,0.0,0.006685005453946409,0.978305691293829,0.014186302958946694,0.02169430870617095
7.943282347242822e-05,0.010893071747600628,0.0017625739824415683,0.00046111604204832155,0.0,0.005974515570681075,0.9806341379056457,0.012655645730042197,0.019365862094354314
8.912509381337459e-05,0.00971792576127723,0.0015710471091967717,0.0004116954869362756,0.0,0.005337936311080723,0.9827156423295219,0.011288972870474001,0.01728435767047809
0.0001,0.008668638520142663,0.0014003174810021622,0.0003675011917658519,0.0,0.004767908660366802,0.9845757857686639,0.010068956001144824,0.015424214231336109
0.00011220184543019653,0.007731918689322999,0.0012481298137468053,0.0003279949877507434,0.0,0.004257737549070356,0.9862376245309714,0.008980048503069804,0.013762375469028587
0.00012589254117941688,0.006895839774662066,0.0011124727689671315,0.00029269110930944456,0.0,0.0038013467537114883,0.9877219131570326,0.008008312543629197,0.012278086842967384
0.00014125375446227554,0.006149708037622109,0.0009915526949526405,0.00026115172962912523,0.0,0.0033932333970514484,0.9890473134583927,0.007141260732574749,0.010952686541607304
0.00015848931924611142,0.005483941481157508,0.0008837701680640816,0.00023298273503703174,0.0,0.0030284231053085762,0.9902305890223473,0.0063677116492215895,0.009769410977652715
0.00017782794100389227,0.0048899593603684635,0.0007876990411103291,0.00020782976087400294,0.0,0.0027024265782233372,0.9912867851608448,0.005677658401478792,0.008713214839155214
0.00019952623149688828,0.004360081601499073,0.0007020677351816017,0.00018537449968506094,0.0,0.0024111980912759606,0.9922293945893069,0.005062149336680675,0.007770605410693077
0.00022387211385683424,0.0038874374752793693,0.0006257425381508771,0.00016533128371853118,0.0,0.0021510962657781785,0.993070509339803,0.004513180013430247,0.006929490660196991
0.0002511886431509582,0.003465882857486167,0.0005577126973324269,0.00014744393731164484,0.0,0.0019188473018667141,0.9938209595613662,0.004023595554818594,0.0061790404386338205
0.0002818382931264455,0.0030899254144022108,0.0004970771157252209,0.00013148289021162665,0.0,0.0017115107631529842,0.9944904399541764,0.0035870025301274317,0.005509560045823592
0.00031622776601683794,0.0027546570684793357,0.0004430324810618845,0.00011724253981297279,0.0,0.0015264479229091478,0.9950876246366149,0.0031976895495412203,0.004912375363385069
0.000354813389233576,0.002455693125991752,0.0003948626747153177,0.00010453884834378516,0.0,0.0013612926244293772,0.9956202712651423,0.0028505558007070695,0.004379728734857702
0.00039810717055349773,0.0021891174807411747,0.000351929323559272,9.32071599359328e-05,0.0,0.0012139245678958572,0.9960953152246961,0.0025410468043004465,0.0039046847753039238
0.0004466835921509635,0.0019514333436191121,0.00031366337229921733,8.310022205074322e-05,0.0,0.0010824449089003709,0.9965189546883471,0.0022650967159183293,0.0034810453116529416
0.0005011872336272725,0.001739518985291545,0.00027955756673786773,7.408639573560704e-05,0.0,0.0009651540366708846,0.9968967273142967,0.0020190765520294125,0.0031032726857033177
0.0005623413251903491,0.0015505880171519967,0.000249159750056001,6.604803952514957e-05,0.0,0.0008605313905899059,0.9972335793098943,0.0017997477672079976,0.0027664206901056865
0.0006309573444801943,0.0013821537730518702,0.00022206688460270948,5.888005237182398e-05,0.0,0.0007672171698381072,0.9975339275491604,0.0016042206576545796,0.0024660724508396292
0.0007079457843841388,0.0012319973904987946,0.00019791972101890616,5.2488561716250475e-05,0.0,0.000683995791430644,0.9978017153846074,0.0014299171115177008,0.0021982846153926205
0.0007943282347242822,0.0010981392245663882,0.00017639804487088503,4.678974362783006e-05,0.0,0.0006097809553483903,0.9980404627476389,0.0012745372694372733,0.0019595372523610877
0.0008912509381337459,0.0009788132603963653,0.00015721643844620063,4.1708762816224176e-05,0.0,0.0005436021809792162,0.9982533110856975,0.001136029698842566,0.0017466889143025188
0.001,0.000872444220733193,0.00014012050205059514,3.7178821201116746e-05,0.0,0.0004845926859691589,0.9984430636395176,0.0010125647227837882,0.001556936360482375
0.0011220184543019652,0.0007776270933418269,0.00012488348512343557,3.3140304606977524e-05,0.0,0.00043197848630049896,0.9986122215209162,0.0009025105784652625,0.0013877784790837788
0.0012589254117941688,0.0006931088294166738,0.00011130328283285283,2.9540018004452687e-05,0.0,0.00038506860455978203,0.9987630160109013,0.0008044121122495266,0.0012369839890986611
0.0014125375446227555,0.0006177719882386634,9.919975858666634e-05,2.6330500538703557e-05,0.0,0.0003432462816335358,0.9988974374597508,0.0007169717468253297,0.0011025625402492079
0.001584893192461114,0.000550620125455422,8.841235716029313e-05,2.3469412359990953e-05,0.0,0.0003059610952573867,0.9990172611352002,0.0006390324826157152,0.0009827388647998259
0.0017782794100389228,0.000490764742546415,7.879797695193628e-05,2.0918985998723205e-05,0.0,0.0002727218967899477,0.9991240703320082,0.0005695627194983512,0.0008759296679917705
0.001995262314968883,0.00043741363340420397,7.022907327628792e-05,1.864553570381684e-05,0.0,0.0002430904851838553,0.9992192770259081,0.0005076427066804919,0.0007807229740919297
0.0022387211385683425,0.0003898604806355616,6.259196764382073e-05,1.6619018789282926e-05,0.0,0.00021667594431448533,0.9993041403272027,0.0004524524482793823,0.0006958596727972832
0.002511886431509582,0.00034747556928467244,5.5785340682403195e-05,1.4812643610259558e-05,0.0,0.0001931295765633896,0.9993797829639134,0.00040326090996707566,0.0006202170360866122
0.002818382931264455,0.00030969749932806723,4.971888877595566e-05,1.3202519317832233e-05,0.0,0.0001721403718216839,0.9994472060013114,0.00035941638810402287,0.0005527939986885722
0.0031622776601683794,0.0002760257906055946,4.431212665232026e-05,1.1767343024411075e-05,0.0,0.00015343095687368866,0.9995073019836932,0.0003203379172579149,0.0004926980163068029
0.0035481338923357606,0.00024601428494775324,3.949332007732498e-05,1.0488120450512368e-05,0.0,0.0001367539754553152,0.9995608666652623,0.0002855076050250782,0.0004391333347376625
0.003981071705534978,0.0002192652602451133,3.5198534528984074e-05,9.347916522560066e-06,0.0,0.00012188885416687956,0.9996086094798068,0.00025446379477409736,0.0003913905201932133
0.004466835921509635,0.00019542418018114076,3.1370787257266734e-05,8.331632752516972e-06,0.0,0.00010863891388207268,0.9996511628833438,0.00022679496743840748,0.00034883711665623096
0.005011872336272725,0.0001741750114100251,2.7959291500831897e-05,7.425808556783008e-06,0.0,9.682879035454893e-05,0.9996890906899271,0.000202134302910857,0.00031090931007293765
0.005623413251903491,0.00015523604719307123,2.491878285015889e-05,6.618443966543956e-06,0.0,8.630213141027349e-05,0.9997228955082291,0.0001801548300432301,0.00027710449177087426
0.006309573444801942,0.00013835618299088228,2.2208918832877298e-05,5.898841447404152e-06,0.0,7.691954145211182e-05,0.999753025375189,0.0001605651018237596,0.00024697462481104715
0.007079457843841388,0.00012331159531783797,1.979374376567902e-05,5.257464785336132e-06,0.0,6.855674702163408e-05,0.9997798796728581,0.000143105339083517,0.00022012032714191498
0.00794328234724282,0.00010990278036692588,1.7641211780881856e-05,4.68581321080755e-06,0.0,6.110295988703085e-05,0.9998038144054472,0.00012754399214780774,0.00019618559455281126
