tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
2.5118864315095823e-06,0.26300284925445794,0.05437013379828948,0.006632249950654567,0.0,0.12505955886621853,0.5481866674613971,0.3173729830527474,0.4518133325386029
2.818382931264455e-06,0.24108412986737698,0.04860447196311001,0.006244743501756774,0.0,0.11975846909562693,0.5815273161306911,0.289688601830487,0.4184726838693089
3.162277660168379e-06,0.22037596735925719,0.04343603059985714,0.005845603334962999,0.0,0.11385899787370474,0.6137071406787358,0.2638119979591143,0.3862928593212642
3.5481338923357606e-06,0.20093556408914676,0.03880585880310031,0.005443395789018843,0.0,0.10754439668437188,0.6445321514352009,0.23974142289224706,0.35546784856479907
3.981071705534969e-06,0.18278821114739013,0.03466022093653742,0.0050451565410926415,0.0,0.10097971167954384,0.6738540780693512,0.21744843208392756,0.32614592193064884
4.466835921509635e-06,0.16593291874634997,0.03095026455098352,0.004656480538667058,0.0,0.09430882830150004,0.7015683296175644,0.19688318329733348,0.29843167038243557
5.011872336272725e-06,0.15034767019769446,0.027631679164238324,0.004281655952754921,0.0,0.08765333347641147,0.7276104049482199,0.17797934936193277,0.27238959505178006
5.623413251903491e-06,0.1359941659757086,0.02466435532306329,0.003923821357202878,0.0,0.08111277025622668,0.7519513178542665,0.1606585212987719,0.2480486821457335
6.309573444801943e-06,0.12282198979449452,0.022012050858501983,0.0035851305680281113,0.0,0.0747658818250013,0.7745925203899483,0.1448340406529965,0.2254074796100517
7.079457843841373e-06,0.11077217813724732,0.019642069245503803,0.003266914179653753,0.0,0.0686724932104951,0.7955607103315558,0.13041424738275112,0.20443928966844416
7.943282347242822e-06,0.09978020982487264,0.01752495340158806,0.0029698306331048933,0.0,0.06287574362644185,0.8149028093981112,0.1173051632264607,0.18509719060188878
8.91250938133746e-06,0.08977845528657982,0.015634197032486506,0.002694002621995823,0.0,0.057404448764568954,0.8326813081396329,0.10541265231906632,0.16731869186036707
1e-05,0.08069813868582992,0.013945974690856539,0.0024391368533788153,0.0,0.0522754335185103,0.8489700965415922,0.09464411337668646,0.15102990345840783
1.122018454301963e-05,0.07247087232468706,0.012438891002473577,0.002204626744072917,0.0,0.047495727887609696,0.8638508383053449,0.08490976332716063,0.13614916169465507
1.2589254117941688e-05,0.06502982386167801,0.011093748986786913,0.0019896386740400787,0.0,0.043064560896596674,0.8774099010610116,0.07612357284846492,0.12259009893898842
1.4125375446227555e-05,0.058310574527791856,0.009893337017211297,0.0017931830567810474,0.0,0.03897511951970087,0.8897358227447884,0.06820391154500316,0.11026417725521165
1.584893192461114e-05,0.052251722036692816,0.008822233699665463,0.001614171828112933,0.0,0.03521606290888456,0.9009172737146512,0.06107395573635828,0.09908272628534875
1.778279410038923e-05,0.04679527624759969,0.007866629770124053,0.0014514640863878686,0.0,0.03177279816477014,0.9110414624501063,0.05466190601772374,0.08895853754989369
1.9952623149688786e-05,0.04188688955808394,0.007014166002685186,0.0013039016081684853,0.0,0.028628533991630706,0.9201929276122114,0.048901055560769124,0.07980707238778861
2.2387211385683423e-05,0.03747595795725644,0.006253786062332855,0.0011703358658980622,0.0,0.025765134268324035,0.9284526588726294,0.04372974401958929,0.0715473411273706
2.5118864315095822e-05,0.033515622960539976,0.0055756032180289804,0.0010496480264131076,0.0,0.023163796068973872,0.9358974916643279,0.03909122617856896,0.0641025083356721
2.818382931264455e-05,0.02996269944933746,0.004970779841611346,0.0009407632381207816,0.0,0.02080557697586835,0.9425997256302405,0.0349334792909488,0.057400274369759474
3.1622776601683795e-05,0.02677754983450727,0.004431418648061693,0.0008426603383970169,0.0,0.018671795416556836,0.948626922138565,0.031208968482568964,0.05137307786143497
3.5481338923357534e-05,0.023923920971370367,0.0039504646767186905,0.0007543779427782962,0.0,0.016744325805866232,0.9540418421508347,0.027874385648089056,0.04595815784916535
3.9810717055349776e-05,0.02136875685563041,0.003521617066082388,0.000675017720592007,0.0,0.01500580789703259,0.9589024915407567,0.024890373921712797,0.041097508459243315
4.466835921509635e-05,0.019081997279868472,0.003139249733289061,0.000603745521240918,0.0,0.013439787230399843,0.9632622463996439,0.022221247013157534,0.03673775360035614
