tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
1.1220184543019653e-07,0.28247655639570585,0.7119609957406022,0.002435148271158138,0.0,0.0009396764327239291,0.0021876231363407166,0.994437552136308,0.9978123768636593
1.2589254117941662e-07,0.32080504512104646,0.6703225999969993,0.003717220958030384,0.0,0.001536039664289519,0.00361909406584992,0.9911276451180457,0.9963809059341501
1.4125375446227555e-07,0.35831404615463963,0.6281404934794983,0.005409414648674733,0.0,0.0024124914485785087,0.005723552984894308,0.986454539634138,0.9942764470151056
1.584893192461114e-07,0.39412619129353454,0.5859952647318353,0.007535469754273152,0.0,0.003658860374430432,0.008684206869273839,0.9801214560253698,0.9913157931307262
1.7782794100389227e-07,0.4274442911118195,0.5444040632219209,0.010086704296254315,0.0,0.005380192682728827,0.012684716946209372,0.9718483543337404,0.9873152830537907
1.995262314968883e-07,0.45758073479357525,0.5038097307194812,0.013019198033581966,0.0,0.007694530399746813,0.017895682935709187,0.9613904655130565,0.9821043170642908
2.2387211385683377e-07,0.4839765099610984,0.46457628559746633,0.01625562783495807,0.0,0.010727890284845304,0.02446327240995809,0.9485527955585648,0.975536727590042
2.5118864315095823e-07,0.506209777608281,0.4269894682846347,0.019691276709824547,0.0,0.01460593233815391,0.03250232093310316,0.9331992458929157,0.9674976790668969
2.818382931264455e-07,0.5239952509389406,0.3912610095669579,0.023203057331422996,0.0,0.01944232076303018,0.04209513403072208,0.9152562605058985,0.9579048659692779
3.162277660168379e-07,0.5371766385791399,0.35753538403018864,0.026660065889539522,0.0,0.025324417357562776,0.05329581849795846,0.8947120226093286,0.9467041815020415
3.5481338923357606e-07,0.5457148807219047,0.32589799377499773,0.029934188298218818,0.0,0.032297620452033673,0.06613867587982258,0.8716128744969024,0.9338613241201774
3.981071705534969e-07,0.5496747335545222,0.2963839429274208,0.032909521154308466,0.0,0.040350287321864034,0.08064832226447743,0.8460586764819431,0.9193516777355226
4.466835921509635e-07,0.5492115450291702,0.2689867774723157,0.03548973465937377,0.0,0.04940163623236987,0.09684889592150131,0.8181983225014859,0.9031511040784987
5.011872336272725e-07,0.5445590863803056,0.24366675724501813,0.03760290490645801,0.0,0.059295143535638806,0.11476996825365506,0.7882258436253238,0.885230031746345
5.62341325190349e-07,0.5360183932969568,0.22035838766324778,0.03920371734241701,0.0,0.06979955211646552,0.13444749313186266,0.7563767809602046,0.8655525068681373
6.309573444801942e-07,0.5239469927956234,0.19897706533046847,0.040273252986744265,0.0,0.0806186134284132,0.1559191803084674,0.7229240581260918,0.8440808196915326
7.079457843841374e-07,0.5087477529941922,0.17942478583217922,0.040816791301918884,0.0,0.09140922417389152,0.17921487555352375,0.6881725388263714,0.8207851244464762
7.943282347242822e-07,0.490856832366747,0.16159492809780232,0.04086018924345034,0.0,0.1018060304336977,0.2043436331457219,0.6524517604645493,0.7956563668542781
8.912509381337459e-07,0.4707306530404084,0.1453761727589541,0.040445428943912676,0.0,0.11144929660899516,0.23127991975058051,0.6161068257993625,0.7687200802494195
1e-06,0.4488322856253687,0.1306556371548279,0.0396258824174036,0.0,0.12001223709082891,0.2599516040078505,0.5794879227801966,0.7400483959921496
1.1220184543019652e-06,0.42561796309468714,0.11732132166885108,0.03846174421586151,0.0,0.12722422885278512,0.2902320184134411,0.5429392847635383,0.709767981586559
1.2589254117941661e-06,0.4015245691810943,0.10526396484399898,0.03701595825229581,0.0,0.13288724907803834,0.321937549261746,0.5067885340250933,0.678062450738254
1.4125375446227554e-06,0.376958878604417,0.09437840134538658,0.03535083655933558,0.0,0.136884212043939,0.3548311543303345,0.47133727994980357,0.6451688456696655
1.584893192461114e-06,0.35228911758812376,0.08456450970740807,0.03352545308766003,0.0,0.13917925342942566,0.38863119444593885,0.43685362729553184,0.6113688055540611
1.778279410038923e-06,0.3278391372682574,0.07572782766917038,0.03159380501761441,0.0,0.1398111293949075,0.4230242068998161,0.40356696493742783,0.5769757931001839
1.995262314968883e-06,0.3038852169699726,0.06777990299445338,0.029603671033938253,0.0,0.1388815945270355,0.4576798546217082,0.37166511996442597,0.5423201453782918
2.2387211385683376e-06,0.2806552860029454,0.060638437810509725,0.027596059169044795,0.0,0.13654086875835506,0.49226625537584945,0.34129372381345513,0.5077337446241506
2.5118864315095823e-06,0.2583301951938401,0.05422727519601353,0.025605121713412615,0.0,0.13297217487634239,0.5264641508032095,0.3125574703898536,0.4735358491967905
2.818382931264455e-06,0.23704658645407123,0.04847626829159819,0.023658415643767937,0.0,0.12837695408886485,0.5599787994451338,0.2855228547456694,0.44002120055486615
3.162277660168379e-06,0.21690089049994016,0.04332106473002154,0.02177739840782172,0.0,0.12296188187796064,0.5925489554209546,0.2602219552299617,0.40745104457904535
3.5481338923357606e-06,0.19795401295807055,0.03870283271612697,0.01997806592688891,0.0,0.11692831959662799,0.6239527352707295,0.23665684567419754,0.3760472647292705
3.981071705534969e-06,0.1802363296954066,0.034567949592348185,0.01827165867893452,0.0,0.1104644205631018,0.6540105249279791,0.21480427928775478,0.34598947507202094
4.466835921509635e-06,0.16375268751389468,0.030867669127966846,0.016665380211843175,0.0,0.1037397971607151,0.6825853155106493,0.19462035664186153,0.31741468448935073
5.011872336272725e-06,0.14848718417973106,0.027557779974659642,0.015163088923144906,0.0,0.09690245304431475,0.7095809843495345,0.1760449641543907,0.29041901565046546
5.623413251903491e-06,0.13440757391832847,0.024598264635445885,0.013765937717333046,0.0,0.09007757898024754,0.7349390751877962,0.15900583855377437,0.2650609248122038
6.309573444801943e-06,0.12146920633826797,0.021952965798967418,0.012472947046219858,0.0,0.08336778029867603,0.7586346037319687,0.14342217213723538,0.24136539626803133
7.079457843841373e-06,0.10961845634501488,0.019589264902512036,0.011281505021210461,0.0,0.07685432485346569,0.7806713464935304,0.1292077212475269,0.21932865350646957
7.943282347242822e-06,0.09879563997328292,0.017477776220825525,0.010187794110530012,0.0,0.07059905172781579,0.8010769830711454,0.11627341619410844,0.1989230169288546
8.91250938133746e-06,0.0889374373733432,0.015592058559124631,0.00918714782213223,0.0,0.06464664615405888,0.8198983703017864,0.10452949593246783,0.18010162969821364
1e-05,0.07997886117882974,0.013908345693570674,0.008274343147392211,0.0,0.05902705358284607,0.837197141329916,0.09388720687240042,0.16280285867008404
1.122018454301963e-05,0.07185481808032487,0.012405295996210545,0.007443835784896052,0.0,0.05375786825355769,0.8530457493433604,0.08426011407653541,0.14695425065663958
1.2589254117941688e-05,0.06450131546252266,0.011063761158233895,0.006689945602100509,0.0,0.04884658513801612,0.8675240168104345,0.07556507662075655,0.13247598318956555
1.4125375446227555e-05,0.05785636503944017,0.009866573547360634,0.006006999686348578,0.0,0.044292647358569276,0.8807162065123847,0.06772293858680081,0.11928379348761531
1.584893192461114e-05,0.051860632864901696,0.008798351471055845,0.0053894398867848515,0.0,0.04008925430162609,0.892708599102805,0.06065898433595754,0.10729140089719502
1.778279410038923e-05,0.04645788093947723,0.007845321441669023,0.004831901104002913,0.0,0.03622491973245798,0.9035875412723414,0.054303202381146255,0.09641245872765858
1.9952623149688786e-05,0.0415952406529579,0.006995156431987762,0.004329265850630112,0.0,0.03268478574180128,0.9134379165969877,0.04859039708494566,0.0865620834030123
2.2387211385683423e-05,0.037223353043399285,0.006236829053639454,0.0038766998554413917,0.0,0.029451708876767263,0.9223419856587882,0.04346018209703874,0.07765801434121178
2.5118864315095822e-05,0.0332964056905772,0.005560478573183628,0.003469672762148924,0.0,0.02650714077951216,0.9303785411785153,0.03885688426376083,0.06962145882148474
2.818382931264455e-05,0.029772091226188454,0.00495729069128469,0.003103967309002101,0.0,0.023831828329904766,0.9376223261555408,0.03472938191747314,0.06237767384445925
3.1622776601683795e-05,0.026611508066065777,0.004419389040953644,0.002775679780644414,0.0,0.02140635868547317,0.9441436671722035,0.031030897107019423,0.05585633282779645
3.5481338923357534e-05,0.02377902010943001,0.0039397374052164815,0.0024812140041058145,0.0,0.019211573530642206,0.9500082801948826,0.027718757514646492,0.04999171980511741
3.9810717055349776e-05,0.02124208881612303,0.003512051707879843,0.002217270715266074,0.0,0.017228874885093295,0.9552772117555357,0.024754140524002873,0.044722788244464295
4.466835921509635e-05,0.018971088242854102,0.0031307208896480783,0.0019808337459446207,0.0,0.015440442408267818,0.960006883895985,0.02210180913250218,0.039993116104015014
5.011872336272725e-05,0.01693911125338006,0.0027907358429447096,0.0017691541683653288,0.0,0.01382937957066794,0.9642492164315469,0.01972984709632477,0.03575078356845307
5.623413251903491e-05,0.015121773165625324,0.002487625640371642,0.001579733275705278,0.0,0.012379803537626546,0.968051804786565,0.017609398805996965,0.03194819521343495
6.309573444801943e-05,0.01349701750838941,0.0022174003523302275,0.0014103050672680043,0.0,0.011076891246946103,0.9714581358007613,0.01571441786071964,0.028541864199238653
7.079457843841388e-05,0.01204492727982566,0.001976499807897682,0.0012588187373823033,0.0,0.009906892023508803,0.9745078274870297,0.014021427087723342,0.025492172512970313
7.943282347242822e-05,0.010747544081007001,0.0017617477089042495,0.0011234215318795017,0.0,0.008857115189627925,0.9772368817593327,0.01250929178991125,0.022763118240667346
8.912509381337459e-05,0.009588696696998831,0.0015703105598528658,0.001002442229129224,0.0,0.007915899502965064,0.9796779416858785,0.011159007256851696,0.020322058314121483
0.0001,0.008553840076494235,0.0013996609256182332,0.0008943754190517635,0.0,0.007072569872405864,0.9818605469108218,0.009953501002112468,0.018139453089178192
0.00011220184543019653,0.0076299051860312835,0.001247544574656414,0.0007978666889390342,0.0,0.00631738564580952,0.9838113825841024,0.008877449760687698,0.01618861741589761
0.00012589254117941688,0.006805159857867279,0.0011119511077526964,0.0007116987756448037,0.0,0.005641483807297414,0.9855545184997805,0.007917110965619974,0.014445481500219515
0.00014125375446227554,0.006069080488031575,0.0009910877112149705,0.0006347787066928063,0.0,0.005036819639835501,0.9871116362208281,0.007060168199246546,0.012888363779171907
0.00015848931924611142,0.005412234253251318,0.0008833557090133716,0.0005661259255724049,0.0,0.004496106776123027,0.9885022428102981,0.006295589962264689,0.011497757189701918
0.00017782794100389227,0.004826171386180233,0.0007873296208402194,0.0005048613768764455,0.0,0.0040127580538671815,0.9897438704370088,0.005613501007020453,0.010256129562991156
0.00019952623149688828,0.004303326964500913,0.0007017384626038124,0.0004501975133015362,0.0,0.0035808281894197077,0.9908522616145001,0.005005065427104725,0.00914773838549987
0.00022387211385683424,0.003836931620384355,0.0006254490526728883,0.00040142917751990223,0.0,0.003194958968072722,0.9918415401958273,0.004462380673057244,0.008158459804172735
0.0002511886431509582,0.0034209305539621474,0.0005574511114554428,0.00035792530645447886,0.0,0.002850327404211472,0.9927243685095224,0.00397838166541759,0.007275631490477608
0.0002818382931264455,0.003049910231125114,0.0004968439638252009,0.0003191214026791748,0.0,0.0025425971365598777,0.9935120912051738,0.003546754194950315,0.0064879087948261915
0.00031622776601683794,0.002719032156768661,0.000442824673693404,0.00028451271683761444,0.0,0.0022678731816639505,0.9942148664980972,0.003161856830462065,0.005785133501902795
0.000354813389233576,0.0024239731353835267,0.00039467745784738985,0.0002536480855886599,0.0,0.0020226600631987257,0.9948417855757501,0.0028186505932309164,0.005158214424249907
0.00039810717055349773,0.002160871458405788,0.00035176424221443223,0.00022612437122513648,0.0,0.0018038232579770073,0.9954009809653958,0.0025126357006202203,0.004599019034604246
0.0004466835921509635,0.001926278489508828,0.0003135162381231744,0.00020158145144938785,0.0,0.001608553845424447,0.9958997246722157,0.002239794727632002,0.004100275327784342
0.0005011872336272725,0.0017171151531623968,0.00027942642907714094,0.00017969771057683352,0.0,0.001434336210701956,0.9963445168869087,0.001996541582239538,0.0036554831130912735
0.0005623413251903491,0.0015306328668931728,0.00024904287016586785,0.00016018598648841214,0.0,0.001278918628531728,0.9967411660375041,0.0017796757370590406,0.003258833962495933
0.0006309573444801943,0.0013643784927267254,0.00022196271264819154,0.00014278993082361745,0.0,0.0011402865418706635,0.9970948609261263,0.001586341205374917,0.002905139073873686
0.0007079457843841388,0.0012161629175327945,0.00019782687556742345,0.00012728074309474894,0.0,0.0010166383442980916,0.9974102356511917,0.001413989793100218,0.00258976434880831
0.0007943282347242822,0.0010840329049215303,0.0001763152946075863,0.00011345424253481117,0.0,0.0009063634753165477,0.9976914279716398,0.0012603481995291164,0.002308572028360212
0.0008912509381337459,0.0009662458926088366,0.0001571426858717915,0.00010112824451484541,0.0,0.0008080226421186088,0.997942131724235,0.001123388578480628,0.00205786827576504
0.001,0.0008612474385776068,0.0001400547689472661,9.014021124595454e-05,0.0,0.0007203299885209403,0.9981656438591968,0.0010013022075248729,0.0018343561408031839
0.0011220184543019652,0.0007676510468006199,0.0001248248995976228,8.034514919555643e-05,0.0,0.0006421370407625646,0.9983649066144528,0.0008924759463982426,0.0016350933855472372
0.0012589254117941688,0.0006842201287270746,0.0001112510677641001,7.161372818427416e-05,0.0,0.0005724182699890891,0.998542545305425,0.0007954711964911747,0.0014574546945750333
0.0014125375446227555,0.0006098518801865596,9.915322133029019e-05,6.38305994849551e-05,0.0,0.0005102581219575708,0.998700902165916,0.0007090051015168498,0.0012990978340839954
0.001584893192461114,0.0005435628748900892,8.837088036797954e-05,5.6892892419158764e-05,0.0,0.00045483937539695616,0.9988420666366893,0.0006319337552580688,0.0011579333633107147
0.0017782794100389228,0.00048447619538924093,7.876101038912337e-05,5.07088709436248e-05,0.0,0.0004054327012562511,0.9989679024619056,0.0005632372057783643,0.001032097538094412
0.001995262314968883,0.0004318099402923026,7.019612652818283e-05,4.519673354673111e-05,0.0,0.00036138730556070273,0.999080071919745,0.0005020060668204854,0.0009199280802549836
0.0022387211385683425,0.00038486696283830955,6.256260361370705e-05,4.0283541441602565e-05,0.0,0.0003221225486348933,0.999180057482304,0.0004474295664520166,0.0008199425176960151
0.002511886431509582,0.0003430257107105154,5.575916979624293e-05,3.590426155806584e-05,0.0,0.00028712044295012995,0.999269181171153,0.00039878488050675833,0.0007308188288469575
0.002818382931264455,0.00030573205034403446,4.969556381663726e-05,3.200091221033396e-05,0.0,0.00025591894075979347,0.9993486218486658,0.0003554276141606717,0.0006513781513342032
0.0031622776601683794,0.0002724919710602164,4.4291338155217085e-05,2.852180056157311e-05,0.0,0.0002281059309743474,0.9994194306612657,0.0003167833092154335,0.0005805693387342936
0.0035481338923357606,0.00024286507525142297,3.9474792226192195e-05,2.5420842130741098e-05,0.0,0.00020331387239510044,0.9994825448289341,0.0002823398674776152,0.0005174551710659392
0.003981071705534978,0.00021645877064724079,3.518202149788169e-05,2.2656953600943017e-05,0.0,0.0001812149974815462,0.9995387999555497,0.00025164079214512247,0.00046120004445027174
0.004466835921509635,0.00019292308951410472,3.135606995006689e-05,2.0193511101989827e-05,0.0,0.00016151702729414645,0.9995889410167288,0.0002242791594641716,0.0004110589832712064
0.005011872336272725,0.00017194606756565942,2.7946174645089257e-05,1.7997866961373267e-05,0.0,0.00014395934415856429,0.9996336321656504,0.00019989224221074868,0.0003663678343496235
0.005623413251903491,0.0001532496224753152,2.4907092406896253e-05,1.604091865629945e-05,0.0,0.00012830957397290353,0.99967346548276,0.00017815671488221146,0.0003265345172399625
0.006309573444801942,0.0001365858782632946,2.21984996879178e-05,1.429672436224996e-05,0.0,0.00011436053495971206,0.999708968782103,0.0001587843779512124,0.0002910312178969754
0.007079457843841388,0.00012173388754918373,1.9784457671962857e-05,1.2742160088184258e-05,0.0,0.0001019275140851571,0.9997406125751993,0.0001415183452211466,0.00025938742480069443
0.00794328234724282,0.00010849670878363798,1.7632935524467955e-05,1.1356613921560433e-05,0.0,9.084583636497751e-05,0.9997688162827487,0.00012612964430810594,0.00023118371725128206
0.008912509381337459,9.669880015820089e-05,1.5715385471220252e-05,1.012171338372825e-05,0.0,8.096869588373678e-05,0.9997939537749079,0.00011241418562942115,0.0002060462250921269
0.01,8.618369599542225e-05,1.4006364072874383e-05,9.021082323832429e-06,0.0,7.216522060502083e-05,0.9998163583123149,0.00010019006006829664,0.00018364168768514322
0.011220184543019653,7.681193509082455e-05,1.2483194674391954e-05,8.040124161805326e-06,0.0,6.431874597635391e-05,0.9998363269523617,8.929512976521651e-05,0.00016367304763831303
0.012589254117941687,6.845921375908814e-05,1.1125666553953787e-05,7.16582863320704e-06,0.0,5.732527496235841e-05,0.9998541244783417,7.958488031304192e-05,0.00014587552165834516
0.014125375446227554,6.101473926864005e-05,9.915766782129442e-06,6.386599494566742e-06,0.0,5.109210450302252e-05,0.9998699869029307,7.093050605076949e-05,0.00013001309706928144
0.01584893192461114,5.437976196842324e-05,8.837441235546629e-06,5.692100921233944e-06,0.0,4.553660051292143e-05,0.9998841245919663,6.321720320396987e-05,0.00011587540803370544
0.01778279410038923,4.8466266750437975e-05,7.876381595649187e-06,5.073120574129838e-06,0.0,4.058510543861066e-05,0.9998967250495445,5.634264834608716e-05,0.00010327495045547863
0.01995262314968883,4.319580658078626e-05,7.019835507663057e-06,4.52144752982888e-06,0.0,3.617196409397328e-05,0.9999079554010567,5.021564208844932e-05,9.20445989432972e-05
0.022387211385683423,3.8498462697575685e-05,6.256437381768174e-06,4.029763463432199e-06,0.0,3.2238655018875645e-05,0.9999179646068482,4.475490007934386e-05,8.203539315176922e-05
0.025118864315095822,3.431191773886187e-05,5.5760575922769935e-06,3.5915456475264267e-06,0.0,2.8733015970923166e-05,0.999926885435659,3.9887975331138864e-05,7.311456434100361e-05
0.02818382931264455,3.05806295499285e-05,4.96966807451554e-06,3.200980485892308e-06,0.0,2.5608553381539258e-05,0.999934836223863,3.555029762444404e-05,6.516377613696722e-05
0.03162277660168379,2.725509474524516e-05,4.429222536484293e-06,2.852886439193818e-06,0.0,2.282382669938333e-05,0.9999419224437189,3.168431728172945e-05,5.807755628106648e-05
0.03548133892335761,2.4291192283422435e-05,3.947549696311922e-06,2.5426453235788507e-06,0.0,2.0341899519950968e-05,0.9999482381013314,2.8238741979734357e-05,5.176189866862302e-05
0.039810717055349776,2.1649598369120087e-05,3.5182581291209558e-06,2.2661410734545785e-06,0.0,1.812985027270351e-05,0.999953866982792,2.5167856498241042e-05,4.613301720801655e-05
0.04466835921509635,1.929526493714206e-05,3.135651461036017e-06,2.0197051581761437e-06,0.0,1.61583360157885e-05,0.9999588837649662,2.243091639817808e-05,4.1116235033777926e-05
0.05011872336272725,1.719695481389233e-05,2.794652785173744e-06,1.8000679301721868e-06,0.0,1.4401203584603057e-05,0.9999633550056136,1.9991607599066077e-05,3.6644994386381136e-05
0.05623413251903491,1.5326827400111264e-05,2.4907372969233027e-06,1.6043152604050646e-06,0.0,1.2835142961559225e-05,0.9999673400259342,1.7817564697034564e-05,3.265997406576293e-05
0.06309573444801943,1.3660069386925103e-05,2.219872254671582e-06,1.4298498868733068e-06,0.0,1.1439378289097743e-05,0.9999708916972232,1.5879941641596686e-05,2.910830277680354e-05
0.07079457843841387,1.2174565612534698e-05,1.9784634695156564e-06,1.2743569642030075e-06,0.0,1.0195392443081729e-05,0.9999740571420399,1.4153029082050355e-05,2.594285796009288e-05
0.07943282347242822,1.085060569823606e-05,1.7633076139112382e-06,1.1357733579351917e-06,0.0,9.086681525544577e-06,0.9999768783591791,1.2613913312147298e-05,2.312164082085566e-05
0.08912509381337459,9.670622575755645e-06,1.571549716547438e-06,1.0122602766152419e-06,0.0,8.098536029710676e-06,0.9999793927807179,1.1242172292303083e-05,2.06072192820983e-05
0.1,8.618959440194493e-06,1.4006452794842163e-06,9.021788790094187e-07,0.0,7.217845782318373e-06,0.9999816337685146,1.0019604719678708e-05,1.8366231485433815e-05
0.11220184543019653,7.681662039233271e-06,1.2483265148795465e-06,8.040685331225552e-07,0.0,6.432926081694278e-06,0.9999836310567429,8.929988554112818e-06,1.6368943257072388e-05
0.12589254117941662,6.8462935448053524e-06,1.1125722533786256e-06,7.166274388293206e-07,0.0,5.733362729938141e-06,0.9999854111463192,7.958865798183978e-06,1.4588853680774783e-05
0.14125375446227553,6.101769552664861e-06,9.915811248516163e-07,6.386953572074741e-07,0.0,5.10987390725496e-06,0.9999869976564535,7.093350677516478e-06,1.3002343546508754e-05
0.15848931924611173,5.438211021850608e-06,8.837476556468755e-07,5.692382176181047e-07,0.0,4.554187059012331e-06,0.999988411637982,6.321958677497483e-06,1.1588362017977971e-05
0.1778279410038923,4.846813203950687e-06,7.876409652039987e-07,5.073343983714162e-07,0.0,4.058929164605891e-06,0.9999896718526354,5.634454169154686e-06,1.0328147364568885e-05
0.19952623149688828,4.319728823798612e-06,7.019857793672649e-07,4.521624990952259e-07,0.0,3.617528934242313e-06,0.9999907950219471,5.0217146031658764e-06,9.204978052901325e-06
0.22387211385683378,3.84996396235664e-06,6.256455084194488e-07,4.029904426235921e-07,0.0,3.224129637577962e-06,0.9999917960490944,4.475609470776089e-06,8.20395090561643e-06
0.25118864315095824,3.431285260716092e-06,5.576071653807805e-07,3.591657618563774e-07,0.0,2.873511408813655e-06,0.9999926882166263,3.988892426096872e-06,7.311783373653569e-06
0.2818382931264461,3.058137214415623e-06,4.969679243978845e-07,3.201069427862772e-07,0.0,2.5610219984420653e-06,0.9999934833626877,3.5551051388135077e-06,6.51663731232599e-06
