tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
0.011220184543019653,7.946914176175284e-05,1.3142552372623392e-05,3.7698034972819237e-06,0.0,4.732221436222556e-06,0.9998967141010993,9.261169413437624e-05,0.00010328589890074014
0.012589254117941687,7.082746182516785e-05,1.1713320529109457e-05,3.359881102550381e-06,0.0,4.217679956063075e-06,0.9999079456369372,8.25407823542773e-05,9.205436306281012e-05
0.014125375446227554,6.312545062397518e-05,1.0439514580636026e-05,2.994529116265321e-06,0.0,3.7590772765585626e-06,0.9999179558995563,7.35649652046112e-05,8.204410044365673e-05
0.01584893192461114,5.6260941834082356e-05,9.30423246214751e-06,2.668902248582495e-06,0.0,3.3503336227344815e-06,0.999926877671296,6.556517429622986e-05,7.3122328704045e-05
0.01778279410038923,5.014287514628832e-05,8.292410119248013e-06,2.3786817807253043e-06,0.0,2.986029666192222e-06,0.9999348293007042,5.843528526553633e-05,6.517069929579122e-05
0.01995262314968883,4.469008941826619e-05,7.3906216413041594e-06,2.120018372763591e-06,0.0,2.6613348508609864e-06,0.9999419162709343,5.2080711059570344e-05,5.8083729065683265e-05
0.022387211385683423,3.983024688087982e-05,6.586901126745822e-06,1.8894810762477404e-06,0.0,2.3719434827396187e-06,0.999948232597835,4.641714800762564e-05,5.176740216494835e-05
0.025118864315095822,3.5498874185485405e-05,5.870583917980515e-06,1.6840118798863402e-06,0.0,2.114017745444331e-06,0.9999538620762101,4.136945810346592e-05,4.613792378993509e-05
0.02818382931264455,3.163850761715779e-05,5.232165099831247e-06,1.5008851890274283e-06,0.0,1.8841368935440562e-06,0.9999588793907107,3.687067271698904e-05,4.112060928929129e-05
0.03162277660168379,2.8197931170147548e-05,4.663173384620383e-06,1.3376717042905232e-06,0.0,1.679251955692159e-06,0.9999633511060534,3.286110455476793e-05,3.6648893946611416e-05
0.03548133892335761,2.513149740656154e-05,4.156058710914379e-06,1.1922062224806003e-06,0.0,1.4966453515962177e-06,0.9999673365496528,2.928755611747592e-05,3.2663450347247824e-05
0.039810717055349776,2.2398522111149824e-05,3.704092064800188e-06,1.062558934443535e-06,0.0,1.3338948909238914e-06,0.9999708885983524,2.6102614175950012e-05,2.9111401647630153e-05
0.04466835921509635,1.9962744729243734e-05,3.301276194731727e-06,9.4700984052017e-07,0.0,1.1888416795789314e-06,0.9999740543796666,2.3264020923975463e-05,2.594562033342296e-05
0.05011872336272725,1.7791847443758152e-05,2.942266035444218e-06,8.440259453825659e-07,0.0,1.059561510117049e-06,0.9999768758968131,2.073411347920237e-05,2.3124103186944467e-05
0.05623413251903491,1.5857026522127262e-05,2.6222977852044807e-06,7.522409305290604e-07,0.0,9.443393584804609e-07,0.999979390585815,1.8479324307331743e-05,2.0609414185024377e-05
0.06309573444801943,1.4132610254979621e-05,2.337125695445345e-06,6.704370355271127e-07,0.0,8.416466503934218e-07,0.999981631812054,1.6469735950424965e-05,1.836818794598294e-05
0.07079457843841387,1.2595718424738025e-05,2.0829657341567314e-06,5.975289081957685e-07,0.0,7.501209969587342e-07,0.9999836293128458,1.4678684158894757e-05,1.6370687154210195e-05
0.07943282347242822,1.1225958791585729e-05,1.8564453756057155e-06,5.325492098389626e-07,0.0,6.685481315150742e-07,0.9999854095919106,1.3082404167191445e-05,1.4590408089376616e-05
0.08912509381337459,1.0005156574395935e-05,1.6545588501548563e-06,4.7463578502400134e-07,0.0,5.958458089652154e-07,0.9999869962709593,1.1659715424550791e-05,1.3003729040672596e-05
0.1,8.91711334082409e-06,1.4746272604924845e-06,4.2302022584656936e-07,0.0,5.310494544713494e-07,0.9999884104030587,1.0391740601316574e-05,1.1589596941252722e-05
0.11220184543019653,7.947392110365069e-06,1.3142630350309554e-06,3.7701767926217414e-07,0.0,4.732993716080479e-07,0.9999896707519297,9.261655145396024e-06,1.0329248070317654e-05
0.12589254117941662,7.083125821263913e-06,1.1713382469018383e-06,3.3601776236370805e-07,0.0,4.2182934072615367e-07,0.9999907940408788,8.25446406816575e-06,9.205959121239005e-06
0.14125375446227553,6.312846621676219e-06,1.0439563781280591e-06,2.9947646528224823e-07,0.0,3.759564563467486e-07,0.9999917951746661,7.356802999804278e-06,8.20482533392397e-06
0.15848931924611173,5.626333721521744e-06,9.304271543641033e-07,2.669089342970074e-07,0.0,3.3507206922550027e-07,0.9999926874372514,6.5567608758858475e-06,7.312562748551521e-06
0.1778279410038923,5.014477787271725e-06,8.29244116279033e-07,2.378830395803374e-07,0.0,2.9863371290686824e-07,0.9999934826680376,5.843721903550758e-06,6.517331962441197e-06
0.19952623149688828,4.469160081293848e-06,7.39064630006248e-07,2.120136422437438e-07,0.0,2.661579079207914e-07,0.9999941914189523,5.208224711300096e-06,5.808581047705985e-06
