s,shift_before_mean_dex,shift_before_at540,a_refit,b_refit,rms_after_dex,max_after_dex,E_comb_event,Ne_248_refit
0.9,0.014226512029569633,0.013695943571202155,0.018867740310471566,0.06441320152096171,0.0007325378134063587,0.0023944078390619942,291.2880865353907,291.06796768824375
1.077,-0.010104771614667636,-0.009752871971187255,0.03058949651161578,0.013678912730804751,0.0014797854904748861,0.005269238221342364,247.42182216400727,307.64666466142495
1.1,-0.01299566774562891,-0.012547556402071126,0.03470390119549379,0.010528126602458452,0.002132984084574141,0.007573052815791912,242.71425852261166,309.5914140277496
