rho0,v0,vesc,dVsun,k,frame_idx,frame,vE_june,vE_sun,vmax_june,deltamax_june,deltamax_sun,a1_300,phase_300,a1_350,phase_350,a1_366,phase_366,a1_380,phase_380,a1_L10,phase_L10,Niso_300__sun,Niso_300__june,Niso_300__annual,Niso_300,pct248_300__sun,pct248_300__june,pct248_300__annual,pct248_300,Niso_350__sun,Niso_350__june,Niso_350__annual,Niso_350,pct248_350__sun,pct248_350__june,pct248_350__annual,pct248_350,Niso_366__sun,Niso_366__june,Niso_366__annual,Niso_366,Niso_380__sun,Niso_380__june,Niso_380__annual,Niso_380,deltaH_N1__sun,deltaH_N1__june,deltaH_N1__annual,deltaH_N1,Nhig_300__sun,Nhig_300__june,Nhig_300__annual,Nhig_300,Nhig_366__sun,Nhig_366__june,Nhig_366__annual,Nhig_366,NL10_lz__sun,NL10_lz__june,NL10_lz__annual,NL10_lz,log10kappa_300,log10kappa_300__sun,log10kappa_300__june,log10kappa_300__annual,log10kappa_350,log10kappa_350__sun,log10kappa_350__june,log10kappa_350__annual,log10kappa_366,log10kappa_366__sun,log10kappa_366__june,log10kappa_366__annual,log10kappa_380,log10kappa_380__sun,log10kappa_380__june,log10kappa_380__annual,d10,log10d10,d10__sun,log10d10__sun,d10__june,log10d10__june,d10__annual,log10d10__annual
0.482061,241.845,593.251,3.84336,1.38501,2,annual,273.641,258.23,866.892,434.095,421.43,0.380119,152.078,0.699067,152.079,0.883176,152.079,1.08932,152.079,0.0211197,152.077,20852.3,30974.6,22324.6,22324.6,99.5156,99.5402,99.5218,99.5218,1038.86,2192.01,1247.49,1247.49,98.697,98.9236,98.7853,98.7853,242.357,646.325,323.438,323.438,46.8454,171.606,74.4993,74.4993,385.192,396.615,389.469,389.469,1245.57,1873.42,1337.66,1337.66,11.9906,32.9931,16.2748,16.2748,20.8068,21.2606,20.8457,20.8457,-4.34878,-4.31915,-4.49101,-4.34878,-3.09604,-3.01656,-3.34084,-3.09604,-2.50979,-2.38445,-2.81045,-2.50979,-1.87215,-1.67067,-2.23453,-1.87215,0.219024,-0.659508,0.219229,-0.659103,0.216876,-0.663788,0.219024,-0.659508
0.444143,248.149,532.062,7.30782,0.549867,2,annual,283.38,267.986,815.442,391.811,379.16,0.457685,152.289,1.17029,152.291,1.49753,152.291,1.66671,152.291,0.0175434,152.288,22107.6,35245,24006.7,24006.7,99.4679,99.5124,99.4796,99.4796,245.595,1007.57,417.212,417.212,96.7005,98.0436,97.5489,97.5489,9.58819,112.282,35.8499,35.8499,0.137481,5.45826,1.41473,1.41473,363.68,375.751,369.079,369.079,1280.38,2094.03,1400.48,1400.48,0.7955,5.57208,1.95684,1.95684,19.5122,19.8628,19.5402,19.5402,-4.38033,-4.34454,-4.5471,-4.38033,-2.62036,-2.39022,-3.00327,-2.62036,-1.55449,-0.981737,-2.05031,-1.55449,-0.150674,0.861757,-0.737054,-0.150674,0.226223,-0.645464,0.226385,-0.645153,0.224378,-0.64902,0.226223,-0.645464
0.36905,233.448,555.447,-3.4949,1.3437,2,annual,257.958,242.517,813.405,390.137,377.447,0.587803,151.701,1.30991,151.703,1.57288,151.703,1.68801,151.703,0.0263377,151.7,3538.97,6572,4060.49,4060.49,99.3628,99.4269,99.3848,99.3848,12.8432,75.8639,28.2849,28.2849,95.0149,97.1848,96.5863,96.5863,0.265798,5.21004,1.53905,1.53905,0.00305869,0.152264,0.0386277,0.0386277,346.592,357.857,351.276,351.276,196.091,374.991,227.409,227.409,0.0375556,0.311833,0.105338,0.105338,15.3927,15.8169,15.4333,15.4333,-3.60858,-3.54888,-3.8177,-3.60858,-1.45155,-1.10867,-1.88004,-1.45155,-0.187251,0.575447,-0.716841,-0.187251,1.4131,2.51446,0.817402,1.4131,0.254549,-0.594229,0.254884,-0.593658,0.251443,-0.599561,0.254549,-0.594229
0.395214,226.144,593.645,0.215374,0.514733,2,annual,254.378,238.929,848.022,418.587,405.891,0.356742,151.607,0.726114,151.608,0.969852,151.609,1.24234,151.609,0.0264178,151.606,13169,19115.7,14051,14051,99.5269,99.5497,99.5324,99.5324,661.893,1434.04,805.294,805.294,98.637,98.9247,98.7518,98.7518,134.226,401.064,190.683,190.683,18.7112,92.2193,36.3164,36.3164,378.74,390.184,383.259,383.259,791.351,1162.87,846.773,846.773,6.45361,20.0479,9.38755,9.38755,16.3868,16.8411,16.4312,16.4312,-4.14771,-4.11955,-4.28139,-4.14771,-2.90595,-2.82079,-3.15656,-2.90595,-2.28031,-2.12784,-2.60321,-2.28031,-1.5601,-1.2721,-1.96482,-1.5601,0.246698,-0.607835,0.247032,-0.607247,0.243677,-0.613185,0.246698,-0.607835
0.302791,238.402,543.064,1.43515,0.714472,0,sun,267.809,252.387,810.873,388.056,375.382,0.5102,151.943,1.27151,151.945,1.5673,151.945,1.68918,151.945,0.0217952,151.942,7686.1,13005.4,8519.33,7686.1,99.4271,99.4806,99.4428,99.4271,46.3803,241.443,93.0348,46.3803,95.6342,97.5953,97.0034,95.6342,1.03209,19.3221,5.75031,1.03209,0.0122478,0.582688,0.146844,0.0122478,353.759,365.372,358.934,353.759,436.62,760.048,488.34,436.62,0.137146,1.06394,0.363124,0.137146,12.9554,13.2484,12.9816,12.9554,-3.88571,-3.88571,-4.11412,-3.93041,-1.66633,-1.66633,-2.38282,-1.96865,-0.0137171,-0.0137171,-1.28605,-0.759691,1.91194,1.91194,0.234564,0.833143,0.277827,-0.556225,0.277827,-0.556225,0.274737,-0.561082,0.277547,-0.556664
0.399178,232.847,560.763,3.99765,0.683477,0,sun,264.826,249.398,825.588,400.15,387.471,0.438688,151.872,1.02823,151.873,1.35236,151.874,1.5822,151.874,0.0233528,151.871,12149.5,19115,13200.7,12149.5,99.4758,99.5132,99.4857,99.4758,216.487,703.426,321.12,216.487,97.553,98.3659,98.0049,97.553,16.7549,110.027,39.85,16.7549,0.478981,10.1887,2.96944,0.478981,364.589,376.234,369.577,364.589,708.582,1138.69,774.468,708.582,0.934577,5.28238,1.99353,0.934577,16.9459,17.3576,16.9834,16.9459,-4.08456,-4.08456,-4.28138,-4.1206,-2.33543,-2.33543,-2.84722,-2.50667,-1.22414,-1.22414,-2.0415,-1.60043,0.319682,0.319682,-1.00812,-0.472674,0.242923,-0.614532,0.242923,-0.614532,0.240024,-0.619745,0.242654,-0.615013
0.350191,223.177,500.586,-1.75078,0.326119,2,annual,249.462,234.004,750.049,338.068,325.364,1.14962,151.476,1.93227,150.758,,,,,0.0290181,151.474,440.605,1724.03,733.648,733.648,98.6232,99.0836,98.915,98.915,0,4.56226e-05,7.99055e-06,7.99055e-06,,0,0,0,0,0,0,0,0,0,0,0,313.729,325.394,320.053,320.053,19.8122,85.71,35.265,35.265,0,0,0,0,14.2902,14.7274,14.3344,14.3344,-2.86549,-2.64405,-3.23654,-2.86549,5.09742,,4.34082,5.09742,,,,,,,,,0.264125,-0.57819,0.264534,-0.577519,0.260578,-0.584063,0.264125,-0.57819
0.368408,225.245,570.572,4.43103,1.75149,0,sun,257.682,242.241,828.254,402.341,389.651,0.565654,151.694,1.15141,151.695,1.42092,151.696,1.60335,151.696,0.0299909,151.693,2638.8,4804.18,3011.06,2638.8,99.3789,99.4317,99.3967,99.3789,19.4204,80.6901,33.5919,19.4204,96.6854,97.7893,97.3847,96.6854,1.06503,9.15157,3.11206,1.06503,0.0257291,0.637506,0.180792,0.0257291,348.735,359.79,352.873,348.735,147.667,275.416,169.949,147.667,0.0722585,0.469025,0.17001,0.0722585,15.1942,15.6714,15.2399,15.1942,-3.42141,-3.42141,-3.68162,-3.47872,-1.28826,-1.28826,-1.90682,-1.52624,-0.027362,-0.027362,-0.961496,-0.493047,1.58958,1.58958,0.195516,0.742822,0.256544,-0.590839,0.256544,-0.590839,0.252607,-0.597554,0.256158,-0.591491
0.358471,246.051,535.315,-5.68815,1.37773,0,sun,268.332,252.912,803.647,382.118,369.445,0.652152,151.956,1.45739,151.958,1.66766,151.958,1.7332,151.958,0.0233133,151.955,3378.45,6719.97,3963.77,3378.45,99.3123,99.3949,99.3429,99.3123,4.13374,40.3593,13.344,4.13374,91.5994,96.0661,95.2226,91.5994,0.0309707,1.39417,0.365346,0.0309707,8.41329e-05,0.020482,0.00494702,8.41329e-05,341.855,353.214,346.807,341.855,183.201,377.379,217.931,183.201,0.0109777,0.128424,0.0405162,0.0109777,15.2969,15.6668,15.3298,15.2969,-3.52872,-3.52872,-3.82737,-3.59811,-0.616343,-0.616343,-1.60594,-1.12529,1.50905,1.50905,-0.144317,0.437295,4.07503,4.07503,1.68863,2.30566,0.255681,-0.592302,0.255681,-0.592302,0.252644,-0.59749,0.255406,-0.592769
0.34747,224.829,520.981,-10.293,1.70545,2,annual,242.599,227.125,763.58,349.188,336.471,1.1433,151.281,1.81815,151.283,,,,,0.0350892,151.278,79.0429,322.318,135.833,135.833,98.6345,98.9903,98.8612,98.8612,0,0.00148953,0.000317761,0.000317761,,20.7144,17.7026,17.7026,0,0,0,0,0,0,0,0,307.153,318.144,312.047,312.047,3.63103,15.8776,6.53228,6.53228,0,0,0,0,13.7181,14.2284,13.7719,13.7719,-2.133,-1.89786,-2.50828,-2.133,3.4979,,2.82695,3.4979,,,,,,,,,0.269465,-0.569497,0.269994,-0.568646,0.265107,-0.576578,0.269465,-0.569497
0.445888,242.553,552.927,-4.22537,0.841444,1,june,266.304,250.88,819.231,394.925,382.249,0.481691,151.908,1.15057,151.909,1.46527,151.91,1.64602,151.91,0.0209694,151.907,12891.7,21201.8,14178.6,21201.8,99.4465,99.4928,99.4597,99.4928,134.074,539.926,226.414,539.926,96.783,98.0092,97.5512,98.0092,6.14717,62.4195,20.5446,62.4195,0.101768,3.56953,0.95757,3.56953,360.488,372.18,365.642,372.18,740.27,1248.22,820.37,1248.22,0.457799,3.10897,1.1097,3.10897,19.0819,19.4975,19.1194,19.4975,-4.32637,-4.11031,-4.32637,-4.15163,-2.73233,-2.12734,-2.73233,-2.3549,-1.79532,-0.788676,-1.79532,-1.3127,-0.552611,0.992387,-0.552611,0.0188297,0.22647,-0.64499,0.228923,-0.64031,0.22647,-0.64499,0.228698,-0.640737
0.470631,238.73,588.872,4.37923,0.463474,0,sun,271.07,255.655,859.942,428.383,415.714,0.315269,152.019,0.612638,152.02,0.80974,152.02,1.04528,152.021,0.0203632,152.018,34058.2,47254.9,35875,34058.2,99.5573,99.5767,99.5616,99.5573,2597.96,4913.65,2986.32,2597.96,98.9129,99.0989,98.9755,98.9129,704.075,1679.51,889.147,704.075,151.859,505.822,228.057,151.859,393.37,405.173,398.096,393.37,2079.5,2911.77,2194.37,2079.5,34.91,87.0102,45.0544,34.91,20.2787,20.7058,20.3159,20.2787,-4.53222,-4.53222,-4.67445,-4.55479,-3.41463,-3.41463,-3.6914,-3.47514,-2.84762,-2.84762,-3.22518,-2.94897,-2.18144,-2.18144,-2.704,-2.35804,0.222065,-0.65352,0.222065,-0.65352,0.219763,-0.658046,0.221862,-0.653918
0.443201,234.037,561.773,-3.46401,1.96704,2,annual,258.576,243.136,820.349,395.844,383.155,0.627291,151.717,1.28157,151.718,1.53183,151.719,1.66601,151.719,0.0291259,151.716,2352.62,4592.72,2752.21,2752.21,99.3287,99.3951,99.3531,99.3531,8.2416,45.7968,17.3529,17.3529,95.3689,97.1736,96.6456,96.6456,0.236285,3.48269,1.07006,1.07006,0.00329032,0.136565,0.035705,0.035705,343.705,354.791,348.037,348.037,128.959,258.912,152.508,152.508,0.0252795,0.202018,0.0690791,0.0690791,18.3554,18.9147,18.4086,18.4086,-3.43968,-3.37155,-3.66207,-3.43968,-1.23937,-0.916012,-1.66084,-1.23937,-0.0294099,0.626563,-0.541915,-0.0294099,1.44727,2.48276,0.864662,1.44727,0.233072,-0.63251,0.233409,-0.631882,0.229933,-0.638399,0.233072,-0.63251
0.321061,230.652,503.039,-2.37917,1.26716,0,sun,256.284,240.84,759.323,345.69,332.997,1.14515,151.659,1.84861,151.657,,,,,0.0298012,151.656,170.286,681.796,287.492,170.286,98.6408,99.0216,98.8817,98.6408,0,0.00178045,0.000354648,0,,5.85222,4.96458,,0,0,0,0,0,0,0,0,310.707,321.907,316.113,310.707,7.78869,33.7024,13.8353,7.78869,0,0,0,0,13.2224,13.6353,13.2622,13.2224,-2.23118,-2.23118,-2.83365,-2.45863,,,2.74947,3.4502,,,,,,,,,0.275008,-0.560655,0.275008,-0.560655,0.270812,-0.567333,0.274595,-0.561308
0.407889,225.594,556.327,-8.99975,1.61073,0,sun,244.649,229.18,800.976,379.922,367.209,0.713688,151.339,1.50852,151.341,1.68997,151.341,1.76086,151.34,0.0316395,151.338,1181.61,2555.26,1443.74,1181.61,99.247,99.3431,99.2866,99.247,0.686032,8.94397,2.83266,0.686032,88.8887,95.1658,94.1987,88.8887,0.00366891,0.215203,0.0550776,0.00366891,1.32165e-06,0.00266801,0.000628025,1.32165e-06,333.264,344.348,337.831,333.264,62.7223,140.696,77.8664,62.7223,0.00166165,0.0266258,0.00813925,0.00166165,16.3643,16.9122,16.4214,16.3643,-3.07247,-3.07247,-3.40743,-3.15949,0.163656,0.163656,-0.95153,-0.452195,2.43546,2.43546,0.667152,1.25903,5.87888,5.87888,2.57381,3.20202,0.247201,-0.606949,0.247201,-0.606949,0.243164,-0.6141,0.246772,-0.607705
0.34897,247.643,551.177,-1.01178,1.65695,1,june,274.581,259.172,825.758,400.289,387.626,0.553262,152.099,1.17032,152.101,1.44615,152.101,1.62228,152.101,0.0229319,152.098,5165.29,9216.84,5829.37,9216.84,99.3936,99.4472,99.4109,99.4472,38.3651,163.159,66.9596,163.159,96.5907,97.7816,97.3516,97.7816,1.91159,17.8413,5.9257,17.8413,0.039995,1.13063,0.311975,1.13063,353.129,364.418,357.665,364.418,290.371,531.429,330.56,531.429,0.136952,0.917463,0.327455,0.917463,15.0283,15.384,15.0586,15.384,-3.96458,-3.71309,-3.96458,-3.76562,-2.21261,-1.58394,-2.21261,-1.82581,-1.25143,-0.281396,-1.25143,-0.772739,-0.0533202,1.39799,-0.0533202,0.50588,0.254956,-0.593534,0.257956,-0.588455,0.254956,-0.593534,0.257696,-0.588892
0.482469,224.63,542.103,4.61161,0.722822,2,annual,257.249,241.806,799.352,378.588,365.897,0.592451,151.683,1.46071,151.685,1.68085,151.685,1.74635,151.684,0.0273775,151.681,5369.55,9957.39,6147.13,6147.13,99.3613,99.4345,99.386,99.386,8.08161,80.4428,26.7215,26.7215,91.3758,96.2993,95.4051,95.4051,0.0504524,2.63791,0.681382,0.681382,1.33422e-05,0.0356579,0.0085664,0.0085664,345.502,357.095,350.835,350.835,296.039,568.401,343.237,343.237,0.0215539,0.251415,0.0800878,0.0800878,20.0353,20.6099,20.0906,20.0906,-3.78867,-3.72994,-3.99815,-3.78867,-1.42686,-0.907498,-1.90549,-1.42686,0.16661,1.29712,-0.42126,0.16661,2.0672,4.87477,1.44784,2.0672,0.223102,-0.651497,0.223409,-0.650898,0.220273,-0.657038,0.223102,-0.651497
0.367943,240.527,538.553,2.49198,1.49961,0,sun,270.98,255.564,809.533,386.955,374.286,0.631395,152.018,1.38599,152.019,1.62161,152.019,1.70637,152.019,0.0246547,152.016,3367.98,6551.93,3918.62,3367.98,99.3302,99.4042,99.3569,99.3302,7.16263,52.9314,18.5466,7.16263,93.6802,96.6699,95.9722,93.6802,0.0932955,2.67815,0.744698,0.0932955,0.000809103,0.0552517,0.0136671,0.000809103,343.849,355.163,348.61,343.849,184.146,369.874,216.896,184.146,0.0200349,0.189594,0.0618596,0.0200349,15.7089,16.1098,15.7439,15.7089,-3.52737,-3.52737,-3.81637,-3.59313,-0.855072,-0.855072,-1.72371,-1.26826,1.03014,1.03014,-0.427835,0.12802,3.092,3.092,1.25765,1.86432,0.252306,-0.598072,0.252306,-0.598072,0.249146,-0.603546,0.252025,-0.598556
0.325838,241.38,562.844,3.91706,1.92329,1,june,273.251,257.84,836.095,408.784,396.119,0.538307,152.069,1.07282,152.07,1.3337,152.071,1.5382,152.071,0.0251183,152.068,4109.7,7234.37,4622.06,7234.37,99.4039,99.4513,99.4191,99.4513,44.2193,158.217,69.3674,158.217,97.2505,98.061,97.7256,98.061,3.49363,22.1695,8.05191,22.1695,0.142952,2.16544,0.657287,2.16544,354.603,365.687,358.771,365.687,232.479,418.494,263.436,418.494,0.199364,1.10285,0.416379,1.10285,13.9418,14.3038,13.973,14.3038,-3.8594,-3.61381,-3.8594,-3.66484,-2.19925,-1.64561,-2.19925,-1.84116,-1.34576,-0.543277,-1.34576,-0.905899,-0.335546,0.844809,-0.335546,0.182245,0.264408,-0.577725,0.267818,-0.57216,0.264408,-0.577725,0.26752,-0.572644
0.377297,223.317,541.198,-5.57647,1.24646,0,sun,245.791,230.324,786.988,368.427,355.716,0.782249,151.372,1.64808,151.374,1.75108,151.373,1.92685,151.418,0.0311063,151.37,994.148,2324.39,1254.65,994.148,99.1797,99.3088,99.2368,99.1797,0.0665127,2.6711,0.727991,0.0665127,67.1158,91.2774,89.4901,67.1158,4.28751e-05,0.0184992,0.00437275,4.28751e-05,0,3.18544e-05,5.47374e-06,0,328.377,339.607,333.313,328.377,51.4494,125.921,66.3387,51.4494,2.85697e-05,0.00703822,0.00180198,2.85697e-05,15.1945,15.6943,15.2463,15.1945,-2.99745,-2.99745,-3.36631,-3.09852,1.1771,1.1771,-0.42669,0.137874,4.36779,4.36779,1.73285,2.35925,,,4.49683,5.26172,0.256541,-0.590844,0.256541,-0.590844,0.252423,-0.597871,0.256105,-0.591582
0.43831,236.101,518.074,7.62465,1.15983,1,june,271.684,256.27,789.758,370.703,358.035,0.739532,152.034,1.61851,152.036,1.73911,152.036,1.89375,152.035,0.0247458,152.032,2817.82,6183.8,3432.84,6183.8,99.2336,99.348,99.2804,99.348,0.421702,11.9438,3.35365,11.9438,76.602,92.9523,91.442,92.9523,0.000794201,0.114063,0.0269686,0.114063,0,0.000605743,0.000108109,0.000605743,335.536,346.998,340.867,346.998,148.202,339.77,184.043,339.77,0.000463718,0.0329134,0.00883175,0.0329134,18.7277,19.2073,18.7694,19.2073,-3.79126,-3.44991,-3.79126,-3.53565,-1.07714,0.374995,-1.07714,-0.525518,0.942857,3.10007,0.942857,1.56914,3.21771,,3.21771,3.96614,0.228174,-0.641733,0.231078,-0.636242,0.228174,-0.641733,0.23082,-0.636726
0.362342,229.83,514.496,-3.26769,1.6425,0,sun,254.579,239.131,769.075,353.705,341.01,1.05722,151.614,1.78123,151.615,1.93195,151.391,,,0.0320378,151.612,196.76,681.931,304.417,196.76,98.8112,99.0874,98.973,98.8112,1.57875e-05,0.0147185,0.00329375,1.57875e-05,-0.00019717,51.1963,45.7915,-0.00019717,0,6.18185e-07,1.04871e-07,0,0,0,0,0,313.064,324.169,318.073,313.064,9.3142,34.4206,14.9843,9.3142,0,7.42374e-07,1.25433e-07,0,14.7779,15.2749,14.8264,14.7779,-2.29394,-2.29394,-2.83374,-2.48347,4.80169,4.80169,1.83214,2.48231,,,6.20888,6.97935,,,,,0.260132,-0.584806,0.260132,-0.584806,0.255865,-0.591989,0.259706,-0.585518
0.441985,228.005,587.195,5.34882,0.963603,1,june,261.347,245.913,848.543,419.015,406.33,0.398057,151.786,0.796423,151.787,1.03844,151.788,1.29431,151.788,0.0254564,151.785,12673,19194.5,13655.6,19194.5,99.5012,99.5287,99.5083,99.5287,468.146,1110.75,592.279,1110.75,98.4339,98.7804,98.5856,98.7804,82.0483,274.62,124.081,274.62,9.82488,55.5171,20.9331,55.5171,374.98,386.334,379.416,386.334,751.126,1154.6,812.484,1154.6,3.96743,13.5943,6.09588,13.5943,18.5677,19.061,18.6138,19.061,-4.28318,-4.10288,-4.28318,-4.13531,-3.04562,-2.67038,-3.04562,-2.77253,-2.43873,-1.91407,-2.43873,-2.0937,-1.74443,-0.992327,-1.74443,-1.32083,0.229049,-0.640072,0.232071,-0.634379,0.229049,-0.640072,0.231784,-0.634917
0.307439,248.746,549.965,0.446708,0.0660228,1,june,277.134,261.73,827.099,401.392,388.732,0.356695,152.155,0.894962,152.156,1.24501,152.157,1.52885,152.157,0.0171838,152.155,24788.7,35681.8,26260.8,35681.8,99.5321,99.5596,99.5381,99.5596,877.289,2299.54,1153.56,2299.54,98.1857,98.7424,98.447,98.7424,101.213,482.933,190.538,482.933,4.4101,63.7883,19.7665,63.7883,374.856,386.98,380.121,386.98,1489.16,2180.4,1583.58,2180.4,4.90003,22.9285,9.14838,22.9285,13.4245,13.6619,13.4443,13.6619,-4.55245,-4.39425,-4.55245,-4.41931,-3.36164,-2.94314,-3.36164,-3.06204,-2.68389,-2.00524,-2.68389,-2.27998,-1.80474,-0.644448,-1.80474,-1.29593,0.270548,-0.567755,0.27293,-0.563949,0.270548,-0.567755,0.272729,-0.564269
0.375402,240.036,569.205,1.46387,0.076362,2,annual,269.465,254.047,838.671,410.902,398.23,0.333049,151.982,0.74821,151.983,1.03841,151.983,1.34734,151.984,0.0201452,151.981,25551.4,36034.6,26996.4,26996.4,99.545,99.5674,99.5499,99.5499,1371.12,3008.15,1666.79,1666.79,98.6159,98.9473,98.7472,98.7472,252.559,820.523,373.47,373.47,26.734,170.085,62.0904,62.0904,381.809,393.746,386.824,386.824,1549.22,2212.69,1641.15,1641.15,11.9074,40.4108,18.122,18.122,16.1536,16.4906,16.1833,16.1833,-4.43131,-4.40741,-4.55672,-4.43131,-3.22188,-3.13708,-3.4783,-3.22188,-2.57226,-2.40236,-2.91409,-2.57226,-1.79302,-1.42706,-2.23066,-1.79302,0.248581,-0.604533,0.248809,-0.604134,0.246253,-0.608618,0.248581,-0.604533
0.423809,243.119,521.184,-0.235825,1.90928,1,june,270.844,255.429,792.029,372.569,359.9,0.82923,152.015,1.62929,152.016,1.74178,152.016,1.87651,152.017,0.0280335,152.013,990.827,2457.33,1277.41,2457.33,99.1365,99.2707,99.1985,99.2707,0.0848392,2.6193,0.723758,2.6193,74.6505,91.8348,90.2827,91.8348,0.000158581,0.0232933,0.00548901,0.0232933,0,0.000122587,2.27226e-05,0.000122587,328.019,339.219,332.844,339.219,50.7905,131.592,66.8868,131.592,9.24297e-05,0.00696341,0.00183142,0.00696341,17.9558,18.4772,18.0014,18.4772,-3.39046,-2.996,-3.39046,-3.10633,-0.418186,1.0714,-0.418186,0.140407,1.63277,3.79975,1.63277,2.26051,3.91155,,3.91155,4.64354,0.232639,-0.633318,0.235992,-0.627103,0.232639,-0.633318,0.235693,-0.627653
0.387016,229.685,591.079,7.48044,1.41803,2,annual,265.145,249.719,856.224,425.327,412.649,0.421066,151.88,0.794634,151.88,1.00933,151.881,1.23859,151.881,0.0255718,151.879,9151.37,14216.6,9927.73,9927.73,99.4862,99.515,99.494,99.494,313.488,746.288,397.332,397.332,98.4275,98.7479,98.5686,98.5686,57.4263,184.961,84.935,84.935,7.91018,39.2847,15.3633,15.3633,372.886,384.066,376.987,376.987,538.65,849.305,586.737,586.737,2.8054,9.22759,4.20601,4.20601,16.3445,16.7794,16.3841,16.3841,-3.99685,-3.96149,-4.1528,-3.99685,-2.59915,-2.49622,-2.87291,-2.59915,-1.92909,-1.75911,-2.26708,-1.92909,-1.18648,-0.898186,-1.59422,-1.18648,0.247052,-0.607212,0.247351,-0.606686,0.244125,-0.612388,0.247052,-0.607212
0.356347,228.785,503.887,-2.85524,1.17233,0,sun,253.949,238.5,757.836,344.468,331.772,1.1544,151.598,1.86541,151.583,,,,,0.029933,151.595,189.047,769.382,322.766,189.047,98.6182,99.0166,98.8724,98.6182,0,0.00141852,0.000272559,0,,2.33873,2.05817,,0,0,0,0,0,0,0,0,310.961,322.223,316.501,310.961,8.60625,37.9506,15.4932,8.60625,0,0,0,0,14.612,15.0713,14.6571,14.612,-2.27657,-2.27657,-2.88614,-2.50889,,,2.84817,3.56454,,,,,,,,,0.261604,-0.582355,0.261604,-0.582355,0.257587,-0.589075,0.261202,-0.583024
0.37071,237.817,551.798,4.18501,0.00693729,2,annual,269.966,254.549,821.764,397.007,384.336,0.382501,151.994,0.975669,151.995,1.33961,151.996,1.59176,151.996,0.0208772,151.993,19388.3,28691.9,20698.8,20698.8,99.5145,99.5448,99.5215,99.5215,508.745,1496.04,711.255,711.255,97.8577,98.5865,98.234,98.234,43.1418,265.764,97.8221,97.8221,1.1256,26.1596,7.55196,7.55196,369.899,381.959,375.237,375.237,1153.2,1739.05,1236.74,1236.74,2.26839,12.5042,4.75845,4.75845,15.9352,16.2797,15.9655,15.9655,-4.31594,-4.28754,-4.45776,-4.31594,-2.85203,-2.7065,-3.17494,-2.85203,-1.99044,-1.6349,-2.4245,-1.99044,-0.87806,-0.0513826,-1.41763,-0.87806,0.25027,-0.601591,0.250508,-0.601178,0.247843,-0.605823,0.25027,-0.601591
0.448539,224.198,564.456,-3.80743,1.72632,1,june,248.43,232.97,812.886,389.711,377.005,0.647564,151.446,1.35884,151.448,1.59647,151.448,1.6951,151.448,0.031772,151.445,1756.09,3514.71,2078.55,3514.71,99.3084,99.3821,99.3364,99.3821,3.83691,26.6482,9.55891,26.6482,94.0931,96.7214,96.0785,96.7214,0.0622765,1.48487,0.427569,1.48487,0.000636083,0.0363692,0.00918975,0.0363692,339.864,350.868,344.225,350.868,95.4411,196.925,114.35,196.925,0.0108849,0.099793,0.0331281,0.099793,18.1059,18.7129,18.1676,18.7129,-3.54589,-3.24455,-3.54589,-3.31776,-1.42567,-0.583982,-1.42567,-0.980408,-0.171688,1.20568,-0.171688,0.368994,1.43927,3.19649,1.43927,2.0367,0.231169,-0.63607,0.235012,-0.62891,0.231169,-0.63607,0.234612,-0.629649
0.301209,240.336,553.528,-11.3314,0.25233,2,annual,257.013,241.57,810.541,387.783,375.092,0.443017,151.676,1.20468,151.678,1.53901,151.679,1.68264,151.679,0.0214346,151.675,10953.1,17247.5,11899.9,11899.9,99.473,99.5163,99.4843,99.4843,110.559,489.236,199.144,199.144,96.3576,97.9802,97.4267,97.4267,3.08492,48.3906,14.9321,14.9321,0.0393132,1.72779,0.440379,0.440379,358.653,370.429,364.027,364.027,635.576,1026.99,695.567,695.567,0.334846,2.44262,0.852094,0.852094,12.7278,13.0132,12.7551,12.7551,-4.07554,-4.03954,-4.23673,-4.07554,-2.29917,-2.04359,-2.68952,-2.29917,-1.17412,-0.489244,-1.68476,-1.17412,0.356173,1.40546,-0.23749,0.356173,0.28,-0.552843,0.280301,-0.552376,0.27721,-0.557192,0.28,-0.552843
0.490873,229.946,524.269,6.03532,1.00243,2,annual,263.966,248.537,788.234,369.451,356.771,0.72947,151.852,1.6266,151.853,1.74203,151.853,1.91331,151.86,0.0262769,151.85,3043.72,6601.66,3695.43,3695.43,99.2414,99.3552,99.2876,99.2876,0.404081,12.6121,3.51585,3.51585,74.2798,92.7266,91.1395,91.1395,0.00056801,0.109232,0.0258444,0.0258444,0,0.000423371,7.29823e-05,7.29823e-05,335.841,347.356,341.269,341.269,160.365,363.593,198.495,198.495,0.000340481,0.0346543,0.00919424,0.00919424,20.6604,21.2259,20.7124,20.7124,-3.56766,-3.4834,-3.81965,-3.56766,-0.54603,0.393531,-1.10079,-0.54603,1.58763,3.24564,0.96165,1.58763,4.13678,,3.37328,4.13678,0.219728,-0.658115,0.220004,-0.65757,0.217053,-0.663433,0.219728,-0.658115
