m_chi_GeV,r,R_lo,R_55_125,R_125_200,R_hi,N_lo,N_L2,N_M,N_55_200,rho_lo,rho_hi,rho_248,rho_q0,node1_keV,node2_keV,dRdE_248,R_hi_per_cp2
400.0,0.92,4.1936006098067825e+18,1.1858243049351578e+17,1.1979869608819294e+16,1124524276885329.0,3729.221943897985,105.45119650236593,10.653277883871702,116.10447438623763,0.91038770226972,0.9402253190835786,0.9895416617949844,0.9079799310139092,102.23795912187285,267.81125188791856,2797212658082.6777,1124524276885329.0
400.0,0.94,4.2949807864653107e+18,1.2112759462176426e+17,1.2262485496209948e+16,1142167262202077.0,3760.3781237650505,106.05066230687835,10.736155642010004,116.78681794888837,0.9323962993373621,0.9549767849611961,0.9920783339809462,0.9305686396911483,102.18121841358395,267.56013991563293,2804383262234.0054,1142167262202077.0
400.0,0.96,4.3975723741259807e+18,1.2370003670439387e+17,1.2548424303406252e+16,1159963500471413.0,3791.129955674289,106.64131815709871,10.817947546027552,117.45926570312626,0.9546678813149561,0.9698563870731388,0.9946669477437693,0.9534348874145765,102.12538514823935,267.32439149752196,2811700693590.176,1159963500471413.0
400.0,0.98,4.5013753727887933e+18,1.2629975674140454e+17,1.2837686030408204e+16,1177912991693337.0,3821.4837636842203,107.2233328200577,10.898670887357378,118.12200370741509,0.9772024482025021,0.9848641254194069,0.9973075030834537,0.9765786741841938,102.07043659585317,267.09478422275924,2819164952151.19,1177912991693337.0
400.0,1.0,4.6063897824537477e+18,1.2892675473279634e+17,1.3130270677215804e+16,1196015735867848.5,3851.445799842488,107.796871618286,10.978342745372213,118.77521436365822,1.0,1.0,1.0,1.0,102.01635082216033,266.8669841139157,2826776037917.0483,1196015735867848.5
400.0,1.02,4.712615603120845e+18,1.3158103067856915e+17,1.3426178243829056e+16,1214271732994948.5,3881.0222416175193,108.36209647574539,11.056979981502138,119.41907645724753,1.02306053670745,1.015264010814919,1.0027444384934077,1.0236988648619956,101.96310665219187,266.6409548080657,2834533950887.7505,1214271732994948.5
400.0,1.04,4.820052834790083e+18,1.342625845787231e+17,1.3725408730247954e+16,1232680983074636.0,3910.2191896946297,108.91916596606879,11.134599234274804,120.0537652003436,1.0463840583248516,1.0306561578641626,1.0055408185636772,1.0476752687701798,101.91068363592834,266.425604784014,2842438691063.297,1232680983074636.0
400.0,1.06,4.928701477461464e+18,1.3697141643325811e+17,1.4027962136472504e+16,1251243486106911.2,3939.042666105305,109.46823536274916,11.21121691519751,120.67945227794667,1.0699705648522053,1.0461764411477317,1.008389140210808,1.0719292117245534,101.85906201588904,266.2278037439958,2850490258443.687,1251243486106911.2
400.0,1.08,5.038561531134988e+18,1.3970752624217424e+17,1.4333838462502704e+16,1269959242091774.8,3967.4986126608874,110.00945669095587,11.286849205406906,121.29630589636277,1.0938200562895113,1.0618248606656262,1.0112894034348006,1.096460693725116,101.8082226965261,266.0327877918712,2858688653028.921,1269959242091774.8
400.0,1.1,5.149632995810652e+18,1.424709140054714e+17,1.464303770833855e+16,1288828251029225.5,3995.592889664147,110.54297878068527,11.36151205301792,121.9044908337032,1.1179325326367686,1.0776014164178456,1.0142416082356545,1.1212697147718673,101.7581472153029,265.8405023975656,2867033874818.9985,1288828251029225.5
400.0,1.12,5.26191587148846e+18,1.4526157972314966e+17,1.4955559873980048e+16,1307850512919264.8,4023.33127487429,111.06894732098243,11.435221171108928,122.50416849209137,1.1423079938939784,1.0935061084043909,1.0172457546133704,1.1463562748648082,101.70881771534542,265.6508943080463,2875525923813.921,1307850512919264.8
400.0,1.14,5.375410158168406e+18,1.4807952339520896e+17,1.5271404959427186e+16,1327026027761891.0,4050.7194627028966,111.587504914997,11.507992036285321,123.09549695128233,1.1669464400611391,1.1095389366252604,1.0203018425679469,1.1717203740039375,101.66021691956425,265.4641343831068,2884164800013.685,1327026027761891.0
400.0,1.16,5.4901158558505e+18,1.5092474502164944e+17,1.5590572964679984e+16,1346354795557106.0,4077.763063620057,112.0987911356594,11.579839887768058,123.67863102342744,1.1918478711382532,1.125699901080456,1.0234098720993863,1.1973620121892559,101.61232810615185,265.27919087894963,2892950503418.2964,1346354795557106.0
400.0,1.18,5.606032964534731e+18,1.537972446024709e+17,1.5913063889738424e+16,1365836816304908.5,4104.4676037516065,112.60294258178594,11.650779726958248,124.25372230874419,1.2170122871253177,1.1419890017699768,1.0265698432076862,1.2232811894207638,101.56513508536781,265.09398072145893,2901883034027.7485,1365836816304908.5
400.0,1.2,5.723161484221108e+18,1.566970221376735e+17,1.6238877734602524e+16,1385472090005299.5,4130.838524649903,113.10009293444095,11.720826317432644,124.82091925187359,1.2424396880223354,1.1584062386938232,1.0297817558928484,1.2494779056984604,101.5186221775306,264.9084932458933,2910962391842.047,1385472090005299.5
400.0,1.22,5.841501414909623e+18,1.5962407762725715e+17,1.6568014499272258e+16,1405260616658277.0,4156.88118322192,113.59037301340211,11.78999418532852,125.38036719873062,1.2681300738293042,1.1749516118519938,1.0330456101548713,1.2759521610223463,101.47574691982018,264.722718054834,2920188576861.187,1405260616658277.0
400.0,1.24,5.961052756600285e+18,1.6257841107122198e+17,1.6900474183747656e+16,1425202396263844.0,4182.600851799811,114.07391083359101,11.858297620079862,125.93220845367087,1.2940834445462257,1.1916251212444908,1.0363614059937567,1.3027039553924211,101.43550013723687,264.5366450052769,2929561589085.173,1425202396263844.0
400.0,1.26,6.081815509293085e+18,1.6556002246956774e+17,1.7236256788028688e+16,1445297428821997.5,4208.002718340212,114.55083166134801,11.925750675469791,126.47658233681778,1.3202998001730983,1.2084267668713122,1.0397291434095026,1.3297332888086852,101.39583919073064,264.3545429077039,2939081428514.0005,1445297428821997.5
400.0,1.28,6.20378967298803e+18,1.6856891182229475e+17,1.7575362312115384e+16,1465545714332740.0,4233.0918867396795,115.02125807044091,11.992367170967036,127.01362524140795,1.3467791407099234,1.2253565487324598,1.0431488224021115,1.3570401612711385,101.35675102205217,264.17561154331884,2948748095147.6753,1465545714332740.0
400.0,1.3,6.326975247685114e+18,1.716050791294027e+17,1.7917790756007716e+16,1485947252796069.2,4257.87337725468,115.48530999771208,12.058160693316848,127.54347069102892,1.3735214661567,1.2424144668279316,1.0466204429715806,1.3846245727797801,101.31822297028637,263.99899753059424,2958561588986.191,1485947252796069.2
400.0,1.32,6.451372233384345e+18,1.7466852439089184e+17,1.826354211970571e+16,1506502044211987.5,4282.352127015461,115.94310479827888,12.123144598359241,128.06624939663814,1.4005267765134295,1.2596005211577297,1.050144005117912,1.4124865233346113,101.2802427563626,263.8246283492437,2968521910029.5522,1506502044211987.5
400.0,1.34,6.576980630085712e+18,1.77759247606762e+17,1.861261640320934e+16,1527210088580492.5,4306.532990624013,116.39475730021219,12.187332013049593,128.58208931326178,1.4277950717801096,1.276914711721852,1.0537195088411044,1.4406260129356312,101.24279846830676,263.65243488632143,2978629058277.7554,1527210088580492.5
400.0,1.36,6.703800437789226e+18,1.8087724877701328e+17,1.896501360651863e+16,1548071385901586.5,4330.420740827128,116.8403798586275,12.25073583765876,129.09111569628624,1.4553263519567425,1.2943570385203007,1.057346954141159,1.4690430415828406,101.20587854719332,263.48466845383695,2988883033730.8047,1548071385901586.5
400.0,1.38,6.831831656494878e+18,1.8402252790164557e+17,1.9320733729633564e+16,1569085936175267.2,4354.020069256271,117.28008240913212,12.313368748131737,129.59345115726387,1.4831206170433267,1.3119275015530736,1.061026341018075,1.4977376092762384,101.16947177375728,263.3386103423039,2999283836388.697,1569085936175267.2
400.0,1.4,6.961074286202674e+18,1.8719508498065898e+17,1.9679776772554144e+16,1590253739401536.8,4377.335587226696,117.71397252057804,12.375243198585574,130.08921571916363,1.5111778670398632,1.3296261008201724,1.0647576694718524,1.5267097160158256,101.13356725562939,263.1941462577627,3009831466251.433,1590253739401536.8
400.0,1.42,7.091528326912611e+18,1.9039492001405347e+17,2.004214273528038e+16,1611574795580393.5,4400.3718265888265,118.14215544707903,12.436371423929096,130.57852687100814,1.5394981019463514,1.3474528363215963,1.0685409395024914,1.555959361801602,101.09815441516012,263.05125355972854,3020525923319.013,1611574795580393.5
400.0,1.44,7.223193778624692e+18,1.936220330018291e+17,2.040783161781226e+16,1633049104711838.5,4423.133240625529,118.56473417925476,12.496765442588051,131.0614996218428,1.568081321762792,1.3654077080573455,1.0723761511099918,1.5854865466335677,101.0632229777999,262.9099099250988,3031367207591.4365,1633049104711838.5
400.0,1.46,7.356070641338914e+18,1.9687642394398573e+17,2.077684342014979e+16,1654676666795871.0,4445.624204989405,118.98180949467233,12.556437059321224,131.53824655399356,1.596927526489184,1.3834907160274197,1.076263304294354,1.6152912705117217,101.02876296100541,262.7700933477475,3042355319068.704,1654676666795871.0
400.0,1.48,7.490158915055279e+18,2.001580928405235e+17,2.1149178142292972e+16,1676457481832492.0,4467.849018674772,119.39348000745947,12.615397868113755,132.00887787557323,1.6260367161255285,1.4017018602318196,1.0802023990555778,1.6453735334360655,100.9947646636438,262.6317821377329,3053490257750.8164,1676457481832492.0
400.0,1.5,7.625458599773784e+18,2.0346703969144237e+17,2.15248357842418e+16,1698391549821700.5,4489.811905019379,119.79984221706863,12.673659255135547,132.47350147220416,1.6554088906718243,1.4200411406705447,1.0841934353936629,1.6757333354065977,100.96121865586787,262.4949321584384,3064772023637.7715,1698391549821700.5
400.0,1.52,7.761969695494434e+18,2.0680326449674227e+17,2.190381634599628e+16,1720478870763497.0,4511.517012731406,120.20099055617531,12.731232401753369,132.9322229579287,1.6850440501280726,1.4385085573435952,1.08823641330861,1.7063706764233195,100.92811576943765,262.35872750583206,3076200616729.572,1720478870763497.0
400.0,1.54,7.899692202217224e+18,2.101667672564233e+17,2.228611982755641e+16,1742719444657881.0,4532.968416937609,120.59701743769882,12.788128287586456,133.3851457252853,1.7149421944942724,1.4571041102509703,1.092331332800418,1.7372855564862297,100.89544708846482,262.22352668121067,3087776037026.2144,1742719444657881.0
400.0,1.56,8.038626119942156e+18,2.1355754797048538e+17,2.2671746228922184e+16,1765113271504853.5,4554.170120248882,120.98801330093458,12.844357693596235,133.8323709945308,1.745103323770424,1.4758277993926714,1.096478193869088,1.7684779755953297,100.86320394055802,262.0893066734312,3099498284527.7017,1765113271504853.5
400.0,1.58,8.178771448669231e+18,2.169756066389285e+17,2.3060695550093612e+16,1787660351304413.5,4575.126053839799,121.37406665679336,12.899931205201685,134.27399786199504,1.775527437956528,1.4946796247686975,1.1006769965146197,1.7999479337506186,100.83137788834847,261.9560453227113,3111367359234.033,1787660351304413.5
400.0,1.6,8.320128188398447e+18,2.2042094326175277e+17,2.345296779107069e+16,1810360684056561.2,4595.840078539012,121.75526413214249,12.954859215412538,134.71012334755503,1.8062145370525835,1.5136595863790487,1.1049277407370128,1.831695430952096,100.79996072137638,261.82372128044074,3123383261145.2085,1810360684056561.2
400.0,1.62,8.462696339129807e+18,2.2389355783895808e+17,2.3848562951853412e+16,1833214269761297.0,4616.315985927677,122.13169051324877,13.009151927973338,135.1408424412221,1.8371646210585915,1.5327676842237254,1.1092304265362671,1.8637204671997631,100.76894444832001,261.6923139712573,3135545990261.227,1833214269761297.0
400.0,1.64,8.606475900863305e+18,2.2739345037054445e+17,2.4247481032441776e+16,1856221108418619.8,4636.557499443299,122.50342878832411,13.062819360511993,135.5662481488361,1.8683776899745503,1.5520039183027265,1.113585053912383,1.8960230424936186,100.73832128955017,261.5618035572391,3147855546582.089,1856221108418619.8
400.0,1.66,8.751466873598949e+18,2.3092062085651206e+17,2.4649722032835804e+16,1879381200028532.0,4656.56827548668,122.87056018917627,13.115871347686985,135.98643153686325,1.8998537438004621,1.5713682886160543,1.117991622865361,1.928603156833663,100.70808366999388,261.439216597136,3160311930107.7964,1879381200028532.0
400.0,1.68,8.897669257336732e+18,2.3447506929686054e+17,2.5055285953035468e+16,1902694544591031.0,4676.351904529802,123.23316423197035,13.168317544328115,136.40148177629845,1.931592782536325,1.5908607951637064,1.1224501333952,1.9614608102198974,100.67822421229212,261.32405721645637,3172915140838.3457,1902694544591031.0
400.0,1.7,9.045083052076663e+18,2.3805679569159027e+17,2.54641727930408e+16,1926161142106119.0,4695.91191222273,123.59131875710682,13.220167428565999,136.8114861856728,1.9635948061821413,1.6104814379456849,1.1269605855019014,1.9945960026523206,100.64873573023706,261.2099621867339,3185665178773.7417,1926161142106119.0
400.0,1.72,9.193708257818729e+18,2.4166580004070096e+17,2.587638255285176e+16,1949780992573793.2,4715.251760497801,123.94509996822356,13.271430304946117,137.21653027316967,1.995859814737908,1.630230216961987,1.1315229791854635,2.0280087341309323,100.61961122247553,261.09691398980215,3198562043913.9795,1949780992573793.2
400.0,1.74,9.343544874562943e+18,2.4530208234419286e+17,2.6291915232468388e+16,1973554095994056.8,4734.374848669504,124.29458247033102,13.322115307523633,137.61669777785465,2.028387808203628,1.6501071322126157,1.1361373144458877,2.0616990046557335,100.59084386646548,260.98489555748506,3211605736259.062,1973554095994056.8
400.0,1.76,9.494592902309292e+18,2.489656426020657e+17,2.6710770831890644e+16,1997480452366907.2,4753.284514528645,124.63983930709047,13.37223140293554,138.01207071002602,2.061178786579298,1.670112183697569,1.1408035912831727,2.0956668142267234,100.5624270126739,260.8738902555575,3224796255808.9863,1997480452366907.2
400.0,1.78,9.646852341057792e+18,2.5265648081431978e+17,2.713294935111857e+16,2021560061692346.2,4771.98403542952,124.98094199724581,13.421787393447147,138.40272939069294,2.094232749864922,1.690245371416848,1.1455218096973203,2.129912162843903,100.53435417900427,260.76388186842996,3238133602563.7583,2021560061692346.2
400.0,1.8,9.800323190808426e+18,2.563745969809548e+17,2.755845079015213e+16,2045792923970372.2,4790.4766293689445,125.31796057022031,13.470791919970116,138.78875249019043,2.127549698060496,1.7105066953704515,1.1502919696883287,2.164435050507271,100.50661904544312,260.65485458451735,3251617776523.371,2045792923970372.2
400.0,1.82,9.955005451561208e+18,2.6011999110197107e+17,2.798727514899135e+16,2070179039200987.8,4808.765456056144,125.65096360089113,13.519253465049767,139.1702170659409,2.1611296311660237,1.7308961555583817,1.1551140712561991,2.199235477216828,100.4816712610869,260.5467929822562,3265248777687.8296,2070179039200987.8
400.0,1.84,1.0110899123316128e+19,2.6389266317736826e+17,2.841942242763621e+16,2094718407384189.5,4826.853617972576,125.98001824355384,13.567180355819463,139.54719859937333,2.194972549181502,1.7514137519806356,1.1599881144009307,2.2343134429725744,100.45779783711382,260.44379209723127,3279026606057.131,2094718407384189.5
400.0,1.86,1.0268004206073194e+19,2.676926132071466e+17,2.8854892626086736e+16,2119411028519980.2,4844.744161420879,126.30519026509019,13.614580766920225,139.91977103201043,2.2290784521069336,1.772059484637216,1.1649140991225244,2.26966894777451,100.43421203450269,260.3449490708864,3292951261631.2773,2119411028519980.2
400.0,1.88,1.0426320699832394e+19,2.7151984119130595e+17,2.929368574434289e+16,2144256902608357.5,4862.44007756226,126.62654407735316,13.66146272338399,140.28800680073715,2.263447339942315,1.7928333535281205,1.169892025420979,2.305301991622634,100.41090859449437,260.2470907975556,3307022744410.2656,2144256902608357.5
400.0,1.9,1.0585848604593744e+19,2.753743471298465e+17,2.9735801782404704e+16,2169256029649323.8,4879.9443034416845,126.94414276878271,13.707834103479115,140.65197687226183,2.29807921268765,1.8137353586533511,1.174921893296295,2.341212574516948,100.38788238824361,260.1502059540333,3321241054394.098,2169256029649323.8
400.0,1.92,1.0746587920357233e+19,2.7925613102276803e+17,3.0181240740272156e+16,2194408409642877.5,4897.259723000312,127.258048135267,13.753702641516906,141.0117507767839,2.3329740703429365,1.8347655000129066,1.180003702748473,2.3774006964574497,100.36512841274974,260.0542832889413,3335606191582.7754,2194408409642877.5
400.0,1.94,1.0908538647122866e+19,2.831651928700706e+17,3.0630002617945264e+16,2219714042589018.8,4914.38916807474,127.56832071026312,13.79907593061816,141.36739664088128,2.3681319129081753,1.8559237776067872,1.1851374537775128,2.4138663574441415,100.3426417869424,259.9593116271105,3350118155976.2964,2219714042589018.8
400.0,1.96,1.1071700784890638e+19,2.871015326717544e+17,3.1082087415424028e+16,2245172928487748.2,4931.335419382622,127.87501979419181,13.843961425438879,141.71898121963068,2.403552740383365,1.8772101914349932,1.1903231463834139,2.450609557477022,100.32041774791556,259.8652798735845,3364776947574.661,2245172928487748.2
400.0,1.98,1.1236074333660555e+19,2.910651504278193e+17,3.1537495132708436e+16,2270785067339066.0,4948.101207494343,128.17820348312097,13.88836644485445,142.0665699279754,2.4392365527685076,1.898624741497525,1.1955607805661765,2.487630296556092,100.29845164730304,259.77217701726806,3379582566377.87,2270785067339066.0
400.0,2.0,1.1401659293432615e+19,2.950560461382652e+17,3.1996225769798492e+16,2296550459142971.5,4964.68921379045,128.47792869675263,13.932298174601776,142.4102268713544,2.475183350063602,1.9201674277943819,1.2008503563258008,2.52492857468135,100.27673894778926,259.6799921342421,3394535012385.923,2296550459142971.5
1000.0,-2.0,9.820745585458419e+17,1.751641905293489e+16,3240731045236973.5,116292037019934.6,8444.899442061509,150.62440646673215,27.867179286587376,178.49158575331953,0.5184788679177259,0.1690062283144385,1.1777779112019797,0.5882999687916667,90.38950048225476,224.30667971453826,2044660196675.2917,116292037019934.6
1000.0,-1.98,9.51066891315147e+17,1.688369580616036e+16,3137390762314386.5,113552894348216.1,8375.540727290041,148.68573718945106,27.62933327523478,176.31507046468585,0.5021086034987543,0.16502545556657683,1.1727182593803458,0.5703679767253048,90.28730388707338,223.97360366694738,2035876478972.3735,113552894348216.1
1000.0,-1.96,9.205570514941937e+17,1.6262971684061736e+16,3035753542886653.0,110901686581826.17,8300.658717349466,146.64314119391221,27.373375793043458,174.01651698695568,0.48600116331199106,0.16117247786872552,1.167710613810349,0.552713523705132,90.18023658519793,223.62675681017248,2027183045788.8794,110901686581826.17
1000.0,-1.94,8.905450390829816e+17,1.565424668663901e+16,2935819386953770.5,108338413720764.67,8220.03025979598,144.49396247379835,27.09860045136582,171.59256292516415,0.4701565473574361,0.15744729522088433,1.1627549744919887,0.5353366097311483,90.06793544859278,223.28395670141788,2018579897124.8079,108338413720764.67
1000.0,-1.92,8.610308540815109e+17,1.5057520813892182e+16,2837588294515740.0,105863075765031.69,8133.438858253196,142.2358145659124,26.804325058662634,169.04013962457503,0.4545747556350894,0.15384990762305342,1.157851341425266,0.5182372348033536,89.94999982369121,222.9355358671715,2010067032980.1606,105863075765031.69
1000.0,-1.9,8.320144964897818e+17,1.4472794065821258e+16,2741060265572562.0,103475672714627.28,8040.677336637103,139.8666342159029,26.489900414873908,166.3565346307768,0.43925578814495114,0.15038031507523292,1.15299971461018,0.5014153989217479,89.82598650490084,222.569810690559,2001644453354.9368,103475672714627.28
1000.0,-1.88,8.03495966307794e+17,1.3900066442426228e+16,2646235300124236.5,101176204569551.38,7941.55077991138,137.38473884806513,26.154719989571657,163.53945883763677,0.4241996448870212,0.14703851757742264,1.148200094046731,0.48487110208633133,89.69540387183909,222.20300103846245,1993312158249.136,101176204569551.38
1000.0,-1.86,7.75475263535548e+17,1.3339337943707108e+16,2553113398170763.5,98964671329804.03,7835.879744916681,134.78888743290207,25.798230458042983,160.58711789094508,0.40940632586129977,0.14382451512962272,1.1434524797349193,0.4686043442971038,89.55770502248801,221.82147004751832,1985070147662.7593,98964671329804.03
1000.0,-1.84,7.479523881730431e+17,1.279060856966388e+16,2461694559712142.0,96841072995385.1,7723.503726654148,132.07834417812998,25.419943042447006,157.49828722057697,0.39487583106778645,0.1407383077318329,1.1387568716747436,0.4526151255540653,89.42270975600404,221.42423313064742,1976918421595.8044,96841072995385.1
1000.0,-1.82,7.209273402202796e+17,1.2253878320296548e+16,2371978784748372.5,94805409566294.73,7604.284855877929,129.2529442819163,25.019445573827884,154.27238985574417,0.3806081605064815,0.13777989538405347,1.1341132698662064,0.43690344585721586,89.2874933462007,221.0245003615343,1968856980048.2754,94805409566294.73
1000.0,-1.8,6.944001196772572e+17,1.1729147195605116e+16,2283966073279455.0,92857681042532.88,7478.111793026488,126.3131607845414,24.596415155288003,150.9095759398294,0.36660331417738473,0.13494927808628426,1.1295216743093044,0.42146930520655546,89.14465091599885,220.6029236585209,1960885823020.167,92857681042532.88
1000.0,-1.78,6.683707265439767e+17,1.1216415195589586e+16,2197656425305390.0,90997887424099.53,7344.903771545887,123.26017134128625,24.150631267549308,147.41080260883555,0.3528612920804965,0.13224645583852537,1.1249820850040406,0.4063127036020841,88.99348524895068,220.17660392181105,1953004950511.484,90997887424099.53
1000.0,-1.76,6.428391608204372e+17,1.0715682320249954e+16,2113049840826177.0,89226028710994.62,7204.61473078231,120.09592352202877,23.6819891163194,143.77791263834817,0.33938209421581644,0.12967142864077663,1.120494501950413,0.3914336410438018,88.83320844898248,219.7320950940279,1945214362522.2227,89226028710994.62
1000.0,-1.74,6.178054225066394e+17,1.0226948569586224e+16,2030146319841816.5,87542104903218.34,7057.2374652134595,116.82319703064675,23.19051297756928,140.01371000821604,0.32616572058334475,0.12722419649303832,1.1160589251484232,0.37683211753170853,88.66292636991916,219.27469327320395,1937514059052.387,87542104903218.34
1000.0,-1.72,5.932695116025828e+17,9750213943598390.0,1948945862352307.8,85946116000770.5,6902.8077033436175,113.44566104081981,22.676369253670934,136.12203029449074,0.3132121711830813,0.12490475939531019,1.1116753545980693,0.3625081330658043,88.4838985790498,218.80372777542533,1929904040101.9727,85946116000770.5
1000.0,-1.7,5.6923142810826784e+17,9285478442286458.0,1869448468357651.5,84438062003651.22,6741.40801672655,109.96792467696548,22.139878912389225,132.10780358935472,0.3005214460150264,0.1227131173475924,1.1073437902993537,0.34846168764608915,88.3148043912869,218.31476084446368,1922384305670.984,84438062003651.22
1000.0,-1.68,5.456911720236941e+17,8832742065650424.0,1791654137857847.0,83017942911860.4,6573.171448045283,106.39557854412374,21.58152894441186,127.97710748853561,0.2880935450791796,0.12064927034988482,1.103064232252274,0.334692781272563,88.1347431276824,217.8132036992618,1914954855759.4165,83017942911860.4
1000.0,-1.66,5.226487433488618e+17,8392004813690288.0,1715562870852895.2,81685758725398.12,6398.284737806535,102.73522514373127,21.00198244617007,123.73720758990136,0.27592846837554125,0.11871321840218753,1.098836680456832,0.32120141394522567,87.94258776477513,217.29418707531588,1907615690367.2742,81685758725398.12
1000.0,-1.64,5.0010414208377094e+17,7963266686406054.0,1641174667342795.0,80441509444264.34,6216.991022903157,98.99449601854596,20.40208691608303,119.39658293462898,0.26402621590411113,0.1169049615045005,1.094661134913026,0.3079875856640778,87.73704875330476,216.76269038589044,1900366809494.5532,80441509444264.34
1000.0,-1.62,4.7805736822842176e+17,7546527683797725.0,1568489527327548.2,79285195068459.12,6029.591877974711,95.18205356348868,19.7828803469958,114.96493391048449,0.25238678766488953,0.11522449965682383,1.0905375956208578,0.2950512964291189,87.5166432689518,216.20819102906967,1893208213141.2576,79285195068459.12
1000.0,-1.6,4.5650842178281363e+17,7141787805865288.0,1497507450807152.5,78216815597982.38,5836.448573017455,91.30757563146706,19.14559470822769,110.45317033969474,0.24101018365787608,0.11367183285915736,1.0864660625803262,0.28239254624034904,87.31047597144295,215.63008917497874,1886139901307.3845,78216815597982.38
1000.0,-1.58,4.35457302746947e+17,6749047052608751.0,1428228437781609.0,77236371032834.16,5637.982428794183,87.38172136207235,18.491656439612512,105.87337780168487,0.22989640388307098,0.11224696111150118,1.082446535791432,0.27001133509776815,87.09091360061699,215.03636208835323,1879161873992.9353,77236371032834.16
1000.0,-1.56,4.1490401112082176e+17,6368305424028114.0,1360652488250918.0,76343861373014.44,5434.674165793237,83.41607706889114,17.822683628783192,101.23876069767434,0.2190454483404742,0.11094988441385527,1.078479015254174,0.2579076630013762,86.853676460798,214.40953397305088,1872274131197.9087,76343861373014.44
1000.0,-1.54,3.948485469044379e+17,5999562920123375.0,1294779602215078.5,75539286618523.22,5227.062163009836,79.42308153400279,17.140479612334353,96.56356114633715,0.20845731703008571,0.1097806027662196,1.0745635009685535,0.2460815299511734,86.59645527219385,213.77041493153132,1865476672922.3062,75539286618523.22
1000.0,-1.52,3.7529091009779546e+17,5642819540894538.0,1230609779674091.8,74822646769360.56,5015.739569526628,75.41593066452762,16.44702283076705,91.86295349529468,0.19813200995190558,0.10873911616859429,1.07069999293457,0.23453293594715965,86.33760160969832,213.1074928712091,1858769499166.1272,74822646769360.56
1000.0,-1.5,3.562311007008944e+17,5298075286341599.0,1168143020627956.8,74193941825526.36,4801.350244183055,71.40846214641748,15.744452874264974,87.15291502068244,0.18806952710593375,0.10782542462097917,1.0668884911522234,0.22326188098933497,86.06773074839153,212.41517764616808,1852152609929.3713,74193941825526.36
1000.0,-1.48,3.3766911871373485e+17,4965330156464560.0,1107379325076674.2,73653171787020.72,4584.583535521812,67.41502145790221,15.035052777887543,82.45007423578976,0.1782698684921703,0.10703952812337439,1.0631289956215138,0.21226836507769933,85.77272009343656,211.70351068863351,1845626005212.039,73653171787020.72
1000.0,-1.46,3.196049641363166e+17,4644584151263420.0,1048318693020243.8,73200336653843.55,4366.167954222586,63.45031134524906,14.321227755790648,77.77153910103972,0.1687330341106151,0.10638142667577982,1.0594215063424408,0.20155238821225274,85.4554363108545,210.96448017446664,1839189685014.1296,73200336653843.55
1000.0,-1.44,3.020386369686398e+17,4335837270738179.5,990961124458665.2,72835436425994.9,4146.863831529709,59.529227577892605,13.605480698472098,73.1347082763647,0.15945902396126826,0.10585112027819554,1.055766023315005,0.1911139503929952,85.14610651776292,210.19423358486438,1832843649335.644,72835436425994.9
1000.0,-1.42,2.849701372107044e+17,4039089514888838.5,935306619391939.1,72558471103474.8,3927.4550976179166,55.66668444720589,12.890384887770157,68.55706933497605,0.15044783804412973,0.10544860893062158,1.0521625465392064,0.1809530516199266,84.80545908440679,209.3917362083608,1826587898176.582,72558471103474.8
1000.0,-1.4,2.683994648625104e+17,3754340883715396.5,881355177820065.2,72369440686283.19,3708.740351138053,51.87743401237851,12.178554503974716,64.05598851635322,0.14169947635919952,0.10517389263305786,1.0486110760150444,0.17106969189304716,84.43846001332027,208.5560423738523,1820422431536.9434,72369440686283.19
1000.0,-1.38,2.5232661992405786e+17,3481591377217854.5,829106799743043.4,72268345174420.06,3491.523423084701,48.17588349110546,11.472613600629561,59.648497091735024,0.13321393890647767,0.10502697138550439,1.0451116117425197,0.16146387121235675,84.0788423060271,207.69197413922132,1814347249416.728,72268345174420.06
1000.0,-1.36,2.3675160239534688e+17,3220840995396214.5,778561485160874.2,72255184567885.5,3276.6036625775,44.57591541227268,10.77516429882477,55.351079711097455,0.12499122568596423,0.10500784518796125,1.0416641537216318,0.1521355895778555,83.67684824639085,206.79087594499873,1808362351815.936,72255184567885.5
1000.0,-1.34,2.2167441227637706e+17,2972089738250471.0,729719234073556.5,72329958866679.4,3064.7661874794303,41.09071517279181,10.088754998721834,51.17947017151364,0.11703133669765897,0.10511651404042832,1.0382687019523806,0.14308484698954319,83.25664819661712,205.85128167594863,1802467738734.5671,72329958866679.4
1000.0,-1.32,2.0709504956714874e+17,2735337605780627.0,682580046481091.2,72492668070801.86,2856.772347858461,37.732610463572506,9.415849418239533,47.14845988181204,0.10933427194156208,0.10535297794290573,1.034925256434767,0.13431164344741992,82.80553723467013,204.91210064575006,1796663410172.6228,72492668070801.86
1000.0,-1.3,1.930135142676617e+17,2510584597986682.0,637143922383478.0,72743312180252.78,2653.3506446529113,34.51292665593272,8.758797245919741,43.27172390185247,0.10190003141767345,0.10571723689539334,1.0316338171687895,0.12581597895148572,82.31974026746335,203.87472271568203,1790949366130.1003,72743312180252.78
1000.0,-1.28,1.7942980637791622e+17,2297830714868637.5,593410861780717.0,73081891195032.3,2455.18832974745,31.441861688232166,8.11980713795559,39.561668826187756,0.09472861512599322,0.10620929089789134,1.0283943841544498,0.11759785350174054,81.81224542155596,202.78244390564788,1785325606607.0027,73081891195032.3
